stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,spatial_frequency,temporal_frequency,Speed,x_position,contrast,phase,coherence,y_position,size,Dir,color,frame,stimulus_name,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3363,0.0,912.52452,912.77473,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,193,,,0,,False,14,test,0
3364,0.0,912.77473,913.02495,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,10,,,0,,False,12,train,0
3365,0.0,913.02495,913.27515,45.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,196,,,0,,False,13,train,1
3366,0.0,913.27515,913.52536,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,39,,,0,,False,11,test,2
3367,0.0,913.52536,913.77556,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,47,,,0,,False,13,train,0
3368,0.0,913.77556,914.02576,90.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,231,,,0,,False,13,train,2
3369,0.0,914.02576,914.27597,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,29,,,0,,False,11,test,1
3370,0.0,914.27597,914.52619,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,132,,,0,,False,13,train,0
3371,0.0,914.52619,914.7764,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,236,,,0,,False,13,train,0
3372,0.0,914.7764,915.02661,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,148,,,0,,False,13,train,1
3373,0.0,915.02661,915.27682,0.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,230,,,0,,False,13,train,0
3374,0.0,915.27682,915.52703,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,146,,,0,,False,14,test,0
3375,0.0,915.52703,915.77723,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,1,,,0,,False,14,test,1
3376,0.0,915.77723,916.02744,90.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,192,,,0,,False,12,train,2
3377,0.0,916.02744,916.27765,0.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,50,,,0,,False,14,test,0
3378,0.0,916.27765,916.52787,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,14,,,0,,False,13,train,1
3379,0.0,916.52787,916.77808,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,79,,,0,,False,13,train,0
3380,0.0,916.77808,917.02829,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,206,,,0,,False,13,train,0
3381,0.0,917.02829,917.27849,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,148,,,0,,False,14,test,1
3382,0.0,917.27849,917.5287,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,171,,,0,,False,13,train,0
3383,0.0,917.5287,917.7789,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,229,,,0,,False,14,test,1
3384,0.0,917.7789,918.0291,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,117,,,0,,False,13,train,1
3385,0.0,918.0291,918.27932,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,39,,,0,,False,12,train,2
3386,0.0,918.27932,918.52954,0.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,26,,,0,,False,13,train,0
3387,0.0,918.52954,918.77975,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,134,,,0,,False,13,train,2
3388,0.0,918.77975,919.02997,45.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,89,,,0,,False,13,train,1
3389,0.0,919.02997,919.28017,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,186,,,0,,False,12,train,0
3390,0.0,919.28017,919.53038,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,151,,,0,,False,14,test,0
3391,0.0,919.53038,919.78058,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,216,,,0,,False,13,train,2
3392,0.0,919.78058,920.03078,90.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,41,,,0,,False,13,train,2
3393,0.0,920.03078,920.281,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,172,,,0,,False,11,test,2
3394,0.0,920.281,920.53121,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,97,,,0,,False,14,test,2
3395,0.0,920.53121,920.78142,90.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,42,,,0,,False,13,train,2
3396,0.0,920.78142,921.03164,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,194,,,0,,False,12,train,0
3397,0.0,921.03164,921.28185,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,57,,,0,,False,12,train,2
3398,0.0,921.28185,921.53206,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,68,,,0,,False,12,train,1
3399,0.0,921.53206,921.78227,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,100,,,0,,False,12,train,1
3400,0.0,921.78227,922.03248,90.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,154,,,0,,False,14,test,2
3401,0.0,922.03248,922.28269,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,141,,,0,,False,13,train,1
3402,0.0,922.28269,922.5329,45.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,196,,,0,,False,14,test,1
3403,0.0,922.5329,922.78311,45.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,228,,,0,,False,14,test,1
3404,0.0,922.78311,923.03332,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,186,,,0,,False,13,train,0
3405,0.0,923.03332,923.28352,0.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,188,,,0,,False,13,train,0
3406,0.0,923.28352,923.53373,45.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,53,,,0,,False,14,test,1
3407,0.0,923.53373,923.78393,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,56,,,0,,False,14,test,0
3408,0.0,923.78393,924.03413,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,31,,,0,,False,14,test,1
3409,0.0,924.03413,924.28435,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,161,,,0,,False,13,train,2
3410,0.0,924.28435,924.53456,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,163,,,0,,False,13,train,1
3411,0.0,924.53456,924.78477,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,239,,,0,,False,11,test,1
3412,0.0,924.78477,925.03499,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,238,,,0,,False,12,train,2
3413,0.0,925.03499,925.2852,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,237,,,0,,False,12,train,0
3414,0.0,925.2852,925.53541,90.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,111,,,0,,False,14,test,2
3415,0.0,925.53541,925.78561,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,82,,,0,,False,14,test,0
3416,0.0,925.78561,926.03582,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,128,,,0,,False,14,test,0
3417,0.0,926.03582,926.28603,0.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,38,,,0,,False,14,test,0
3418,0.0,926.28603,926.53624,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,152,,,0,,False,14,test,2
3419,0.0,926.53624,926.78644,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,90,,,0,,False,14,test,2
3420,0.0,926.78644,927.03665,90.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,158,,,0,,False,13,train,2
3421,0.0,927.03665,927.28686,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,177,,,0,,False,14,test,1
3422,0.0,927.28686,927.53707,0.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,233,,,0,,False,14,test,0
3423,0.0,927.53707,927.78727,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,69,,,0,,False,14,test,0
3424,0.0,927.78727,928.03748,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,239,,,0,,False,12,train,1
3425,0.0,928.03748,928.28769,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,3,,,0,,False,14,test,2
3426,0.0,928.28769,928.53791,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,109,,,0,,False,14,test,0
3427,0.0,928.53791,928.78812,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,100,,,0,,False,13,train,1
3428,0.0,928.78812,929.03833,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,105,,,0,,False,14,test,2
3429,0.0,929.03833,929.28853,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25019949,162,,,0,,False,13,train,2
3430,0.0,929.28853,929.53873,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25019949,156,,,0,,False,12,train,1
3431,0.0,929.53873,929.78892,0.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25019949,219,,,0,,False,13,train,0
3432,0.0,929.78892,930.03912,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25019949,127,,,0,,False,13,train,2
3433,0.0,930.03912,930.28934,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25022051,234,,,0,,False,13,train,0
3434,0.0,930.28934,930.53957,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25022051,223,,,0,,False,13,train,1
3435,0.0,930.53957,930.78979,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25022051,240,,,0,,False,14,test,2
3436,0.0,930.78979,931.04001,90.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25022051,74,,,0,,False,14,test,2
3437,0.0,931.04001,931.29021,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020199,99,,,0,,False,14,test,1
3438,0.0,931.29021,931.54041,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020199,106,,,0,,False,13,train,1
3439,0.0,931.54041,931.79061,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020199,115,,,0,,False,14,test,1
3440,0.0,931.79061,932.04081,90.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020199,142,,,0,,False,13,train,2
3441,0.0,932.04081,932.29103,0.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,27,,,0,,False,14,test,0
3442,0.0,932.29103,932.54125,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,163,,,0,,False,14,test,1
3443,0.0,932.54125,932.79146,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,43,,,0,,False,14,test,1
3444,0.0,932.79146,933.04168,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,184,,,0,,False,12,train,0
3445,0.0,933.04168,933.29188,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,5,,,0,,False,12,train,1
3446,0.0,933.29188,933.54209,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,21,,,0,,False,13,train,2
3447,0.0,933.54209,933.7923,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,29,,,0,,False,12,train,1
3448,0.0,933.7923,934.0425,45.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,93,,,0,,False,12,train,1
3449,0.0,934.0425,934.29271,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,237,,,0,,False,13,train,0
3450,0.0,934.29271,934.54293,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,22,,,0,,False,14,test,1
3451,0.0,934.54293,934.79314,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,10,,,0,,False,13,train,0
3452,0.0,934.79314,935.04335,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,236,,,0,,False,14,test,0
3453,0.0,935.04335,935.29355,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020199,162,,,0,,False,14,test,2
3454,0.0,935.29355,935.54375,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020199,147,,,0,,False,14,test,1
3455,0.0,935.54375,935.79395,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020199,15,,,0,,False,11,test,0
3456,0.0,935.79395,936.04415,90.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020199,231,,,0,,False,14,test,2
3457,0.0,936.04415,936.29437,90.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,160,,,0,,False,14,test,2
3458,0.0,936.29437,936.54459,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,39,,,0,,False,13,train,2
3459,0.0,936.54459,936.7948,90.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,116,,,0,,False,14,test,2
3460,0.0,936.7948,937.04502,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,117,,,0,,False,14,test,1
3461,0.0,937.04502,937.29522,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,104,,,0,,False,13,train,0
3462,0.0,937.29522,937.54543,90.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,192,,,0,,False,13,train,2
3463,0.0,937.54543,937.79563,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,205,,,0,,False,12,train,1
3464,0.0,937.79563,938.04583,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,144,,,0,,False,13,train,0
3465,0.0,938.04583,938.29605,90.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,199,,,0,,False,14,test,2
3466,0.0,938.29605,938.54626,45.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,7,,,0,,False,13,train,1
3467,0.0,938.54626,938.79647,45.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,242,,,0,,False,13,train,1
3468,0.0,938.79647,939.04669,90.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,157,,,0,,False,14,test,2
3469,0.0,939.04669,939.29689,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,107,,,0,,False,12,train,2
3470,0.0,939.29689,939.5471,0.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,222,,,0,,False,13,train,0
3471,0.0,939.5471,939.79731,90.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,59,,,0,,False,13,train,2
3472,0.0,939.79731,940.04751,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020699,132,,,0,,False,14,test,0
3473,0.0,940.04751,940.29773,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,29,,,0,,False,13,train,1
3474,0.0,940.29773,940.54794,45.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,7,,,0,,False,14,test,1
3475,0.0,940.54794,940.79815,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,121,,,0,,False,14,test,2
3476,0.0,940.79815,941.04837,90.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021301,225,,,0,,False,14,test,2
3477,0.0,941.04837,941.29856,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25019699,203,,,0,,False,14,test,1
3478,0.0,941.29856,941.54876,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25019699,45,,,0,,False,12,train,2
3479,0.0,941.54876,941.79896,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25019699,45,,,0,,False,13,train,2
3480,0.0,941.79896,942.04915,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25019699,122,,,0,,False,13,train,1
3481,0.0,942.04915,942.29938,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25022301,35,,,0,,False,14,test,0
3482,0.0,942.29938,942.5496,90.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25022301,78,,,0,,False,13,train,2
3483,0.0,942.5496,942.79982,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25022301,122,,,0,,False,14,test,1
3484,0.0,942.79982,943.05005,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25022301,243,,,0,,False,14,test,0
3485,0.0,943.05005,943.30025,0.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020199,222,,,0,,False,14,test,0
3486,0.0,943.30025,943.55045,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020199,79,,,0,,False,14,test,0
3487,0.0,943.55045,943.80065,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020199,198,,,0,,False,12,train,0
3488,0.0,943.80065,944.05085,0.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020199,174,,,0,,False,14,test,0
3489,0.0,944.05085,944.30107,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,68,,,0,,False,13,train,1
3490,0.0,944.30107,944.55129,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,198,,,0,,False,13,train,0
3491,0.0,944.55129,944.8015,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021551,57,,,0,,False,13,train,2
