stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,orientation,coherence,stimulus_name,contrast,frame,x_position,size,Speed,spatial_frequency,color,Dir,phase,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2347,0.0,655.52117,655.77138,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020973,169,,,0,,False,6,train,1
2348,0.0,655.77138,656.02159,4.0,90.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020973,90,,,0,,False,12,train,2
2349,0.0,656.02159,656.27181,4.0,45.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25022027,101,,,0,,False,12,train,1
2350,0.0,656.27181,656.52203,4.0,90.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25022027,227,,,0,,False,6,train,2
2351,0.0,656.52203,656.77225,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25022027,77,,,0,,False,12,train,1
2352,0.0,656.77225,657.02247,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25022027,111,,,0,,False,11,test,1
2353,0.0,657.02247,657.27267,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25019973,111,,,0,,False,12,train,1
2354,0.0,657.27267,657.52287,4.0,45.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25019973,74,,,0,,False,12,train,1
2355,0.0,657.52287,657.77307,4.0,90.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25019973,62,,,0,,False,9,train,2
2356,0.0,657.77307,658.02327,4.0,0.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25019973,125,,,0,,False,7,train,0
2357,0.0,658.02327,658.27347,4.0,45.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020027,146,,,0,,False,9,train,1
2358,0.0,658.27347,658.52367,4.0,0.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25020027,211,,,0,,False,10,train,0
2359,0.0,658.52367,658.77387,4.0,90.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020027,163,,,0,,False,9,train,2
2360,0.0,658.77387,659.02407,4.0,45.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020027,85,,,0,,False,8,test,1
2361,0.0,659.02407,659.27429,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021723,156,,,0,,False,6,train,2
2362,0.0,659.27429,659.5245,4.0,45.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25021723,207,,,0,,False,6,train,1
2363,0.0,659.5245,659.77472,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25021723,141,,,0,,False,8,test,1
2364,0.0,659.77472,660.02494,4.0,90.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021723,106,,,0,,False,13,train,2
2365,0.0,660.02494,660.27515,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25020777,237,,,0,,False,9,train,0
2366,0.0,660.27515,660.52535,4.0,90.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020777,1,,,0,,False,12,train,2
2367,0.0,660.52535,660.77556,4.0,0.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020777,186,,,0,,False,9,train,0
2368,0.0,660.77556,661.02577,4.0,0.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020777,125,,,0,,False,8,test,0
2369,0.0,661.02577,661.27598,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021223,179,,,0,,False,10,train,1
2370,0.0,661.27598,661.52619,4.0,90.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021223,21,,,0,,False,9,train,2
2371,0.0,661.52619,661.77641,4.0,90.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021223,227,,,0,,False,7,train,2
2372,0.0,661.77641,662.02662,4.0,90.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25021223,135,,,0,,False,11,test,2
2373,0.0,662.02662,662.27683,4.0,45.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25021527,189,,,0,,False,9,train,1
2374,0.0,662.27683,662.52705,4.0,45.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25021527,53,,,0,,False,10,train,1
2375,0.0,662.52705,662.77727,4.0,0.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021527,214,,,0,,False,10,train,0
2376,0.0,662.77727,663.02748,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021527,114,,,0,,False,7,train,0
2377,0.0,663.02748,663.27769,4.0,0.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020473,216,,,0,,False,8,test,0
2378,0.0,663.27769,663.52789,4.0,0.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020473,66,,,0,,False,7,train,0
2379,0.0,663.52789,663.77809,4.0,45.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020473,12,,,0,,False,10,train,1
2380,0.0,663.77809,664.0283,4.0,90.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25020473,203,,,0,,False,9,train,2
2381,0.0,664.0283,664.27851,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25021277,18,,,0,,False,14,test,1
2382,0.0,664.27851,664.52872,4.0,45.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021277,146,,,0,,False,10,train,1
2383,0.0,664.52872,664.77894,4.0,45.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021277,71,,,0,,False,11,test,1
2384,0.0,664.77894,665.02915,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021277,143,,,0,,False,8,test,0
2385,0.0,665.02915,665.27935,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020223,151,,,0,,False,7,train,1
2386,0.0,665.27935,665.52955,4.0,90.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020223,147,,,0,,False,10,train,2
2387,0.0,665.52955,665.77976,4.0,0.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25020223,24,,,0,,False,10,train,0
2388,0.0,665.77976,666.02996,4.0,0.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020223,28,,,0,,False,8,test,0
2389,0.0,666.02996,666.28018,4.0,0.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021777,232,,,0,,False,8,test,0
2390,0.0,666.28018,666.53039,4.0,45.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021777,182,,,0,,False,8,test,1
2391,0.0,666.53039,666.78061,4.0,0.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021777,214,,,0,,False,11,test,0
2392,0.0,666.78061,667.03083,4.0,90.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021777,163,,,0,,False,10,train,2
2393,0.0,667.03083,667.28103,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25019973,114,,,0,,False,8,test,0
2394,0.0,667.28103,667.53123,4.0,0.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25019973,123,,,0,,False,10,train,0
2395,0.0,667.53123,667.78143,4.0,90.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25019973,224,,,0,,False,12,train,2
2396,0.0,667.78143,668.03163,4.0,90.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25019973,15,,,0,,False,12,train,2
2397,0.0,668.03163,668.28184,4.0,90.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021027,219,,,0,,False,10,train,2
2398,0.0,668.28184,668.53205,4.0,0.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021027,75,,,0,,False,13,train,0
2399,0.0,668.53205,668.78226,4.0,90.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021027,234,,,0,,False,9,train,2
2400,0.0,668.78226,669.03247,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021027,218,,,0,,False,10,train,0
2401,0.0,669.03247,669.28268,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020723,141,,,0,,False,9,train,1
2402,0.0,669.28268,669.53288,4.0,45.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020723,85,,,0,,False,9,train,1
2403,0.0,669.53288,669.78309,4.0,90.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020723,137,,,0,,False,12,train,2
2404,0.0,669.78309,670.0333,4.0,45.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020723,32,,,0,,False,10,train,1
2405,0.0,670.0333,670.28352,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25022277,165,,,0,,False,8,test,2
2406,0.0,670.28352,670.53374,4.0,90.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25022277,149,,,0,,False,10,train,2
2407,0.0,670.53374,670.78397,4.0,90.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25022277,23,,,0,,False,7,train,2
2408,0.0,670.78397,671.03419,4.0,45.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25022277,81,,,0,,False,9,train,1
2409,0.0,671.03419,671.28439,4.0,90.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25019723,137,,,0,,False,13,train,2
2410,0.0,671.28439,671.53458,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25019723,60,,,0,,False,8,test,0
2411,0.0,671.53458,671.78478,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25019723,230,,,0,,False,9,train,2
2412,0.0,671.78478,672.03498,4.0,0.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25019723,185,,,0,,False,10,train,0
2413,0.0,672.03498,672.28519,4.0,0.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25021527,200,,,0,,False,6,train,0
2414,0.0,672.28519,672.53541,4.0,90.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25021527,65,,,0,,False,13,train,2
2415,0.0,672.53541,672.78563,4.0,90.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25021527,62,,,0,,False,10,train,2
2416,0.0,672.78563,673.03584,4.0,90.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25021527,243,,,0,,False,8,test,2
2417,0.0,673.03584,673.28605,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020473,180,,,0,,False,11,test,2
2418,0.0,673.28605,673.53625,4.0,45.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020473,12,,,0,,False,11,test,1
2419,0.0,673.53625,673.78645,4.0,45.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020473,241,,,0,,False,9,train,1
2420,0.0,673.78645,674.03666,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25020473,143,,,0,,False,9,train,0
2421,0.0,674.03666,674.28687,4.0,90.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25021027,133,,,0,,False,11,test,2
2422,0.0,674.28687,674.53708,4.0,90.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25021027,76,,,0,,False,9,train,2
2423,0.0,674.53708,674.78729,4.0,45.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25021027,182,,,0,,False,9,train,1
2424,0.0,674.78729,675.0375,4.0,45.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021027,99,,,0,,False,8,test,1
2425,0.0,675.0375,675.28771,4.0,90.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020473,153,,,0,,False,9,train,2
2426,0.0,675.28771,675.53791,4.0,0.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020473,109,,,0,,False,9,train,0
2427,0.0,675.53791,675.78811,4.0,90.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25020473,102,,,0,,False,5,test,2
2428,0.0,675.78811,676.03832,4.0,45.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020473,225,,,0,,False,10,train,1
2429,0.0,676.03832,676.28853,4.0,0.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25021027,43,,,0,,False,10,train,0
2430,0.0,676.28853,676.53874,4.0,0.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021027,220,,,0,,False,7,train,0
2431,0.0,676.53874,676.78895,4.0,45.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25021027,205,,,0,,False,9,train,1
2432,0.0,676.78895,677.03916,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021027,181,,,0,,False,10,train,1
2433,0.0,677.03916,677.28937,4.0,0.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020723,79,,,0,,False,10,train,0
2434,0.0,677.28937,677.53957,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020723,151,,,0,,False,8,test,1
2435,0.0,677.53957,677.78978,4.0,90.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020723,153,,,0,,False,10,train,2
2436,0.0,677.78978,678.03999,4.0,0.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020723,84,,,0,,False,8,test,0
2437,0.0,678.03999,678.29021,4.0,90.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021777,163,,,0,,False,11,test,2
2438,0.0,678.29021,678.54042,4.0,45.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021777,132,,,0,,False,11,test,1
2439,0.0,678.54042,678.79064,4.0,45.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25021777,96,,,0,,False,11,test,1
2440,0.0,678.79064,679.04086,4.0,0.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25021777,233,,,0,,False,10,train,0
2441,0.0,679.04086,679.29107,4.0,45.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020473,207,,,0,,False,7,train,1
2442,0.0,679.29107,679.54127,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020473,167,,,0,,False,12,train,1
2443,0.0,679.54127,679.79147,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020473,68,,,0,,False,10,train,0
2444,0.0,679.79147,680.04168,4.0,90.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25020473,1,,,0,,False,13,train,2
2445,0.0,680.04168,680.29189,4.0,90.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021527,2,,,0,,False,12,train,2
2446,0.0,680.29189,680.54211,4.0,45.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25021527,55,,,0,,False,13,train,1
2447,0.0,680.54211,680.79233,4.0,45.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25021527,169,,,0,,False,7,train,1
2448,0.0,680.79233,681.04254,4.0,45.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25021527,187,,,0,,False,10,train,1
2449,0.0,681.04254,681.29274,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020223,68,,,0,,False,11,test,0
2450,0.0,681.29274,681.54294,4.0,90.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020223,98,,,0,,False,9,train,2
2451,0.0,681.54294,681.79315,4.0,0.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020223,86,,,0,,False,10,train,0
2452,0.0,681.79315,682.04335,4.0,45.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020223,175,,,0,,False,11,test,1
2453,0.0,682.04335,682.29355,4.0,90.0,null,gabors,0.8,null,0.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",20.0,0.25020527,209,,,0,,False,8,test,2
2454,0.0,682.29355,682.54376,4.0,90.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020527,107,,,0,,False,9,train,2
2455,0.0,682.54376,682.79397,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",40.0,0.25020527,192,,,0,,False,7,train,2
2456,0.0,682.79397,683.04417,4.0,90.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020527,234,,,0,,False,10,train,2
2457,0.0,683.04417,683.29438,4.0,0.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25021223,110,,,0,,False,12,train,0
2458,0.0,683.29438,683.54459,4.0,45.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021223,16,,,0,,False,12,train,1
2459,0.0,683.54459,683.79481,4.0,90.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25021223,46,,,0,,False,10,train,2
2460,0.0,683.79481,684.04502,4.0,0.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25021223,186,,,0,,False,10,train,0
2461,0.0,684.04502,684.29522,4.0,0.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020527,61,,,0,,False,9,train,0
2462,0.0,684.29522,684.54543,4.0,45.0,null,gabors,0.8,null,-40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",30.0,0.25020527,151,,,0,,False,9,train,1
2463,0.0,684.54543,684.79564,4.0,90.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020527,139,,,0,,False,5,test,2
2464,0.0,684.79564,685.04584,4.0,0.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25020527,232,,,0,,False,9,train,0
2465,0.0,685.04584,685.29605,4.0,90.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021223,130,,,0,,False,7,train,2
2466,0.0,685.29605,685.54626,4.0,90.0,null,gabors,0.8,null,30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",10.0,0.25021223,219,,,0,,False,11,test,2
2467,0.0,685.54626,685.79648,4.0,0.0,null,gabors,0.8,null,-10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.25021223,50,,,0,,False,9,train,0
2468,0.0,685.79648,686.04669,4.0,90.0,null,gabors,0.8,null,20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25021223,208,,,0,,False,12,train,2
2469,0.0,686.04669,686.2969,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.25020777,165,,,0,,False,9,train,2
2470,0.0,686.2969,686.5471,4.0,90.0,null,gabors,0.8,null,-30.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020777,162,,,0,,False,9,train,2
2471,0.0,686.5471,686.79731,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020777,92,,,0,,False,8,test,2
2472,0.0,686.79731,687.04752,4.0,90.0,null,gabors,0.8,null,40.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020777,119,,,0,,False,11,test,2
2473,0.0,687.04752,687.29773,4.0,90.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.25020973,4,,,0,,False,10,train,2
2474,0.0,687.29773,687.54794,4.0,45.0,null,gabors,0.8,null,-20.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.25020973,47,,,0,,False,8,test,1
2475,0.0,687.54794,687.79815,4.0,0.0,null,gabors,0.8,null,10.0,"[20.0, 20.0]",null,0.08,null,null,"[3644.93333333, 3644.93333333]",0.0,0.25020973,60,,,0,,False,9,train,0
