stimulus_presentation_id,stimulus_block,start_time,stop_time,frame,temporal_frequency,phase,color,y_position,orientation,stimulus_name,x_position,size,spatial_frequency,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3208,0.0,887.22259,887.47281,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25021802,226,,,0,,False,14,test,0
3209,0.0,887.47281,887.723,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019948,34,,,0,,False,11,test,1
3210,0.0,887.723,887.9732,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019948,156,,,0,,False,12,train,1
3211,0.0,887.9732,888.2234,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019948,94,,,0,,False,13,train,0
3212,0.0,888.2234,888.4736,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25019948,141,,,0,,False,11,test,1
3213,0.0,888.4736,888.72382,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25021802,143,,,0,,False,11,test,2
3214,0.0,888.72382,888.97404,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25021802,135,,,0,,False,11,test,2
3215,0.0,888.97404,889.22426,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25021802,30,,,0,,False,11,test,0
3216,0.0,889.22426,889.47448,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25021802,206,,,0,,False,13,train,2
3217,0.0,889.47448,889.72468,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,31,,,0,,False,13,train,1
3218,0.0,889.72468,889.97488,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020198,126,,,0,,False,14,test,0
3219,0.0,889.97488,890.22508,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,90.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,98,,,0,,False,14,test,2
3220,0.0,890.22508,890.47528,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25020198,180,,,0,,False,13,train,2
3221,0.0,890.47528,890.72549,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25020802,171,,,0,,False,14,test,2
3222,0.0,890.72549,890.9757,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25020802,38,,,0,,False,12,train,0
3223,0.0,890.9757,891.22591,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25020802,146,,,0,,False,12,train,1
3224,0.0,891.22591,891.47612,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25020802,137,,,0,,False,12,train,0
3225,0.0,891.47612,891.72632,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020948,21,,,0,,False,11,test,1
3226,0.0,891.72632,891.97653,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020948,39,,,0,,False,13,train,1
3227,0.0,891.97653,892.22674,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25020948,75,,,0,,False,12,train,2
3228,0.0,892.22674,892.47695,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020948,193,,,0,,False,13,train,2
3229,0.0,892.47695,892.72716,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25021052,153,,,0,,False,11,test,1
3230,0.0,892.72716,892.97737,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25021052,239,,,0,,False,11,test,1
3231,0.0,892.97737,893.22758,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021052,225,,,0,,False,11,test,0
3232,0.0,893.22758,893.4778,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25021052,127,,,0,,False,13,train,1
3233,0.0,893.4778,893.728,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25020448,22,,,0,,False,12,train,0
3234,0.0,893.728,893.9782,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25020448,217,,,0,,False,12,train,0
3235,0.0,893.9782,894.22841,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25020448,112,,,0,,False,14,test,2
3236,0.0,894.22841,894.47861,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25020448,105,,,0,,False,13,train,2
3237,0.0,894.47861,894.72883,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25021552,48,,,0,,False,14,test,1
3238,0.0,894.72883,894.97904,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021552,188,,,0,,False,12,train,0
3239,0.0,894.97904,895.22926,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25021552,228,,,0,,False,13,train,0
3240,0.0,895.22926,895.47948,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25021552,191,,,0,,False,14,test,1
3241,0.0,895.47948,895.72968,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,80,,,0,,False,11,test,2
3242,0.0,895.72968,895.97988,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020198,130,,,0,,False,13,train,2
3243,0.0,895.97988,896.23008,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25020198,89,,,0,,False,14,test,2
3244,0.0,896.23008,896.48028,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020198,120,,,0,,False,14,test,1
3245,0.0,896.48028,896.7305,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021552,16,,,0,,False,14,test,0
3246,0.0,896.7305,896.98071,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25021552,106,,,0,,False,12,train,2
3247,0.0,896.98071,897.23093,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25021552,75,,,0,,False,13,train,2
3248,0.0,897.23093,897.48115,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021552,197,,,0,,False,13,train,0
3249,0.0,897.48115,897.73135,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25020698,36,,,0,,False,13,train,1
3250,0.0,897.73135,897.98156,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25020698,23,,,0,,False,10,train,0
3251,0.0,897.98156,898.23177,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020698,188,,,0,,False,13,train,0
3252,0.0,898.23177,898.48197,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020698,84,,,0,,False,14,test,2
3253,0.0,898.48197,898.73218,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,90.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25021052,243,,,0,,False,12,train,2
3254,0.0,898.73218,898.98239,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25021052,106,,,0,,False,13,train,2
3255,0.0,898.98239,899.2326,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25021052,62,,,0,,False,11,test,2
3256,0.0,899.2326,899.48282,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021052,68,,,0,,False,13,train,0
3257,0.0,899.48282,899.73302,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020948,210,,,0,,False,14,test,2
3258,0.0,899.73302,899.98323,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25020948,46,,,0,,False,13,train,0
3259,0.0,899.98323,900.23344,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25020948,62,,,0,,False,12,train,2
3260,0.0,900.23344,900.48365,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020948,202,,,0,,False,13,train,0
3261,0.0,900.48365,900.73386,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25020802,201,,,0,,False,13,train,1
3262,0.0,900.73386,900.98407,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020802,67,,,0,,False,14,test,0
3263,0.0,900.98407,901.23428,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25020802,53,,,0,,False,13,train,1
3264,0.0,901.23428,901.48449,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25020802,225,,,0,,False,12,train,0
3265,0.0,901.48449,901.73469,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020448,218,,,0,,False,11,test,1
3266,0.0,901.73469,901.98489,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020448,229,,,0,,False,12,train,1
3267,0.0,901.98489,902.2351,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25020448,86,,,0,,False,12,train,1
3268,0.0,902.2351,902.4853,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020448,218,,,0,,False,12,train,1
3269,0.0,902.4853,902.73552,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25021302,77,,,0,,False,13,train,1
3270,0.0,902.73552,902.98573,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,90.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25021302,243,,,0,,False,13,train,2
3271,0.0,902.98573,903.23594,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25021302,177,,,0,,False,13,train,0
3272,0.0,903.23594,903.48616,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021302,87,,,0,,False,14,test,0
3273,0.0,903.48616,903.73636,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25020698,102,,,0,,False,11,test,1
3274,0.0,903.73636,903.98657,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25020698,12,,,0,,False,12,train,0
3275,0.0,903.98657,904.23678,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25020698,62,,,0,,False,13,train,2
3276,0.0,904.23678,904.48698,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25020698,19,,,0,,False,13,train,1
3277,0.0,904.48698,904.7372,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021302,114,,,0,,False,12,train,1
3278,0.0,904.7372,904.98741,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25021302,131,,,0,,False,13,train,0
3279,0.0,904.98741,905.23762,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021302,57,,,0,,False,14,test,2
3280,0.0,905.23762,905.48784,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25021302,208,,,0,,False,13,train,2
3281,0.0,905.48784,905.73804,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020698,33,,,0,,False,14,test,1
3282,0.0,905.73804,905.98825,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25020698,69,,,0,,False,12,train,0
3283,0.0,905.98825,906.23846,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020698,132,,,0,,False,10,train,2
3284,0.0,906.23846,906.48866,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020698,60,,,0,,False,13,train,1
3285,0.0,906.48866,906.73888,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,90.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021802,28,,,0,,False,11,test,2
3286,0.0,906.73888,906.9891,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021802,142,,,0,,False,10,train,0
3287,0.0,906.9891,907.23932,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25021802,183,,,0,,False,13,train,1
3288,0.0,907.23932,907.48954,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25021802,54,,,0,,False,12,train,2
3289,0.0,907.48954,907.73973,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,45.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019698,182,,,0,,False,13,train,1
3290,0.0,907.73973,907.98993,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019698,59,,,0,,False,13,train,0
3291,0.0,907.98993,908.24013,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019698,99,,,0,,False,13,train,0
3292,0.0,908.24013,908.49032,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25019698,150,,,0,,False,12,train,2
3293,0.0,908.49032,908.74054,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25021552,156,,,0,,False,13,train,1
3294,0.0,908.74054,908.99075,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,90.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021552,216,,,0,,False,14,test,2
3295,0.0,908.99075,909.24097,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25021552,61,,,0,,False,13,train,1
3296,0.0,909.24097,909.49119,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25021552,187,,,0,,False,12,train,2
3297,0.0,909.49119,909.74139,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25020448,83,,,0,,False,14,test,2
3298,0.0,909.74139,909.99159,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25020448,125,,,0,,False,13,train,1
3299,0.0,909.99159,910.2418,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020448,173,,,0,,False,13,train,0
3300,0.0,910.2418,910.492,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25020448,155,,,0,,False,13,train,0
3301,0.0,910.492,910.74222,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25021552,108,,,0,,False,12,train,1
3302,0.0,910.74222,910.99243,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25021552,13,,,0,,False,14,test,0
3303,0.0,910.99243,911.24265,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021552,27,,,0,,False,12,train,1
3304,0.0,911.24265,911.49287,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25021552,132,,,0,,False,11,test,2
3305,0.0,911.49287,911.74306,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019948,43,,,0,,False,14,test,0
3306,0.0,911.74306,911.99326,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25019948,175,,,0,,False,12,train,2
3307,0.0,911.99326,912.24346,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25019948,73,,,0,,False,14,test,1
3308,0.0,912.24346,912.49366,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25019948,103,,,0,,False,12,train,1
3309,0.0,912.49366,912.74388,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,90.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25021552,129,,,0,,False,13,train,2
3310,0.0,912.74388,912.99409,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021552,27,,,0,,False,13,train,1
3311,0.0,912.99409,913.24431,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021552,141,,,0,,False,12,train,1
3312,0.0,913.24431,913.49453,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25021552,132,,,0,,False,12,train,2
3313,0.0,913.49453,913.74473,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020448,66,,,0,,False,14,test,1
3314,0.0,913.74473,913.99493,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020448,44,,,0,,False,13,train,1
3315,0.0,913.99493,914.24514,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020448,136,,,0,,False,14,test,0
3316,0.0,914.24514,914.49534,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020448,81,,,0,,False,13,train,2
3317,0.0,914.49534,914.74556,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25021802,118,,,0,,False,9,train,1
3318,0.0,914.74556,914.99578,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25021802,29,,,0,,False,12,train,0
3319,0.0,914.99578,915.246,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25021802,17,,,0,,False,13,train,2
3320,0.0,915.246,915.49622,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25021802,85,,,0,,False,14,test,1
3321,0.0,915.49622,915.74641,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25019948,58,,,0,,False,13,train,2
3322,0.0,915.74641,915.99661,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019948,142,,,0,,False,11,test,0
3323,0.0,915.99661,916.24681,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25019948,70,,,0,,False,11,test,1
3324,0.0,916.24681,916.49701,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25019948,12,,,0,,False,13,train,0
3325,0.0,916.49701,916.74723,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25021552,235,,,0,,False,13,train,0
3326,0.0,916.74723,916.99744,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25021552,147,,,0,,False,11,test,0
3327,0.0,916.99744,917.24766,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021552,237,,,0,,False,13,train,2
3328,0.0,917.24766,917.49788,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021552,130,,,0,,False,14,test,2
3329,0.0,917.49788,917.74808,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25020198,58,,,0,,False,14,test,2
3330,0.0,917.74808,917.99828,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020198,101,,,0,,False,13,train,1
3331,0.0,917.99828,918.24848,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25020198,64,,,0,,False,13,train,1
3332,0.0,918.24848,918.49868,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,41,,,0,,False,12,train,2
3333,0.0,918.49868,918.7489,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,90,,,0,,False,11,test,2
3334,0.0,918.7489,918.99912,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25022052,205,,,0,,False,13,train,0
3335,0.0,918.99912,919.24934,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25022052,56,,,0,,False,13,train,0
3336,0.0,919.24934,919.49957,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022052,185,,,0,,False,12,train,2
3337,0.0,919.49957,919.74977,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,92,,,0,,False,14,test,0
3338,0.0,919.74977,919.99997,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020198,188,,,0,,False,14,test,0
3339,0.0,919.99997,920.25017,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020198,15,,,0,,False,12,train,0
3340,0.0,920.25017,920.50037,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25020198,54,,,0,,False,13,train,2
3341,0.0,920.50037,920.75058,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25020802,190,,,0,,False,13,train,2
3342,0.0,920.75058,921.00079,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25020802,118,,,0,,False,10,train,1
3343,0.0,921.00079,921.251,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020802,41,,,0,,False,13,train,2
3344,0.0,921.251,921.50121,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020802,193,,,0,,False,14,test,2
