stimulus_presentation_id,stimulus_block,start_time,stop_time,coherence,frame,temporal_frequency,spatial_frequency,contrast,y_position,x_position,stimulus_name,color,size,phase,Dir,Speed,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2272,0.0,643.58393,643.83414,null,null,4.0,0.08,0.8,30.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,61,,,0,,False,10,train,1
2273,0.0,643.83414,644.08435,null,null,4.0,0.08,0.8,-30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,233,,,0,,False,7,train,2
2274,0.0,644.08435,644.33456,null,null,4.0,0.08,0.8,-40.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,44,,,0,,False,9,train,1
2275,0.0,644.33456,644.58476,null,null,4.0,0.08,0.8,-30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,196,,,0,,False,4,train,0
2276,0.0,644.58476,644.83497,null,null,4.0,0.08,0.8,-20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,154,,,0,,False,8,test,1
2277,0.0,644.83497,645.08518,null,null,4.0,0.08,0.8,30.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020688,217,,,0,,False,9,train,2
2278,0.0,645.08518,645.33539,null,null,4.0,0.08,0.8,-30.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020688,225,,,0,,False,9,train,2
2279,0.0,645.33539,645.58559,null,null,4.0,0.08,0.8,10.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020688,21,,,0,,False,11,test,2
2280,0.0,645.58559,645.8358,null,null,4.0,0.08,0.8,0.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020688,39,,,0,,False,10,train,0
2281,0.0,645.8358,646.08601,null,null,4.0,0.08,0.8,10.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021062,87,,,0,,False,9,train,2
2282,0.0,646.08601,646.33622,null,null,4.0,0.08,0.8,-20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021062,223,,,0,,False,10,train,2
2283,0.0,646.33622,646.58643,null,null,4.0,0.08,0.8,-10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021062,49,,,0,,False,11,test,1
2284,0.0,646.58643,646.83664,null,null,4.0,0.08,0.8,-10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021062,108,,,0,,False,11,test,1
2285,0.0,646.83664,647.08685,null,null,4.0,0.08,0.8,-30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,69,,,0,,False,8,test,2
2286,0.0,647.08685,647.33707,null,null,4.0,0.08,0.8,-40.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,35,,,0,,False,4,train,2
2287,0.0,647.33707,647.58728,null,null,4.0,0.08,0.8,-10.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,228,,,0,,False,5,test,1
2288,0.0,647.58728,647.83749,null,null,4.0,0.08,0.8,-20.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,216,,,0,,False,6,train,1
2289,0.0,647.83749,648.0877,null,null,4.0,0.08,0.8,10.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,85,,,0,,False,8,test,0
2290,0.0,648.0877,648.33791,null,null,4.0,0.08,0.8,30.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,128,,,0,,False,7,train,1
2291,0.0,648.33791,648.58811,null,null,4.0,0.08,0.8,20.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,179,,,0,,False,10,train,1
2292,0.0,648.58811,648.83832,null,null,4.0,0.08,0.8,30.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,128,,,0,,False,8,test,1
2293,0.0,648.83832,649.08853,null,null,4.0,0.08,0.8,30.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,187,,,0,,False,9,train,0
2294,0.0,649.08853,649.33875,null,null,4.0,0.08,0.8,40.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,145,,,0,,False,7,train,0
2295,0.0,649.33875,649.58896,null,null,4.0,0.08,0.8,10.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,46,,,0,,False,7,train,1
2296,0.0,649.58896,649.83917,null,null,4.0,0.08,0.8,-10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,126,,,0,,False,10,train,0
2297,0.0,649.83917,650.08937,null,null,4.0,0.08,0.8,-20.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,62,,,0,,False,12,train,0
2298,0.0,650.08937,650.33958,null,null,4.0,0.08,0.8,30.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,187,,,0,,False,10,train,0
2299,0.0,650.33958,650.58979,null,null,4.0,0.08,0.8,40.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,156,,,0,,False,10,train,1
2300,0.0,650.58979,650.83999,null,null,4.0,0.08,0.8,10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,56,,,0,,False,10,train,1
2301,0.0,650.83999,651.09021,null,null,4.0,0.08,0.8,-30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,111,,,0,,False,9,train,1
2302,0.0,651.09021,651.34043,null,null,4.0,0.08,0.8,-40.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,68,,,0,,False,9,train,0
2303,0.0,651.34043,651.59064,null,null,4.0,0.08,0.8,30.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,17,,,0,,False,8,test,0
2304,0.0,651.59064,651.84086,null,null,4.0,0.08,0.8,-40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,3,,,0,,False,12,train,1
2305,0.0,651.84086,652.09106,null,null,4.0,0.08,0.8,20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020062,146,,,0,,False,9,train,1
2306,0.0,652.09106,652.34126,null,null,4.0,0.08,0.8,-30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020062,111,,,0,,False,10,train,1
2307,0.0,652.34126,652.59146,null,null,4.0,0.08,0.8,-20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020062,181,,,0,,False,5,test,1
2308,0.0,652.59146,652.84166,null,null,4.0,0.08,0.8,-10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020062,36,,,0,,False,7,train,2
2309,0.0,652.84166,653.09187,null,null,4.0,0.08,0.8,-20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,51,,,0,,False,10,train,0
2310,0.0,653.09187,653.34209,null,null,4.0,0.08,0.8,-20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,93,,,0,,False,10,train,2
2311,0.0,653.34209,653.5923,null,null,4.0,0.08,0.8,-20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,181,,,0,,False,6,train,1
2312,0.0,653.5923,653.84251,null,null,4.0,0.08,0.8,10.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,141,,,0,,False,9,train,0
2313,0.0,653.84251,654.09272,null,null,4.0,0.08,0.8,20.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,185,,,0,,False,9,train,2
2314,0.0,654.09272,654.34293,null,null,4.0,0.08,0.8,40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,170,,,0,,False,5,test,0
2315,0.0,654.34293,654.59313,null,null,4.0,0.08,0.8,-40.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,74,,,0,,False,9,train,0
2316,0.0,654.59313,654.84334,null,null,4.0,0.08,0.8,40.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,72,,,0,,False,6,train,1
2317,0.0,654.84334,655.09355,null,null,4.0,0.08,0.8,-40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,81,,,0,,False,8,test,1
2318,0.0,655.09355,655.34377,null,null,4.0,0.08,0.8,-20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,212,,,0,,False,10,train,2
2319,0.0,655.34377,655.59398,null,null,4.0,0.08,0.8,-10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,116,,,0,,False,8,test,0
2320,0.0,655.59398,655.84419,null,null,4.0,0.08,0.8,-40.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,203,,,0,,False,8,test,2
2321,0.0,655.84419,656.09439,null,null,4.0,0.08,0.8,-20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,181,,,0,,False,7,train,1
2322,0.0,656.09439,656.3446,null,null,4.0,0.08,0.8,10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,188,,,0,,False,11,test,0
2323,0.0,656.3446,656.59481,null,null,4.0,0.08,0.8,-10.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,192,,,0,,False,11,test,1
2324,0.0,656.59481,656.84501,null,null,4.0,0.08,0.8,-20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,51,,,0,,False,11,test,0
2325,0.0,656.84501,657.09523,null,null,4.0,0.08,0.8,-10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021438,139,,,0,,False,8,test,0
2326,0.0,657.09523,657.34544,null,null,4.0,0.08,0.8,-10.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021438,228,,,0,,False,6,train,1
2327,0.0,657.34544,657.59565,null,null,4.0,0.08,0.8,-10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021438,116,,,0,,False,9,train,0
2328,0.0,657.59565,657.84587,null,null,4.0,0.08,0.8,-20.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021438,230,,,0,,False,8,test,2
2329,0.0,657.84587,658.09607,null,null,4.0,0.08,0.8,20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,160,,,0,,False,7,train,2
2330,0.0,658.09607,658.34628,null,null,4.0,0.08,0.8,-10.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,183,,,0,,False,10,train,2
2331,0.0,658.34628,658.59649,null,null,4.0,0.08,0.8,-30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,238,,,0,,False,11,test,2
2332,0.0,658.59649,658.84669,null,null,4.0,0.08,0.8,-30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,238,,,0,,False,12,train,2
2333,0.0,658.84669,659.0969,null,null,4.0,0.08,0.8,-20.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,119,,,0,,False,9,train,0
2334,0.0,659.0969,659.34712,null,null,4.0,0.08,0.8,0.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,213,,,0,,False,7,train,1
2335,0.0,659.34712,659.59733,null,null,4.0,0.08,0.8,-30.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,33,,,0,,False,6,train,1
2336,0.0,659.59733,659.84754,null,null,4.0,0.08,0.8,-10.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,137,,,0,,False,9,train,2
2337,0.0,659.84754,660.09774,null,null,4.0,0.08,0.8,-10.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,234,,,0,,False,5,test,0
2338,0.0,660.09774,660.34795,null,null,4.0,0.08,0.8,-40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,50,,,0,,False,8,test,0
2339,0.0,660.34795,660.59816,null,null,4.0,0.08,0.8,-20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,93,,,0,,False,11,test,2
2340,0.0,660.59816,660.84836,null,null,4.0,0.08,0.8,-40.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,37,,,0,,False,7,train,1
2341,0.0,660.84836,661.09857,null,null,4.0,0.08,0.8,10.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,85,,,0,,False,9,train,0
2342,0.0,661.09857,661.34878,null,null,4.0,0.08,0.8,20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,114,,,0,,False,12,train,0
2343,0.0,661.34878,661.59899,null,null,4.0,0.08,0.8,-20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,2,,,0,,False,7,train,0
2344,0.0,661.59899,661.8492,null,null,4.0,0.08,0.8,-40.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,241,,,0,,False,10,train,0
2345,0.0,661.8492,662.09941,null,null,4.0,0.08,0.8,10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021062,86,,,0,,False,10,train,1
2346,0.0,662.09941,662.34962,null,null,4.0,0.08,0.8,-20.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021062,186,,,0,,False,7,train,2
2347,0.0,662.34962,662.59983,null,null,4.0,0.08,0.8,-20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021062,232,,,0,,False,12,train,0
2348,0.0,662.59983,662.85004,null,null,4.0,0.08,0.8,-40.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021062,202,,,0,,False,7,train,1
2349,0.0,662.85004,663.10025,null,null,4.0,0.08,0.8,40.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,175,,,0,,False,10,train,2
2350,0.0,663.10025,663.35047,null,null,4.0,0.08,0.8,-30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,233,,,0,,False,8,test,2
2351,0.0,663.35047,663.60068,null,null,4.0,0.08,0.8,-10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,126,,,0,,False,11,test,0
2352,0.0,663.60068,663.85089,null,null,4.0,0.08,0.8,-20.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,230,,,0,,False,9,train,2
2353,0.0,663.85089,664.10109,null,null,4.0,0.08,0.8,-30.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,210,,,0,,False,6,train,2
2354,0.0,664.10109,664.3513,null,null,4.0,0.08,0.8,10.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,151,,,0,,False,11,test,1
2355,0.0,664.3513,664.60151,null,null,4.0,0.08,0.8,-20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,134,,,0,,False,11,test,0
2356,0.0,664.60151,664.85171,null,null,4.0,0.08,0.8,30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,178,,,0,,False,10,train,1
2357,0.0,664.85171,665.10192,null,null,4.0,0.08,0.8,-30.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,52,,,0,,False,8,test,0
2358,0.0,665.10192,665.35214,null,null,4.0,0.08,0.8,20.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,176,,,0,,False,8,test,1
2359,0.0,665.35214,665.60235,null,null,4.0,0.08,0.8,-10.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,240,,,0,,False,10,train,1
2360,0.0,665.60235,665.85256,null,null,4.0,0.08,0.8,10.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,7,,,0,,False,9,train,0
2361,0.0,665.85256,666.10276,null,null,4.0,0.08,0.8,40.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020062,150,,,0,,False,10,train,2
2362,0.0,666.10276,666.35296,null,null,4.0,0.08,0.8,10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020062,136,,,0,,False,8,test,1
2363,0.0,666.35296,666.60316,null,null,4.0,0.08,0.8,10.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020062,85,,,0,,False,10,train,0
2364,0.0,666.60316,666.85336,null,null,4.0,0.08,0.8,0.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020062,243,,,0,,False,6,train,1
2365,0.0,666.85336,667.10358,null,null,4.0,0.08,0.8,-10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,36,,,0,,False,8,test,2
2366,0.0,667.10358,667.3538,null,null,4.0,0.08,0.8,40.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,135,,,0,,False,9,train,1
2367,0.0,667.3538,667.60401,null,null,4.0,0.08,0.8,-30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,69,,,0,,False,9,train,2
2368,0.0,667.60401,667.85423,null,null,4.0,0.08,0.8,-40.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,203,,,0,,False,9,train,2
2369,0.0,667.85423,668.10443,null,null,4.0,0.08,0.8,-10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,139,,,0,,False,9,train,0
2370,0.0,668.10443,668.35464,null,null,4.0,0.08,0.8,-30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,94,,,0,,False,8,test,0
2371,0.0,668.35464,668.60484,null,null,4.0,0.08,0.8,-30.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,33,,,0,,False,7,train,1
2372,0.0,668.60484,668.85504,null,null,4.0,0.08,0.8,20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,91,,,0,,False,11,test,1
2373,0.0,668.85504,669.10526,null,null,4.0,0.08,0.8,-10.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25022188,228,,,0,,False,7,train,1
2374,0.0,669.10526,669.35549,null,null,4.0,0.08,0.8,-20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25022188,152,,,0,,False,9,train,1
2375,0.0,669.35549,669.60571,null,null,4.0,0.08,0.8,-40.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25022188,177,,,0,,False,12,train,2
2376,0.0,669.60571,669.85593,null,null,4.0,0.08,0.8,-10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25022188,36,,,0,,False,9,train,2
2377,0.0,669.85593,670.10612,null,null,4.0,0.08,0.8,0.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25019562,184,,,0,,False,7,train,1
2378,0.0,670.10612,670.35632,null,null,4.0,0.08,0.8,-20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25019562,181,,,0,,False,8,test,1
2379,0.0,670.35632,670.60652,null,null,4.0,0.08,0.8,30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25019562,219,,,0,,False,8,test,1
2380,0.0,670.60652,670.85671,null,null,4.0,0.08,0.8,10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25019562,95,,,0,,False,10,train,2
2381,0.0,670.85671,671.10693,null,null,4.0,0.08,0.8,-10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,116,,,0,,False,10,train,0
2382,0.0,671.10693,671.35715,null,null,4.0,0.08,0.8,-30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,38,,,0,,False,11,test,0
2383,0.0,671.35715,671.60736,null,null,4.0,0.08,0.8,-30.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,1,,,0,,False,11,test,0
2384,0.0,671.60736,671.85758,null,null,4.0,0.08,0.8,40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,235,,,0,,False,7,train,1
2385,0.0,671.85758,672.10778,null,null,4.0,0.08,0.8,10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,193,,,0,,False,10,train,0
2386,0.0,672.10778,672.35799,null,null,4.0,0.08,0.8,-30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,207,,,0,,False,6,train,0
2387,0.0,672.35799,672.60819,null,null,4.0,0.08,0.8,-20.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,218,,,0,,False,10,train,1
2388,0.0,672.60819,672.85839,null,null,4.0,0.08,0.8,0.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,213,,,0,,False,8,test,1
2389,0.0,672.85839,673.10861,null,null,4.0,0.08,0.8,-40.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021938,201,,,0,,False,8,test,0
2390,0.0,673.10861,673.35883,null,null,4.0,0.08,0.8,20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021938,20,,,0,,False,11,test,2
2391,0.0,673.35883,673.60905,null,null,4.0,0.08,0.8,0.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021938,133,,,0,,False,9,train,0
2392,0.0,673.60905,673.85927,null,null,4.0,0.08,0.8,30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021938,239,,,0,,False,8,test,0
2393,0.0,673.85927,674.10947,null,null,4.0,0.08,0.8,-10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25019812,49,,,0,,False,12,train,1
2394,0.0,674.10947,674.35967,null,null,4.0,0.08,0.8,10.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25019812,194,,,0,,False,10,train,1
2395,0.0,674.35967,674.60986,null,null,4.0,0.08,0.8,30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25019812,117,,,0,,False,11,test,2
2396,0.0,674.60986,674.86006,null,null,4.0,0.08,0.8,30.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25019812,128,,,0,,False,9,train,1
2397,0.0,674.86006,675.11028,null,null,4.0,0.08,0.8,30.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,211,,,0,,False,9,train,1
2398,0.0,675.11028,675.3605,null,null,4.0,0.08,0.8,40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,13,,,0,,False,9,train,2
2399,0.0,675.3605,675.61071,null,null,4.0,0.08,0.8,-40.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,118,,,0,,False,10,train,1
2400,0.0,675.61071,675.86093,null,null,4.0,0.08,0.8,-10.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,103,,,0,,False,12,train,2
2401,0.0,675.86093,676.11113,null,null,4.0,0.08,0.8,0.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,155,,,0,,False,10,train,0
