stimulus_presentation_id,stimulus_block,start_time,stop_time,stimulus_name,contrast,coherence,x_position,size,temporal_frequency,orientation,phase,Dir,spatial_frequency,y_position,frame,color,Speed,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2947,0.0,805.68688,805.93709,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021952,111,,,0,,False,13,train,1
2948,0.0,805.93709,806.18731,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021952,54,,,0,,False,13,train,1
2949,0.0,806.18731,806.43752,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020798,153,,,0,,False,12,train,2
2950,0.0,806.43752,806.68773,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020798,240,,,0,,False,13,train,2
2951,0.0,806.68773,806.93794,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020798,84,,,0,,False,7,train,1
2952,0.0,806.93794,807.18815,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020798,158,,,0,,False,14,test,2
2953,0.0,807.18815,807.43836,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020952,232,,,0,,False,12,train,1
2954,0.0,807.43836,807.68857,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020952,216,,,0,,False,11,test,1
2955,0.0,807.68857,807.93877,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020952,179,,,0,,False,12,train,1
2956,0.0,807.93877,808.18898,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020952,186,,,0,,False,12,train,1
2957,0.0,808.18898,808.43919,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020798,123,,,0,,False,11,test,1
2958,0.0,808.43919,808.6894,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020798,75,,,0,,False,11,test,1
2959,0.0,808.6894,808.93961,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020798,117,,,0,,False,13,train,0
2960,0.0,808.93961,809.18982,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020798,237,,,0,,False,10,train,2
2961,0.0,809.18982,809.44003,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021202,104,,,0,,False,12,train,2
2962,0.0,809.44003,809.69024,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021202,200,,,0,,False,11,test,0
2963,0.0,809.69024,809.94045,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021202,56,,,0,,False,9,train,1
2964,0.0,809.94045,810.19066,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021202,174,,,0,,False,14,test,2
2965,0.0,810.19066,810.44087,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020298,115,,,0,,False,13,train,2
2966,0.0,810.44087,810.69107,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020298,71,,,0,,False,11,test,1
2967,0.0,810.69107,810.94127,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020298,99,,,0,,False,9,train,1
2968,0.0,810.94127,811.19148,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020298,188,,,0,,False,8,test,1
2969,0.0,811.19148,811.44169,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021702,59,,,0,,False,12,train,1
2970,0.0,811.44169,811.69191,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021702,161,,,0,,False,14,test,0
2971,0.0,811.69191,811.94213,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021702,11,,,0,,False,11,test,1
2972,0.0,811.94213,812.19234,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021702,43,,,0,,False,13,train,1
2973,0.0,812.19234,812.44255,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020548,240,,,0,,False,14,test,2
2974,0.0,812.44255,812.69276,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020548,142,,,0,,False,12,train,0
2975,0.0,812.69276,812.94296,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020548,150,,,0,,False,13,train,2
2976,0.0,812.94296,813.19317,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020548,200,,,0,,False,12,train,0
2977,0.0,813.19317,813.44338,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020952,229,,,0,,False,11,test,0
2978,0.0,813.44338,813.69359,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020952,127,,,0,,False,11,test,1
2979,0.0,813.69359,813.94379,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020952,204,,,0,,False,11,test,0
2980,0.0,813.94379,814.194,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020952,228,,,0,,False,13,train,0
2981,0.0,814.194,814.44421,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021048,47,,,0,,False,10,train,2
2982,0.0,814.44421,814.69443,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021048,64,,,0,,False,12,train,2
2983,0.0,814.69443,814.94464,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021048,220,,,0,,False,13,train,0
2984,0.0,814.94464,815.19485,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021048,170,,,0,,False,12,train,1
2985,0.0,815.19485,815.44505,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020702,135,,,0,,False,12,train,2
2986,0.0,815.44505,815.69526,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020702,13,,,0,,False,12,train,0
2987,0.0,815.69526,815.94547,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020702,176,,,0,,False,10,train,1
2988,0.0,815.94547,816.19567,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020702,214,,,0,,False,10,train,0
2989,0.0,816.19567,816.44588,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020298,149,,,0,,False,10,train,1
2990,0.0,816.44588,816.69608,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020298,5,,,0,,False,13,train,1
2991,0.0,816.69608,816.94628,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020298,104,,,0,,False,13,train,2
2992,0.0,816.94628,817.19649,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020298,25,,,0,,False,14,test,2
2993,0.0,817.19649,817.44671,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021952,173,,,0,,False,11,test,1
2994,0.0,817.44671,817.69693,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021952,44,,,0,,False,14,test,0
2995,0.0,817.69693,817.94714,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021952,52,,,0,,False,9,train,2
2996,0.0,817.94714,818.19736,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021952,227,,,0,,False,10,train,2
2997,0.0,818.19736,818.44757,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020298,241,,,0,,False,11,test,1
2998,0.0,818.44757,818.69777,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020298,241,,,0,,False,12,train,1
2999,0.0,818.69777,818.94797,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020298,43,,,0,,False,14,test,1
3000,0.0,818.94797,819.19818,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020298,165,,,0,,False,9,train,0
3001,0.0,819.19818,819.44839,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020952,29,,,0,,False,11,test,2
3002,0.0,819.44839,819.6986,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020952,226,,,0,,False,11,test,1
3003,0.0,819.6986,819.9488,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020952,4,,,0,,False,12,train,1
3004,0.0,819.9488,820.19901,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020952,182,,,0,,False,11,test,0
3005,0.0,820.19901,820.44923,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021298,238,,,0,,False,13,train,1
3006,0.0,820.44923,820.69944,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021298,68,,,0,,False,12,train,1
3007,0.0,820.69944,820.94965,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021298,53,,,0,,False,12,train,2
3008,0.0,820.94965,821.19987,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021298,30,,,0,,False,12,train,0
3009,0.0,821.19987,821.45008,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020952,92,,,0,,False,11,test,0
3010,0.0,821.45008,821.70029,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020952,211,,,0,,False,13,train,0
3011,0.0,821.70029,821.95049,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020952,151,,,0,,False,12,train,1
3012,0.0,821.95049,822.2007,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020952,134,,,0,,False,13,train,1
3013,0.0,822.2007,822.45091,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020798,208,,,0,,False,10,train,0
3014,0.0,822.45091,822.70112,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020798,49,,,0,,False,11,test,0
3015,0.0,822.70112,822.95133,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020798,49,,,0,,False,12,train,0
3016,0.0,822.95133,823.20154,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020798,86,,,0,,False,12,train,2
3017,0.0,823.20154,823.45174,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020702,94,,,0,,False,13,train,1
3018,0.0,823.45174,823.70195,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020702,6,,,0,,False,11,test,1
3019,0.0,823.70195,823.95216,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020702,168,,,0,,False,11,test,0
3020,0.0,823.95216,824.20236,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020702,50,,,0,,False,13,train,2
3021,0.0,824.20236,824.45257,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021048,179,,,0,,False,13,train,1
3022,0.0,824.45257,824.70279,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021048,37,,,0,,False,10,train,1
3023,0.0,824.70279,824.953,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021048,61,,,0,,False,10,train,0
3024,0.0,824.953,825.20321,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021048,67,,,0,,False,9,train,0
3025,0.0,825.20321,825.45342,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020952,176,,,0,,False,11,test,1
3026,0.0,825.45342,825.70363,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020952,141,,,0,,False,12,train,2
3027,0.0,825.70363,825.95383,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020952,177,,,0,,False,14,test,2
3028,0.0,825.95383,826.20404,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020952,106,,,0,,False,10,train,0
3029,0.0,826.20404,826.45425,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020548,18,,,0,,False,11,test,1
3030,0.0,826.45425,826.70446,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020548,28,,,0,,False,12,train,2
3031,0.0,826.70446,826.95466,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020548,106,,,0,,False,11,test,0
3032,0.0,826.95466,827.20487,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020548,122,,,0,,False,12,train,1
3033,0.0,827.20487,827.45508,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020952,176,,,0,,False,12,train,1
3034,0.0,827.45508,827.70529,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020952,11,,,0,,False,12,train,1
3035,0.0,827.70529,827.95549,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020952,226,,,0,,False,12,train,1
3036,0.0,827.95549,828.2057,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020952,78,,,0,,False,10,train,2
3037,0.0,828.2057,828.45591,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021048,19,,,0,,False,11,test,0
3038,0.0,828.45591,828.70613,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021048,198,,,0,,False,11,test,0
3039,0.0,828.70613,828.95634,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021048,239,,,0,,False,10,train,2
3040,0.0,828.95634,829.20655,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021048,32,,,0,,False,10,train,1
3041,0.0,829.20655,829.45676,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021202,3,,,0,,False,12,train,2
3042,0.0,829.45676,829.70697,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021202,71,,,0,,False,12,train,1
3043,0.0,829.70697,829.95718,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021202,109,,,0,,False,10,train,0
3044,0.0,829.95718,830.20739,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021202,30,,,0,,False,13,train,0
3045,0.0,830.20739,830.4576,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020798,127,,,0,,False,12,train,1
3046,0.0,830.4576,830.70781,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020798,19,,,0,,False,12,train,0
3047,0.0,830.70781,830.95802,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020798,136,,,0,,False,13,train,1
3048,0.0,830.95802,831.20823,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020798,195,,,0,,False,14,test,0
3049,0.0,831.20823,831.45843,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020702,61,,,0,,False,11,test,0
3050,0.0,831.45843,831.70864,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020702,114,,,0,,False,13,train,2
3051,0.0,831.70864,831.95885,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020702,110,,,0,,False,13,train,2
3052,0.0,831.95885,832.20905,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020702,133,,,0,,False,12,train,0
3053,0.0,832.20905,832.45926,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020298,106,,,0,,False,12,train,0
3054,0.0,832.45926,832.70946,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020298,128,,,0,,False,12,train,0
3055,0.0,832.70946,832.95966,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020298,14,,,0,,False,12,train,0
3056,0.0,832.95966,833.20987,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020298,239,,,0,,False,11,test,2
3057,0.0,833.20987,833.46008,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021702,147,,,0,,False,12,train,0
3058,0.0,833.46008,833.7103,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021702,77,,,0,,False,13,train,2
3059,0.0,833.7103,833.96052,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021702,159,,,0,,False,10,train,0
3060,0.0,833.96052,834.21073,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021702,229,,,0,,False,12,train,0
3061,0.0,834.21073,834.46094,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020798,193,,,0,,False,12,train,1
3062,0.0,834.46094,834.71115,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020798,166,,,0,,False,12,train,2
3063,0.0,834.71115,834.96136,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020798,209,,,0,,False,12,train,1
3064,0.0,834.96136,835.21157,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020798,164,,,0,,False,14,test,1
3065,0.0,835.21157,835.46178,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020952,206,,,0,,False,12,train,1
3066,0.0,835.46178,835.71199,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020952,90,,,0,,False,14,test,2
3067,0.0,835.71199,835.96219,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020952,208,,,0,,False,11,test,0
3068,0.0,835.96219,836.2124,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020952,157,,,0,,False,13,train,2
3069,0.0,836.2124,836.46261,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021048,39,,,0,,False,14,test,0
3070,0.0,836.46261,836.71283,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021048,6,,,0,,False,12,train,1
3071,0.0,836.71283,836.96304,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021048,81,,,0,,False,11,test,1
3072,0.0,836.96304,837.21325,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021048,109,,,0,,False,11,test,0
3073,0.0,837.21325,837.46345,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020702,155,,,0,,False,11,test,2
3074,0.0,837.46345,837.71366,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020702,141,,,0,,False,13,train,2
3075,0.0,837.71366,837.96387,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020702,154,,,0,,False,12,train,1
