stimulus_presentation_id,stimulus_block,start_time,stop_time,x_position,frame,y_position,stimulus_name,Speed,spatial_frequency,size,contrast,orientation,coherence,color,Dir,phase,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1683,0.0,489.79408,490.04428,-20.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,227,,,0,,False,5,test,0
1684,0.0,490.04428,490.29449,-20.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,164,,,0,,False,8,test,1
1685,0.0,490.29449,490.54471,10.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021687,204,,,0,,False,5,test,2
1686,0.0,490.54471,490.79493,-30.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021687,148,,,0,,False,7,train,0
1687,0.0,490.79493,491.04514,30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021687,1,,,0,,False,9,train,1
1688,0.0,491.04514,491.29536,-40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021687,171,,,0,,False,9,train,1
1689,0.0,491.29536,491.54555,40.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019313,2,,,0,,False,5,test,0
1690,0.0,491.54555,491.79575,20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019313,53,,,0,,False,6,train,1
1691,0.0,491.79575,492.04594,0.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019313,190,,,0,,False,5,test,2
1692,0.0,492.04594,492.29613,-20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019313,70,,,0,,False,9,train,2
1693,0.0,492.29613,492.54634,30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,6,,,0,,False,10,train,2
1694,0.0,492.54634,492.79654,-10.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,40,,,0,,False,9,train,2
1695,0.0,492.79654,493.04674,-30.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,208,,,0,,False,5,test,1
1696,0.0,493.04674,493.29695,-20.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,144,,,0,,False,6,train,1
1697,0.0,493.29695,493.54716,30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021313,86,,,0,,False,7,train,0
1698,0.0,493.54716,493.79738,40.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021313,217,,,0,,False,7,train,1
1699,0.0,493.79738,494.04759,-40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021313,184,,,0,,False,5,test,1
1700,0.0,494.04759,494.2978,20.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021313,63,,,0,,False,8,test,1
1701,0.0,494.2978,494.54801,-30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,163,,,0,,False,8,test,1
1702,0.0,494.54801,494.79822,-40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,10,,,0,,False,8,test,0
1703,0.0,494.79822,495.04843,-30.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,100,,,0,,False,6,train,2
1704,0.0,495.04843,495.29864,-40.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,72,,,0,,False,10,train,2
1705,0.0,495.29864,495.54884,20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,138,,,0,,False,6,train,1
1706,0.0,495.54884,495.79905,-20.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,165,,,0,,False,6,train,2
1707,0.0,495.79905,496.04925,-30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,235,,,0,,False,7,train,1
1708,0.0,496.04925,496.29945,20.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,154,,,0,,False,8,test,2
1709,0.0,496.29945,496.54967,-40.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021687,182,,,0,,False,8,test,0
1710,0.0,496.54967,496.79989,-40.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021687,72,,,0,,False,11,test,2
1711,0.0,496.79989,497.0501,10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021687,101,,,0,,False,8,test,2
1712,0.0,497.0501,497.30032,-10.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021687,27,,,0,,False,5,test,2
1713,0.0,497.30032,497.55052,-40.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,60,,,0,,False,9,train,1
1714,0.0,497.55052,497.80073,40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,131,,,0,,False,7,train,0
1715,0.0,497.80073,498.05093,10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,101,,,0,,False,9,train,2
1716,0.0,498.05093,498.30113,0.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020313,112,,,0,,False,7,train,2
1717,0.0,498.30113,498.55135,-10.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021937,219,,,0,,False,7,train,1
1718,0.0,498.55135,498.80157,-10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021937,228,,,0,,False,5,test,1
1719,0.0,498.80157,499.05179,-10.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021937,27,,,0,,False,6,train,2
1720,0.0,499.05179,499.30201,10.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021937,223,,,0,,False,3,train,1
1721,0.0,499.30201,499.5522,-40.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019563,113,,,0,,False,6,train,0
1722,0.0,499.5522,499.8024,40.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019563,160,,,0,,False,6,train,2
1723,0.0,499.8024,500.0526,20.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019563,65,,,0,,False,6,train,0
1724,0.0,500.0526,500.30279,-10.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019563,55,,,0,,False,4,train,2
1725,0.0,500.30279,500.55298,30.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019187,161,,,0,,False,5,test,2
1726,0.0,500.55298,500.80318,10.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019187,78,,,0,,False,8,test,1
1727,0.0,500.80318,501.05337,10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019187,237,,,0,,False,7,train,2
1728,0.0,501.05337,501.30356,-30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019187,76,,,0,,False,11,test,2
1729,0.0,501.30356,501.55378,10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,33,,,0,,False,7,train,0
1730,0.0,501.55378,501.804,10.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,201,,,0,,False,5,test,2
1731,0.0,501.804,502.05422,-20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,129,,,0,,False,8,test,1
1732,0.0,502.05422,502.30444,40.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,62,,,0,,False,6,train,0
1733,0.0,502.30444,502.55465,-40.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,210,,,0,,False,4,train,0
1734,0.0,502.55465,502.80487,30.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,224,,,0,,False,8,test,1
1735,0.0,502.80487,503.05508,-20.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,227,,,0,,False,6,train,0
1736,0.0,503.05508,503.30529,-30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021187,11,,,0,,False,6,train,0
1737,0.0,503.30529,503.5555,-30.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,56,,,0,,False,5,test,0
1738,0.0,503.5555,503.80571,20.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,154,,,0,,False,9,train,2
1739,0.0,503.80571,504.05591,-20.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,177,,,0,,False,7,train,2
1740,0.0,504.05591,504.30612,20.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,197,,,0,,False,8,test,0
1741,0.0,504.30612,504.55632,30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019937,206,,,0,,False,4,train,0
1742,0.0,504.55632,504.80652,40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019937,102,,,0,,False,9,train,2
1743,0.0,504.80652,505.05672,-10.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019937,212,,,0,,False,3,train,1
1744,0.0,505.05672,505.30692,0.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019937,181,,,0,,False,8,test,1
1745,0.0,505.30692,505.55713,10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,237,,,0,,False,8,test,2
1746,0.0,505.55713,505.80735,-40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,19,,,0,,False,10,train,2
1747,0.0,505.80735,506.05757,0.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,84,,,0,,False,6,train,1
1748,0.0,506.05757,506.30778,10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,81,,,0,,False,7,train,0
1749,0.0,506.30778,506.55801,-30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022437,107,,,0,,False,7,train,2
1750,0.0,506.55801,506.80823,20.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022437,174,,,0,,False,8,test,2
1751,0.0,506.80823,507.05845,-20.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022437,218,,,0,,False,8,test,0
1752,0.0,507.05845,507.30868,40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022437,205,,,0,,False,5,test,0
1753,0.0,507.30868,507.55887,-20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019063,8,,,0,,False,9,train,2
1754,0.0,507.55887,507.80906,-30.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019063,180,,,0,,False,7,train,1
1755,0.0,507.80906,508.05925,-20.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019063,177,,,0,,False,8,test,2
1756,0.0,508.05925,508.30944,10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019063,33,,,0,,False,8,test,0
1757,0.0,508.30944,508.55965,-10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,159,,,0,,False,3,train,2
1758,0.0,508.55965,508.80986,20.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,48,,,0,,False,11,test,1
1759,0.0,508.80986,509.06006,30.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,161,,,0,,False,6,train,2
1760,0.0,509.06006,509.31027,0.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,200,,,0,,False,10,train,1
1761,0.0,509.31027,509.56047,40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,183,,,0,,False,7,train,2
1762,0.0,509.56047,509.81068,-30.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,16,,,0,,False,10,train,2
1763,0.0,509.81068,510.06089,-20.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,229,,,0,,False,3,train,0
1764,0.0,510.06089,510.31109,0.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,44,,,0,,False,9,train,1
1765,0.0,510.31109,510.5613,-40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,10,,,0,,False,9,train,0
1766,0.0,510.5613,510.81151,-30.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,152,,,0,,False,8,test,1
1767,0.0,510.81151,511.06171,-20.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,218,,,0,,False,9,train,0
1768,0.0,511.06171,511.31192,20.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,154,,,0,,False,10,train,2
1769,0.0,511.31192,511.56213,-40.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,134,,,0,,False,4,train,1
1770,0.0,511.56213,511.81234,20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,53,,,0,,False,7,train,1
1771,0.0,511.81234,512.06255,-30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,241,,,0,,False,6,train,0
1772,0.0,512.06255,512.31276,30.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,224,,,0,,False,9,train,1
1773,0.0,512.31276,512.56297,20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,51,,,0,,False,5,test,1
1774,0.0,512.56297,512.81318,30.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,221,,,0,,False,6,train,0
1775,0.0,512.81318,513.06339,-30.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,68,,,0,,False,8,test,0
1776,0.0,513.06339,513.3136,10.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,168,,,0,,False,7,train,1
1777,0.0,513.3136,513.56381,40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,183,,,0,,False,8,test,2
1778,0.0,513.56381,513.81402,20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,142,,,0,,False,7,train,0
1779,0.0,513.81402,514.06422,40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,158,,,0,,False,3,train,0
1780,0.0,514.06422,514.31443,30.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,161,,,0,,False,7,train,2
1781,0.0,514.31443,514.56464,-30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,83,,,0,,False,8,test,2
1782,0.0,514.56464,514.81485,20.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,63,,,0,,False,9,train,1
1783,0.0,514.81485,515.06505,20.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,65,,,0,,False,7,train,0
1784,0.0,515.06505,515.31526,0.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,44,,,0,,False,10,train,1
1785,0.0,515.31526,515.56546,20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,51,,,0,,False,6,train,1
1786,0.0,515.56546,515.81567,-30.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,173,,,0,,False,7,train,2
1787,0.0,515.81567,516.06588,0.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,103,,,0,,False,8,test,0
1788,0.0,516.06588,516.31608,-40.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020563,75,,,0,,False,5,test,1
1789,0.0,516.31608,516.56629,-40.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,21,,,0,,False,8,test,2
1790,0.0,516.56629,516.8165,30.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,221,,,0,,False,7,train,0
1791,0.0,516.8165,517.06671,-40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,157,,,0,,False,8,test,1
1792,0.0,517.06671,517.31692,0.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,91,,,0,,False,4,train,0
1793,0.0,517.31692,517.56713,10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,81,,,0,,False,8,test,0
1794,0.0,517.56713,517.81734,10.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,17,,,0,,False,8,test,1
1795,0.0,517.81734,518.06754,-20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,233,,,0,,False,6,train,1
1796,0.0,518.06754,518.31775,40.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,82,,,0,,False,5,test,0
1797,0.0,518.31775,518.56796,10.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,211,,,0,,False,6,train,2
1798,0.0,518.56796,518.81817,-10.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,149,,,0,,False,5,test,1
1799,0.0,518.81817,519.06837,-10.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,79,,,0,,False,7,train,0
1800,0.0,519.06837,519.31858,10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,234,,,0,,False,7,train,1
1801,0.0,519.31858,519.56879,-10.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,139,,,0,,False,6,train,1
1802,0.0,519.56879,519.819,-20.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,229,,,0,,False,4,train,0
1803,0.0,519.819,520.06921,-10.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,139,,,0,,False,7,train,1
1804,0.0,520.06921,520.31942,10.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,211,,,0,,False,7,train,2
1805,0.0,520.31942,520.56962,0.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019437,22,,,0,,False,8,test,0
1806,0.0,520.56962,520.81981,-30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019437,238,,,0,,False,7,train,0
1807,0.0,520.81981,521.07,-20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019437,39,,,0,,False,7,train,0
1808,0.0,521.07,521.3202,-40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019437,19,,,0,,False,11,test,2
1809,0.0,521.3202,521.57042,30.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,215,,,0,,False,4,train,2
1810,0.0,521.57042,521.82064,-40.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,29,,,0,,False,4,train,1
1811,0.0,521.82064,522.07086,-40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,10,,,0,,False,10,train,0
