stimulus_presentation_id,stimulus_block,start_time,stop_time,Dir,y_position,spatial_frequency,size,x_position,color,frame,Speed,stimulus_name,coherence,orientation,temporal_frequency,contrast,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3461,0.0,934.86621,935.11642,null,-40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,120,,,0,,False,14,test,2
3462,0.0,935.11642,935.36662,null,10.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,200,,,0,,False,13,train,2
3463,0.0,935.36662,935.61683,null,-20.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,236,,,0,,False,13,train,2
3464,0.0,935.61683,935.86704,null,20.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020714,50,,,0,,False,14,test,2
3465,0.0,935.86704,936.11725,null,30.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,60,,,0,,False,13,train,1
3466,0.0,936.11725,936.36746,null,10.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,19,,,0,,False,14,test,0
3467,0.0,936.36746,936.61768,null,-30.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,99,,,0,,False,13,train,1
3468,0.0,936.61768,936.86789,null,-10.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,91,,,0,,False,14,test,2
3469,0.0,936.86789,937.1181,null,-10.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,70,,,0,,False,14,test,2
3470,0.0,937.1181,937.36831,null,-20.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,212,,,0,,False,14,test,0
3471,0.0,937.36831,937.61852,null,0.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,159,,,0,,False,12,train,0
3472,0.0,937.61852,937.86873,null,-40.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,65,,,0,,False,14,test,2
3473,0.0,937.86873,938.11894,null,-10.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,181,,,0,,False,10,train,1
3474,0.0,938.11894,938.36914,null,0.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,207,,,0,,False,14,test,2
3475,0.0,938.36914,938.61935,null,0.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,225,,,0,,False,14,test,0
3476,0.0,938.61935,938.86956,null,-40.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,86,,,0,,False,13,train,2
3477,0.0,938.86956,939.11977,null,0.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,103,,,0,,False,14,test,1
3478,0.0,939.11977,939.36998,null,40.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,83,,,0,,False,14,test,0
3479,0.0,939.36998,939.6202,null,-20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,174,,,0,,False,14,test,0
3480,0.0,939.6202,939.87041,null,-20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,105,,,0,,False,13,train,2
3481,0.0,939.87041,940.12062,null,0.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,113,,,0,,False,14,test,2
3482,0.0,940.12062,940.37082,null,40.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,126,,,0,,False,13,train,0
3483,0.0,940.37082,940.62103,null,0.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,44,,,0,,False,14,test,2
3484,0.0,940.62103,940.87124,null,-30.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,150,,,0,,False,14,test,2
3485,0.0,940.87124,941.12145,null,20.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,194,,,0,,False,14,test,0
3486,0.0,941.12145,941.37165,null,20.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,64,,,0,,False,14,test,2
3487,0.0,941.37165,941.62185,null,40.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,78,,,0,,False,13,train,1
3488,0.0,941.62185,941.87206,null,0.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,90,,,0,,False,13,train,0
3489,0.0,941.87206,942.12227,null,20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,141,,,0,,False,13,train,2
3490,0.0,942.12227,942.37248,null,-30.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,80,,,0,,False,14,test,2
3491,0.0,942.37248,942.62269,null,0.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,210,,,0,,False,13,train,2
3492,0.0,942.62269,942.8729,null,10.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,152,,,0,,False,14,test,1
3493,0.0,942.8729,943.1231,null,10.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019964,187,,,0,,False,13,train,1
3494,0.0,943.1231,943.3733,null,10.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019964,157,,,0,,False,14,test,0
3495,0.0,943.3733,943.6235,null,-20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019964,179,,,0,,False,14,test,1
3496,0.0,943.6235,943.8737,null,-30.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25019964,108,,,0,,False,14,test,1
3497,0.0,943.8737,944.12392,null,-40.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,4,,,0,,False,14,test,2
3498,0.0,944.12392,944.37413,null,0.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,218,,,0,,False,13,train,2
3499,0.0,944.37413,944.62435,null,10.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,95,,,0,,False,14,test,0
3500,0.0,944.62435,944.87457,null,10.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021786,58,,,0,,False,12,train,1
3501,0.0,944.87457,945.12478,null,0.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,156,,,0,,False,13,train,1
3502,0.0,945.12478,945.37499,null,20.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,26,,,0,,False,14,test,2
3503,0.0,945.37499,945.6252,null,20.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,41,,,0,,False,13,train,1
3504,0.0,945.6252,945.87541,null,40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,145,,,0,,False,13,train,1
3505,0.0,945.87541,946.12562,null,30.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,238,,,0,,False,13,train,1
3506,0.0,946.12562,946.37583,null,30.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,230,,,0,,False,13,train,0
3507,0.0,946.37583,946.62604,null,-30.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,209,,,0,,False,14,test,2
3508,0.0,946.62604,946.87625,null,-20.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,29,,,0,,False,14,test,1
3509,0.0,946.87625,947.12646,null,-30.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,47,,,0,,False,14,test,1
3510,0.0,947.12646,947.37666,null,30.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,171,,,0,,False,13,train,2
3511,0.0,947.37666,947.62686,null,-30.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,217,,,0,,False,14,test,1
3512,0.0,947.62686,947.87707,null,-10.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,185,,,0,,False,12,train,0
3513,0.0,947.87707,948.12728,null,20.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,243,,,0,,False,14,test,2
3514,0.0,948.12728,948.37749,null,-10.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,223,,,0,,False,14,test,0
3515,0.0,948.37749,948.62771,null,40.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,7,,,0,,False,14,test,1
3516,0.0,948.62771,948.87792,null,0.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,159,,,0,,False,13,train,0
3517,0.0,948.87792,949.12813,null,-40.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,107,,,0,,False,14,test,1
3518,0.0,949.12813,949.37833,null,30.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,171,,,0,,False,14,test,2
3519,0.0,949.37833,949.62853,null,-40.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,197,,,0,,False,14,test,1
3520,0.0,949.62853,949.87874,null,-20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,105,,,0,,False,14,test,2
3521,0.0,949.87874,950.12895,null,-20.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,168,,,0,,False,14,test,1
3522,0.0,950.12895,950.37916,null,-20.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,161,,,0,,False,14,test,2
3523,0.0,950.37916,950.62938,null,20.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,24,,,0,,False,13,train,2
3524,0.0,950.62938,950.87959,null,10.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,116,,,0,,False,13,train,0
3525,0.0,950.87959,951.12981,null,0.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021464,90,,,0,,False,14,test,0
3526,0.0,951.12981,951.38002,null,-20.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021464,140,,,0,,False,14,test,2
3527,0.0,951.38002,951.63023,null,-20.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021464,205,,,0,,False,14,test,0
3528,0.0,951.63023,951.88045,null,-10.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021464,127,,,0,,False,13,train,0
3529,0.0,951.88045,952.13065,null,0.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,159,,,0,,False,14,test,0
3530,0.0,952.13065,952.38086,null,0.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,124,,,0,,False,12,train,0
3531,0.0,952.38086,952.63107,null,10.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,187,,,0,,False,14,test,1
3532,0.0,952.63107,952.88127,null,40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,8,,,0,,False,14,test,2
3533,0.0,952.88127,953.13148,null,40.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,189,,,0,,False,14,test,2
3534,0.0,953.13148,953.38169,null,0.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,160,,,0,,False,13,train,1
3535,0.0,953.38169,953.6319,null,-20.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,193,,,0,,False,14,test,1
3536,0.0,953.6319,953.88211,null,30.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,110,,,0,,False,14,test,0
3537,0.0,953.88211,954.13232,null,40.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,3,,,0,,False,14,test,0
3538,0.0,954.13232,954.38253,null,-20.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,219,,,0,,False,12,train,0
3539,0.0,954.38253,954.63274,null,-10.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,222,,,0,,False,14,test,2
3540,0.0,954.63274,954.88295,null,0.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021036,232,,,0,,False,14,test,1
3541,0.0,954.88295,955.13316,null,0.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,218,,,0,,False,14,test,2
3542,0.0,955.13316,955.38337,null,-10.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,127,,,0,,False,14,test,0
3543,0.0,955.38337,955.63358,null,40.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,137,,,0,,False,14,test,1
3544,0.0,955.63358,955.88379,null,30.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,162,,,0,,False,14,test,1
3545,0.0,955.88379,956.13399,null,0.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,100,,,0,,False,14,test,1
3546,0.0,956.13399,956.3842,null,10.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,200,,,0,,False,14,test,2
3547,0.0,956.3842,956.63441,null,10.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,214,,,0,,False,14,test,2
3548,0.0,956.63441,956.88461,null,40.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,163,,,0,,False,14,test,1
3549,0.0,956.88461,957.13482,null,-40.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,142,,,0,,False,14,test,0
3550,0.0,957.13482,957.38503,null,-10.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,224,,,0,,False,13,train,0
3551,0.0,957.38503,957.63525,null,40.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,211,,,0,,False,14,test,2
3552,0.0,957.63525,957.88546,null,20.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021214,101,,,0,,False,13,train,0
3553,0.0,957.88546,958.13567,null,-10.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,185,,,0,,False,13,train,0
3554,0.0,958.13567,958.38587,null,10.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,14,,,0,,False,14,test,1
3555,0.0,958.38587,958.63608,null,-40.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,55,,,0,,False,13,train,2
3556,0.0,958.63608,958.88629,null,-10.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,16,,,0,,False,14,test,2
3557,0.0,958.88629,959.1365,null,30.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,238,,,0,,False,14,test,1
3558,0.0,959.1365,959.38671,null,0.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,124,,,0,,False,13,train,0
3559,0.0,959.38671,959.63692,null,30.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,9,,,0,,False,13,train,0
3560,0.0,959.63692,959.88713,null,-20.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,72,,,0,,False,14,test,1
3561,0.0,959.88713,960.13734,null,10.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,147,,,0,,False,14,test,2
3562,0.0,960.13734,960.38754,null,-30.0,0.08,"[20.0, 20.0]",-40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,213,,,0,,False,14,test,0
3563,0.0,960.38754,960.63775,null,40.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,170,,,0,,False,14,test,2
3564,0.0,960.63775,960.88796,null,0.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,124,,,0,,False,14,test,0
3565,0.0,960.88796,961.13817,null,-20.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,54,,,0,,False,14,test,0
3566,0.0,961.13817,961.38838,null,10.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,58,,,0,,False,13,train,1
3567,0.0,961.38838,961.63859,null,10.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,226,,,0,,False,12,train,0
3568,0.0,961.63859,961.8888,null,-40.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,130,,,0,,False,14,test,1
3569,0.0,961.8888,962.139,null,-10.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,1,,,0,,False,14,test,0
3570,0.0,962.139,962.38921,null,-30.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,99,,,0,,False,14,test,1
3571,0.0,962.38921,962.63942,null,-40.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,55,,,0,,False,14,test,2
3572,0.0,962.63942,962.88962,null,40.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020536,45,,,0,,False,14,test,0
3573,0.0,962.88962,963.13983,null,40.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,145,,,0,,False,14,test,1
3574,0.0,963.13983,963.39004,null,10.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,116,,,0,,False,14,test,0
3575,0.0,963.39004,963.64025,null,-10.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,117,,,0,,False,14,test,1
3576,0.0,963.64025,963.89046,null,-20.0,0.08,"[20.0, 20.0]",-30.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,221,,,0,,False,14,test,2
3577,0.0,963.89046,964.14067,null,-40.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,61,,,0,,False,14,test,1
3578,0.0,964.14067,964.39088,null,10.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,129,,,0,,False,13,train,0
3579,0.0,964.39088,964.6411,null,40.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,126,,,0,,False,14,test,0
3580,0.0,964.6411,964.89131,null,20.0,0.08,"[20.0, 20.0]",40.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25021286,141,,,0,,False,14,test,2
3581,0.0,964.89131,965.14152,null,30.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,208,,,0,,False,13,train,1
3582,0.0,965.14152,965.39173,null,-20.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,219,,,0,,False,13,train,0
3583,0.0,965.39173,965.64194,null,-40.0,0.08,"[20.0, 20.0]",20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,240,,,0,,False,13,train,1
3584,0.0,965.64194,965.89215,null,20.0,0.08,"[20.0, 20.0]",-20.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020964,36,,,0,,False,14,test,1
3585,0.0,965.89215,966.14236,null,-30.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,90.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,84,,,0,,False,14,test,2
3586,0.0,966.14236,966.39256,null,-30.0,0.08,"[20.0, 20.0]",0.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,40,,,0,,False,14,test,0
3587,0.0,966.39256,966.64277,null,0.0,0.08,"[20.0, 20.0]",-10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,195,,,0,,False,13,train,1
3588,0.0,966.64277,966.89298,null,10.0,0.08,"[20.0, 20.0]",30.0,null,null,null,gabors,null,0.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020786,226,,,0,,False,13,train,0
3589,0.0,966.89298,967.14319,null,0.0,0.08,"[20.0, 20.0]",10.0,null,null,null,gabors,null,45.0,4.0,0.8,"[3644.93333333, 3644.93333333]",0.25020464,188,,,0,,False,14,test,1
