stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,color,size,spatial_frequency,x_position,frame,contrast,stimulus_name,orientation,phase,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3107,0.0,861.7558,862.00601,-10.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,211,,,0,,False,12,train,0
3108,0.0,862.00601,862.25622,10.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,191,,,0,,False,13,train,0
3109,0.0,862.25622,862.50642,30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020566,61,,,0,,False,13,train,0
3110,0.0,862.50642,862.75663,40.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020566,173,,,0,,False,12,train,0
3111,0.0,862.75663,863.00684,-10.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020566,78,,,0,,False,11,test,1
3112,0.0,863.00684,863.25704,-40.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020566,44,,,0,,False,9,train,2
3113,0.0,863.25704,863.50725,-20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021184,206,,,0,,False,13,train,0
3114,0.0,863.50725,863.75746,-10.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021184,195,,,0,,False,12,train,0
3115,0.0,863.75746,864.00768,-30.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021184,52,,,0,,False,14,test,0
3116,0.0,864.00768,864.25789,30.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021184,24,,,0,,False,14,test,0
3117,0.0,864.25789,864.5081,-40.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,217,,,0,,False,10,train,0
3118,0.0,864.5081,864.75831,-20.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,200,,,0,,False,12,train,2
3119,0.0,864.75831,865.00852,-30.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,227,,,0,,False,13,train,0
3120,0.0,865.00852,865.25873,10.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,66,,,0,,False,10,train,2
3121,0.0,865.25873,865.50894,0.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,100,,,0,,False,11,test,0
3122,0.0,865.50894,865.75914,40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,193,,,0,,False,14,test,1
3123,0.0,865.75914,866.00935,-20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,2,,,0,,False,13,train,0
3124,0.0,866.00935,866.25956,-20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,51,,,0,,False,11,test,2
3125,0.0,866.25956,866.50977,40.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,77,,,0,,False,12,train,0
3126,0.0,866.50977,866.75998,-20.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,181,,,0,,False,13,train,0
3127,0.0,866.75998,867.01019,20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,243,,,0,,False,11,test,1
3128,0.0,867.01019,867.2604,30.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,96,,,0,,False,13,train,2
3129,0.0,867.2604,867.51061,0.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,232,,,0,,False,11,test,1
3130,0.0,867.51061,867.76082,10.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,95,,,0,,False,13,train,1
3131,0.0,867.76082,868.01103,20.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,27,,,0,,False,13,train,2
3132,0.0,868.01103,868.26124,20.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,151,,,0,,False,10,train,0
3133,0.0,868.26124,868.51144,30.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020566,80,,,0,,False,11,test,2
3134,0.0,868.51144,868.76165,-30.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020566,21,,,0,,False,12,train,0
3135,0.0,868.76165,869.01186,20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020566,13,,,0,,False,10,train,1
3136,0.0,869.01186,869.26206,30.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020566,205,,,0,,False,12,train,0
3137,0.0,869.26206,869.51227,0.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021184,60,,,0,,False,13,train,1
3138,0.0,869.51227,869.76248,40.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021184,129,,,0,,False,11,test,2
3139,0.0,869.76248,870.0127,-40.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021184,177,,,0,,False,11,test,2
3140,0.0,870.0127,870.26291,20.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021184,171,,,0,,False,12,train,1
3141,0.0,870.26291,870.51312,30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,154,,,0,,False,14,test,2
3142,0.0,870.51312,870.76333,10.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,222,,,0,,False,8,test,2
3143,0.0,870.76333,871.01355,40.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,23,,,0,,False,13,train,2
3144,0.0,871.01355,871.26376,-40.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,188,,,0,,False,10,train,0
3145,0.0,871.26376,871.51397,-40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,107,,,0,,False,13,train,0
3146,0.0,871.51397,871.76417,30.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,49,,,0,,False,13,train,1
3147,0.0,871.76417,872.01437,-30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,112,,,0,,False,11,test,2
3148,0.0,872.01437,872.26458,20.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,171,,,0,,False,13,train,1
3149,0.0,872.26458,872.51479,0.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,232,,,0,,False,12,train,1
3150,0.0,872.51479,872.765,40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,201,,,0,,False,10,train,2
3151,0.0,872.765,873.01521,-20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,42,,,0,,False,13,train,1
3152,0.0,873.01521,873.26542,20.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,237,,,0,,False,13,train,1
3153,0.0,873.26542,873.51563,30.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,228,,,0,,False,11,test,0
3154,0.0,873.51563,873.76583,20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,85,,,0,,False,14,test,0
3155,0.0,873.76583,874.01604,-20.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,33,,,0,,False,9,train,0
3156,0.0,874.01604,874.26625,0.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,32,,,0,,False,14,test,0
3157,0.0,874.26625,874.51646,0.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,100,,,0,,False,12,train,0
3158,0.0,874.51646,874.76667,-40.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,184,,,0,,False,12,train,0
3159,0.0,874.76667,875.01688,-20.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,215,,,0,,False,13,train,0
3160,0.0,875.01688,875.26709,-40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,229,,,0,,False,13,train,1
3161,0.0,875.26709,875.5173,40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,26,,,0,,False,12,train,0
3162,0.0,875.5173,875.7675,20.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,94,,,0,,False,13,train,0
3163,0.0,875.7675,876.0177,-40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,1,,,0,,False,14,test,1
3164,0.0,876.0177,876.26791,10.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,9,,,0,,False,10,train,2
3165,0.0,876.26791,876.51812,10.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,203,,,0,,False,11,test,0
3166,0.0,876.51812,876.76834,40.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,149,,,0,,False,12,train,1
3167,0.0,876.76834,877.01856,-10.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,241,,,0,,False,10,train,2
3168,0.0,877.01856,877.26877,10.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,199,,,0,,False,13,train,1
3169,0.0,877.26877,877.51898,10.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,90,,,0,,False,12,train,2
3170,0.0,877.51898,877.76918,-40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,162,,,0,,False,10,train,0
3171,0.0,877.76918,878.01939,-10.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,180,,,0,,False,13,train,2
3172,0.0,878.01939,878.2696,10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,185,,,0,,False,13,train,1
3173,0.0,878.2696,878.51982,10.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,66,,,0,,False,11,test,2
3174,0.0,878.51982,878.77003,-10.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,147,,,0,,False,13,train,1
3175,0.0,878.77003,879.02025,10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,134,,,0,,False,10,train,2
3176,0.0,879.02025,879.27047,-40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,38,,,0,,False,13,train,2
3177,0.0,879.27047,879.52067,40.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,173,,,0,,False,13,train,0
3178,0.0,879.52067,879.77087,-40.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,46,,,0,,False,13,train,1
3179,0.0,879.77087,880.02108,-40.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,188,,,0,,False,11,test,0
3180,0.0,880.02108,880.27128,10.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,222,,,0,,False,9,train,2
3181,0.0,880.27128,880.52149,-10.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,11,,,0,,False,11,test,2
3182,0.0,880.52149,880.77171,40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,83,,,0,,False,10,train,0
3183,0.0,880.77171,881.02193,20.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,137,,,0,,False,13,train,1
3184,0.0,881.02193,881.27214,-10.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,79,,,0,,False,14,test,2
3185,0.0,881.27214,881.52234,-30.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,127,,,0,,False,14,test,2
3186,0.0,881.52234,881.77254,10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,135,,,0,,False,14,test,0
3187,0.0,881.77254,882.02274,10.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,168,,,0,,False,11,test,2
3188,0.0,882.02274,882.27294,20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,140,,,0,,False,13,train,2
3189,0.0,882.27294,882.52315,40.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,92,,,0,,False,11,test,2
3190,0.0,882.52315,882.77337,-40.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,120,,,0,,False,13,train,0
3191,0.0,882.77337,883.02359,30.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,34,,,0,,False,8,test,1
3192,0.0,883.02359,883.2738,10.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,9,,,0,,False,11,test,2
3193,0.0,883.2738,883.524,30.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,170,,,0,,False,12,train,1
3194,0.0,883.524,883.7742,-20.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,179,,,0,,False,13,train,1
3195,0.0,883.7742,884.0244,-10.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,114,,,0,,False,10,train,0
3196,0.0,884.0244,884.2746,0.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,119,,,0,,False,14,test,1
3197,0.0,884.2746,884.52482,20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,53,,,0,,False,11,test,2
3198,0.0,884.52482,884.77503,0.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,187,,,0,,False,13,train,2
3199,0.0,884.77503,885.02525,-40.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,184,,,0,,False,13,train,0
3200,0.0,885.02525,885.27547,20.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,48,,,0,,False,12,train,0
3201,0.0,885.27547,885.52567,-20.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,196,,,0,,False,13,train,0
3202,0.0,885.52567,885.77587,-30.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,186,,,0,,False,12,train,1
3203,0.0,885.77587,886.02608,0.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,106,,,0,,False,14,test,1
3204,0.0,886.02608,886.27628,-10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,69,,,0,,False,14,test,1
3205,0.0,886.27628,886.52649,40.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,129,,,0,,False,12,train,2
3206,0.0,886.52649,886.7767,-40.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,44,,,0,,False,10,train,2
3207,0.0,886.7767,887.02691,20.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,236,,,0,,False,13,train,0
3208,0.0,887.02691,887.27712,40.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,166,,,0,,False,13,train,0
3209,0.0,887.27712,887.52733,40.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,172,,,0,,False,11,test,0
3210,0.0,887.52733,887.77753,40.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,141,,,0,,False,12,train,0
3211,0.0,887.77753,888.02774,-30.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,43,,,0,,False,14,test,2
3212,0.0,888.02774,888.27795,-40.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,164,,,0,,False,10,train,0
3213,0.0,888.27795,888.52816,20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,142,,,0,,False,12,train,0
3214,0.0,888.52816,888.77838,-30.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,186,,,0,,False,13,train,1
3215,0.0,888.77838,889.0286,-10.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,241,,,0,,False,11,test,2
3216,0.0,889.0286,889.27881,20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,53,,,0,,False,12,train,2
3217,0.0,889.27881,889.52902,-30.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,226,,,0,,False,14,test,0
3218,0.0,889.52902,889.77922,-20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,206,,,0,,False,14,test,0
3219,0.0,889.77922,890.02942,0.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,214,,,0,,False,13,train,2
3220,0.0,890.02942,890.27963,30.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,34,,,0,,False,9,train,1
3221,0.0,890.27963,890.52984,-40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,229,,,0,,False,14,test,1
3222,0.0,890.52984,890.78005,30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,230,,,0,,False,14,test,1
3223,0.0,890.78005,891.03027,40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,83,,,0,,False,11,test,0
3224,0.0,891.03027,891.28048,30.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,224,,,0,,False,10,train,2
3225,0.0,891.28048,891.53068,-10.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,114,,,0,,False,11,test,0
3226,0.0,891.53068,891.78088,30.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,161,,,0,,False,14,test,0
3227,0.0,891.78088,892.03109,30.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,108,,,0,,False,13,train,2
3228,0.0,892.03109,892.28129,-10.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,195,,,0,,False,13,train,0
3229,0.0,892.28129,892.5315,0.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,91,,,0,,False,9,train,1
3230,0.0,892.5315,892.78171,-10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,67,,,0,,False,11,test,0
3231,0.0,892.78171,893.03192,-40.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,220,,,0,,False,11,test,2
3232,0.0,893.03192,893.28213,-20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,234,,,0,,False,9,train,2
3233,0.0,893.28213,893.53234,10.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021184,97,,,0,,False,14,test,0
3234,0.0,893.53234,893.78255,30.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021184,10,,,0,,False,13,train,1
3235,0.0,893.78255,894.03277,10.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021184,89,,,0,,False,14,test,1
3236,0.0,894.03277,894.28298,30.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021184,228,,,0,,False,12,train,0
3237,0.0,894.28298,894.53319,-30.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,64,,,0,,False,12,train,1
3238,0.0,894.53319,894.7834,-30.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,198,,,0,,False,12,train,0
3239,0.0,894.7834,895.03362,20.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,151,,,0,,False,11,test,0
3240,0.0,895.03362,895.28383,-10.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,59,,,0,,False,13,train,0
3241,0.0,895.28383,895.53404,10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,116,,,0,,False,12,train,2
3242,0.0,895.53404,895.78424,10.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,197,,,0,,False,12,train,2
3243,0.0,895.78424,896.03445,-10.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,41,,,0,,False,13,train,0
