session_id,area,system,bandwidth_iqr_units,cells,spearman_rho,shape_mae_log2_octaves,constant_shape_mae_log2_octaves,shape_mae_improvement_log2_octaves,absolute_mae_log2_octaves,area_only_absolute_mae_log2_octaves,absolute_mae_improvement_log2_octaves
831882777,VISam,registered_map,0.35,24,-0.09893251346665208,0.9110605041253914,0.8713741705363773,-0.03968633358901408,0.982716186437619,0.9270726957253368,-0.05564349071228225
831882777,VISp,registered_map,0.35,28,-0.1287318977450329,0.8434469329894795,0.8142365772736415,-0.029210355715837966,1.232933393024378,1.2122449733464387,-0.02068841967793933
831882777,VISal,observed_rf,0.55,31,0.00403225806451613,0.6170195518614928,0.5956126683737466,-0.02140688348774622,0.7969722260236942,0.7228073213348409,-0.07416490468885328
831882777,VISam,observed_rf,0.55,24,-0.06869565217391303,0.8623941968546258,0.8713741705363773,0.008979973681751519,0.8985570198517046,0.9270726957253368,0.02851567587363224
831882777,VISp,observed_rf,0.55,28,0.2846195949644226,0.8640818102540004,0.8142365772736415,-0.04984523298035892,1.2386396797361665,1.2122449733464387,-0.02639470638972785
847657808,VISam,ccf_anatomy,1.15,15,0.28928571428571426,0.9432306376218811,0.8861021647645178,-0.05712847285736333,0.5612047526559056,0.5376244743000296,-0.02358027835587606
847657808,VISl,ccf_anatomy,1.15,36,0.35068299996692015,0.559363761686857,0.5860664838009679,0.026702722114110955,0.6403634986826292,0.6290115307277953,-0.011351967954833952
847657808,VISp,ccf_anatomy,1.15,32,0.41023780174293006,0.8996439092309627,0.9468113828710685,0.04716747364010576,1.1046480001128556,1.0624047228673765,-0.04224327724547905
847657808,VISrl,ccf_anatomy,1.15,21,-0.1524936481449464,0.5556609429766614,0.5467753366359798,-0.008885606340681584,0.6958959120318777,0.7928354196636196,0.09693950763174186
847657808,VISam,registered_map,1.15,15,0.28928571428571426,0.9509299630395618,0.8861021647645178,-0.06482779827504404,0.5689258041233529,0.5376244743000296,-0.03130132982332334
847657808,VISl,registered_map,1.15,36,0.35068299996692015,0.6141458700429699,0.5860664838009679,-0.028079386242002013,0.6277350475572181,0.6290115307277953,0.0012764831705771584
847657808,VISp,registered_map,1.15,32,0.41023780174293006,0.8995025345799001,0.9468113828710685,0.047308848291168326,1.1052558041834155,1.0624047228673765,-0.042851081316038986
847657808,VISrl,registered_map,1.15,21,-0.13554990946217454,0.5583380678304766,0.5467753366359798,-0.0115627311944968,0.6998820857983414,0.7928354196636196,0.09295333386527815
847657808,VISam,observed_rf,0.8,15,-0.13214285714285715,0.9550520461535541,0.8861021647645178,-0.06894988138903635,0.5622168093659479,0.5376244743000296,-0.02459233506591829
847657808,VISl,observed_rf,0.8,36,-0.023680823680823682,0.6195933121047756,0.5860664838009679,-0.03352682830380771,0.6228072366780131,0.6290115307277953,0.0062042940497821775
847657808,VISp,observed_rf,0.8,32,0.42851906158357767,0.891028642471807,0.9468113828710685,0.055782740399261455,1.074052963045705,1.0624047228673765,-0.01164824017832844
847657808,VISrl,observed_rf,0.8,21,0.28441558441558445,0.549248123466206,0.5467753366359798,-0.0024727868302262257,0.6457229966434692,0.7928354196636196,0.14711242302015037
