stimulus_presentation_id,stimulus_block,start_time,stop_time,size,x_position,frame,stimulus_name,orientation,y_position,spatial_frequency,temporal_frequency,color,contrast,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2146,0.0,622.96725,623.21745,"[20.0, 20.0]",-20.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2501965,185,,,0,,False,7,train,1
2147,0.0,623.21745,623.46764,"[20.0, 20.0]",10.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2501965,239,,,0,,False,6,train,0
2148,0.0,623.46764,623.71784,"[20.0, 20.0]",30.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2501965,121,,,0,,False,9,train,1
2149,0.0,623.71784,623.96805,"[20.0, 20.0]",-10.0,null,gabors,45.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,8,,,0,,False,11,test,1
2150,0.0,623.96805,624.21826,"[20.0, 20.0]",-20.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,185,,,0,,False,8,test,1
2151,0.0,624.21826,624.46846,"[20.0, 20.0]",10.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,75,,,0,,False,9,train,2
2152,0.0,624.46846,624.71867,"[20.0, 20.0]",-30.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,159,,,0,,False,9,train,1
2153,0.0,624.71867,624.96888,"[20.0, 20.0]",40.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,94,,,0,,False,8,test,0
2154,0.0,624.96888,625.2191,"[20.0, 20.0]",10.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,83,,,0,,False,3,train,2
2155,0.0,625.2191,625.46931,"[20.0, 20.0]",-10.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,238,,,0,,False,7,train,2
2156,0.0,625.46931,625.71952,"[20.0, 20.0]",-20.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,14,,,0,,False,10,train,1
2157,0.0,625.71952,625.96974,"[20.0, 20.0]",0.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,138,,,0,,False,7,train,2
2158,0.0,625.96974,626.21996,"[20.0, 20.0]",20.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,4,,,0,,False,11,test,0
2159,0.0,626.21996,626.47017,"[20.0, 20.0]",-10.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,163,,,0,,False,8,test,0
2160,0.0,626.47017,626.72039,"[20.0, 20.0]",0.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,109,,,0,,False,8,test,2
2161,0.0,626.72039,626.97059,"[20.0, 20.0]",20.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,196,,,0,,False,10,train,2
2162,0.0,626.97059,627.22079,"[20.0, 20.0]",-30.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,124,,,0,,False,11,test,2
2163,0.0,627.22079,627.47099,"[20.0, 20.0]",-20.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,171,,,0,,False,7,train,1
2164,0.0,627.47099,627.72119,"[20.0, 20.0]",-30.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,195,,,0,,False,8,test,1
2165,0.0,627.72119,627.9714,"[20.0, 20.0]",0.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,173,,,0,,False,8,test,0
2166,0.0,627.9714,628.22162,"[20.0, 20.0]",20.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,213,,,0,,False,6,train,1
2167,0.0,628.22162,628.47184,"[20.0, 20.0]",-10.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,194,,,0,,False,10,train,1
2168,0.0,628.47184,628.72205,"[20.0, 20.0]",0.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,85,,,0,,False,9,train,1
2169,0.0,628.72205,628.97225,"[20.0, 20.0]",-30.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,17,,,0,,False,8,test,2
2170,0.0,628.97225,629.22246,"[20.0, 20.0]",10.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,177,,,0,,False,9,train,2
2171,0.0,629.22246,629.47266,"[20.0, 20.0]",-30.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,76,,,0,,False,9,train,0
2172,0.0,629.47266,629.72286,"[20.0, 20.0]",20.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,165,,,0,,False,6,train,0
2173,0.0,629.72286,629.97308,"[20.0, 20.0]",-40.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502235,142,,,0,,False,6,train,0
2174,0.0,629.97308,630.22331,"[20.0, 20.0]",-20.0,null,gabors,45.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502235,235,,,0,,False,9,train,1
2175,0.0,630.22331,630.47353,"[20.0, 20.0]",-10.0,null,gabors,0.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502235,118,,,0,,False,9,train,0
2176,0.0,630.47353,630.72375,"[20.0, 20.0]",-30.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502235,87,,,0,,False,9,train,0
2177,0.0,630.72375,630.97395,"[20.0, 20.0]",20.0,null,gabors,45.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,128,,,0,,False,11,test,1
2178,0.0,630.97395,631.22415,"[20.0, 20.0]",10.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,64,,,0,,False,6,train,2
2179,0.0,631.22415,631.47435,"[20.0, 20.0]",0.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,234,,,0,,False,9,train,0
2180,0.0,631.47435,631.72455,"[20.0, 20.0]",-30.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,56,,,0,,False,9,train,2
2181,0.0,631.72455,631.97476,"[20.0, 20.0]",0.0,null,gabors,0.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,42,,,0,,False,11,test,0
2182,0.0,631.97476,632.22498,"[20.0, 20.0]",30.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,212,,,0,,False,12,train,2
2183,0.0,632.22498,632.4752,"[20.0, 20.0]",-10.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,163,,,0,,False,9,train,0
2184,0.0,632.4752,632.72541,"[20.0, 20.0]",10.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,71,,,0,,False,7,train,0
2185,0.0,632.72541,632.97561,"[20.0, 20.0]",-10.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,205,,,0,,False,8,test,2
2186,0.0,632.97561,633.22581,"[20.0, 20.0]",-10.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,3,,,0,,False,7,train,2
2187,0.0,633.22581,633.47601,"[20.0, 20.0]",-20.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,108,,,0,,False,9,train,2
2188,0.0,633.47601,633.72621,"[20.0, 20.0]",0.0,null,gabors,45.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,156,,,0,,False,6,train,1
2189,0.0,633.72621,633.97643,"[20.0, 20.0]",-30.0,null,gabors,0.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,62,,,0,,False,9,train,0
2190,0.0,633.97643,634.22665,"[20.0, 20.0]",-30.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,179,,,0,,False,7,train,1
2191,0.0,634.22665,634.47686,"[20.0, 20.0]",20.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,226,,,0,,False,7,train,2
2192,0.0,634.47686,634.72708,"[20.0, 20.0]",0.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,189,,,0,,False,6,train,2
2193,0.0,634.72708,634.97728,"[20.0, 20.0]",0.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,223,,,0,,False,10,train,0
2194,0.0,634.97728,635.22749,"[20.0, 20.0]",-10.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,69,,,0,,False,6,train,1
2195,0.0,635.22749,635.47769,"[20.0, 20.0]",-10.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,3,,,0,,False,8,test,2
2196,0.0,635.47769,635.72789,"[20.0, 20.0]",0.0,null,gabors,45.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,216,,,0,,False,10,train,1
2197,0.0,635.72789,635.97811,"[20.0, 20.0]",20.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,11,,,0,,False,12,train,1
2198,0.0,635.97811,636.22833,"[20.0, 20.0]",40.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,33,,,0,,False,8,test,1
2199,0.0,636.22833,636.47854,"[20.0, 20.0]",40.0,null,gabors,0.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,199,,,0,,False,9,train,0
2200,0.0,636.47854,636.72876,"[20.0, 20.0]",-30.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,56,,,0,,False,10,train,2
2201,0.0,636.72876,636.97896,"[20.0, 20.0]",-40.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,123,,,0,,False,9,train,0
2202,0.0,636.97896,637.22916,"[20.0, 20.0]",-10.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,88,,,0,,False,7,train,0
2203,0.0,637.22916,637.47936,"[20.0, 20.0]",-20.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,90,,,0,,False,7,train,2
2204,0.0,637.47936,637.72956,"[20.0, 20.0]",-10.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,238,,,0,,False,8,test,2
2205,0.0,637.72956,637.97976,"[20.0, 20.0]",-20.0,null,gabors,0.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250201,72,,,0,,False,5,test,0
2206,0.0,637.97976,638.22996,"[20.0, 20.0]",30.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250201,215,,,0,,False,10,train,1
2207,0.0,638.22996,638.48016,"[20.0, 20.0]",-10.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250201,80,,,0,,False,9,train,1
2208,0.0,638.48016,638.73036,"[20.0, 20.0]",-10.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250201,205,,,0,,False,9,train,2
2209,0.0,638.73036,638.98058,"[20.0, 20.0]",30.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502165,70,,,0,,False,7,train,0
2210,0.0,638.98058,639.2308,"[20.0, 20.0]",30.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502165,112,,,0,,False,8,test,2
2211,0.0,639.2308,639.48101,"[20.0, 20.0]",-30.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502165,172,,,0,,False,6,train,0
2212,0.0,639.48101,639.73123,"[20.0, 20.0]",40.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502165,79,,,0,,False,12,train,1
2213,0.0,639.73123,639.98144,"[20.0, 20.0]",30.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,215,,,0,,False,11,test,1
2214,0.0,639.98144,640.23166,"[20.0, 20.0]",30.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,121,,,0,,False,10,train,1
2215,0.0,640.23166,640.48188,"[20.0, 20.0]",30.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,102,,,0,,False,13,train,1
2216,0.0,640.48188,640.73209,"[20.0, 20.0]",20.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,158,,,0,,False,5,test,2
2217,0.0,640.73209,640.98229,"[20.0, 20.0]",40.0,null,gabors,45.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,53,,,0,,False,6,train,1
2218,0.0,640.98229,641.2325,"[20.0, 20.0]",-20.0,null,gabors,0.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,160,,,0,,False,8,test,0
2219,0.0,641.2325,641.4827,"[20.0, 20.0]",20.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,158,,,0,,False,6,train,2
2220,0.0,641.4827,641.7329,"[20.0, 20.0]",40.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,33,,,0,,False,9,train,1
2221,0.0,641.7329,641.98311,"[20.0, 20.0]",-20.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,232,,,0,,False,6,train,0
2222,0.0,641.98311,642.23332,"[20.0, 20.0]",40.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,230,,,0,,False,9,train,0
2223,0.0,642.23332,642.48353,"[20.0, 20.0]",-20.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,144,,,0,,False,9,train,0
2224,0.0,642.48353,642.73374,"[20.0, 20.0]",20.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,116,,,0,,False,9,train,1
2225,0.0,642.73374,642.98395,"[20.0, 20.0]",-20.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,232,,,0,,False,7,train,0
2226,0.0,642.98395,643.23416,"[20.0, 20.0]",-40.0,null,gabors,0.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,110,,,0,,False,10,train,0
2227,0.0,643.23416,643.48437,"[20.0, 20.0]",0.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,89,,,0,,False,5,test,1
2228,0.0,643.48437,643.73458,"[20.0, 20.0]",-10.0,null,gabors,0.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,95,,,0,,False,8,test,0
2229,0.0,643.73458,643.98479,"[20.0, 20.0]",-10.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,153,,,0,,False,7,train,0
2230,0.0,643.98479,644.235,"[20.0, 20.0]",40.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,46,,,0,,False,9,train,0
2231,0.0,644.235,644.4852,"[20.0, 20.0]",40.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,104,,,0,,False,8,test,1
2232,0.0,644.4852,644.73541,"[20.0, 20.0]",-30.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,172,,,0,,False,7,train,0
2233,0.0,644.73541,644.98562,"[20.0, 20.0]",-20.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,203,,,0,,False,10,train,0
2234,0.0,644.98562,645.23583,"[20.0, 20.0]",-40.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,227,,,0,,False,6,train,1
2235,0.0,645.23583,645.48604,"[20.0, 20.0]",10.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,111,,,0,,False,8,test,0
2236,0.0,645.48604,645.73625,"[20.0, 20.0]",10.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,239,,,0,,False,7,train,0
2237,0.0,645.73625,645.98645,"[20.0, 20.0]",40.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250206,94,,,0,,False,9,train,0
2238,0.0,645.98645,646.23666,"[20.0, 20.0]",-10.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250206,237,,,0,,False,10,train,2
2239,0.0,646.23666,646.48687,"[20.0, 20.0]",40.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250206,225,,,0,,False,6,train,2
2240,0.0,646.48687,646.73707,"[20.0, 20.0]",10.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250206,83,,,0,,False,4,train,2
2241,0.0,646.73707,646.98728,"[20.0, 20.0]",-10.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,114,,,0,,False,7,train,2
2242,0.0,646.98728,647.2375,"[20.0, 20.0]",20.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,188,,,0,,False,8,test,2
2243,0.0,647.2375,647.48771,"[20.0, 20.0]",10.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,86,,,0,,False,10,train,0
2244,0.0,647.48771,647.73792,"[20.0, 20.0]",40.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,186,,,0,,False,7,train,1
2245,0.0,647.73792,647.98812,"[20.0, 20.0]",-30.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250206,68,,,0,,False,7,train,2
2246,0.0,647.98812,648.23833,"[20.0, 20.0]",0.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250206,182,,,0,,False,8,test,0
2247,0.0,648.23833,648.48854,"[20.0, 20.0]",40.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250206,157,,,0,,False,13,train,1
2248,0.0,648.48854,648.73874,"[20.0, 20.0]",40.0,null,gabors,0.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250206,178,,,0,,False,9,train,0
2249,0.0,648.73874,648.98895,"[20.0, 20.0]",10.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,60,,,0,,False,7,train,2
2250,0.0,648.98895,649.23916,"[20.0, 20.0]",40.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,45,,,0,,False,8,test,2
2251,0.0,649.23916,649.48937,"[20.0, 20.0]",10.0,null,gabors,45.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,229,,,0,,False,9,train,1
2252,0.0,649.48937,649.73958,"[20.0, 20.0]",-10.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,115,,,0,,False,10,train,1
2253,0.0,649.73958,649.98979,"[20.0, 20.0]",30.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,6,,,0,,False,9,train,2
2254,0.0,649.98979,650.24001,"[20.0, 20.0]",20.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,4,,,0,,False,12,train,0
2255,0.0,650.24001,650.49023,"[20.0, 20.0]",-30.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,20,,,0,,False,8,test,2
2256,0.0,650.49023,650.74044,"[20.0, 20.0]",20.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,162,,,0,,False,8,test,2
2257,0.0,650.74044,650.99064,"[20.0, 20.0]",30.0,null,gabors,0.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,51,,,0,,False,11,test,0
2258,0.0,650.99064,651.24085,"[20.0, 20.0]",-20.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,208,,,0,,False,7,train,2
2259,0.0,651.24085,651.49105,"[20.0, 20.0]",30.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,70,,,0,,False,8,test,0
2260,0.0,651.49105,651.74125,"[20.0, 20.0]",-30.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,68,,,0,,False,8,test,2
2261,0.0,651.74125,651.99146,"[20.0, 20.0]",20.0,null,gabors,0.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,130,,,0,,False,9,train,0
2262,0.0,651.99146,652.24168,"[20.0, 20.0]",-10.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,93,,,0,,False,6,train,2
2263,0.0,652.24168,652.49189,"[20.0, 20.0]",10.0,null,gabors,45.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,229,,,0,,False,10,train,1
2264,0.0,652.49189,652.7421,"[20.0, 20.0]",20.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,217,,,0,,False,6,train,1
2265,0.0,652.7421,652.99231,"[20.0, 20.0]",-40.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,211,,,0,,False,12,train,2
2266,0.0,652.99231,653.24252,"[20.0, 20.0]",40.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,46,,,0,,False,10,train,0
2267,0.0,653.24252,653.49272,"[20.0, 20.0]",0.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,50,,,0,,False,10,train,2
2268,0.0,653.49272,653.74293,"[20.0, 20.0]",20.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,22,,,0,,False,10,train,1
2269,0.0,653.74293,653.99314,"[20.0, 20.0]",-40.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,139,,,0,,False,9,train,2
2270,0.0,653.99314,654.24335,"[20.0, 20.0]",-10.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,205,,,0,,False,10,train,2
2271,0.0,654.24335,654.49355,"[20.0, 20.0]",20.0,null,gabors,0.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,206,,,0,,False,9,train,0
2272,0.0,654.49355,654.74376,"[20.0, 20.0]",-40.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,197,,,0,,False,9,train,2
2273,0.0,654.74376,654.99397,"[20.0, 20.0]",-30.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,161,,,0,,False,12,train,0
2274,0.0,654.99397,655.24419,"[20.0, 20.0]",30.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,74,,,0,,False,7,train,0
2275,0.0,655.24419,655.4944,"[20.0, 20.0]",40.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,104,,,0,,False,9,train,1
2276,0.0,655.4944,655.74461,"[20.0, 20.0]",30.0,null,gabors,45.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,125,,,0,,False,8,test,1
2277,0.0,655.74461,655.99481,"[20.0, 20.0]",30.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2501985,31,,,0,,False,8,test,2
2278,0.0,655.99481,656.24501,"[20.0, 20.0]",20.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2501985,117,,,0,,False,9,train,2
2279,0.0,656.24501,656.4952,"[20.0, 20.0]",-40.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2501985,139,,,0,,False,10,train,2
2280,0.0,656.4952,656.7454,"[20.0, 20.0]",-30.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2501985,172,,,0,,False,8,test,0
2281,0.0,656.7454,656.99562,"[20.0, 20.0]",20.0,null,gabors,0.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502165,130,,,0,,False,10,train,0
2282,0.0,656.99562,657.24584,"[20.0, 20.0]",30.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502165,31,,,0,,False,9,train,2
