preference,area,bandwidth_deg,azimuth_deg,elevation_deg,estimate_log2,estimate_preference,effective_sessions,local_units,supported,source_units,source_sessions
tf,Probe A,16,90,0,,,2.21553,2,False,138,8
tf,Probe A,16,10,2,1.02607,2.03646,7.43474,51,True,138,8
tf,Probe A,16,12,2,1.02656,2.03716,7.51744,56,True,138,8
tf,Probe A,16,14,2,1.02704,2.03784,7.58649,64,True,138,8
tf,Probe A,16,16,2,1.02745,2.03842,7.63877,70,True,138,8
tf,Probe A,16,18,2,1.0277,2.03878,7.67127,74,True,138,8
tf,Probe A,16,20,2,1.02771,2.03878,7.68133,76,True,138,8
tf,Probe A,16,22,2,1.02737,2.03831,7.66682,83,True,138,8
tf,Probe A,16,24,2,1.02659,2.0372,7.62631,84,True,138,8
tf,Probe A,16,26,2,1.02525,2.03532,7.55926,89,True,138,8
tf,Probe A,16,28,2,1.02326,2.03251,7.46603,91,True,138,8
tf,Probe A,16,30,2,1.02051,2.02864,7.34792,88,True,138,8
tf,Probe A,16,32,2,1.0169,2.02357,7.20707,91,True,138,8
tf,Probe A,16,34,2,1.01235,2.0172,7.04633,85,True,138,8
tf,Probe A,16,36,2,1.00679,2.00944,6.86905,82,True,138,8
tf,Probe A,16,38,2,1.00017,2.00024,6.67883,78,True,138,8
tf,Probe A,16,40,2,0.992465,1.98958,6.47937,74,True,138,8
tf,Probe A,16,42,2,0.983668,1.97749,6.27415,66,True,138,8
tf,Probe A,16,44,2,0.973803,1.96401,6.06638,60,True,138,8
tf,Probe A,16,46,2,0.962922,1.94925,5.85876,57,True,138,8
tf,Probe A,16,48,2,0.951095,1.93334,5.65349,47,True,138,8
tf,Probe A,16,50,2,0.938415,1.91642,5.45214,41,True,138,8
tf,Probe A,16,52,2,0.924988,1.89867,5.25572,37,True,138,8
tf,Probe A,16,54,2,0.910926,1.88025,5.06468,34,True,138,8
tf,Probe A,16,56,2,0.896345,1.86134,4.87899,30,True,138,8
tf,Probe A,16,58,2,0.881352,1.8421,4.69821,29,True,138,8
tf,Probe A,16,60,2,0.866043,1.82266,4.52162,24,True,138,8
tf,Probe A,16,62,2,0.850493,1.80312,4.34832,21,True,138,8
tf,Probe A,16,64,2,0.83476,1.78356,4.17738,20,True,138,8
tf,Probe A,16,66,2,,,4.00795,16,False,138,8
tf,Probe A,16,68,2,,,3.83938,13,False,138,8
tf,Probe A,16,70,2,,,3.67133,12,False,138,8
tf,Probe A,16,72,2,,,3.50382,9,False,138,8
tf,Probe A,16,74,2,,,3.33728,8,False,138,8
tf,Probe A,16,76,2,,,3.17248,6,False,138,8
tf,Probe A,16,78,2,,,3.01051,4,False,138,8
tf,Probe A,16,80,2,,,2.85264,3,False,138,8
tf,Probe A,16,82,2,,,2.70019,3,False,138,8
tf,Probe A,16,84,2,,,2.55442,2,False,138,8
tf,Probe A,16,86,2,,,2.41639,2,False,138,8
tf,Probe A,16,88,2,,,2.28692,2,False,138,8
tf,Probe A,16,90,2,,,2.16654,2,False,138,8
tf,Probe A,16,10,4,1.03009,2.04214,7.46183,44,True,138,8
tf,Probe A,16,12,4,1.031,2.04344,7.53106,48,True,138,8
tf,Probe A,16,14,4,1.0319,2.04472,7.58544,53,True,138,8
tf,Probe A,16,16,4,1.0327,2.04585,7.62196,58,True,138,8
tf,Probe A,16,18,4,1.03332,2.04673,7.63779,65,True,138,8
tf,Probe A,16,20,4,1.03367,2.04723,7.63048,69,True,138,8
tf,Probe A,16,22,4,1.03365,2.04719,7.59813,74,True,138,8
tf,Probe A,16,24,4,1.03315,2.04648,7.53961,75,True,138,8
tf,Probe A,16,26,4,1.03206,2.04494,7.45464,77,True,138,8
tf,Probe A,16,28,4,1.03029,2.04243,7.34387,81,True,138,8
tf,Probe A,16,30,4,1.02771,2.03879,7.20888,84,True,138,8
tf,Probe A,16,32,4,1.02426,2.03391,7.05207,81,True,138,8
tf,Probe A,16,34,4,1.01983,2.02768,6.87651,78,True,138,8
tf,Probe A,16,36,4,1.01437,2.02002,6.68576,76,True,138,8
tf,Probe A,16,38,4,1.00784,2.0109,6.48361,72,True,138,8
tf,Probe A,16,40,4,1.00023,2.00032,6.27391,66,True,138,8
tf,Probe A,16,42,4,0.991546,1.98831,6.06028,59,True,138,8
tf,Probe A,16,44,4,0.981834,1.97497,5.84601,57,True,138,8
tf,Probe A,16,46,4,0.971165,1.96042,5.63387,51,True,138,8
tf,Probe A,16,48,4,0.959632,1.94481,5.42607,43,True,138,8
tf,Probe A,16,50,4,0.94735,1.92833,5.22418,38,True,138,8
tf,Probe A,16,52,4,0.934445,1.91116,5.02917,34,True,138,8
tf,Probe A,16,54,4,0.921049,1.89349,4.84142,32,True,138,8
tf,Probe A,16,56,4,0.907286,1.87551,4.6608,30,True,138,8
tf,Probe A,16,58,4,0.893272,1.85738,4.48677,26,True,138,8
tf,Probe A,16,60,4,0.879101,1.83923,4.31848,24,True,138,8
tf,Probe A,16,62,4,0.864842,1.82114,4.1549,22,True,138,8
tf,Probe A,16,64,4,0.850534,1.80317,3.99494,22,True,138,8
tf,Probe A,16,66,4,,,3.83758,17,False,138,8
tf,Probe A,16,68,4,,,3.68197,14,False,138,8
tf,Probe A,16,70,4,,,3.52758,11,False,138,8
tf,Probe A,16,72,4,,,3.37416,10,False,138,8
tf,Probe A,16,74,4,,,3.22188,6,False,138,8
tf,Probe A,16,76,4,,,3.07124,6,False,138,8
tf,Probe A,16,78,4,,,2.92303,4,False,138,8
tf,Probe A,16,80,4,,,2.77826,4,False,138,8
tf,Probe A,16,82,4,,,2.63801,3,False,138,8
tf,Probe A,16,84,4,,,2.50337,2,False,138,8
tf,Probe A,16,86,4,,,2.37527,2,False,138,8
tf,Probe A,16,88,4,,,2.25448,2,False,138,8
tf,Probe A,16,90,4,,,2.14153,2,False,138,8
tf,Probe A,16,10,6,1.03532,2.04957,7.47071,41,True,138,8
tf,Probe A,16,12,6,1.03669,2.05151,7.52635,44,True,138,8
tf,Probe A,16,14,6,1.03801,2.05339,7.56607,50,True,138,8
tf,Probe A,16,16,6,1.03921,2.05511,7.58699,53,True,138,8
tf,Probe A,16,18,6,1.04021,2.05653,7.58644,54,True,138,8
tf,Probe A,16,20,6,1.04091,2.05753,7.56219,60,True,138,8
tf,Probe A,16,22,6,1.04121,2.05795,7.5126,63,True,138,8
tf,Probe A,16,24,6,1.041,2.05766,7.4368,68,True,138,8
tf,Probe A,16,26,6,1.04018,2.05648,7.33479,71,True,138,8
tf,Probe A,16,28,6,1.03863,2.05428,7.20754,72,True,138,8
tf,Probe A,16,30,6,1.03626,2.05091,7.0569,73,True,138,8
tf,Probe A,16,32,6,1.03299,2.04626,6.88555,71,True,138,8
tf,Probe A,16,34,6,1.02873,2.04023,6.69683,68,True,138,8
tf,Probe A,16,36,6,1.02344,2.03276,6.49453,68,True,138,8
tf,Probe A,16,38,6,1.01709,2.02384,6.28264,65,True,138,8
tf,Probe A,16,40,6,1.00969,2.01348,6.06517,58,True,138,8
tf,Probe A,16,42,6,1.00127,2.00177,5.84585,56,True,138,8
tf,Probe A,16,44,6,0.9919,1.9888,5.62802,51,True,138,8
tf,Probe A,16,46,6,0.981666,1.97475,5.41448,42,True,138,8
tf,Probe A,16,48,6,0.970692,1.95978,5.20738,41,True,138,8
tf,Probe A,16,50,6,0.959114,1.94412,5.00822,34,True,138,8
tf,Probe A,16,52,6,0.947075,1.92796,4.81785,33,True,138,8
tf,Probe A,16,54,6,0.93472,1.91152,4.63648,33,True,138,8
tf,Probe A,16,56,6,0.922183,1.89498,4.46384,29,True,138,8
tf,Probe A,16,58,6,0.909574,1.87849,4.29921,23,True,138,8
tf,Probe A,16,60,6,0.896978,1.86216,4.14155,23,True,138,8
tf,Probe A,16,62,6,0.884443,1.84605,3.98967,22,True,138,8
tf,Probe A,16,64,6,,,3.84228,19,False,138,8
tf,Probe A,16,66,6,,,3.69819,17,False,138,8
tf,Probe A,16,68,6,,,3.55635,15,False,138,8
tf,Probe A,16,70,6,,,3.41601,13,False,138,8
tf,Probe A,16,72,6,,,3.27671,11,False,138,8
tf,Probe A,16,74,6,,,3.13838,8,False,138,8
tf,Probe A,16,76,6,,,3.00128,6,False,138,8
tf,Probe A,16,78,6,,,2.86596,4,False,138,8
tf,Probe A,16,80,6,,,2.73323,4,False,138,8
tf,Probe A,16,82,6,,,2.60397,4,False,138,8
tf,Probe A,16,84,6,,,2.47915,2,False,138,8
tf,Probe A,16,86,6,,,2.35962,2,False,138,8
tf,Probe A,16,88,6,,,2.24613,2,False,138,8
tf,Probe A,16,90,6,,,2.13924,2,False,138,8
tf,Probe A,16,10,8,1.0419,2.05894,7.46128,35,True,138,8
tf,Probe A,16,12,8,1.04372,2.06154,7.50349,37,True,138,8
tf,Probe A,16,14,8,1.04548,2.06406,7.52886,41,True,138,8
tf,Probe A,16,16,8,1.0471,2.06636,7.53464,45,True,138,8
tf,Probe A,16,18,8,1.04848,2.06834,7.51834,48,True,138,8
tf,Probe A,16,20,8,1.04953,2.06985,7.47793,52,True,138,8
tf,Probe A,16,22,8,1.05015,2.07075,7.41203,55,True,138,8
tf,Probe A,16,24,8,1.05024,2.07087,7.32003,60,True,138,8
tf,Probe A,16,26,8,1.04968,2.07007,7.20225,61,True,138,8
tf,Probe A,16,28,8,1.04838,2.06821,7.05993,63,True,138,8
tf,Probe A,16,30,8,1.04625,2.06515,6.89525,64,True,138,8
tf,Probe A,16,32,8,1.04319,2.06079,6.71118,62,True,138,8
tf,Probe A,16,34,8,1.03917,2.05504,6.51134,62,True,138,8
tf,Probe A,16,36,8,1.03413,2.04788,6.29975,60,True,138,8
tf,Probe A,16,38,8,1.02808,2.0393,6.08062,54,True,138,8
tf,Probe A,16,40,8,1.02103,2.02937,5.85807,51,True,138,8
tf,Probe A,16,42,8,1.01305,2.01818,5.63592,45,True,138,8
tf,Probe A,16,44,8,1.00424,2.00588,5.41753,37,True,138,8
tf,Probe A,16,46,8,0.994701,1.99267,5.20563,36,True,138,8
tf,Probe A,16,48,8,0.984588,1.97875,5.00225,35,True,138,8
tf,Probe A,16,50,8,0.974055,1.96435,4.80875,34,True,138,8
tf,Probe A,16,52,8,0.963261,1.94971,4.62577,32,True,138,8
tf,Probe A,16,54,8,0.952356,1.93503,4.45333,31,True,138,8
tf,Probe A,16,56,8,0.94147,1.92048,4.29094,24,True,138,8
tf,Probe A,16,58,8,0.930704,1.90621,4.13766,23,True,138,8
tf,Probe A,16,60,8,0.920119,1.89227,3.99226,22,True,138,8
tf,Probe A,16,62,8,0.909733,1.8787,3.85334,20,True,138,8
tf,Probe A,16,64,8,,,3.71945,16,False,138,8
tf,Probe A,16,66,8,,,3.58919,16,False,138,8
tf,Probe A,16,68,8,,,3.46137,13,False,138,8
tf,Probe A,16,70,8,,,3.33503,11,False,138,8
tf,Probe A,16,72,8,,,3.20954,11,False,138,8
tf,Probe A,16,74,8,,,3.08461,9,False,138,8
tf,Probe A,16,76,8,,,2.96031,8,False,138,8
tf,Probe A,16,78,8,,,2.83701,4,False,138,8
tf,Probe A,16,80,8,,,2.71532,4,False,138,8
tf,Probe A,16,82,8,,,2.596,4,False,138,8
tf,Probe A,16,84,8,,,2.4799,3,False,138,8
tf,Probe A,16,86,8,,,2.36782,2,False,138,8
tf,Probe A,16,88,8,,,2.26052,2,False,138,8
tf,Probe A,16,90,8,,,2.15858,2,False,138,8
tf,Probe A,16,10,10,1.04993,2.07043,7.43399,30,True,138,8
tf,Probe A,16,12,10,1.05221,2.07371,7.46324,33,True,138,8
tf,Probe A,16,14,10,1.05441,2.07686,7.47487,34,True,138,8
tf,Probe A,16,16,10,1.05643,2.07977,7.46628,36,True,138,8
tf,Probe A,16,18,10,1.05819,2.08231,7.43515,38,True,138,8
tf,Probe A,16,20,10,1.05959,2.08434,7.37968,43,True,138,8
tf,Probe A,16,22,10,1.06053,2.0857,7.29871,47,True,138,8
tf,Probe A,16,24,10,1.06092,2.08626,7.19192,52,True,138,8
tf,Probe A,16,26,10,1.06064,2.08586,7.05992,52,True,138,8
tf,Probe A,16,28,10,1.05961,2.08437,6.90428,54,True,138,8
tf,Probe A,16,30,10,1.05774,2.08167,6.72747,54,True,138,8
tf,Probe A,16,32,10,1.05496,2.07767,6.53278,51,True,138,8
tf,Probe A,16,34,10,1.05124,2.07231,6.3241,49,True,138,8
tf,Probe A,16,36,10,1.04656,2.0656,6.1057,47,True,138,8
tf,Probe A,16,38,10,1.04093,2.05755,5.88195,44,True,138,8
tf,Probe A,16,40,10,1.03441,2.04828,5.65707,39,True,138,8
tf,Probe A,16,42,10,1.02709,2.03791,5.43493,36,True,138,8
tf,Probe A,16,44,10,1.01908,2.02663,5.2188,32,True,138,8
tf,Probe A,16,46,10,1.01054,2.01466,5.0113,32,True,138,8
tf,Probe A,16,48,10,1.00162,2.00225,4.8143,32,True,138,8
tf,Probe A,16,50,10,0.992508,1.98964,4.62891,31,True,138,8
tf,Probe A,16,52,10,0.98336,1.97707,4.45554,31,True,138,8
tf,Probe A,16,54,10,0.974328,1.96473,4.29396,25,True,138,8
tf,Probe A,16,56,10,0.965527,1.95278,4.14344,24,True,138,8
tf,Probe A,16,58,10,0.957033,1.94131,4.0028,23,True,138,8
tf,Probe A,16,60,10,0.948873,1.93036,3.87063,21,True,138,8
tf,Probe A,16,62,10,,,3.74533,15,False,138,8
tf,Probe A,16,64,10,,,3.62529,15,False,138,8
tf,Probe A,16,66,10,,,3.50896,14,False,138,8
tf,Probe A,16,68,10,,,3.39498,12,False,138,8
tf,Probe A,16,70,10,,,3.28228,11,False,138,8
tf,Probe A,16,72,10,,,3.17005,11,False,138,8
tf,Probe A,16,74,10,,,3.05787,9,False,138,8
tf,Probe A,16,76,10,,,2.94563,9,False,138,8
tf,Probe A,16,78,10,,,2.83354,6,False,138,8
tf,Probe A,16,80,10,,,2.72206,5,False,138,8
tf,Probe A,16,82,10,,,2.61185,4,False,138,8
tf,Probe A,16,84,10,,,2.50363,3,False,138,8
tf,Probe A,16,86,10,,,2.39819,2,False,138,8
tf,Probe A,16,88,10,,,2.29626,2,False,138,8
tf,Probe A,16,90,10,,,2.19849,2,False,138,8
tf,Probe A,16,10,12,1.0595,2.08421,7.38982,28,True,138,8
tf,Probe A,16,12,12,1.06224,2.08816,7.40682,30,True,138,8
tf,Probe A,16,14,12,1.06485,2.09196,7.40561,33,True,138,8
tf,Probe A,16,16,12,1.06727,2.09547,7.3837,34,True,138,8
tf,Probe A,16,18,12,1.0694,2.09856,7.33896,34,True,138,8
tf,Probe A,16,20,12,1.07115,2.1011,7.26979,35,True,138,8
tf,Probe A,16,22,12,1.07241,2.10295,7.17526,35,True,138,8
tf,Probe A,16,24,12,1.0731,2.10394,7.05535,38,True,138,8
tf,Probe A,16,26,12,1.07311,2.10396,6.91095,40,True,138,8
tf,Probe A,16,28,12,1.07237,2.10288,6.74394,42,True,138,8
tf,Probe A,16,30,12,1.0708,2.1006,6.55712,43,True,138,8
tf,Probe A,16,32,12,1.06837,2.09706,6.35408,44,True,138,8
tf,Probe A,16,34,12,1.06504,2.09223,6.13898,42,True,138,8
tf,Probe A,16,36,12,1.06083,2.08613,5.91629,38,True,138,8
tf,Probe A,16,38,12,1.05579,2.07885,5.69053,39,True,138,8
tf,Probe A,16,40,12,1.04999,2.07052,5.46597,35,True,138,8
tf,Probe A,16,42,12,1.04357,2.06132,5.24644,30,True,138,8
tf,Probe A,16,44,12,1.03665,2.05146,5.03511,30,True,138,8
tf,Probe A,16,46,12,1.02943,2.04122,4.8344,30,True,138,8
tf,Probe A,16,48,12,1.02208,2.03084,4.64593,28,True,138,8
tf,Probe A,16,50,12,1.01477,2.02058,4.47057,27,True,138,8
tf,Probe A,16,52,12,1.00769,2.01068,4.30844,22,True,138,8
tf,Probe A,16,54,12,1.00095,2.00131,4.15904,21,True,138,8
tf,Probe A,16,56,12,,,4.02139,19,False,138,8
tf,Probe A,16,58,12,,,3.8941,19,False,138,8
tf,Probe A,16,60,12,,,3.77556,15,False,138,8
tf,Probe A,16,62,12,,,3.664,14,False,138,8
tf,Probe A,16,64,12,,,3.55769,14,False,138,8
tf,Probe A,16,66,12,,,3.45496,13,False,138,8
tf,Probe A,16,68,12,,,3.35436,12,False,138,8
tf,Probe A,16,70,12,,,3.25469,11,False,138,8
tf,Probe A,16,72,12,,,3.15507,10,False,138,8
tf,Probe A,16,74,12,,,3.05492,9,False,138,8
tf,Probe A,16,76,12,,,2.95404,7,False,138,8
tf,Probe A,16,78,12,,,2.85248,6,False,138,8
tf,Probe A,16,80,12,,,2.75059,6,False,138,8
tf,Probe A,16,82,12,,,2.64888,4,False,138,8
tf,Probe A,16,84,12,,,2.54803,3,False,138,8
tf,Probe A,16,86,12,,,2.44873,3,False,138,8
tf,Probe A,16,88,12,,,2.35172,2,False,138,8
tf,Probe A,16,90,12,,,2.25765,2,False,138,8
tf,Probe A,16,10,14,1.07066,2.1004,7.33005,24,True,138,8
tf,Probe A,16,12,14,1.07384,2.10503,7.3358,27,True,138,8
tf,Probe A,16,14,14,1.07687,2.10946,7.3229,28,True,138,8
tf,Probe A,16,16,14,1.07967,2.11356,7.289,29,True,138,8
tf,Probe A,16,18,14,1.08215,2.1172,7.23212,29,True,138,8
tf,Probe A,16,20,14,1.08423,2.12024,7.15084,30,True,138,8
tf,Probe A,16,22,14,1.0858,2.12256,7.04451,32,True,138,8
tf,Probe A,16,24,14,1.08679,2.12401,6.91333,31,True,138,8
tf,Probe A,16,26,14,1.08711,2.12448,6.75851,34,True,138,8
tf,Probe A,16,28,14,1.08669,2.12386,6.58224,34,True,138,8
tf,Probe A,16,30,14,1.08548,2.12208,6.38764,34,True,138,8
tf,Probe A,16,32,14,1.08346,2.11911,6.17857,37,True,138,8
tf,Probe A,16,34,14,1.08063,2.11496,5.95944,38,True,138,8
tf,Probe A,16,36,14,1.07704,2.10971,5.73491,33,True,138,8
tf,Probe A,16,38,14,1.07277,2.10347,5.50959,32,True,138,8
tf,Probe A,16,40,14,1.06793,2.09642,5.28776,30,True,138,8
tf,Probe A,16,42,14,1.06266,2.08879,5.07313,30,True,138,8
tf,Probe A,16,44,14,1.05716,2.08083,4.86872,28,True,138,8
tf,Probe A,16,46,14,1.0516,2.07283,4.6767,27,True,138,8
tf,Probe A,16,48,14,1.04619,2.06507,4.49842,24,True,138,8
tf,Probe A,16,50,14,1.0411,2.05779,4.33444,23,True,138,8
tf,Probe A,16,52,14,1.03648,2.05121,4.1846,21,True,138,8
tf,Probe A,16,54,14,,,4.04813,19,False,138,8
tf,Probe A,16,56,14,,,3.92378,17,False,138,8
tf,Probe A,16,58,14,,,3.80999,16,False,138,8
tf,Probe A,16,60,14,,,3.70495,14,False,138,8
tf,Probe A,16,62,14,,,3.60681,14,False,138,8
tf,Probe A,16,64,14,,,3.51371,14,False,138,8
tf,Probe A,16,66,14,,,3.42393,13,False,138,8
tf,Probe A,16,68,14,,,3.33597,11,False,138,8
tf,Probe A,16,70,14,,,3.24856,11,False,138,8
tf,Probe A,16,72,14,,,3.16076,10,False,138,8
tf,Probe A,16,74,14,,,3.07193,9,False,138,8
tf,Probe A,16,76,14,,,2.98175,7,False,138,8
tf,Probe A,16,78,14,,,2.89017,6,False,138,8
tf,Probe A,16,80,14,,,2.79741,6,False,138,8
tf,Probe A,16,82,14,,,2.70389,4,False,138,8
tf,Probe A,16,84,14,,,2.61015,3,False,138,8
tf,Probe A,16,86,14,,,2.51685,3,False,138,8
tf,Probe A,16,88,14,,,2.42466,2,False,138,8
tf,Probe A,16,90,14,,,2.33424,2,False,138,8
tf,Probe A,16,10,16,1.08346,2.11912,7.25614,20,True,138,8
tf,Probe A,16,12,16,1.08706,2.12441,7.2519,22,True,138,8
tf,Probe A,16,14,16,1.09048,2.12945,7.22872,26,True,138,8
tf,Probe A,16,16,16,1.09363,2.13411,7.18437,27,True,138,8
tf,Probe A,16,18,16,1.09645,2.13828,7.11703,27,True,138,8
tf,Probe A,16,20,16,1.09883,2.14182,7.02547,26,True,138,8
tf,Probe A,16,22,16,1.10071,2.1446,6.90923,26,True,138,8
tf,Probe A,16,24,16,1.102,2.14652,6.76881,27,True,138,8
tf,Probe A,16,26,16,1.10264,2.14747,6.60567,26,True,138,8
tf,Probe A,16,28,16,1.10257,2.14738,6.4223,27,True,138,8
tf,Probe A,16,30,16,1.10179,2.1462,6.22214,25,True,138,8
tf,Probe A,16,32,16,1.10027,2.14395,6.00931,28,True,138,8
tf,Probe A,16,34,16,1.09808,2.14069,5.78845,29,True,138,8
tf,Probe A,16,36,16,1.09528,2.13654,5.56434,26,True,138,8
tf,Probe A,16,38,16,1.09198,2.13166,5.34165,26,True,138,8
tf,Probe A,16,40,16,1.08834,2.12629,5.1246,26,True,138,8
tf,Probe A,16,42,16,1.08454,2.1207,4.91677,25,True,138,8
tf,Probe A,16,44,16,1.08077,2.11517,4.72093,25,True,138,8
tf,Probe A,16,46,16,1.07725,2.11001,4.53901,23,True,138,8
tf,Probe A,16,48,16,1.07416,2.10549,4.37203,21,True,138,8
tf,Probe A,16,50,16,,,4.22024,18,False,138,8
tf,Probe A,16,52,16,,,4.08318,19,False,138,8
tf,Probe A,16,54,16,,,3.95981,17,False,138,8
tf,Probe A,16,56,16,,,3.84868,15,False,138,8
tf,Probe A,16,58,16,,,3.74802,15,False,138,8
tf,Probe A,16,60,16,,,3.65592,13,False,138,8
tf,Probe A,16,62,16,,,3.57043,14,False,138,8
tf,Probe A,16,64,16,,,3.48967,13,False,138,8
tf,Probe A,16,66,16,,,3.41189,13,False,138,8
tf,Probe A,16,68,16,,,3.33559,11,False,138,8
tf,Probe A,16,70,16,,,3.25949,10,False,138,8
tf,Probe A,16,72,16,,,3.18264,10,False,138,8
tf,Probe A,16,74,16,,,3.10435,8,False,138,8
tf,Probe A,16,76,16,,,3.02425,7,False,138,8
tf,Probe A,16,78,16,,,2.94219,6,False,138,8
tf,Probe A,16,80,16,,,2.85828,6,False,138,8
tf,Probe A,16,82,16,,,2.77282,5,False,138,8
tf,Probe A,16,84,16,,,2.68625,4,False,138,8
tf,Probe A,16,86,16,,,2.59912,3,False,138,8
tf,Probe A,16,88,16,,,2.51202,2,False,138,8
tf,Probe A,16,90,16,,,2.42558,0,False,138,8
tf,Probe A,16,10,18,,,7.16954,14,False,138,8
tf,Probe A,16,12,18,,,7.15679,17,False,138,8
tf,Probe A,16,14,18,,,7.12497,18,False,138,8
tf,Probe A,16,16,18,1.10914,2.15717,7.07195,21,True,138,8
tf,Probe A,16,18,18,1.11226,2.16184,6.99603,22,True,138,8
tf,Probe A,16,20,18,1.11494,2.16586,6.89615,22,True,138,8
tf,Probe A,16,22,18,1.11711,2.16911,6.77206,22,True,138,8
tf,Probe A,16,24,18,1.1187,2.17152,6.62448,23,True,138,8
tf,Probe A,16,26,18,1.11968,2.17299,6.45516,22,True,138,8
tf,Probe A,16,28,18,1.12003,2.17351,6.26687,22,True,138,8
tf,Probe A,16,30,18,1.11973,2.17306,6.0633,22,True,138,8
tf,Probe A,16,32,18,1.11884,2.17172,5.84886,24,True,138,8
tf,Probe A,16,34,18,1.11742,2.16959,5.62834,22,True,138,8
tf,Probe A,16,36,18,1.11559,2.16684,5.40665,23,True,138,8
tf,Probe A,16,38,18,1.11351,2.16371,5.18844,23,True,138,8
tf,Probe A,16,40,18,1.11135,2.16047,4.97785,23,True,138,8
tf,Probe A,16,42,18,1.10932,2.15744,4.77825,23,True,138,8
tf,Probe A,16,44,18,1.10763,2.15492,4.59219,21,True,138,8
tf,Probe A,16,46,18,1.1065,2.15322,4.42124,20,True,138,8
tf,Probe A,16,48,18,,,4.26614,17,False,138,8
tf,Probe A,16,50,18,,,4.1268,17,False,138,8
tf,Probe A,16,52,18,,,4.00248,16,False,138,8
tf,Probe A,16,54,18,,,3.89188,15,False,138,8
tf,Probe A,16,56,18,,,3.79336,15,False,138,8
tf,Probe A,16,58,18,,,3.70501,14,False,138,8
tf,Probe A,16,60,18,,,3.62484,13,False,138,8
tf,Probe A,16,62,18,,,3.55088,12,False,138,8
tf,Probe A,16,64,18,,,3.48123,12,False,138,8
tf,Probe A,16,66,18,,,3.41422,12,False,138,8
tf,Probe A,16,68,18,,,3.34836,10,False,138,8
tf,Probe A,16,70,18,,,3.28246,10,False,138,8
tf,Probe A,16,72,18,,,3.21556,9,False,138,8
tf,Probe A,16,74,18,,,3.147,7,False,138,8
tf,Probe A,16,76,18,,,3.07634,7,False,138,8
tf,Probe A,16,78,18,,,3.00339,7,False,138,8
tf,Probe A,16,80,18,,,2.92815,5,False,138,8
tf,Probe A,16,82,18,,,2.85079,5,False,138,8
tf,Probe A,16,84,18,,,2.77164,4,False,138,8
tf,Probe A,16,86,18,,,2.69111,2,False,138,8
tf,Probe A,16,88,18,,,2.60969,1,False,138,8
tf,Probe A,16,90,18,,,2.52792,0,False,138,8
tf,Probe A,16,10,20,,,7.07142,11,False,138,8
tf,Probe A,16,12,20,,,7.0519,14,False,138,8
tf,Probe A,16,14,20,,,7.01331,15,False,138,8
tf,Probe A,16,16,20,,,6.95359,17,False,138,8
tf,Probe A,16,18,20,,,6.87115,19,False,138,8
tf,Probe A,16,20,20,,,6.76508,19,False,138,8
tf,Probe A,16,22,20,1.13494,2.1961,6.63529,20,True,138,8
tf,Probe A,16,24,20,1.13685,2.19901,6.48271,20,True,138,8
tf,Probe A,16,26,20,1.13821,2.20108,6.30934,20,True,138,8
tf,Probe A,16,28,20,1.13901,2.2023,6.11822,21,True,138,8
tf,Probe A,16,30,20,,,5.91329,18,False,138,8
tf,Probe A,16,32,20,,,5.69918,18,False,138,8
tf,Probe A,16,34,20,1.13868,2.2018,5.48084,20,True,138,8
tf,Probe A,16,36,20,1.13804,2.20082,5.26324,21,True,138,8
tf,Probe A,16,38,20,1.13742,2.19987,5.051,20,True,138,8
tf,Probe A,16,40,20,1.13703,2.19927,4.84811,21,True,138,8
tf,Probe A,16,42,20,1.13709,2.19937,4.65774,21,True,138,8
tf,Probe A,16,44,20,,,4.48213,19,False,138,8
tf,Probe A,16,46,20,,,4.32255,16,False,138,8
tf,Probe A,16,48,20,,,4.17938,16,False,138,8
tf,Probe A,16,50,20,,,4.05224,16,False,138,8
tf,Probe A,16,52,20,,,3.9401,15,False,138,8
tf,Probe A,16,54,20,,,3.84144,14,False,138,8
tf,Probe A,16,56,20,,,3.75446,15,False,138,8
tf,Probe A,16,58,20,,,3.67715,13,False,138,8
tf,Probe A,16,60,20,,,3.60751,12,False,138,8
tf,Probe A,16,62,20,,,3.54357,12,False,138,8
tf,Probe A,16,64,20,,,3.48353,12,False,138,8
tf,Probe A,16,66,20,,,3.42579,9,False,138,8
tf,Probe A,16,68,20,,,3.36898,9,False,138,8
tf,Probe A,16,70,20,,,3.31199,9,False,138,8
tf,Probe A,16,72,20,,,3.25395,7,False,138,8
tf,Probe A,16,74,20,,,3.1942,7,False,138,8
tf,Probe A,16,76,20,,,3.13231,7,False,138,8
tf,Probe A,16,78,20,,,3.06804,5,False,138,8
tf,Probe A,16,80,20,,,3.00131,4,False,138,8
tf,Probe A,16,82,20,,,2.93216,4,False,138,8
tf,Probe A,16,84,20,,,2.86077,4,False,138,8
tf,Probe A,16,86,20,,,2.78744,2,False,138,8
tf,Probe A,16,88,20,,,2.7125,1,False,138,8
tf,Probe A,16,90,20,,,2.63638,0,False,138,8
tf,Probe A,16,10,22,,,6.9626,8,False,138,8
tf,Probe A,16,12,22,,,6.93828,12,False,138,8
tf,Probe A,16,14,22,,,6.89499,14,False,138,8
tf,Probe A,16,16,22,,,6.83076,14,False,138,8
tf,Probe A,16,18,22,,,6.74405,16,False,138,8
tf,Probe A,16,20,22,,,6.63403,16,False,138,8
tf,Probe A,16,22,22,,,6.50077,17,False,138,8
