azimuth_deg,elevation_deg,mousev2_estimate_log2,mousev2_supported,allen_estimate_log2,allen_supported,preference,shared_supported,mousev2_minus_allen_log2,mousev2_over_allen_ratio
86,32,1.50605,True,1.09732,True,tf,True,0.40873,1.327517
88,32,1.5287,True,1.12848,True,tf,True,0.40022,1.319709
90,32,1.54928,True,1.15811,True,tf,True,0.39117,1.311457
10,34,1.13017,True,0.940149,True,tf,True,0.190021,1.14078
12,34,1.13001,True,0.940448,True,tf,True,0.189562,1.140417
14,34,1.13093,True,0.941626,True,tf,True,0.189304,1.140214
16,34,1.13264,True,0.943783,True,tf,True,0.188857,1.13986
18,34,1.13475,True,0.946969,True,tf,True,0.187781,1.13901
20,34,1.13679,True,0.951169,True,tf,True,0.185621,1.137306
22,34,1.13825,True,0.956299,True,tf,True,0.181951,1.134417
24,34,1.13858,True,0.962202,True,tf,True,0.176378,1.130043
26,34,1.13729,True,0.968654,True,tf,True,0.168636,1.123995
28,34,1.13394,True,0.975377,True,tf,True,0.158563,1.116175
30,34,1.12824,True,0.982054,True,tf,True,0.146186,1.10664
32,34,1.12007,True,0.988351,True,tf,True,0.131719,1.095598
34,34,1.10951,True,0.99394,True,tf,True,0.11557,1.083403
36,34,1.09688,True,0.998521,True,tf,True,0.098359,1.070555
38,34,1.08269,True,1.00184,True,tf,True,0.08085,1.057641
40,34,1.0677,True,1.00372,True,tf,True,0.06398,1.045346
42,34,1.05281,True,1.00403,True,tf,True,0.04878,1.03439
44,34,1.03906,True,1.00275,True,tf,True,0.03631,1.025488
46,34,1.02755,True,0.999915,True,tf,True,0.027635,1.01934
48,34,1.01939,True,0.995642,True,tf,True,0.023748,1.016597
50,34,1.01563,True,0.990121,True,tf,True,0.025509,1.017839
52,34,1.01713,True,0.98361,True,tf,True,0.03352,1.023506
54,34,1.02458,True,0.976432,True,tf,True,0.048148,1.033937
56,34,1.03831,True,0.968975,True,tf,True,0.069335,1.049233
58,34,1.05837,True,0.961692,True,tf,True,0.096678,1.069308
60,34,1.08439,True,0.955099,True,tf,True,0.129291,1.093756
62,34,1.11568,True,0.949772,True,tf,True,0.165908,1.121872
64,34,1.1513,True,0.946342,True,tf,True,0.204958,1.152653
66,34,1.19011,True,0.945474,True,tf,True,0.244636,1.184794
68,34,1.23093,True,0.947839,True,tf,True,0.283091,1.216799
70,34,1.27263,True,0.954066,True,tf,True,0.318564,1.247089
72,34,1.31421,True,0.964681,True,tf,True,0.349529,1.274145
74,34,1.35488,True,0.980031,True,tf,True,0.374849,1.296704
76,34,1.39401,True,1.0002,True,tf,True,0.39381,1.313859
78,34,1.4312,True,1.02496,True,tf,True,0.40624,1.325227
80,34,1.46618,True,1.05371,True,tf,True,0.41247,1.330963
82,34,1.49882,True,1.08552,True,tf,True,0.4133,1.331729
84,34,1.52907,True,1.11919,True,tf,True,0.40988,1.328575
86,34,1.55698,True,1.1534,True,tf,True,0.40358,1.322786
88,34,1.58264,True,1.18678,True,tf,True,0.39586,1.315727
90,34,1.60616,True,1.2181,True,tf,True,0.38806,1.308632
10,36,1.14285,True,0.931732,True,tf,True,0.211118,1.157585
12,36,1.14144,True,0.933134,True,tf,True,0.208306,1.155331
14,36,1.14121,True,0.935438,True,tf,True,0.205772,1.153303
16,36,1.14192,True,0.938752,True,tf,True,0.203168,1.151224
18,36,1.14318,True,0.94313,True,tf,True,0.20005,1.148738
20,36,1.14455,True,0.948562,True,tf,True,0.195988,1.145508
22,36,1.14552,True,0.954963,True,tf,True,0.190557,1.141204
24,36,1.14557,True,0.962176,True,tf,True,0.183394,1.135552
26,36,1.1442,True,0.969975,True,tf,True,0.174225,1.128358
28,36,1.14099,True,0.978079,True,tf,True,0.162911,1.119544
30,36,1.13565,True,0.986167,True,tf,True,0.149483,1.109172
32,36,1.12805,True,0.9939,True,tf,True,0.13415,1.097446
34,36,1.11827,True,1.00095,True,tf,True,0.11732,1.084718
36,36,1.10661,True,1.007,True,tf,True,0.09961,1.071484
38,36,1.09359,True,1.0118,True,tf,True,0.08179,1.05833
40,36,1.07993,True,1.01515,True,tf,True,0.06478,1.045925
42,36,1.06651,True,1.01692,True,tf,True,0.04959,1.034971
44,36,1.05434,True,1.01707,True,tf,True,0.03727,1.02617
46,36,1.04449,True,1.01562,True,tf,True,0.02887,1.020213
48,36,1.03805,True,1.01268,True,tf,True,0.02537,1.017741
50,36,1.03603,True,1.00844,True,tf,True,0.02759,1.019308
52,36,1.0393,True,1.00316,True,tf,True,0.03614,1.025367
54,36,1.04848,True,0.997196,True,tf,True,0.051284,1.036187
56,36,1.06391,True,0.990954,True,tf,True,0.072956,1.05187
58,36,1.08555,True,0.984936,True,tf,True,0.100614,1.07223
60,36,1.113,True,0.979714,True,tf,True,0.133286,1.096789
62,36,1.14555,True,0.975929,True,tf,True,0.169621,1.124763
64,36,1.18221,True,0.974276,True,tf,True,0.207934,1.155033
66,36,1.22186,True,0.975482,True,tf,True,0.246378,1.186225
68,36,1.26338,True,0.980262,True,tf,True,0.283118,1.216822
70,36,1.30572,True,0.989266,True,tf,True,0.316454,1.245266
72,36,1.34798,True,1.003,True,tf,True,0.34498,1.270133
74,36,1.38948,True,1.02174,True,tf,True,0.36774,1.29033
76,36,1.42969,True,1.04545,True,tf,True,0.38424,1.305172
78,36,1.46826,True,1.07373,True,tf,True,0.39453,1.314514
80,36,1.50495,True,1.10582,True,tf,True,0.39913,1.318712
82,36,1.5396,True,1.1406,True,tf,True,0.399,1.318594
84,36,1.57213,True,1.17675,True,tf,True,0.39538,1.315289
86,36,1.6025,True,1.21283,True,tf,True,0.38967,1.310094
88,36,1.63071,True,1.2475,True,tf,True,0.38321,1.304241
90,36,1.65679,True,1.27956,True,tf,True,0.37723,1.298846
10,38,1.15773,True,0.921808,True,tf,True,0.235922,1.177659
12,38,1.15482,True,0.924349,True,tf,True,0.230471,1.173218
14,38,1.15322,True,0.927812,True,tf,True,0.225408,1.169108
16,38,1.15269,True,0.932316,True,tf,True,0.220374,1.165036
18,38,1.15288,True,0.937923,True,tf,True,0.214957,1.160669
20,38,1.15339,True,0.94463,True,tf,True,0.20876,1.155694
22,38,1.15371,True,0.952357,True,tf,True,0.201353,1.149776
24,38,1.15334,True,0.960953,True,tf,True,0.192387,1.142653
26,38,1.15179,True,0.970191,True,tf,True,0.181599,1.13414
28,38,1.14863,True,0.979793,True,tf,True,0.168837,1.124152
30,38,1.14359,True,0.989436,True,tf,True,0.154154,1.112769
32,38,1.13652,True,0.99878,True,tf,True,0.13774,1.10018
34,38,1.1275,True,1.00749,True,tf,True,0.12001,1.086742
36,38,1.1168,True,1.01526,True,tf,True,0.10154,1.072918
38,38,1.10493,True,1.02181,True,tf,True,0.08312,1.059306
40,38,1.09257,True,1.02694,True,tf,True,0.06563,1.046542
42,38,1.08059,True,1.03051,True,tf,True,0.05008,1.035322
44,38,1.06996,True,1.03243,True,tf,True,0.03753,1.026355
46,38,1.06174,True,1.03274,True,tf,True,0.029,1.020305
48,38,1.05699,True,1.03151,True,tf,True,0.02548,1.017818
50,38,1.05671,True,1.02893,True,tf,True,0.02778,1.019442
52,38,1.06174,True,1.02527,True,tf,True,0.03647,1.025601
54,38,1.07267,True,1.02089,True,tf,True,0.05178,1.036543
56,38,1.08979,True,1.01624,True,tf,True,0.07355,1.052303
58,38,1.11301,True,1.01187,True,tf,True,0.10114,1.072621
60,38,1.14188,True,1.0084,True,tf,True,0.13348,1.096936
62,38,1.17562,True,1.00654,True,tf,True,0.16908,1.124341
64,38,1.2132,True,1.00703,True,tf,True,0.20617,1.153622
66,38,1.25351,True,1.01067,True,tf,True,0.24284,1.18332
68,38,1.29545,True,1.01818,True,tf,True,0.27727,1.211899
70,38,1.33804,True,1.0302,True,tf,True,0.30784,1.237853
72,38,1.3805,True,1.04718,True,tf,True,0.33332,1.259909
74,38,1.42224,True,1.06926,True,tf,True,0.35298,1.277196
76,38,1.46286,True,1.09627,True,tf,True,0.36659,1.289302
78,38,1.50209,True,1.1276,True,tf,True,0.37449,1.296381
80,38,1.53975,True,1.1623,True,tf,True,0.37745,1.299044
82,38,1.5757,True,1.19911,True,tf,True,0.37659,1.29827
84,38,1.60982,True,1.23662,True,tf,True,0.3732,1.295223
86,38,1.64202,True,1.27338,True,tf,True,0.36864,1.291135
88,38,1.67222,True,1.30812,True,tf,True,0.3641,1.287078
90,38,1.70037,True,1.33977,True,tf,True,0.3606,1.28396
10,40,1.17466,True,0.910314,True,tf,True,0.264346,1.201091
12,40,1.17006,True,0.913963,True,tf,True,0.256097,1.194243
14,40,1.16687,True,0.918555,True,tf,True,0.248315,1.187819
16,40,1.16488,True,0.924221,True,tf,True,0.240659,1.181532
18,40,1.1638,True,0.931036,True,tf,True,0.232764,1.175084
20,40,1.16324,True,0.939011,True,tf,True,0.224229,1.168153
22,40,1.16274,True,0.948079,True,tf,True,0.214661,1.160431
24,40,1.16181,True,0.958094,True,tf,True,0.203716,1.151661
26,40,1.15995,True,0.96884,True,tf,True,0.19111,1.141642
28,40,1.15677,True,0.980041,True,tf,True,0.176729,1.130318
30,40,1.15195,True,0.991378,True,tf,True,0.160572,1.11773
32,40,1.14536,True,1.00251,True,tf,True,0.14285,1.104084
34,40,1.13705,True,1.01311,True,tf,True,0.12394,1.089707
36,40,1.12727,True,1.02285,True,tf,True,0.10442,1.075062
38,40,1.1165,True,1.03145,True,tf,True,0.08505,1.060725
40,40,1.1054,True,1.0387,True,tf,True,0.0667,1.047318
42,40,1.09479,True,1.04442,True,tf,True,0.05037,1.03553
44,40,1.08564,True,1.04852,True,tf,True,0.03712,1.026063
46,40,1.07899,True,1.05099,True,tf,True,0.028,1.019598
48,40,1.07588,True,1.0519,True,tf,True,0.02398,1.016761
50,40,1.07729,True,1.05142,True,tf,True,0.02587,1.018093
52,40,1.08403,True,1.04981,True,tf,True,0.03422,1.024003
54,40,1.09668,True,1.04746,True,tf,True,0.04922,1.034705
56,40,1.11547,True,1.04483,True,tf,True,0.07064,1.050182
58,40,1.14025,True,1.04253,True,tf,True,0.09772,1.070081
60,40,1.1705,True,1.04122,True,tf,True,0.12928,1.093748
62,40,1.20535,True,1.04168,True,tf,True,0.16367,1.120133
64,40,1.24375,True,1.04469,True,tf,True,0.19906,1.14795
66,40,1.28455,True,1.05105,True,tf,True,0.2335,1.175684
68,40,1.32666,True,1.06151,True,tf,True,0.26515,1.201761
70,40,1.36917,True,1.07662,True,tf,True,0.29255,1.224803
72,40,1.41139,True,1.09673,True,tf,True,0.31466,1.243719
74,40,1.45285,True,1.12182,True,tf,True,0.33103,1.257911
76,40,1.49326,True,1.15151,True,tf,True,0.34175,1.267293
78,40,1.53247,True,1.18501,True,tf,True,0.34746,1.272319
80,40,1.57037,True,1.22119,True,tf,True,0.34918,1.273836
82,40,1.60686,True,1.25871,True,tf,True,0.34815,1.272927
84,40,1.64184,True,1.29614,True,tf,True,0.3457,1.270767
86,40,1.67518,True,1.33215,True,tf,True,0.34303,1.268418
88,40,1.70674,True,1.3656,True,tf,True,0.34114,1.266757
90,40,1.73639,True,1.39562,True,tf,True,0.34077,1.266432
10,42,1.19342,True,0.897252,True,tf,True,0.296168,1.227879
12,42,1.18696,True,0.901912,True,tf,True,0.285048,1.218451
14,42,1.18198,True,0.907535,True,tf,True,0.274445,1.209529
16,42,1.17835,True,0.914269,True,tf,True,0.264081,1.200871
18,42,1.17581,True,0.922212,True,tf,True,0.253598,1.192177
20,42,1.17401,True,0.931392,True,tf,True,0.242618,1.183138
22,42,1.17252,True,0.941761,True,tf,True,0.230759,1.173452
24,42,1.17088,True,0.95319,True,tf,True,0.21769,1.16287
26,42,1.16861,True,0.965475,True,tf,True,0.203135,1.151197
28,42,1.16529,True,0.978348,True,tf,True,0.186942,1.138348
30,42,1.16062,True,0.991498,True,tf,True,0.169122,1.124374
32,42,1.15445,True,1.00459,True,tf,True,0.14986,1.109462
34,42,1.14679,True,1.01728,True,tf,True,0.12951,1.093922
36,42,1.13787,True,1.02924,True,tf,True,0.10863,1.078204
38,42,1.12814,True,1.0402,True,tf,True,0.08794,1.062851
40,42,1.11822,True,1.0499,True,tf,True,0.06832,1.048495
42,42,1.10892,True,1.05815,True,tf,True,0.05077,1.035818
44,42,1.10117,True,1.06483,True,tf,True,0.03634,1.025509
46,42,1.09601,True,1.06989,True,tf,True,0.02612,1.01827
48,42,1.09445,True,1.07338,True,tf,True,0.02107,1.014712
50,42,1.09747,True,1.07544,True,tf,True,0.02203,1.015387
52,42,1.10587,True,1.07634,True,tf,True,0.02953,1.02068
54,42,1.12018,True,1.07646,True,tf,True,0.04372,1.030768
56,42,1.14058,True,1.07631,True,tf,True,0.06427,1.045556
58,42,1.16686,True,1.0765,True,tf,True,0.09036,1.064636
60,42,1.19841,True,1.07777,True,tf,True,0.12064,1.087217
62,42,1.2343,True,1.0809,True,tf,True,0.1534,1.112187
64,42,1.27339,True,1.08672,True,tf,True,0.18667,1.138134
66,42,1.31451,True,1.09602,True,tf,True,0.21849,1.163515
68,42,1.35657,True,1.10946,True,tf,True,0.24711,1.186827
70,42,1.39872,True,1.12752,True,tf,True,0.2712,1.206811
72,42,1.44032,True,1.15035,True,tf,True,0.28997,1.222615
74,42,1.48104,True,1.17775,True,tf,True,0.30329,1.233955
76,42,1.52069,True,1.20914,True,tf,True,0.31155,1.24104
78,42,1.55924,True,1.24355,True,tf,True,0.31569,1.244607
80,42,1.59668,True,1.27975,True,tf,True,0.31693,1.245677
82,42,1.63298,True,1.3164,True,tf,True,0.31658,1.245375
84,42,1.66808,True,1.35218,True,tf,True,0.3159,1.244788
86,42,1.70183,True,1.38594,True,tf,True,0.31589,1.244779
88,42,1.73407,True,1.41677,True,tf,True,0.3173,1.245996
90,42,,False,1.44405,True,tf,False,,
10,44,1.21364,True,0.882713,True,tf,True,0.330927,1.257821
12,44,1.20521,True,0.888229,True,tf,True,0.316981,1.245721
14,44,1.19832,True,0.894726,True,tf,True,0.303594,1.234215
16,44,1.1929,True,0.902376,True,tf,True,0.290524,1.223084
18,44,1.18873,True,0.911304,True,tf,True,0.277426,1.21203
20,44,1.18553,True,0.921566,True,tf,True,0.263964,1.200773
22,44,1.18291,True,0.933141,True,tf,True,0.249769,1.189017
24,44,1.18043,True,0.945926,True,tf,True,0.234504,1.176502
26,44,1.17762,True,0.959734,True,tf,True,0.217886,1.163028
28,44,1.17408,True,0.974311,True,tf,True,0.199769,1.148514
30,44,1.16949,True,0.989354,True,tf,True,0.180136,1.132991
32,44,1.16366,True,1.00453,True,tf,True,0.15913,1.116614
34,44,1.15658,True,1.01949,True,tf,True,0.13709,1.099685
36,44,1.14846,True,1.03391,True,tf,True,0.11455,1.082637
38,44,1.1397,True,1.04748,True,tf,True,0.09222,1.066009
40,44,1.13088,True,1.05992,True,tf,True,0.07096,1.050415
42,44,1.1228,True,1.07103,True,tf,True,0.05177,1.036536
44,44,1.11637,True,1.08064,True,tf,True,0.03573,1.025075
46,44,1.11259,True,1.08867,True,tf,True,0.02392,1.016718
48,44,1.11249,True,1.09513,True,tf,True,0.01736,1.012106
50,44,1.11703,True,1.10015,True,tf,True,0.01688,1.011769
52,44,1.12699,True,1.10397,True,tf,True,0.02302,1.016084
54,44,1.14287,True,1.10698,True,tf,True,0.03589,1.025189
56,44,1.1648,True,1.1097,True,tf,True,0.0551,1.038931
58,44,1.1925,True,1.11277,True,tf,True,0.07973,1.05682
60,44,1.22526,True,1.11696,True,tf,True,0.1083,1.077957
62,44,1.26207,True,1.12306,True,tf,True,0.13901,1.101149
64,44,1.30173,True,1.13188,True,tf,True,0.16985,1.124942
66,44,1.34301,True,1.14414,True,tf,True,0.19887,1.147799
68,44,1.38483,True,1.16042,True,tf,True,0.22441,1.168299
70,44,1.42635,True,1.181,True,tf,True,0.24535,1.18538
72,44,1.46702,True,1.20586,True,tf,True,0.26116,1.198442
74,44,1.50659,True,1.23457,True,tf,True,0.27202,1.207497
76,44,1.54499,True,1.26637,True,tf,True,0.27862,1.213034
78,44,1.58231,True,1.30019,True,tf,True,0.28212,1.21598
80,44,1.61865,True,1.33479,True,tf,True,0.28386,1.217448
82,44,1.65408,True,1.36896,True,tf,True,0.28512,1.218512
84,44,1.68859,True,1.40157,True,tf,True,0.28702,1.220117
86,44,1.72205,True,1.43175,True,tf,True,0.2903,1.222895
88,44,,False,,False,tf,False,,
90,44,,False,,False,tf,False,,
10,46,,False,0.866889,True,tf,False,,
12,46,1.22445,True,0.873066,True,tf,True,0.351384,1.275784
14,46,1.21557,True,0.880236,True,tf,True,0.335334,1.261669
16,46,1.20824,True,0.888601,True,tf,True,0.319639,1.248018
18,46,1.20233,True,0.898321,True,tf,True,0.304009,1.23457
20,46,1.19762,True,0.90949,True,tf,True,0.28813,1.221057
22,46,1.19374,True,0.922123,True,tf,True,0.271617,1.20716
24,46,1.19031,True,0.936149,True,tf,True,0.254161,1.192642
26,46,1.18687,True,0.95141,True,tf,True,0.23546,1.177282
28,46,1.18302,True,0.967671,True,tf,True,0.215349,1.160985
30,46,1.17843,True,0.984638,True,tf,True,0.193792,1.143766
32,46,1.17287,True,1.00197,True,tf,True,0.1709,1.125761
34,46,1.16632,True,1.01933,True,tf,True,0.14699,1.107257
36,46,1.15893,True,1.03636,True,tf,True,0.12257,1.088672
38,46,1.15106,True,1.05273,True,tf,True,0.09833,1.070534
40,46,1.14327,True,1.06813,True,tf,True,0.07514,1.053463
42,46,1.13632,True,1.08233,True,tf,True,0.05399,1.038132
44,46,1.1311,True,1.09512,True,tf,True,0.03598,1.025253
46,46,1.1286,True,1.10638,True,tf,True,0.02222,1.015521
48,46,1.12985,True,1.11609,True,tf,True,0.01376,1.009583
50,46,1.13579,True,1.12434,True,tf,True,0.01145,1.007968
52,46,1.1472,True,1.13137,True,tf,True,0.01583,1.011033
54,46,1.16454,True,1.13757,True,tf,True,0.02697,1.01887
56,46,1.18789,True,1.14346,True,tf,True,0.04443,1.031276
58,46,1.21689,True,1.1497,True,tf,True,0.06719,1.047674
60,46,1.25075,True,1.15703,True,tf,True,0.09372,1.067118
62,46,1.28836,True,1.16625,True,tf,True,0.12211,1.088325
64,46,1.32845,True,1.1781,True,tf,True,0.15035,1.109839
66,46,1.36974,True,1.1932,True,tf,True,0.17654,1.13017
68,46,1.41114,True,1.21193,True,tf,True,0.19921,1.14807
70,46,1.45181,True,1.23441,True,tf,True,0.2174,1.162636
72,46,1.49127,True,1.26037,True,tf,True,0.2309,1.173567
74,46,1.52934,True,1.28919,True,tf,True,0.24015,1.181115
76,46,1.56608,True,1.31999,True,tf,True,0.24609,1.185988
78,46,1.60168,True,1.35169,True,tf,True,0.24999,1.189199
80,46,1.63637,True,1.38319,True,tf,True,0.25318,1.191831
82,46,1.67031,True,,False,tf,False,,
84,46,1.70357,True,,False,tf,False,,
86,46,,False,,False,tf,False,,
88,46,,False,,False,tf,False,,
90,46,,False,,False,tf,False,,
10,48,,False,0.85006,True,tf,False,,
12,48,,False,0.856685,True,tf,False,,
14,48,,False,0.864308,True,tf,False,,
16,48,1.22407,True,0.873163,True,tf,True,0.350907,1.275362
18,48,1.21635,True,0.883451,True,tf,True,0.332899,1.259542
20,48,1.21003,True,0.895311,True,tf,True,0.314719,1.243769
22,48,1.20482,True,0.908809,True,tf,True,0.296011,1.227745
24,48,1.20036,True,0.923915,True,tf,True,0.276445,1.211207
26,48,1.19622,True,0.940508,True,tf,True,0.255712,1.193925
28,48,1.19199,True,0.958376,True,tf,True,0.233614,1.175777
30,48,1.18733,True,0.977235,True,tf,True,0.210095,1.156764
32,48,1.18199,True,0.996747,True,tf,True,0.185243,1.137008
34,48,1.1759,True,1.01654,True,tf,True,0.15936,1.116792
36,48,1.16918,True,1.03625,True,tf,True,0.13293,1.096518
38,48,1.16213,True,1.0555,True,tf,True,0.10663,1.07671
40,48,1.15529,True,1.07397,True,tf,True,0.08132,1.057986
42,48,1.14937,True,1.09134,True,tf,True,0.05803,1.041043
44,48,1.14526,True,1.1074,True,tf,True,0.03786,1.02659
46,48,1.14393,True,1.12197,True,tf,True,0.02196,1.015338
48,48,1.14641,True,1.13502,True,tf,True,0.01139,1.007926
50,48,1.15364,True,1.14661,True,tf,True,0.00703,1.004885
52,48,1.16637,True,1.15696,True,tf,True,0.00941,1.006544
54,48,1.18505,True,1.16646,True,tf,True,0.01859,1.012969
56,48,1.20969,True,1.17563,True,tf,True,0.03406,1.023889
58,48,1.23985,True,1.18513,True,tf,True,0.05472,1.038657
60,48,1.27467,True,1.19569,True,tf,True,0.07898,1.056271
62,48,1.31294,True,1.20802,True,tf,True,0.10492,1.075435
64,48,1.35332,True,1.22277,True,tf,True,0.13055,1.094711
66,48,1.39446,True,1.2404,True,tf,True,0.15406,1.112696
68,48,1.43525,True,1.26107,True,tf,True,0.17418,1.128323
70,48,1.47488,True,1.28467,True,tf,True,0.19021,1.14093
72,48,1.51291,True,1.31072,True,tf,True,0.20219,1.150443
74,48,1.54921,True,1.33845,True,tf,True,0.21076,1.157298
76,48,1.58395,True,,False,tf,False,,
78,48,1.61744,True,,False,tf,False,,
80,48,1.65,True,,False,tf,False,,
82,48,1.68193,True,,False,tf,False,,
84,48,,False,,False,tf,False,,
86,48,,False,,False,tf,False,,
88,48,,False,,False,tf,False,,
90,48,,False,,False,tf,False,,
10,50,,False,0.832558,True,tf,False,,
12,50,,False,0.839431,True,tf,False,,
14,50,,False,0.847291,True,tf,False,,
16,50,,False,0.85641,True,tf,False,,
18,50,1.23051,True,0.867033,True,tf,True,0.363477,1.286523
20,50,1.22255,True,0.879357,True,tf,True,0.343193,1.268561
22,50,1.21596,True,0.893501,True,tf,True,0.322459,1.25046
24,50,1.2104,True,0.909492,True,tf,True,0.300908,1.23192
26,50,1.2055,True,0.927253,True,tf,True,0.278247,1.21272
28,50,1.20085,True,0.946602,True,tf,True,0.254248,1.192714
30,50,1.19608,True,0.967263,True,tf,True,0.228817,1.171874
32,50,1.19092,True,0.988892,True,tf,True,0.202028,1.150314
34,50,1.18525,True,1.01109,True,tf,True,0.17416,1.128307
36,50,1.17913,True,1.03345,True,tf,True,0.14568,1.106252
38,50,1.17285,True,1.05556,True,tf,True,0.11729,1.084695
40,50,1.16687,True,1.07703,True,tf,True,0.08984,1.064252
42,50,1.1619,True,1.09751,True,tf,True,0.06439,1.045643
44,50,1.15879,True,1.11674,True,tf,True,0.04205,1.029576
46,50,1.15852,True,1.13452,True,tf,True,0.024,1.016775
48,50,1.1621,True,1.15077,True,tf,True,0.01133,1.007884
50,50,1.17048,True,1.16556,True,tf,True,0.00492,1.003416
52,50,1.1844,True,1.1791,True,tf,True,0.0053,1.00368
54,50,1.20427,True,1.19179,True,tf,True,0.01248,1.008688
56,50,1.23005,True,1.20415,True,tf,True,0.0259,1.018115
58,50,1.26124,True,1.21682,True,tf,True,0.04442,1.031268
60,50,1.29687,True,1.23048,True,tf,True,0.06639,1.047093
62,50,1.33565,True,1.24575,True,tf,True,0.0899,1.064296
64,50,1.37615,True,1.26313,True,tf,True,0.11302,1.08149
66,50,1.41699,True,1.28286,True,tf,True,0.13413,1.097431
68,50,1.45703,True,1.30489,True,tf,True,0.15214,1.111217
70,50,1.49546,True,1.32885,True,tf,True,0.16661,1.122418
72,50,1.53186,True,1.35406,True,tf,True,0.1778,1.131158
