stimulus_presentation_id,stimulus_block,start_time,stop_time,size,contrast,phase,orientation,stimulus_name,x_position,y_position,temporal_frequency,color,frame,spatial_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2268,0.0,652.15007,652.40026,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,10.0,4.0,null,null,0.08,0.25019424,31,,,0,,False,12,train,1
2269,0.0,652.40026,652.65048,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,30.0,4.0,null,null,0.08,0.25021826,240,,,0,,False,9,train,1
2270,0.0,652.65048,652.9007,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,0.0,4.0,null,null,0.08,0.25021826,186,,,0,,False,11,test,0
2271,0.0,652.9007,653.15092,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,10.0,4.0,null,null,0.08,0.25021826,119,,,0,,False,11,test,0
2272,0.0,653.15092,653.40114,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,-20.0,4.0,null,null,0.08,0.25021826,33,,,0,,False,12,train,0
2273,0.0,653.40114,653.65134,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,10.0,4.0,null,null,0.08,0.25020174,20,,,0,,False,8,test,2
2274,0.0,653.65134,653.90154,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,-20.0,4.0,null,null,0.08,0.25020174,83,,,0,,False,7,train,1
2275,0.0,653.90154,654.15174,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,0.0,10.0,4.0,null,null,0.08,0.25020174,17,,,0,,False,7,train,2
2276,0.0,654.15174,654.40194,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,-10.0,4.0,null,null,0.08,0.25020174,241,,,0,,False,11,test,2
2277,0.0,654.40194,654.65217,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,10.0,4.0,null,null,0.08,0.25022326,68,,,0,,False,10,train,2
2278,0.0,654.65217,654.90239,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,-40.0,4.0,null,null,0.08,0.25022326,103,,,0,,False,7,train,0
2279,0.0,654.90239,655.15261,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,20.0,4.0,null,null,0.08,0.25022326,129,,,0,,False,8,test,2
2280,0.0,655.15261,655.40284,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,-40.0,4.0,null,null,0.08,0.25022326,151,,,0,,False,9,train,0
2281,0.0,655.40284,655.65303,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,-40.0,4.0,null,null,0.08,0.25019674,127,,,0,,False,7,train,2
2282,0.0,655.65303,655.90323,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,30.0,4.0,null,null,0.08,0.25019674,54,,,0,,False,9,train,0
2283,0.0,655.90323,656.15343,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,0.0,30.0,4.0,null,null,0.08,0.25019674,37,,,0,,False,8,test,2
2284,0.0,656.15343,656.40362,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,-10.0,4.0,null,null,0.08,0.25019674,114,,,0,,False,10,train,0
2285,0.0,656.40362,656.65384,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,40.0,4.0,null,null,0.08,0.25021576,178,,,0,,False,11,test,1
2286,0.0,656.65384,656.90406,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,30.0,4.0,null,null,0.08,0.25021576,163,,,0,,False,9,train,2
2287,0.0,656.90406,657.15427,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,-30.0,4.0,null,null,0.08,0.25021576,71,,,0,,False,13,train,0
2288,0.0,657.15427,657.40449,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,-40.0,4.0,null,null,0.08,0.25021576,61,,,0,,False,8,test,2
2289,0.0,657.40449,657.65469,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,-10.0,4.0,null,null,0.08,0.25020174,39,,,0,,False,10,train,1
2290,0.0,657.65469,657.90489,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,40.0,4.0,null,null,0.08,0.25020174,99,,,0,,False,7,train,1
2291,0.0,657.90489,658.15509,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,30.0,4.0,null,null,0.08,0.25020174,217,,,0,,False,9,train,0
2292,0.0,658.15509,658.40529,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,-40.0,4.0,null,null,0.08,0.25020174,57,,,0,,False,7,train,2
2293,0.0,658.40529,658.6555,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,0.0,4.0,null,null,0.08,0.25021076,191,,,0,,False,9,train,1
2294,0.0,658.6555,658.90572,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,-40.0,4.0,null,null,0.08,0.25021076,127,,,0,,False,8,test,2
2295,0.0,658.90572,659.15593,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,-40.0,4.0,null,null,0.08,0.25021076,57,,,0,,False,8,test,2
2296,0.0,659.15593,659.40614,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,30.0,-30.0,4.0,null,null,0.08,0.25021076,146,,,0,,False,9,train,0
2297,0.0,659.40614,659.65635,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,-20.0,4.0,null,null,0.08,0.25020924,80,,,0,,False,8,test,2
2298,0.0,659.65635,659.90656,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,0.0,4.0,null,null,0.08,0.25020924,7,,,0,,False,7,train,2
2299,0.0,659.90656,660.15676,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,20.0,4.0,null,null,0.08,0.25020924,72,,,0,,False,10,train,0
2300,0.0,660.15676,660.40697,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,30.0,4.0,null,null,0.08,0.25020924,200,,,0,,False,12,train,0
2301,0.0,660.40697,660.65719,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,-10.0,4.0,null,null,0.08,0.25022076,198,,,0,,False,9,train,2
2302,0.0,660.65719,660.90742,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,-20.0,4.0,null,null,0.08,0.25022076,80,,,0,,False,9,train,2
2303,0.0,660.90742,661.15764,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,-20.0,4.0,null,null,0.08,0.25022076,232,,,0,,False,7,train,1
2304,0.0,661.15764,661.40786,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,-20.0,4.0,null,null,0.08,0.25022076,34,,,0,,False,9,train,2
2305,0.0,661.40786,661.65805,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,40.0,4.0,null,null,0.08,0.25019674,242,,,0,,False,9,train,0
2306,0.0,661.65805,661.90825,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,-10.0,4.0,null,null,0.08,0.25019674,184,,,0,,False,11,test,1
2307,0.0,661.90825,662.15845,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,0.0,4.0,null,null,0.08,0.25019674,159,,,0,,False,11,test,1
2308,0.0,662.15845,662.40864,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,30.0,4.0,null,null,0.08,0.25019674,240,,,0,,False,10,train,1
2309,0.0,662.40864,662.65886,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,0.0,4.0,null,null,0.08,0.25021326,46,,,0,,False,11,test,1
2310,0.0,662.65886,662.90907,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,-10.0,4.0,null,null,0.08,0.25021326,184,,,0,,False,12,train,1
2311,0.0,662.90907,663.15928,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,10.0,4.0,null,null,0.08,0.25021326,235,,,0,,False,3,train,1
2312,0.0,663.15928,663.4095,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,30.0,0.0,4.0,null,null,0.08,0.25021326,55,,,0,,False,9,train,0
2313,0.0,663.4095,663.6597,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,-40.0,4.0,null,null,0.08,0.25020424,141,,,0,,False,10,train,0
2314,0.0,663.6597,663.90991,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,-20.0,4.0,null,null,0.08,0.25020424,226,,,0,,False,9,train,0
2315,0.0,663.90991,664.16011,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,-30.0,4.0,null,null,0.08,0.25020424,194,,,0,,False,9,train,2
2316,0.0,664.16011,664.41031,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,-40.0,4.0,null,null,0.08,0.25020424,103,,,0,,False,8,test,0
2317,0.0,664.41031,664.66053,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,0.0,4.0,null,null,0.08,0.25021826,38,,,0,,False,6,train,1
2318,0.0,664.66053,664.91075,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,-20.0,4.0,null,null,0.08,0.25021826,94,,,0,,False,6,train,0
2319,0.0,664.91075,665.16097,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,30.0,4.0,null,null,0.08,0.25021826,143,,,0,,False,12,train,1
2320,0.0,665.16097,665.41119,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,10.0,4.0,null,null,0.08,0.25021826,9,,,0,,False,10,train,1
2321,0.0,665.41119,665.66139,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,0.0,4.0,null,null,0.08,0.25020174,191,,,0,,False,10,train,1
2322,0.0,665.66139,665.91159,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,-20.0,4.0,null,null,0.08,0.25020174,80,,,0,,False,10,train,2
2323,0.0,665.91159,666.16179,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,30.0,4.0,null,null,0.08,0.25020174,54,,,0,,False,10,train,0
2324,0.0,666.16179,666.41199,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,40.0,4.0,null,null,0.08,0.25020174,242,,,0,,False,10,train,0
2325,0.0,666.41199,666.6622,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,-10.0,4.0,null,null,0.08,0.25020576,101,,,0,,False,9,train,2
2326,0.0,666.6622,666.91241,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,20.0,4.0,null,null,0.08,0.25020576,155,,,0,,False,7,train,0
2327,0.0,666.91241,667.16261,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,-20.0,4.0,null,null,0.08,0.25020576,236,,,0,,False,8,test,0
2328,0.0,667.16261,667.41282,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,-30.0,4.0,null,null,0.08,0.25020576,131,,,0,,False,11,test,1
2329,0.0,667.41282,667.66303,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,20.0,4.0,null,null,0.08,0.25020924,187,,,0,,False,6,train,1
2330,0.0,667.66303,667.91324,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,30.0,4.0,null,null,0.08,0.25020924,176,,,0,,False,9,train,0
2331,0.0,667.91324,668.16344,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,0.0,4.0,null,null,0.08,0.25020924,191,,,0,,False,11,test,1
2332,0.0,668.16344,668.41365,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,-20.0,4.0,null,null,0.08,0.25020924,94,,,0,,False,7,train,0
2333,0.0,668.41365,668.66387,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,0.0,-30.0,4.0,null,null,0.08,0.25021576,188,,,0,,False,8,test,2
2334,0.0,668.66387,668.91409,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,-10.0,4.0,null,null,0.08,0.25021576,89,,,0,,False,10,train,2
2335,0.0,668.91409,669.1643,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,-30.0,4.0,null,null,0.08,0.25021576,131,,,0,,False,12,train,1
2336,0.0,669.1643,669.41452,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,0.0,4.0,null,null,0.08,0.25021576,38,,,0,,False,7,train,1
2337,0.0,669.41452,669.66472,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,-40.0,4.0,null,null,0.08,0.25020674,127,,,0,,False,9,train,2
2338,0.0,669.66472,669.91493,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,20.0,4.0,null,null,0.08,0.25020674,187,,,0,,False,7,train,1
2339,0.0,669.91493,670.16514,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,10.0,4.0,null,null,0.08,0.25020674,119,,,0,,False,12,train,0
2340,0.0,670.16514,670.41534,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,0.0,4.0,null,null,0.08,0.25020674,38,,,0,,False,8,test,1
2341,0.0,670.41534,670.66555,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,-10.0,4.0,null,null,0.08,0.25020826,201,,,0,,False,7,train,0
2342,0.0,670.66555,670.91576,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,20.0,30.0,4.0,null,null,0.08,0.25020826,49,,,0,,False,9,train,1
2343,0.0,670.91576,671.16597,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,10.0,4.0,null,null,0.08,0.25020826,144,,,0,,False,10,train,1
2344,0.0,671.16597,671.41618,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,40.0,4.0,null,null,0.08,0.25020826,195,,,0,,False,10,train,1
2345,0.0,671.41618,671.66638,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,-40.0,4.0,null,null,0.08,0.25020674,57,,,0,,False,9,train,2
2346,0.0,671.66638,671.91659,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,-40.0,4.0,null,null,0.08,0.25020674,50,,,0,,False,9,train,1
2347,0.0,671.91659,672.1668,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,-10.0,4.0,null,null,0.08,0.25020674,199,,,0,,False,10,train,1
2348,0.0,672.1668,672.417,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,-20.0,4.0,null,null,0.08,0.25020674,34,,,0,,False,10,train,2
2349,0.0,672.417,672.66722,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,-40.0,4.0,null,null,0.08,0.25021326,168,,,0,,False,8,test,1
2350,0.0,672.66722,672.91743,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,0.0,4.0,null,null,0.08,0.25021326,197,,,0,,False,8,test,2
2351,0.0,672.91743,673.16764,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,20.0,4.0,null,null,0.08,0.25021326,132,,,0,,False,10,train,0
2352,0.0,673.16764,673.41786,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,-30.0,4.0,null,null,0.08,0.25021326,130,,,0,,False,10,train,0
2353,0.0,673.41786,673.66807,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,-10.0,4.0,null,null,0.08,0.25020924,241,,,0,,False,12,train,2
2354,0.0,673.66807,673.91828,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,0.0,4.0,null,null,0.08,0.25020924,215,,,0,,False,8,test,2
2355,0.0,673.91828,674.16848,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,30.0,4.0,null,null,0.08,0.25020924,36,,,0,,False,7,train,1
2356,0.0,674.16848,674.41869,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,-40.0,4.0,null,null,0.08,0.25020924,62,,,0,,False,8,test,1
2357,0.0,674.41869,674.66889,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,-10.0,4.0,null,null,0.08,0.25020076,60,,,0,,False,7,train,0
2358,0.0,674.66889,674.9191,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,-20.0,4.0,null,null,0.08,0.25020076,85,,,0,,False,9,train,1
2359,0.0,674.9191,675.1693,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,-30.0,4.0,null,null,0.08,0.25020076,43,,,0,,False,6,train,0
2360,0.0,675.1693,675.4195,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,0.0,4.0,null,null,0.08,0.25020076,8,,,0,,False,8,test,1
2361,0.0,675.4195,675.66971,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,10.0,4.0,null,null,0.08,0.25021674,20,,,0,,False,9,train,2
2362,0.0,675.66971,675.91993,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,-10.0,4.0,null,null,0.08,0.25021674,170,,,0,,False,9,train,1
2363,0.0,675.91993,676.17015,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,0.0,4.0,null,null,0.08,0.25021674,192,,,0,,False,12,train,0
2364,0.0,676.17015,676.42036,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,-10.0,4.0,null,null,0.08,0.25021674,199,,,0,,False,11,test,1
2365,0.0,676.42036,676.67057,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,-20.0,4.0,null,null,0.08,0.25020576,226,,,0,,False,10,train,0
2366,0.0,676.67057,676.92078,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,10.0,4.0,null,null,0.08,0.25020576,5,,,0,,False,9,train,1
2367,0.0,676.92078,677.17098,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,20.0,4.0,null,null,0.08,0.25020576,228,,,0,,False,9,train,1
2368,0.0,677.17098,677.42119,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,0.0,4.0,null,null,0.08,0.25020576,197,,,0,,False,9,train,2
2369,0.0,677.42119,677.6714,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,0.0,4.0,null,null,0.08,0.25020924,8,,,0,,False,9,train,1
2370,0.0,677.6714,677.92161,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,-10.0,4.0,null,null,0.08,0.25020924,112,,,0,,False,8,test,0
2371,0.0,677.92161,678.17181,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,10.0,4.0,null,null,0.08,0.25020924,229,,,0,,False,12,train,2
2372,0.0,678.17181,678.42202,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,20.0,4.0,null,null,0.08,0.25020924,210,,,0,,False,10,train,2
2373,0.0,678.42202,678.67224,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,30.0,4.0,null,null,0.08,0.25021576,97,,,0,,False,10,train,0
2374,0.0,678.67224,678.92246,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,-10.0,4.0,null,null,0.08,0.25021576,164,,,0,,False,8,test,0
2375,0.0,678.92246,679.17267,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,0.0,4.0,null,null,0.08,0.25021576,74,,,0,,False,10,train,2
2376,0.0,679.17267,679.42289,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,20.0,4.0,null,null,0.08,0.25021576,181,,,0,,False,9,train,1
2377,0.0,679.42289,679.67309,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,40.0,4.0,null,null,0.08,0.25020424,51,,,0,,False,7,train,2
2378,0.0,679.67309,679.9233,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,0.0,4.0,null,null,0.08,0.25020424,139,,,0,,False,9,train,0
2379,0.0,679.9233,680.1735,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,-20.0,4.0,null,null,0.08,0.25020424,83,,,0,,False,8,test,1
2380,0.0,680.1735,680.4237,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,0.0,-30.0,4.0,null,null,0.08,0.25020424,188,,,0,,False,9,train,2
2381,0.0,680.4237,680.67392,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,-40.0,4.0,null,null,0.08,0.25022076,220,,,0,,False,9,train,0
2382,0.0,680.67392,680.92415,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,0.0,4.0,null,null,0.08,0.25022076,140,,,0,,False,10,train,0
2383,0.0,680.92415,681.17437,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,30.0,4.0,null,null,0.08,0.25022076,40,,,0,,False,7,train,2
2384,0.0,681.17437,681.42459,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,-20.0,4.0,null,null,0.08,0.25022076,232,,,0,,False,8,test,1
2385,0.0,681.42459,681.67478,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,-10.0,4.0,null,null,0.08,0.25019674,164,,,0,,False,9,train,0
2386,0.0,681.67478,681.92498,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,-10.0,4.0,null,null,0.08,0.25019674,198,,,0,,False,10,train,2
2387,0.0,681.92498,682.17518,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,-10.0,4.0,null,null,0.08,0.25019674,170,,,0,,False,10,train,1
2388,0.0,682.17518,682.42537,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,40.0,4.0,null,null,0.08,0.25019674,122,,,0,,False,8,test,2
2389,0.0,682.42537,682.67559,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,30.0,4.0,null,null,0.08,0.25021576,217,,,0,,False,10,train,0
2390,0.0,682.67559,682.92581,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,40.0,4.0,null,null,0.08,0.25021576,51,,,0,,False,8,test,2
2391,0.0,682.92581,683.17602,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,0.0,4.0,null,null,0.08,0.25021576,160,,,0,,False,8,test,0
2392,0.0,683.17602,683.42624,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,-30.0,4.0,null,null,0.08,0.25021576,111,,,0,,False,9,train,2
2393,0.0,683.42624,683.67644,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,10.0,4.0,null,null,0.08,0.25020174,145,,,0,,False,10,train,0
2394,0.0,683.67644,683.92664,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,-20.0,4.0,null,null,0.08,0.25020174,218,,,0,,False,10,train,1
2395,0.0,683.92664,684.17684,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,-10.0,4.0,null,null,0.08,0.25020174,136,,,0,,False,11,test,0
2396,0.0,684.17684,684.42704,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,-40.0,4.0,null,null,0.08,0.25020174,57,,,0,,False,10,train,2
2397,0.0,684.42704,684.67725,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,40.0,4.0,null,null,0.08,0.25020326,178,,,0,,False,12,train,1
2398,0.0,684.67725,684.92745,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,30.0,-30.0,4.0,null,null,0.08,0.25020326,146,,,0,,False,10,train,0
2399,0.0,684.92745,685.17765,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,-20.0,4.0,null,null,0.08,0.25020326,34,,,0,,False,11,test,2
2400,0.0,685.17765,685.42786,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,0.0,4.0,null,null,0.08,0.25020326,74,,,0,,False,11,test,2
2401,0.0,685.42786,685.67807,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,-10.0,4.0,null,null,0.08,0.25021674,88,,,0,,False,7,train,1
2402,0.0,685.67807,685.92829,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,30.0,4.0,null,null,0.08,0.25021674,59,,,0,,False,9,train,1
2403,0.0,685.92829,686.17851,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,30.0,4.0,null,null,0.08,0.25021674,137,,,0,,False,11,test,0
2404,0.0,686.17851,686.42872,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,20.0,4.0,null,null,0.08,0.25021674,181,,,0,,False,10,train,1
