stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,stimulus_name,frame,coherence,x_position,contrast,color,size,Dir,spatial_frequency,orientation,temporal_frequency,Speed,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2909,0.0,802.99262,803.24283,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,20.0,0.2502112,181,,,0,,False,11,test,1
2910,0.0,803.24283,803.49304,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,40.0,0.2502112,131,,,0,,False,11,test,0
2911,0.0,803.49304,803.74325,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502112,171,,,0,,False,12,train,0
2912,0.0,803.74325,803.99346,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502112,10,,,0,,False,10,train,0
2913,0.0,803.99346,804.24367,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,30.0,0.2502088,187,,,0,,False,11,test,1
2914,0.0,804.24367,804.49388,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,10.0,0.2502088,31,,,0,,False,10,train,0
2915,0.0,804.49388,804.74409,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502088,123,,,0,,False,11,test,0
2916,0.0,804.74409,804.9943,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502088,236,,,0,,False,13,train,0
2917,0.0,804.9943,805.2445,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-30.0,0.2502062,147,,,0,,False,12,train,1
2918,0.0,805.2445,805.49471,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,20.0,0.2502062,195,,,0,,False,10,train,1
2919,0.0,805.49471,805.74492,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,10.0,0.2502062,59,,,0,,False,10,train,0
2920,0.0,805.74492,805.99512,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,10.0,0.2502062,79,,,0,,False,12,train,2
2921,0.0,805.99512,806.24533,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-10.0,0.2502088,125,,,0,,False,10,train,2
2922,0.0,806.24533,806.49554,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,10.0,0.2502088,224,,,0,,False,11,test,1
2923,0.0,806.49554,806.74575,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502088,227,,,0,,False,10,train,1
2924,0.0,806.74575,806.99596,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502088,227,,,0,,False,11,test,1
2925,0.0,806.99596,807.24616,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,0.0,0.2502062,172,,,0,,False,9,train,1
2926,0.0,807.24616,807.49637,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2502062,61,,,0,,False,11,test,2
2927,0.0,807.49637,807.74658,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,10.0,0.2502062,214,,,0,,False,11,test,2
2928,0.0,807.74658,807.99678,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,10.0,0.2502062,226,,,0,,False,12,train,0
2929,0.0,807.99678,808.247,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502138,29,,,0,,False,14,test,0
2930,0.0,808.247,808.49721,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,10.0,0.2502138,214,,,0,,False,12,train,2
2931,0.0,808.49721,808.74742,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-40.0,0.2502138,42,,,0,,False,11,test,2
2932,0.0,808.74742,808.99764,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502138,160,,,0,,False,11,test,1
2933,0.0,808.99764,809.24785,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502087,6,,,0,,False,12,train,2
2934,0.0,809.24785,809.49806,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,0.0,0.2502087,156,,,0,,False,12,train,0
2935,0.0,809.49806,809.74826,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,20.0,0.2502087,108,,,0,,False,10,train,0
2936,0.0,809.74826,809.99847,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-20.0,0.2502087,182,,,0,,False,11,test,1
2937,0.0,809.99847,810.24868,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502113,239,,,0,,False,12,train,1
2938,0.0,810.24868,810.4989,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-40.0,0.2502113,138,,,0,,False,10,train,0
2939,0.0,810.4989,810.74911,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,20.0,0.2502113,127,,,0,,False,11,test,1
2940,0.0,810.74911,810.99932,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502113,120,,,0,,False,12,train,1
2941,0.0,810.99932,811.24952,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502062,87,,,0,,False,10,train,1
2942,0.0,811.24952,811.49973,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502062,87,,,0,,False,11,test,1
2943,0.0,811.49973,811.74994,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502062,41,,,0,,False,12,train,1
2944,0.0,811.74994,812.00014,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-30.0,0.2502062,147,,,0,,False,13,train,1
2945,0.0,812.00014,812.25035,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502088,115,,,0,,False,11,test,0
2946,0.0,812.25035,812.50056,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502088,19,,,0,,False,12,train,0
2947,0.0,812.50056,812.75077,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-10.0,0.2502088,170,,,0,,False,14,test,2
2948,0.0,812.75077,813.00098,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2502088,35,,,0,,False,11,test,2
2949,0.0,813.00098,813.25118,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502037,183,,,0,,False,13,train,0
2950,0.0,813.25118,813.50139,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-20.0,0.2502037,4,,,0,,False,12,train,0
2951,0.0,813.50139,813.75159,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502037,203,,,0,,False,11,test,0
2952,0.0,813.75159,814.00179,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,0.0,0.2502037,97,,,0,,False,10,train,0
2953,0.0,814.00179,814.252,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,20.0,0.2502113,49,,,0,,False,12,train,0
2954,0.0,814.252,814.50222,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2502113,153,,,0,,False,10,train,2
2955,0.0,814.50222,814.75243,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2502113,105,,,0,,False,12,train,2
2956,0.0,814.75243,815.00264,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,30.0,0.2502113,109,,,0,,False,11,test,0
2957,0.0,815.00264,815.25285,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,0.0,0.2502162,11,,,0,,False,7,train,1
2958,0.0,815.25285,815.50307,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,10.0,0.2502162,161,,,0,,False,12,train,1
2959,0.0,815.50307,815.75329,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502162,118,,,0,,False,12,train,2
2960,0.0,815.75329,816.0035,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-30.0,0.2502162,92,,,0,,False,11,test,1
2961,0.0,816.0035,816.25371,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,30.0,0.2502063,18,,,0,,False,12,train,2
2962,0.0,816.25371,816.50392,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502063,144,,,0,,False,11,test,1
2963,0.0,816.50392,816.75412,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502063,218,,,0,,False,13,train,1
2964,0.0,816.75412,817.00433,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502063,113,,,0,,False,12,train,2
2965,0.0,817.00433,817.25453,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,30.0,0.2502062,18,,,0,,False,13,train,2
2966,0.0,817.25453,817.50474,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2502062,122,,,0,,False,13,train,2
2967,0.0,817.50474,817.75495,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-30.0,0.2502062,99,,,0,,False,12,train,2
2968,0.0,817.75495,818.00515,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,0.0,0.2502062,149,,,0,,False,11,test,0
2969,0.0,818.00515,818.25536,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,40.0,0.2502113,158,,,0,,False,11,test,0
2970,0.0,818.25536,818.50558,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-30.0,0.2502113,99,,,0,,False,13,train,2
2971,0.0,818.50558,818.75579,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-30.0,0.2502113,40,,,0,,False,11,test,2
2972,0.0,818.75579,819.006,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,30.0,0.2502113,192,,,0,,False,11,test,1
2973,0.0,819.006,819.25621,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502112,71,,,0,,False,13,train,0
2974,0.0,819.25621,819.50642,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502112,1,,,0,,False,13,train,0
2975,0.0,819.50642,819.75663,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502112,130,,,0,,False,9,train,2
2976,0.0,819.75663,820.00684,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,0.0,0.2502112,7,,,0,,False,9,train,0
2977,0.0,820.00684,820.25705,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-40.0,0.2502063,54,,,0,,False,13,train,2
2978,0.0,820.25705,820.50726,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,40.0,0.2502063,231,,,0,,False,12,train,0
2979,0.0,820.50726,820.75746,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502063,53,,,0,,False,11,test,2
2980,0.0,820.75746,821.00767,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,30.0,0.2502063,46,,,0,,False,10,train,0
2981,0.0,821.00767,821.25787,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,20.0,0.2502037,129,,,0,,False,10,train,0
2982,0.0,821.25787,821.50808,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,20.0,0.2502037,78,,,0,,False,12,train,1
2983,0.0,821.50808,821.75828,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502037,123,,,0,,False,12,train,0
2984,0.0,821.75828,822.00848,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502037,100,,,0,,False,11,test,0
2985,0.0,822.00848,822.2587,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502138,117,,,0,,False,11,test,2
2986,0.0,822.2587,822.50891,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2502138,153,,,0,,False,11,test,2
2987,0.0,822.50891,822.75912,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502138,205,,,0,,False,14,test,1
2988,0.0,822.75912,823.00934,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,20.0,0.2502138,8,,,0,,False,12,train,0
2989,0.0,823.00934,823.25955,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-30.0,0.2502087,237,,,0,,False,10,train,2
2990,0.0,823.25955,823.50976,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502087,80,,,0,,False,11,test,2
2991,0.0,823.50976,823.75996,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502087,117,,,0,,False,12,train,2
2992,0.0,823.75996,824.01017,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,30.0,0.2502087,198,,,0,,False,12,train,0
2993,0.0,824.01017,824.26038,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,40.0,0.2502113,186,,,0,,False,13,train,0
2994,0.0,824.26038,824.5106,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-30.0,0.2502113,194,,,0,,False,12,train,1
2995,0.0,824.5106,824.76081,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,40.0,0.2502113,131,,,0,,False,12,train,0
2996,0.0,824.76081,825.01102,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502113,1,,,0,,False,14,test,0
2997,0.0,825.01102,825.26123,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-30.0,0.2502112,40,,,0,,False,12,train,2
2998,0.0,825.26123,825.51144,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,30.0,0.2502112,70,,,0,,False,12,train,1
2999,0.0,825.51144,825.76165,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-20.0,0.2502112,164,,,0,,False,13,train,0
3000,0.0,825.76165,826.01186,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502112,19,,,0,,False,13,train,0
3001,0.0,826.01186,826.26207,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,10.0,0.2502063,177,,,0,,False,13,train,2
3002,0.0,826.26207,826.51228,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502063,166,,,0,,False,11,test,2
3003,0.0,826.51228,826.76248,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-40.0,0.2502063,54,,,0,,False,14,test,2
3004,0.0,826.76248,827.01269,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,0.0,0.2502063,5,,,0,,False,13,train,1
3005,0.0,827.01269,827.2629,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-20.0,0.2502087,56,,,0,,False,12,train,0
3006,0.0,827.2629,827.51311,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502087,117,,,0,,False,13,train,2
3007,0.0,827.51311,827.76331,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,30.0,0.2502087,209,,,0,,False,12,train,1
3008,0.0,827.76331,828.01352,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-10.0,0.2502087,114,,,0,,False,8,test,2
3009,0.0,828.01352,828.26373,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-20.0,0.2502113,51,,,0,,False,11,test,0
3010,0.0,828.26373,828.51395,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502113,124,,,0,,False,11,test,1
3011,0.0,828.51395,828.76416,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,20.0,0.2502113,108,,,0,,False,11,test,0
3012,0.0,828.76416,829.01437,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-30.0,0.2502113,191,,,0,,False,10,train,2
3013,0.0,829.01437,829.26457,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502062,124,,,0,,False,12,train,1
3014,0.0,829.26457,829.51478,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502062,115,,,0,,False,12,train,0
3015,0.0,829.51478,829.76499,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,20.0,0.2502062,108,,,0,,False,12,train,0
3016,0.0,829.76499,830.01519,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,30.0,0.2502062,27,,,0,,False,10,train,0
3017,0.0,830.01519,830.2654,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502088,124,,,0,,False,13,train,1
3018,0.0,830.2654,830.51561,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502088,137,,,0,,False,12,train,2
3019,0.0,830.51561,830.76582,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502088,48,,,0,,False,10,train,2
3020,0.0,830.76582,831.01603,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,10.0,0.2502088,128,,,0,,False,11,test,0
3021,0.0,831.01603,831.26624,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,10.0,0.2502162,184,,,0,,False,12,train,0
3022,0.0,831.26624,831.51646,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-40.0,0.2502162,211,,,0,,False,11,test,0
3023,0.0,831.51646,831.76668,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,30.0,0.2502162,199,,,0,,False,12,train,0
3024,0.0,831.76668,832.01689,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502162,66,,,0,,False,10,train,1
3025,0.0,832.01689,832.26709,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,20.0,0.2502013,142,,,0,,False,13,train,0
3026,0.0,832.26709,832.5173,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502013,130,,,0,,False,10,train,2
3027,0.0,832.5173,832.7675,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-10.0,0.2502013,238,,,0,,False,12,train,1
3028,0.0,832.7675,833.0177,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,20.0,0.2502013,127,,,0,,False,12,train,1
3029,0.0,833.0177,833.26791,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502137,240,,,0,,False,11,test,2
3030,0.0,833.26791,833.51813,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502137,90,,,0,,False,11,test,0
3031,0.0,833.51813,833.76834,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,20.0,0.2502137,67,,,0,,False,13,train,0
3032,0.0,833.76834,834.01855,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,10.0,0.2502137,31,,,0,,False,11,test,0
3033,0.0,834.01855,834.26876,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,20.0,0.2502063,221,,,0,,False,11,test,1
3034,0.0,834.26876,834.51897,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,0.0,0.2502063,145,,,0,,False,11,test,0
3035,0.0,834.51897,834.76917,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,40.0,0.2502063,102,,,0,,False,12,train,0
3036,0.0,834.76917,835.01938,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2502063,93,,,0,,False,14,test,2
3037,0.0,835.01938,835.26959,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,0.0,0.2502087,11,,,0,,False,8,test,1
