stimulus_presentation_id,stimulus_block,start_time,stop_time,color,orientation,contrast,spatial_frequency,frame,stimulus_name,size,temporal_frequency,x_position,y_position,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2943,0.0,814.93454,815.18475,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021206,189,0.026614313,-0.36070839,8,0.5028867,True,12,train,0
2944,0.0,815.18475,815.43496,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,30.0,"[3644.93333333, 3644.93333333]",0.25021206,59,-0.17713409,-0.44418707,7,0.17058631,True,12,train,0
2945,0.0,815.43496,815.68517,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020294,217,-0.35702739,-0.17109232,8,0.21700392,True,12,train,2
2946,0.0,815.68517,815.93537,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,10.0,"[3644.93333333, 3644.93333333]",0.25020294,83,-0.65561784,-1.6819867,7,0.83853468,True,12,train,1
2947,0.0,815.93537,816.18557,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,0.0,"[3644.93333333, 3644.93333333]",0.25020294,180,-1.0353058,-2.1005394,8,0.1421731,True,11,test,0
2948,0.0,816.18557,816.43578,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020294,197,-1.2815831,-2.4194467,7,0.14326244,True,11,test,0
2949,0.0,816.43578,816.68599,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021206,141,-1.3550924,-2.2431904,8,0.45911956,True,11,test,1
2950,0.0,816.68599,816.9362,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,20.0,"[3644.93333333, 3644.93333333]",0.25021206,131,0.30651195,-0.91912455,7,0.46841319,True,10,train,2
2951,0.0,816.9362,817.18641,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,10.0,"[3644.93333333, 3644.93333333]",0.25021206,193,0.24716531,-1.5907853,8,0.31326362,True,9,train,2
2952,0.0,817.18641,817.43662,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,0.0,"[3644.93333333, 3644.93333333]",0.25021206,37,-0.25869421,-1.4881547,7,0.15969263,True,8,test,1
2953,0.0,817.43662,817.68683,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,20.0,"[3644.93333333, 3644.93333333]",0.25021044,194,0.82818105,0.45974471,8,0.70414257,True,10,train,0
2954,0.0,817.68683,817.93705,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,20.0,"[3644.93333333, 3644.93333333]",0.25021044,156,0.44079533,0.33603155,7,0.13669638,True,13,train,2
2955,0.0,817.93705,818.18726,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-40.0,"[3644.93333333, 3644.93333333]",0.25021044,19,0.51852473,0.40766979,8,0.13512374,True,11,test,1
2956,0.0,818.18726,818.43747,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021044,149,0.23602516,0.033657468,7,0.23120147,True,11,test,0
2957,0.0,818.43747,818.68768,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,10.0,"[3644.93333333, 3644.93333333]",0.25021456,208,0.12081369,-0.19947454,8,0.23604635,True,9,train,0
2958,0.0,818.68768,818.9379,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021456,92,-0.033775719,-0.56926744,6,0.29777124,True,11,test,1
2959,0.0,818.9379,819.18811,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-10.0,"[3644.93333333, 3644.93333333]",0.25021456,196,-0.022373192,0.23628824,6,0.23692881,True,12,train,0
2960,0.0,819.18811,819.43832,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021456,52,0.26637579,-0.36058952,7,0.30771216,True,13,train,0
2961,0.0,819.43832,819.68853,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020294,241,0.090932779,-0.19893898,8,0.21361736,True,7,train,1
2962,0.0,819.68853,819.93873,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,0.0,"[3644.93333333, 3644.93333333]",0.25020294,111,0.101334,-0.37701547,7,0.25436242,True,11,test,2
2963,0.0,819.93873,820.18893,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,40.0,"[3644.93333333, 3644.93333333]",0.25020294,68,-0.12505629,-0.36525888,8,0.30631165,True,10,train,2
2964,0.0,820.18893,820.43914,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020294,141,-0.20889768,-0.56056724,7,0.16915858,True,12,train,1
2965,0.0,820.43914,820.68935,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,0.0,"[3644.93333333, 3644.93333333]",0.25020956,47,-0.031476164,-0.48999357,8,0.12348412,True,10,train,2
2966,0.0,820.68935,820.93956,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020956,89,0.063542598,-0.49377374,7,0.11589349,True,12,train,1
2967,0.0,820.93956,821.18976,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,40.0,"[3644.93333333, 3644.93333333]",0.25020956,231,-0.26606571,-0.73101954,8,0.17494267,True,11,test,2
2968,0.0,821.18976,821.43997,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020956,142,-0.66601557,-0.77851927,7,0.1944295,True,12,train,2
2969,0.0,821.43997,821.69018,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,30.0,"[3644.93333333, 3644.93333333]",0.25020544,12,-0.32278166,-0.63777219,8,0.2228993,True,10,train,1
2970,0.0,821.69018,821.94039,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020544,112,-0.2789729,-0.57310747,7,0.17373398,True,14,test,1
2971,0.0,821.94039,822.19059,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020544,222,-0.10717784,-0.67604938,8,0.25430046,True,14,test,0
2972,0.0,822.19059,822.4408,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,40.0,"[3644.93333333, 3644.93333333]",0.25020544,157,0.3057095,-0.072524363,7,0.64674089,True,9,train,0
2973,0.0,822.4408,822.69101,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,40.0,"[3644.93333333, 3644.93333333]",0.25021706,233,0.17578818,-0.40431373,8,0.16632414,True,12,train,1
2974,0.0,822.69101,822.94123,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,20.0,"[3644.93333333, 3644.93333333]",0.25021706,119,-0.21440655,-0.39475119,7,0.29446879,True,14,test,0
2975,0.0,822.94123,823.19145,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-40.0,"[3644.93333333, 3644.93333333]",0.25021706,19,-0.35172668,-0.36258156,8,0.23323349,True,12,train,1
2976,0.0,823.19145,823.44166,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-10.0,"[3644.93333333, 3644.93333333]",0.25021706,123,-0.31529783,-0.44155763,7,0.17314915,True,12,train,0
2977,0.0,823.44166,823.69187,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020294,64,-0.28653677,-0.59220067,7,0.207791,True,11,test,2
2978,0.0,823.69187,823.94207,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020294,30,-0.30643799,-0.67178359,7,0.15624928,True,12,train,1
2979,0.0,823.94207,824.19227,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,30.0,"[3644.93333333, 3644.93333333]",0.25020294,7,-0.31502236,-0.7491167,8,0.1150352,True,11,test,1
2980,0.0,824.19227,824.44248,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,20.0,"[3644.93333333, 3644.93333333]",0.25020294,215,-0.41127715,-0.45092848,8,0.24649232,True,10,train,0
2981,0.0,824.44248,824.69269,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021456,185,-0.17373047,-0.54583986,7,0.23342721,True,9,train,1
2982,0.0,824.69269,824.94291,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,20.0,"[3644.93333333, 3644.93333333]",0.25021456,194,0.02547832,-0.52613726,7,0.22016832,True,11,test,0
2983,0.0,824.94291,825.19312,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,40.0,"[3644.93333333, 3644.93333333]",0.25021456,216,-0.29574526,-0.34313793,8,0.24802597,True,12,train,1
2984,0.0,825.19312,825.44333,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021456,117,-0.11415907,-0.49992311,8,0.23094129,True,12,train,0
2985,0.0,825.44333,825.69354,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020294,82,-0.51678681,-0.57314786,7,0.16534045,True,14,test,2
2986,0.0,825.69354,825.94374,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,20.0,"[3644.93333333, 3644.93333333]",0.25020294,45,-0.54274148,-0.46983176,6,0.34695447,True,12,train,2
2987,0.0,825.94374,826.19394,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,40.0,"[3644.93333333, 3644.93333333]",0.25020294,152,-0.3123958,-0.4793909,6,0.26067556,True,13,train,1
2988,0.0,826.19394,826.44415,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,0.0,"[3644.93333333, 3644.93333333]",0.25020294,235,-0.36427157,-0.24714297,8,0.16247525,True,12,train,0
2989,0.0,826.44415,826.69437,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021956,154,-0.2968526,-0.3668468,7,0.19913771,True,11,test,2
2990,0.0,826.69437,826.94459,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,10.0,"[3644.93333333, 3644.93333333]",0.25021956,100,-0.35951931,-0.51413548,7,0.22417399,True,12,train,0
2991,0.0,826.94459,827.1948,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,10.0,"[3644.93333333, 3644.93333333]",0.25021956,85,-0.27888688,-0.56984815,8,0.22919075,True,12,train,1
2992,0.0,827.1948,827.44502,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,30.0,"[3644.93333333, 3644.93333333]",0.25021956,7,-0.28400139,-0.81560866,8,0.19573043,True,12,train,1
2993,0.0,827.44502,827.69522,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020044,26,-0.31512228,-0.71273855,7,0.26279624,True,14,test,0
2994,0.0,827.69522,827.94543,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,0.0,"[3644.93333333, 3644.93333333]",0.25020044,176,-0.37878447,-0.61316383,4,0.12658675,True,12,train,1
2995,0.0,827.94543,828.19563,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020044,55,-0.33115794,-0.47421105,4,0.15146004,True,12,train,1
2996,0.0,828.19563,828.44583,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,20.0,"[3644.93333333, 3644.93333333]",0.25020044,13,-0.22998808,-0.856361,8,0.15513981,True,11,test,1
2997,0.0,828.44583,828.69604,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-10.0,"[3644.93333333, 3644.93333333]",0.25021706,234,-0.28282854,-0.7413363,7,0.14846826,True,11,test,1
2998,0.0,828.69604,828.94626,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-40.0,"[3644.93333333, 3644.93333333]",0.25021706,137,-0.17181299,-0.6085792,7,0.16005713,True,9,train,1
2999,0.0,828.94626,829.19648,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,10.0,"[3644.93333333, 3644.93333333]",0.25021706,83,-0.4535,-0.53891453,5,0.2035065,True,13,train,1
3000,0.0,829.19648,829.44669,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,40.0,"[3644.93333333, 3644.93333333]",0.25021706,218,,,0,,False,13,train,2
3001,0.0,829.44669,829.6969,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020294,86,-0.31451835,-0.46157095,6,0.17439433,True,12,train,2
3002,0.0,829.6969,829.9471,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020294,232,-0.35667986,-0.50720509,8,0.1429132,True,12,train,1
3003,0.0,829.9471,830.1973,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020294,129,-0.29287033,-0.43652733,7,0.17830492,True,12,train,0
3004,0.0,830.1973,830.44751,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,0.0,"[3644.93333333, 3644.93333333]",0.25020294,235,-0.24418768,-0.34845883,8,0.14813117,True,13,train,0
3005,0.0,830.44751,830.69772,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,40.0,"[3644.93333333, 3644.93333333]",0.25021206,214,-0.3659344,-0.082297445,7,0.13390168,True,12,train,2
3006,0.0,830.69772,830.94793,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,40.0,"[3644.93333333, 3644.93333333]",0.25021206,157,-0.18130973,-0.4641497,8,0.19182099,True,10,train,0
3007,0.0,830.94793,831.19814,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021206,229,-0.25135643,-0.524183,7,0.21615224,True,10,train,1
3008,0.0,831.19814,831.44835,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,40.0,"[3644.93333333, 3644.93333333]",0.25021206,216,-0.38027253,-0.34391916,8,0.21601956,True,13,train,1
3009,0.0,831.44835,831.69856,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,40.0,-30.0,"[3644.93333333, 3644.93333333]",0.25020294,11,-0.60454869,-0.30228242,7,0.17119518,True,10,train,0
3010,0.0,831.69856,831.94876,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,20.0,"[3644.93333333, 3644.93333333]",0.25020294,13,-0.59059897,-0.49894303,8,0.13746126,True,12,train,1
3011,0.0,831.94876,832.19896,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,30.0,"[3644.93333333, 3644.93333333]",0.25020294,29,-0.31652878,-0.34754605,4,0.1680256,True,10,train,0
3012,0.0,832.19896,832.44917,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020294,64,-0.37039685,-0.53777424,8,0.19005329,True,12,train,2
3013,0.0,832.44917,832.69938,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-40.0,"[3644.93333333, 3644.93333333]",0.25021206,3,-0.45255213,-0.42226409,7,0.1441287,True,12,train,1
3014,0.0,832.69938,832.94959,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-10.0,"[3644.93333333, 3644.93333333]",0.25021206,184,-0.3706811,-0.34382636,8,0.1352299,True,10,train,2
3015,0.0,832.94959,833.1998,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,20.0,"[3644.93333333, 3644.93333333]",0.25021206,128,-0.31010084,-0.48064623,7,0.15926034,True,14,test,2
3016,0.0,833.1998,833.45001,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,0.0,"[3644.93333333, 3644.93333333]",0.25021206,191,-0.3587427,-0.72171974,8,0.1511431,True,13,train,1
3017,0.0,833.45001,833.70022,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020294,5,-0.21941675,-0.66283962,7,0.17390577,True,13,train,1
3018,0.0,833.70022,833.95042,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-40.0,"[3644.93333333, 3644.93333333]",0.25020294,241,-0.5999677,-0.43666779,8,0.12280397,True,8,test,1
3019,0.0,833.95042,834.20062,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,40.0,"[3644.93333333, 3644.93333333]",0.25020294,6,-0.77427157,-0.42332672,7,0.20750587,True,13,train,0
3020,0.0,834.20062,834.45083,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,20.0,"[3644.93333333, 3644.93333333]",0.25020294,240,-0.59742499,-0.6215896,8,0.33488004,True,10,train,0
3021,0.0,834.45083,834.70104,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,20.0,"[3644.93333333, 3644.93333333]",0.25021206,199,-0.89588687,-1.4636739,7,0.28803014,True,10,train,0
3022,0.0,834.70104,834.95125,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,0.0,"[3644.93333333, 3644.93333333]",0.25021206,147,-1.0937934,-1.4183148,8,0.28175073,True,13,train,0
3023,0.0,834.95125,835.20146,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,10.0,"[3644.93333333, 3644.93333333]",0.25021206,187,-1.1531258,-1.5807611,7,0.30126033,True,12,train,0
3024,0.0,835.20146,835.45167,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021206,22,-0.3830835,0.11192931,5,0.88383052,True,13,train,2
3025,0.0,835.45167,835.70188,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,10.0,"[3644.93333333, 3644.93333333]",0.25021044,74,-0.57901359,0.33840806,7,0.18857466,True,11,test,2
3026,0.0,835.70188,835.9521,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021044,229,-0.72231745,0.046796799,8,0.32859534,True,11,test,1
3027,0.0,835.9521,836.20231,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021044,48,-0.64138298,-0.22114287,7,0.1947473,True,10,train,2
3028,0.0,836.20231,836.45252,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-40.0,"[3644.93333333, 3644.93333333]",0.25021044,238,-0.64077745,-0.49461519,8,0.13696964,True,12,train,2
3029,0.0,836.45252,836.70273,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,20.0,"[3644.93333333, 3644.93333333]",0.25021456,183,-0.54894752,-0.68014925,7,0.20119895,True,10,train,1
3030,0.0,836.70273,836.95295,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,40.0,"[3644.93333333, 3644.93333333]",0.25021456,21,-0.60331636,-0.61004846,8,0.1825634,True,13,train,0
3031,0.0,836.95295,837.20316,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021456,91,-0.59710099,-0.30363377,7,0.1827788,True,13,train,1
3032,0.0,837.20316,837.45337,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021456,237,-0.54160443,-0.57295706,8,0.10800833,True,8,test,2
3033,0.0,837.45337,837.70358,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020294,71,-0.33985248,-0.41556396,7,0.17906646,True,9,train,0
3034,0.0,837.70358,837.95378,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,20.0,"[3644.93333333, 3644.93333333]",0.25020294,131,-0.55368011,-0.56299201,8,0.12162035,True,11,test,2
3035,0.0,837.95378,838.20398,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-20.0,"[3644.93333333, 3644.93333333]",0.25020294,149,-0.58339992,-0.75102219,7,0.20510637,True,12,train,0
3036,0.0,838.20398,838.45419,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,30.0,"[3644.93333333, 3644.93333333]",0.25020294,103,-0.50323344,-0.6944846,8,0.1640611,True,12,train,0
3037,0.0,838.45419,838.70439,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,20.0,"[3644.93333333, 3644.93333333]",0.25020706,215,-0.66400556,-0.65781208,7,0.2535815,True,11,test,0
3038,0.0,838.70439,838.9546,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,20.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020706,143,-0.70549566,-0.75658932,8,0.22995627,True,11,test,1
3039,0.0,838.9546,839.20481,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,30.0,"[3644.93333333, 3644.93333333]",0.25020706,186,-0.8273423,-0.65436824,7,0.10297415,True,12,train,1
3040,0.0,839.20481,839.45501,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,20.0,"[3644.93333333, 3644.93333333]",0.25020706,118,-0.85389539,-0.66015488,5,0.29044317,True,11,test,2
3041,0.0,839.45501,839.70523,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021294,33,-0.65522188,-0.5216201,7,0.2329096,True,12,train,2
3042,0.0,839.70523,839.95544,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,30.0,"[3644.93333333, 3644.93333333]",0.25021294,29,-0.5017027,-0.50949052,8,0.1607194,True,11,test,0
3043,0.0,839.95544,840.20565,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-30.0,-10.0,"[3644.93333333, 3644.93333333]",0.25021294,224,-0.53405423,-0.58349579,7,0.075298517,True,13,train,2
3044,0.0,840.20565,840.45587,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,-10.0,"[3644.93333333, 3644.93333333]",0.25021294,1,-0.8184818,-0.69603297,8,0.2082289,True,12,train,1
3045,0.0,840.45587,840.70607,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,40.0,"[3644.93333333, 3644.93333333]",0.25020456,166,-0.4317304,-0.75125257,7,0.22600028,True,12,train,1
3046,0.0,840.70607,840.95628,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,20.0,"[3644.93333333, 3644.93333333]",0.25020456,190,-0.48019707,-0.77996206,8,0.20265647,True,13,train,1
3047,0.0,840.95628,841.20648,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,0.0,"[3644.93333333, 3644.93333333]",0.25020456,47,-0.48990977,-0.88632028,7,0.18652904,True,11,test,2
3048,0.0,841.20648,841.45668,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,0.0,20.0,"[3644.93333333, 3644.93333333]",0.25020456,194,-0.55863163,-0.88919286,8,0.15168469,True,12,train,0
3049,0.0,841.45668,841.70689,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,30.0,"[3644.93333333, 3644.93333333]",0.25021044,126,-0.45556148,-0.83740842,7,0.16587091,True,12,train,0
3050,0.0,841.70689,841.95711,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-10.0,-20.0,"[3644.93333333, 3644.93333333]",0.25021044,89,-0.56854281,-1.0697492,8,0.089066145,True,13,train,1
3051,0.0,841.95711,842.20732,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,20.0,"[3644.93333333, 3644.93333333]",0.25021044,182,-0.46174705,-0.48685043,7,0.16950268,True,13,train,0
3052,0.0,842.20732,842.45753,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,10.0,"[3644.93333333, 3644.93333333]",0.25021044,200,-0.35190172,-0.85736749,7,0.10644152,True,12,train,2
3053,0.0,842.45753,842.70774,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,30.0,10.0,"[3644.93333333, 3644.93333333]",0.25020956,208,-0.6715127,-0.79676921,7,0.23586052,True,10,train,0
3054,0.0,842.70774,842.95795,null,90.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,10.0,20.0,"[3644.93333333, 3644.93333333]",0.25020956,156,-0.47601694,-0.25869618,7,0.25725498,True,14,test,2
3055,0.0,842.95795,843.20815,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,30.0,"[3644.93333333, 3644.93333333]",0.25020956,110,-0.61657037,-1.1757026,7,0.52385863,True,12,train,1
3056,0.0,843.20815,843.45836,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-10.0,"[3644.93333333, 3644.93333333]",0.25020956,196,-0.94875382,-1.4574144,7,0.14496898,True,13,train,0
3057,0.0,843.45836,843.70857,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.25021044,18,-0.97866367,-1.7440599,8,0.17643627,True,13,train,1
3058,0.0,843.70857,843.95879,null,45.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,-10.0,"[3644.93333333, 3644.93333333]",0.25021044,73,-0.87685156,-1.6143254,7,1.8250053,True,12,train,1
3059,0.0,843.95879,844.209,null,0.0,0.8,0.08,null,gabors,"[20.0, 20.0]",4.0,-40.0,0.0,"[3644.93333333, 3644.93333333]",0.25021044,179,0.20546776,0.65863769,8,0.24505726,True,10,train,0
