stimulus_presentation_id,stimulus_block,start_time,stop_time,Dir,phase,stimulus_name,color,size,contrast,y_position,x_position,frame,Speed,coherence,spatial_frequency,orientation,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2668,0.0,735.83481,736.08502,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-10.0,null,null,null,0.08,45.0,4.0,0.25021056,188,,,0,,False,9,train,1
2669,0.0,736.08502,736.33523,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-40.0,null,null,null,0.08,45.0,4.0,0.25021694,98,,,0,,False,14,test,1
2670,0.0,736.33523,736.58545,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,40.0,null,null,null,0.08,90.0,4.0,0.25021694,231,,,0,,False,11,test,2
2671,0.0,736.58545,736.83567,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,10.0,null,null,null,0.08,45.0,4.0,0.25021694,111,,,0,,False,9,train,1
2672,0.0,736.83567,737.08588,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,30.0,null,null,null,0.08,0.0,4.0,0.25021694,208,,,0,,False,12,train,0
2673,0.0,737.08588,737.33609,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,0.0,null,null,null,0.08,0.0,4.0,0.25020556,224,,,0,,False,9,train,0
2674,0.0,737.33609,737.58629,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-20.0,null,null,null,0.08,0.0,4.0,0.25020556,127,,,0,,False,14,test,0
2675,0.0,737.58629,737.8365,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,20.0,null,null,null,0.08,0.0,4.0,0.25020556,6,,,0,,False,11,test,0
2676,0.0,737.8365,738.08671,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-10.0,null,null,null,0.08,45.0,4.0,0.25020556,142,,,0,,False,11,test,1
2677,0.0,738.08671,738.33692,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,0.0,null,null,null,0.08,45.0,4.0,0.25021694,131,,,0,,False,13,train,1
2678,0.0,738.33692,738.58714,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-10.0,null,null,null,0.08,90.0,4.0,0.25021694,221,,,0,,False,8,test,2
2679,0.0,738.58714,738.83736,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-40.0,null,null,null,0.08,90.0,4.0,0.25021694,106,,,0,,False,12,train,2
2680,0.0,738.83736,739.08757,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-40.0,null,null,null,0.08,90.0,4.0,0.25021694,67,,,0,,False,9,train,2
2681,0.0,739.08757,739.33777,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,40.0,null,null,null,0.08,45.0,4.0,0.25020056,35,,,0,,False,13,train,1
2682,0.0,739.33777,739.58797,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,30.0,null,null,null,0.08,0.0,4.0,0.25020056,135,,,0,,False,13,train,0
2683,0.0,739.58797,739.83818,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,30.0,null,null,null,0.08,0.0,4.0,0.25020056,52,,,0,,False,11,test,0
2684,0.0,739.83818,740.08838,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,0.0,null,null,null,0.08,45.0,4.0,0.25020056,99,,,0,,False,10,train,1
2685,0.0,740.08838,740.33859,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-30.0,null,null,null,0.08,90.0,4.0,0.25021694,16,,,0,,False,11,test,2
2686,0.0,740.33859,740.58881,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,10.0,null,null,null,0.08,45.0,4.0,0.25021694,130,,,0,,False,11,test,1
2687,0.0,740.58881,740.83903,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-40.0,null,null,null,0.08,0.0,4.0,0.25021694,240,,,0,,False,11,test,0
2688,0.0,740.83903,741.08924,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,30.0,null,null,null,0.08,0.0,4.0,0.25021694,137,,,0,,False,11,test,0
2689,0.0,741.08924,741.33945,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,0.0,null,null,null,0.08,90.0,4.0,0.25020306,82,,,0,,False,8,test,2
2690,0.0,741.33945,741.58965,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-20.0,null,null,null,0.08,90.0,4.0,0.25020306,27,,,0,,False,11,test,2
2691,0.0,741.58965,741.83985,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-10.0,null,null,null,0.08,90.0,4.0,0.25020306,242,,,0,,False,8,test,2
2692,0.0,741.83985,742.09006,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,30.0,null,null,null,0.08,45.0,4.0,0.25020306,90,,,0,,False,12,train,1
2693,0.0,742.09006,742.34027,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,30.0,null,null,null,0.08,90.0,4.0,0.25020944,191,,,0,,False,10,train,2
2694,0.0,742.34027,742.59047,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,20.0,null,null,null,0.08,45.0,4.0,0.25020944,197,,,0,,False,11,test,1
2695,0.0,742.59047,742.84068,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-10.0,null,null,null,0.08,90.0,4.0,0.25020944,40,,,0,,False,9,train,2
2696,0.0,742.84068,743.09089,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,30.0,null,null,null,0.08,90.0,4.0,0.25020944,25,,,0,,False,7,train,2
2697,0.0,743.09089,743.3411,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,40.0,null,null,null,0.08,90.0,4.0,0.25020806,231,,,0,,False,12,train,2
2698,0.0,743.3411,743.59131,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-40.0,null,null,null,0.08,90.0,4.0,0.25020806,202,,,0,,False,8,test,2
2699,0.0,743.59131,743.84152,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,10.0,null,null,null,0.08,90.0,4.0,0.25020806,18,,,0,,False,11,test,2
2700,0.0,743.84152,744.09173,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-40.0,null,null,null,0.08,45.0,4.0,0.25020806,83,,,0,,False,8,test,1
2701,0.0,744.09173,744.34194,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,20.0,null,null,null,0.08,90.0,4.0,0.25021194,128,,,0,,False,9,train,2
2702,0.0,744.34194,744.59215,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-30.0,null,null,null,0.08,45.0,4.0,0.25021194,237,,,0,,False,10,train,1
2703,0.0,744.59215,744.84236,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,30.0,null,null,null,0.08,45.0,4.0,0.25021194,75,,,0,,False,11,test,1
2704,0.0,744.84236,745.09257,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,40.0,null,null,null,0.08,45.0,4.0,0.25021194,39,,,0,,False,10,train,1
2705,0.0,745.09257,745.34278,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,0.0,null,null,null,0.08,0.0,4.0,0.25020556,96,,,0,,False,10,train,0
2706,0.0,745.34278,745.59298,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-10.0,null,null,null,0.08,90.0,4.0,0.25020556,242,,,0,,False,9,train,2
2707,0.0,745.59298,745.84319,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,40.0,null,null,null,0.08,90.0,4.0,0.25020556,34,,,0,,False,13,train,2
2708,0.0,745.84319,746.0934,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-30.0,null,null,null,0.08,45.0,4.0,0.25020556,33,,,0,,False,10,train,1
2709,0.0,746.0934,746.34361,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-20.0,null,null,null,0.08,0.0,4.0,0.25021194,61,,,0,,False,10,train,0
2710,0.0,746.34361,746.59382,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,30.0,null,null,null,0.08,45.0,4.0,0.25021194,233,,,0,,False,11,test,1
2711,0.0,746.59382,746.84403,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-40.0,null,null,null,0.08,0.0,4.0,0.25021194,183,,,0,,False,8,test,0
2712,0.0,746.84403,747.09424,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-30.0,null,null,null,0.08,90.0,4.0,0.25021194,141,,,0,,False,8,test,2
2713,0.0,747.09424,747.34445,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-10.0,null,null,null,0.08,45.0,4.0,0.25020806,188,,,0,,False,10,train,1
2714,0.0,747.34445,747.59466,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-30.0,null,null,null,0.08,45.0,4.0,0.25020806,33,,,0,,False,11,test,1
2715,0.0,747.59466,747.84487,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,10.0,null,null,null,0.08,90.0,4.0,0.25020806,28,,,0,,False,13,train,2
2716,0.0,747.84487,748.09508,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,40.0,null,null,null,0.08,90.0,4.0,0.25020806,79,,,0,,False,11,test,2
2717,0.0,748.09508,748.34528,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,40.0,null,null,null,0.08,90.0,4.0,0.25020194,48,,,0,,False,10,train,2
2718,0.0,748.34528,748.59548,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-40.0,null,null,null,0.08,0.0,4.0,0.25020194,183,,,0,,False,9,train,0
2719,0.0,748.59548,748.84568,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,40.0,null,null,null,0.08,90.0,4.0,0.25020194,79,,,0,,False,12,train,2
2720,0.0,748.84568,749.09588,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-20.0,null,null,null,0.08,90.0,4.0,0.25020194,156,,,0,,False,9,train,2
2721,0.0,749.09588,749.3461,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,40.0,null,null,null,0.08,45.0,4.0,0.25021556,207,,,0,,False,10,train,1
2722,0.0,749.3461,749.59631,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-10.0,null,null,null,0.08,45.0,4.0,0.25021556,36,,,0,,False,11,test,1
2723,0.0,749.59631,749.84653,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,10.0,null,null,null,0.08,90.0,4.0,0.25021556,204,,,0,,False,13,train,2
2724,0.0,749.84653,750.09675,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-40.0,null,null,null,0.08,90.0,4.0,0.25021556,145,,,0,,False,12,train,2
2725,0.0,750.09675,750.34696,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,10.0,null,null,null,0.08,45.0,4.0,0.25020944,130,,,0,,False,12,train,1
2726,0.0,750.34696,750.59716,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,0.0,null,null,null,0.08,0.0,4.0,0.25020944,243,,,0,,False,10,train,0
2727,0.0,750.59716,750.84737,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-30.0,null,null,null,0.08,0.0,4.0,0.25020944,214,,,0,,False,12,train,0
2728,0.0,750.84737,751.09758,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-40.0,null,null,null,0.08,0.0,4.0,0.25020944,236,,,0,,False,10,train,0
2729,0.0,751.09758,751.34779,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-10.0,null,null,null,0.08,90.0,4.0,0.25020806,242,,,0,,False,10,train,2
2730,0.0,751.34779,751.598,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,40.0,null,null,null,0.08,45.0,4.0,0.25020806,76,,,0,,False,10,train,1
2731,0.0,751.598,751.84821,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,20.0,null,null,null,0.08,90.0,4.0,0.25020806,232,,,0,,False,11,test,2
2732,0.0,751.84821,752.09842,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,0.0,null,null,null,0.08,90.0,4.0,0.25020806,100,,,0,,False,11,test,2
2733,0.0,752.09842,752.34863,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,10.0,null,null,null,0.08,45.0,4.0,0.25021444,143,,,0,,False,10,train,1
2734,0.0,752.34863,752.59884,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-40.0,null,null,null,0.08,0.0,4.0,0.25021444,198,,,0,,False,12,train,0
2735,0.0,752.59884,752.84906,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-30.0,null,null,null,0.08,90.0,4.0,0.25021444,239,,,0,,False,9,train,2
2736,0.0,752.84906,753.09927,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-20.0,null,null,null,0.08,45.0,4.0,0.25021444,158,,,0,,False,9,train,1
2737,0.0,753.09927,753.34948,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,40.0,null,null,null,0.08,45.0,4.0,0.25020306,76,,,0,,False,11,test,1
2738,0.0,753.34948,753.59968,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,30.0,null,null,null,0.08,0.0,4.0,0.25020306,135,,,0,,False,14,test,0
2739,0.0,753.59968,753.84988,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,20.0,null,null,null,0.08,0.0,4.0,0.25020306,162,,,0,,False,9,train,0
2740,0.0,753.84988,754.10009,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-30.0,null,null,null,0.08,45.0,4.0,0.25020306,237,,,0,,False,11,test,1
2741,0.0,754.10009,754.35029,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,10.0,null,null,null,0.08,90.0,4.0,0.25020694,204,,,0,,False,14,test,2
2742,0.0,754.35029,754.6005,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,20.0,null,null,null,0.08,90.0,4.0,0.25020694,182,,,0,,False,13,train,2
2743,0.0,754.6005,754.85071,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,20.0,null,null,null,0.08,90.0,4.0,0.25020694,43,,,0,,False,14,test,2
2744,0.0,754.85071,755.10091,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,10.0,null,null,null,0.08,0.0,4.0,0.25020694,68,,,0,,False,10,train,0
2745,0.0,755.10091,755.35113,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,40.0,null,null,null,0.08,90.0,4.0,0.25021806,186,,,0,,False,8,test,2
2746,0.0,755.35113,755.60135,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-20.0,null,null,null,0.08,0.0,4.0,0.25021806,148,,,0,,False,10,train,0
2747,0.0,755.60135,755.85157,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,0.0,null,null,null,0.08,0.0,4.0,0.25021806,224,,,0,,False,10,train,0
2748,0.0,755.85157,756.10179,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-30.0,null,null,null,0.08,45.0,4.0,0.25021806,209,,,0,,False,10,train,1
2749,0.0,756.10179,756.352,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-20.0,null,null,null,0.08,0.0,4.0,0.25021194,61,,,0,,False,11,test,0
2750,0.0,756.352,756.60221,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,10.0,null,null,null,0.08,0.0,4.0,0.25021194,68,,,0,,False,11,test,0
2751,0.0,756.60221,756.85242,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-30.0,null,null,null,0.08,0.0,4.0,0.25021194,214,,,0,,False,13,train,0
2752,0.0,756.85242,757.10263,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-40.0,null,null,null,0.08,0.0,4.0,0.25021194,183,,,0,,False,10,train,0
2753,0.0,757.10263,757.35284,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-40.0,null,null,null,0.08,45.0,4.0,0.25020306,42,,,0,,False,12,train,1
2754,0.0,757.35284,757.60304,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,40.0,null,null,null,0.08,45.0,4.0,0.25020306,30,,,0,,False,9,train,1
2755,0.0,757.60304,757.85324,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,10.0,null,null,null,0.08,90.0,4.0,0.25020306,18,,,0,,False,12,train,2
2756,0.0,757.85324,758.10345,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,30.0,null,null,null,0.08,90.0,4.0,0.25020306,25,,,0,,False,8,test,2
2757,0.0,758.10345,758.35366,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,20.0,null,null,null,0.08,90.0,4.0,0.25021194,128,,,0,,False,10,train,2
2758,0.0,758.35366,758.60387,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-20.0,null,null,null,0.08,45.0,4.0,0.25021194,50,,,0,,False,11,test,1
2759,0.0,758.60387,758.85408,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,0.0,null,null,null,0.08,0.0,4.0,0.25021194,195,,,0,,False,10,train,0
2760,0.0,758.85408,759.10429,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,40.0,null,null,null,0.08,0.0,4.0,0.25021194,29,,,0,,False,12,train,0
2761,0.0,759.10429,759.3545,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,20.0,null,null,null,0.08,90.0,4.0,0.25020556,232,,,0,,False,12,train,2
2762,0.0,759.3545,759.6047,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,0.0,null,null,null,0.08,90.0,4.0,0.25020556,160,,,0,,False,9,train,2
2763,0.0,759.6047,759.85491,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-30.0,null,null,null,0.08,45.0,4.0,0.25020556,56,,,0,,False,12,train,1
2764,0.0,759.85491,760.10512,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,40.0,null,null,null,0.08,45.0,4.0,0.25020556,150,,,0,,False,7,train,1
2765,0.0,760.10512,760.35533,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-30.0,null,null,null,0.08,90.0,4.0,0.25021194,146,,,0,,False,12,train,2
2766,0.0,760.35533,760.60554,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-40.0,null,null,null,0.08,90.0,4.0,0.25021194,202,,,0,,False,9,train,2
2767,0.0,760.60554,760.85575,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,40.0,null,null,null,0.08,0.0,4.0,0.25021194,174,,,0,,False,11,test,0
2768,0.0,760.85575,761.10596,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,0.0,null,null,null,0.08,45.0,4.0,0.25021194,32,,,0,,False,11,test,1
2769,0.0,761.10596,761.35617,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-40.0,null,null,null,0.08,45.0,4.0,0.25020556,101,,,0,,False,13,train,1
2770,0.0,761.35617,761.60637,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,20.0,null,null,null,0.08,90.0,4.0,0.25020556,194,,,0,,False,12,train,2
2771,0.0,761.60637,761.85658,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,-10.0,null,null,null,0.08,0.0,4.0,0.25020556,229,,,0,,False,9,train,0
2772,0.0,761.85658,762.10679,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,0.0,null,null,null,0.08,0.0,4.0,0.25020556,96,,,0,,False,11,test,0
2773,0.0,762.10679,762.35701,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,-20.0,null,null,null,0.08,0.0,4.0,0.25021944,61,,,0,,False,12,train,0
2774,0.0,762.35701,762.60722,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,10.0,null,null,null,0.08,90.0,4.0,0.25021944,69,,,0,,False,13,train,2
2775,0.0,762.60722,762.85744,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,-20.0,null,null,null,0.08,45.0,4.0,0.25021944,102,,,0,,False,10,train,1
2776,0.0,762.85744,763.10766,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,40.0,null,null,null,0.08,45.0,4.0,0.25021944,39,,,0,,False,11,test,1
2777,0.0,763.10766,763.35786,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,0.0,null,null,null,0.08,45.0,4.0,0.25020056,38,,,0,,False,11,test,1
2778,0.0,763.35786,763.60806,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,20.0,null,null,null,0.08,45.0,4.0,0.25020056,163,,,0,,False,11,test,1
2779,0.0,763.60806,763.85827,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,10.0,40.0,null,null,null,0.08,0.0,4.0,0.25020056,116,,,0,,False,11,test,0
2780,0.0,763.85827,764.10847,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-40.0,null,null,null,0.08,45.0,4.0,0.25020056,42,,,0,,False,13,train,1
2781,0.0,764.10847,764.35868,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,0.0,null,null,null,0.08,45.0,4.0,0.25021194,38,,,0,,False,12,train,1
2782,0.0,764.35868,764.60889,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,20.0,40.0,null,null,null,0.08,45.0,4.0,0.25021194,39,,,0,,False,12,train,1
2783,0.0,764.60889,764.8591,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,30.0,-10.0,null,null,null,0.08,0.0,4.0,0.25021194,153,,,0,,False,12,train,0
2784,0.0,764.8591,765.10931,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,20.0,null,null,null,0.08,90.0,4.0,0.25021194,212,,,0,,False,11,test,2
2785,0.0,765.10931,765.35952,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-10.0,null,null,null,0.08,90.0,4.0,0.25020556,22,,,0,,False,11,test,2
2786,0.0,765.35952,765.60972,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,20.0,null,null,null,0.08,0.0,4.0,0.25020556,81,,,0,,False,11,test,0
2787,0.0,765.60972,765.85993,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,-30.0,null,null,null,0.08,90.0,4.0,0.25020556,167,,,0,,False,9,train,2
2788,0.0,765.85993,766.11014,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,-20.0,null,null,null,0.08,0.0,4.0,0.25020556,157,,,0,,False,10,train,0
2789,0.0,766.11014,766.36035,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,0.0,40.0,null,null,null,0.08,45.0,4.0,0.25021194,30,,,0,,False,10,train,1
2790,0.0,766.36035,766.61056,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-30.0,-40.0,null,null,null,0.08,90.0,4.0,0.25021194,181,,,0,,False,10,train,2
2791,0.0,766.61056,766.86077,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,10.0,null,null,null,0.08,0.0,4.0,0.25021194,31,,,0,,False,11,test,0
2792,0.0,766.86077,767.11098,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-40.0,-40.0,null,null,null,0.08,90.0,4.0,0.25021194,91,,,0,,False,11,test,2
2793,0.0,767.11098,767.36119,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,10.0,null,null,null,0.08,45.0,4.0,0.25020556,111,,,0,,False,10,train,1
2794,0.0,767.36119,767.61139,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-20.0,40.0,null,null,null,0.08,0.0,4.0,0.25020556,29,,,0,,False,13,train,0
2795,0.0,767.61139,767.8616,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,40.0,10.0,null,null,null,0.08,45.0,4.0,0.25020556,115,,,0,,False,11,test,1
2796,0.0,767.8616,768.11181,null,"[3644.93333333, 3644.93333333]",gabors,null,"[20.0, 20.0]",0.8,-10.0,-30.0,null,null,null,0.08,90.0,4.0,0.25020556,141,,,0,,False,9,train,2
