stimulus_presentation_id,stimulus_block,start_time,stop_time,color,contrast,frame,y_position,size,phase,spatial_frequency,orientation,stimulus_name,x_position,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2102,0.0,613.79614,614.04636,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25021506,157,,,0,,False,7,train,2
2103,0.0,614.04636,614.29657,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25021506,173,,,0,,False,9,train,1
2104,0.0,614.29657,614.54679,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25021506,31,,,0,,False,9,train,1
2105,0.0,614.54679,614.79699,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020244,64,,,0,,False,7,train,2
2106,0.0,614.79699,615.04719,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25020244,165,,,0,,False,7,train,0
2107,0.0,615.04719,615.29739,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25020244,241,,,0,,False,3,train,2
2108,0.0,615.29739,615.5476,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25020244,2,,,0,,False,12,train,0
2109,0.0,615.5476,615.7978,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25020506,103,,,0,,False,9,train,1
2110,0.0,615.7978,616.04801,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020506,95,,,0,,False,10,train,2
2111,0.0,616.04801,616.29821,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25020506,98,,,0,,False,8,test,0
2112,0.0,616.29821,616.54842,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25020506,83,,,0,,False,7,train,2
2113,0.0,616.54842,616.79863,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25021244,209,,,0,,False,7,train,2
2114,0.0,616.79863,617.04884,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25021244,205,,,0,,False,6,train,0
2115,0.0,617.04884,617.29905,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25021244,138,,,0,,False,7,train,2
2116,0.0,617.29905,617.54927,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25021244,66,,,0,,False,7,train,2
2117,0.0,617.54927,617.79948,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25021006,224,,,0,,False,11,test,0
2118,0.0,617.79948,618.04969,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25021006,85,,,0,,False,10,train,1
2119,0.0,618.04969,618.2999,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25021006,240,,,0,,False,6,train,1
2120,0.0,618.2999,618.55011,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25021006,142,,,0,,False,8,test,0
2121,0.0,618.55011,618.80031,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25020494,151,,,0,,False,5,test,1
2122,0.0,618.80031,619.05052,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25020494,201,,,0,,False,6,train,1
2123,0.0,619.05052,619.30072,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25020494,35,,,0,,False,8,test,2
2124,0.0,619.30072,619.55093,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020494,45,,,0,,False,9,train,2
2125,0.0,619.55093,619.80114,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25021256,86,,,0,,False,11,test,1
2126,0.0,619.80114,620.05135,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25021256,158,,,0,,False,11,test,2
2127,0.0,620.05135,620.30156,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25021256,52,,,0,,False,12,train,2
2128,0.0,620.30156,620.55178,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25021256,241,,,0,,False,4,train,2
2129,0.0,620.55178,620.80199,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25020994,34,,,0,,False,7,train,2
2130,0.0,620.80199,621.0522,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25020994,181,,,0,,False,9,train,1
2131,0.0,621.0522,621.30241,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25020994,167,,,0,,False,7,train,1
2132,0.0,621.30241,621.55262,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25020994,26,,,0,,False,7,train,2
2133,0.0,621.55262,621.80283,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25021756,176,,,0,,False,4,train,0
2134,0.0,621.80283,622.05305,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25021756,186,,,0,,False,7,train,2
2135,0.0,622.05305,622.30327,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25021756,42,,,0,,False,10,train,2
2136,0.0,622.30327,622.55349,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25021756,194,,,0,,False,8,test,0
2137,0.0,622.55349,622.80368,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25019744,221,,,0,,False,5,test,0
2138,0.0,622.80368,623.05388,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25019744,139,,,0,,False,9,train,0
2139,0.0,623.05388,623.30408,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25019744,56,,,0,,False,9,train,1
2140,0.0,623.30408,623.55428,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25019744,233,,,0,,False,9,train,1
2141,0.0,623.55428,623.80449,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25021006,145,,,0,,False,7,train,2
2142,0.0,623.80449,624.0547,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25021006,193,,,0,,False,9,train,1
2143,0.0,624.0547,624.30491,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25021006,194,,,0,,False,9,train,0
2144,0.0,624.30491,624.55512,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25021006,65,,,0,,False,8,test,1
2145,0.0,624.55512,624.80533,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25020994,238,,,0,,False,7,train,0
2146,0.0,624.80533,625.05554,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020994,93,,,0,,False,10,train,2
2147,0.0,625.05554,625.30575,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25020994,201,,,0,,False,7,train,1
2148,0.0,625.30575,625.55596,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020994,64,,,0,,False,8,test,2
2149,0.0,625.55596,625.80617,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25021006,151,,,0,,False,6,train,1
2150,0.0,625.80617,626.05638,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25021006,141,,,0,,False,6,train,0
2151,0.0,626.05638,626.30659,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25021006,137,,,0,,False,9,train,2
2152,0.0,626.30659,626.5568,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25021006,125,,,0,,False,10,train,1
2153,0.0,626.5568,626.807,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25020744,98,,,0,,False,9,train,0
2154,0.0,626.807,627.05721,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25020744,232,,,0,,False,8,test,1
2155,0.0,627.05721,627.30742,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25020744,108,,,0,,False,11,test,0
2156,0.0,627.30742,627.55763,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25020744,97,,,0,,False,10,train,0
2157,0.0,627.55763,627.80784,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25021256,145,,,0,,False,8,test,2
2158,0.0,627.80784,628.05805,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25021256,155,,,0,,False,10,train,1
2159,0.0,628.05805,628.30826,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25021256,90,,,0,,False,5,test,1
2160,0.0,628.30826,628.55848,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25021256,84,,,0,,False,6,train,2
2161,0.0,628.55848,628.80868,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25020494,44,,,0,,False,10,train,2
2162,0.0,628.80868,629.05889,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25020494,14,,,0,,False,10,train,2
2163,0.0,629.05889,629.30909,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25020494,230,,,0,,False,11,test,0
2164,0.0,629.30909,629.5593,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25020494,192,,,0,,False,11,test,2
2165,0.0,629.5593,629.80952,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25022006,236,,,0,,False,10,train,1
2166,0.0,629.80952,630.05974,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25022006,166,,,0,,False,8,test,0
2167,0.0,630.05974,630.30996,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25022006,122,,,0,,False,9,train,0
2168,0.0,630.30996,630.56018,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25022006,93,,,0,,False,11,test,2
2169,0.0,630.56018,630.81038,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25019994,168,,,0,,False,8,test,1
2170,0.0,630.81038,631.06058,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25019994,204,,,0,,False,9,train,0
2171,0.0,631.06058,631.31078,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25019994,210,,,0,,False,8,test,0
2172,0.0,631.31078,631.56098,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25019994,172,,,0,,False,9,train,0
2173,0.0,631.56098,631.81119,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25021006,211,,,0,,False,7,train,2
2174,0.0,631.81119,632.0614,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25021006,210,,,0,,False,9,train,0
2175,0.0,632.0614,632.31161,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25021006,25,,,0,,False,7,train,2
2176,0.0,632.31161,632.56182,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25021006,141,,,0,,False,7,train,0
2177,0.0,632.56182,632.81202,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25020494,78,,,0,,False,9,train,0
2178,0.0,632.81202,633.06223,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25020494,65,,,0,,False,9,train,1
2179,0.0,633.06223,633.31243,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25020494,198,,,0,,False,9,train,2
2180,0.0,633.31243,633.56264,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25020494,61,,,0,,False,9,train,0
2181,0.0,633.56264,633.81285,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25021256,40,,,0,,False,8,test,1
2182,0.0,633.81285,634.06306,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25021256,104,,,0,,False,10,train,2
2183,0.0,634.06306,634.31327,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25021256,139,,,0,,False,10,train,0
2184,0.0,634.31327,634.56349,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25021256,218,,,0,,False,7,train,0
2185,0.0,634.56349,634.81369,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25020744,212,,,0,,False,8,test,0
2186,0.0,634.81369,635.0639,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25020744,207,,,0,,False,8,test,1
2187,0.0,635.0639,635.31411,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25020744,56,,,0,,False,10,train,1
2188,0.0,635.31411,635.56432,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25020744,185,,,0,,False,9,train,2
2189,0.0,635.56432,635.81453,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25021006,238,,,0,,False,8,test,0
2190,0.0,635.81453,636.06474,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25021006,22,,,0,,False,9,train,1
2191,0.0,636.06474,636.31495,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25021006,12,,,0,,False,8,test,2
2192,0.0,636.31495,636.56516,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25021006,100,,,0,,False,9,train,0
2193,0.0,636.56516,636.81536,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25020744,96,,,0,,False,12,train,0
2194,0.0,636.81536,637.06557,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25020744,203,,,0,,False,7,train,0
2195,0.0,637.06557,637.31578,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25020744,20,,,0,,False,5,test,2
2196,0.0,637.31578,637.56599,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25020744,176,,,0,,False,5,test,0
2197,0.0,637.56599,637.8162,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25021506,118,,,0,,False,7,train,1
2198,0.0,637.8162,638.06642,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25021506,87,,,0,,False,9,train,2
2199,0.0,638.06642,638.31663,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25021506,205,,,0,,False,7,train,0
2200,0.0,638.31663,638.56685,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25021506,37,,,0,,False,8,test,0
2201,0.0,638.56685,638.81705,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25020494,97,,,0,,False,11,test,0
2202,0.0,638.81705,639.06726,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25020494,111,,,0,,False,8,test,0
2203,0.0,639.06726,639.31746,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020494,135,,,0,,False,8,test,2
2204,0.0,639.31746,639.56767,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020494,84,,,0,,False,7,train,2
2205,0.0,639.56767,639.81788,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25021006,137,,,0,,False,10,train,2
2206,0.0,639.81788,640.06809,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25021006,213,,,0,,False,7,train,2
2207,0.0,640.06809,640.3183,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25021006,60,,,0,,False,10,train,1
2208,0.0,640.3183,640.56851,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25021006,101,,,0,,False,9,train,1
2209,0.0,640.56851,640.81871,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25020494,208,,,0,,False,9,train,1
2210,0.0,640.81871,641.06892,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25020494,136,,,0,,False,8,test,1
2211,0.0,641.06892,641.31912,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020494,45,,,0,,False,10,train,2
2212,0.0,641.31912,641.56933,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25020494,193,,,0,,False,10,train,1
2213,0.0,641.56933,641.81954,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25021756,83,,,0,,False,8,test,2
2214,0.0,641.81954,642.06976,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25021756,241,,,0,,False,5,test,2
2215,0.0,642.06976,642.31998,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25021756,68,,,0,,False,7,train,1
2216,0.0,642.31998,642.5702,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25021756,54,,,0,,False,9,train,0
2217,0.0,642.5702,642.8204,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25020244,78,,,0,,False,10,train,0
2218,0.0,642.8204,643.0706,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25020244,209,,,0,,False,8,test,2
2219,0.0,643.0706,643.3208,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25020244,43,,,0,,False,8,test,0
2220,0.0,643.3208,643.57101,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25020244,184,,,0,,False,9,train,1
2221,0.0,643.57101,643.82122,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25021506,236,,,0,,False,11,test,1
2222,0.0,643.82122,644.07144,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25021506,213,,,0,,False,8,test,2
2223,0.0,644.07144,644.32165,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25021506,162,,,0,,False,9,train,1
2224,0.0,644.32165,644.57187,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25021506,108,,,0,,False,12,train,0
2225,0.0,644.57187,644.82207,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25019994,182,,,0,,False,8,test,1
2226,0.0,644.82207,645.07227,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25019994,40,,,0,,False,9,train,1
2227,0.0,645.07227,645.32247,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25019994,133,,,0,,False,10,train,0
2228,0.0,645.32247,645.57267,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25019994,131,,,0,,False,9,train,1
2229,0.0,645.57267,645.82288,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25021756,107,,,0,,False,2,test,2
2230,0.0,645.82288,646.0731,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25021756,103,,,0,,False,10,train,1
2231,0.0,646.0731,646.32332,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25021756,91,,,0,,False,7,train,1
2232,0.0,646.32332,646.57354,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25021756,192,,,0,,False,12,train,2
2233,0.0,646.57354,646.82374,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25020244,110,,,0,,False,9,train,2
2234,0.0,646.82374,647.07394,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25020244,243,,,0,,False,9,train,0
2235,0.0,647.07394,647.32414,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25020244,9,,,0,,False,8,test,1
2236,0.0,647.32414,647.57435,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25020244,28,,,0,,False,6,train,0
2237,0.0,647.57435,647.82456,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25021256,185,,,0,,False,10,train,2
2238,0.0,647.82456,648.07477,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25021256,178,,,0,,False,9,train,0
2239,0.0,648.07477,648.32498,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25021256,105,,,0,,False,9,train,1
