ecephys_unit_id,ecephys_session_id,specimen_id,area,group,map,lifetime_sparseness,stimulus_firing_rate_hz,fano_factor,tuning_strength,response_evidence,stability_proxy,raw_tuning_quality_weight,normalized_unit_weight
951804180,754312389,719828690,AM,HVA pooled,sf,0.106636,6.25649,1.80571,0.00737322,0.862192,0.356416,0.248605,0.925766
951804169,754312389,719828690,AM,HVA pooled,sf,0.138212,1.50268,1.17849,0.0424579,0.600428,0.459034,0.23975,0.89279
951804215,754312389,719828690,AM,HVA pooled,sf,0.104438,5.35728,1.85158,0.00493073,0.8427,0.350683,0.245388,0.913784
951804225,754312389,719828690,AM,HVA pooled,sf,0.147632,4.56998,1.33248,0.0529247,0.820466,0.428728,0.265033,0.986941
951804329,754312389,719828690,AM,HVA pooled,sf,0.154575,0.729358,1.39493,0.060639,0.421751,0.417549,0.220211,0.820029
951804349,754312389,719828690,AM,HVA pooled,sf,0.495475,0.185836,2.87725,0.439417,0.156713,0.257915,0.260907,0.971577
951804911,754312389,719828690,AM,HVA pooled,sf,0.282903,0.654757,1.73146,0.203225,0.395682,0.366105,0.308776,1.14983
951804371,754312389,719828690,AM,HVA pooled,sf,0.192121,1.91098,2.36082,0.102357,0.656474,0.297547,0.271412,1.0107
951804479,754312389,719828690,AM,HVA pooled,sf,0.454954,0.286414,1.57409,0.394394,0.222646,0.388487,0.32432,1.20771
951804491,754312389,719828690,AM,HVA pooled,sf,0.156569,3.39101,1.90733,0.0628541,0.772262,0.343958,0.255585,0.951756
951804500,754312389,719828690,AM,HVA pooled,sf,0.14985,5.93144,1.57219,0.0553893,0.85573,0.388773,0.264131,0.983581
951804509,754312389,719828690,AM,HVA pooled,sf,0.117092,1.61791,3.57273,0.0189909,0.618016,0.218688,0.189059,0.704026
951804524,754312389,719828690,AM,HVA pooled,sf,0.141227,3.29177,1.67026,0.0458074,0.766996,0.374496,0.243073,0.905164
951804387,754312389,719828690,AM,HVA pooled,sf,0.173849,5.28002,1.87365,0.082054,0.840765,0.34799,0.288479,1.07425
951804396,754312389,719828690,AM,HVA pooled,sf,0.418004,1.64122,2.5334,0.353338,0.621387,0.283014,0.396084,1.47495
951804423,754312389,719828690,AM,HVA pooled,sf,0.451328,0.349026,2.18667,0.390365,0.258724,0.313808,0.316464,1.17846
951804463,754312389,719828690,AM,HVA pooled,sf,0.178136,3.56353,2.20225,0.0868182,0.780871,0.31228,0.276638,1.03015
951804556,754312389,719828690,AM,HVA pooled,sf,0.127029,2.63768,2.15187,0.0300323,0.725099,0.317271,0.225735,0.840602
951804574,754312389,719828690,AM,HVA pooled,sf,0.248215,2.80753,1.14037,0.164683,0.737362,0.46721,0.38425,1.43089
951804584,754312389,719828690,AM,HVA pooled,sf,0.387465,0.204487,5.19167,0.319406,0.169771,0.161507,0.206126,0.76758
951791401,754312389,719828690,LM,HVA pooled,tf,0.174601,5.11072,4.66667,0.0828904,0.836353,0.176471,0.230421,0.782946
951791442,754312389,719828690,LM,HVA pooled,tf,0.155801,5.63863,24.2019,0.0620009,0.849367,0.0396796,0.138087,0.469207
951792163,754312389,719828690,LM,HVA pooled,tf,0.327348,0.692055,2.9761,0.252609,0.409003,0.251503,0.296191,1.00643
951780853,754312389,719828690,RL,HVA pooled,tf,0.176335,9.46162,10.3629,0.0848168,0.904412,0.0880054,0.188996,0.642189
951780886,754312389,719828690,RL,HVA pooled,tf,0.129099,4.21269,1.50706,0.0323317,0.808161,0.398874,0.252601,0.858311
951780931,754312389,719828690,RL,HVA pooled,tf,0.399219,1.35816,4.18333,0.332466,0.575941,0.192926,0.333047,1.13166
951780940,754312389,719828690,RL,HVA pooled,tf,0.475695,7.97743,5.22899,0.417439,0.88861,0.16054,0.390507,1.3269
951780952,754312389,719828690,RL,HVA pooled,tf,0.205821,0.995988,1.70196,0.117579,0.498995,0.370102,0.278986,0.947965
951780970,754312389,719828690,RL,HVA pooled,tf,0.227901,1.95809,14.5486,0.142113,0.661944,0.0643143,0.182216,0.619152
951780995,754312389,719828690,RL,HVA pooled,tf,0.406956,12.6037,11.274,0.341063,0.92649,0.0814732,0.295277,1.00332
951781027,754312389,719828690,RL,HVA pooled,tf,0.174831,12.3146,31.6787,0.0831457,0.924894,0.030601,0.156663,0.532326
951781059,754312389,719828690,RL,HVA pooled,tf,0.156688,4.88622,13.148,0.0629863,0.830112,0.0706815,0.154607,0.525339
951781154,754312389,719828690,RL,HVA pooled,tf,0.196206,9.22493,14.0801,0.106896,0.9022,0.0663124,0.185618,0.63071
951781223,754312389,719828690,RL,HVA pooled,tf,0.106958,9.77826,5.71962,0.0077315,0.907221,0.148818,0.188993,0.642179
951781233,754312389,719828690,RL,HVA pooled,tf,0.188594,2.87995,3.17037,0.0984378,0.742264,0.239787,0.259726,0.882522
951781247,754312389,719828690,RL,HVA pooled,tf,0.304446,5.12026,3.40877,0.227163,0.836608,0.226821,0.350629,1.1914
951782249,754312389,719828690,RL,HVA pooled,tf,0.543422,1.42965,1.64507,0.492691,0.588418,0.378062,0.478565,1.62611
951781275,754312389,719828690,RL,HVA pooled,tf,0.154451,5.26216,5.74167,0.0605011,0.840311,0.148331,0.1961,0.666329
951781349,754312389,719828690,RL,HVA pooled,tf,0.186395,9.86086,3.14861,0.0959939,0.907926,0.241045,0.275929,0.937577
951781458,754312389,719828690,RL,HVA pooled,tf,0.213271,5.32623,2.91196,0.125857,0.841928,0.255626,0.300321,1.02046
951781473,754312389,719828690,RL,HVA pooled,tf,0.495371,0.864142,2.15535,0.439301,0.46356,0.316922,0.401119,1.36296
951781487,754312389,719828690,RL,HVA pooled,tf,0.160052,3.29084,7.02695,0.0667244,0.766945,0.12458,0.185424,0.630051
951781516,754312389,719828690,RL,HVA pooled,tf,0.10566,5.1192,1.49517,0.00628931,0.83658,0.400775,0.255933,0.869633
951782286,754312389,719828690,RL,HVA pooled,tf,0.126252,2.03751,7.37094,0.0291685,0.670783,0.119461,0.158828,0.539679
951782369,754312389,719828690,RL,HVA pooled,tf,0.482643,2.09576,2.35801,0.425159,0.676977,0.297796,0.440908,1.49816
951781542,754312389,719828690,RL,HVA pooled,tf,0.191083,4.00142,8.837,0.101203,0.800057,0.101657,0.201907,0.686057
951781570,754312389,719828690,RL,HVA pooled,tf,0.216397,3.54341,6.36566,0.12933,0.779901,0.135765,0.239245,0.812929
951781576,754312389,719828690,RL,HVA pooled,tf,0.181437,3.34061,1.7503,0.0904858,0.769618,0.363596,0.293647,0.99778
951782297,754312389,719828690,RL,HVA pooled,tf,0.27845,1.29939,4.9914,0.198278,0.565102,0.166906,0.265435,0.901919
951781583,754312389,719828690,RL,HVA pooled,tf,0.45048,3.24424,6.49288,0.389423,0.764387,0.13346,0.341215,1.15941
951781591,754312389,719828690,RL,HVA pooled,tf,0.210759,2.01633,6.76487,0.123066,0.668472,0.128785,0.219632,0.746286
951781603,754312389,719828690,RL,HVA pooled,tf,0.166662,3.07427,5.77471,0.0740691,0.754557,0.147608,0.20206,0.686577
951782309,754312389,719828690,RL,HVA pooled,tf,0.690622,2.57442,4.64309,0.656247,0.720235,0.177208,0.43753,1.48668
951781620,754312389,719828690,RL,HVA pooled,tf,0.457765,0.970042,5.75453,0.397517,0.492397,0.148049,0.307156,1.04368
951781806,754312389,719828690,RL,HVA pooled,tf,0.624927,1.57685,6.57835,0.583252,0.611929,0.131955,0.361128,1.22707
951781886,754312389,719828690,RL,HVA pooled,tf,0.261206,5.39136,11.3461,0.179118,0.843539,0.0809975,0.230447,0.783036
951781934,754312389,719828690,RL,HVA pooled,tf,0.131897,1.58267,2.67059,0.0354415,0.612804,0.272436,0.202855,0.689279
951781964,754312389,719828690,RL,HVA pooled,tf,0.60732,0.222919,4.4381,0.563689,0.182284,0.183888,0.266347,0.905018
951782076,754312389,719828690,RL,HVA pooled,tf,0.15201,0.610512,3.84167,0.0577887,0.37908,0.20654,0.165396,0.562
951800179,754312389,719828690,AL,HVA pooled,tf,0.121047,18.3826,3.57771,0.0233859,0.948407,0.21845,0.217991,0.740711
951800193,754312389,719828690,AL,HVA pooled,tf,0.195236,7.27532,3.3779,0.105818,0.879159,0.22842,0.276984,0.941161
951800217,754312389,719828690,AL,HVA pooled,tf,0.147986,8.16699,2.0963,0.0533177,0.890913,0.322967,0.248478,0.844302
951800231,754312389,719828690,AL,HVA pooled,tf,0.364262,7.14135,2.7594,0.293624,0.87717,0.266,0.409184,1.39037
951800263,754312389,719828690,AL,HVA pooled,tf,0.566233,1.32798,0.773454,0.518037,0.570444,0.563871,0.550281,1.8698
951800317,754312389,719828690,AL,HVA pooled,tf,0.41432,7.96102,3.93145,0.349244,0.888406,0.20278,0.39773,1.35144
951800415,754312389,719828690,AL,HVA pooled,tf,0.147787,8.65413,7.2847,0.0530971,0.896417,0.120704,0.179102,0.608571
951800519,754312389,719828690,AL,HVA pooled,tf,0.229286,2.13335,4.47816,0.143651,0.680853,0.182543,0.261362,0.888081
951800571,754312389,719828690,AL,HVA pooled,tf,0.645085,0.241452,9.36667,0.60565,0.194491,0.096463,0.224816,0.763902
951800623,754312389,719828690,AL,HVA pooled,tf,0.118833,6.70928,1.99881,0.0209254,0.870286,0.333466,0.243909,0.828777
951800636,754312389,719828690,AL,HVA pooled,tf,0.270092,5.52426,2.39759,0.188991,0.846726,0.294327,0.361136,1.2271
951800648,754312389,719828690,AL,HVA pooled,tf,0.144861,11.0623,2.13214,0.0498457,0.917097,0.319271,0.244633,0.831237
951800599,754312389,719828690,AL,HVA pooled,tf,0.171577,13.2322,2.24667,0.0795305,0.929737,0.308008,0.283456,0.963153
951801546,754312389,719828690,AL,HVA pooled,tf,0.298039,13.0257,1.07785,0.220043,0.928702,0.481266,0.46159,1.56843
951800693,754312389,719828690,AL,HVA pooled,tf,0.484315,0.157261,15.0788,0.427017,0.135891,0.0621937,0.153389,0.521199
951801560,754312389,719828690,AL,HVA pooled,tf,0.164808,5.92933,2.58741,0.072009,0.855686,0.278753,0.258012,0.876698
951800775,754312389,719828690,AL,HVA pooled,tf,0.107673,8.46404,1.03248,0.00852552,0.894337,0.49201,0.280209,0.95212
951800823,754312389,719828690,AL,HVA pooled,tf,0.11028,2.67874,2.28667,0.0114225,0.728167,0.30426,0.22292,0.757458
951800838,754312389,719828690,AL,HVA pooled,tf,0.147395,0.980632,6.02319,0.0526615,0.495111,0.142385,0.154841,0.526135
951800852,754312389,719828690,AL,HVA pooled,tf,0.21731,4.9487,4.12028,0.130344,0.831896,0.195302,0.276666,0.940082
951800866,754312389,719828690,AL,HVA pooled,tf,0.337948,3.02291,7.5225,0.264387,0.751424,0.117336,0.285662,0.97065
951800880,754312389,719828690,AL,HVA pooled,tf,0.138308,2.88365,4.95102,0.0425648,0.74251,0.168038,0.184089,0.625514
951800891,754312389,719828690,AL,HVA pooled,tf,0.658178,1.87125,12.2303,0.620197,0.65172,0.0755841,0.312613,1.06223
951800903,754312389,719828690,AL,HVA pooled,tf,0.422367,3.11451,4.1971,0.358186,0.756958,0.192415,0.373657,1.26965
951800918,754312389,719828690,AL,HVA pooled,tf,0.342925,1.88078,4.76667,0.269916,0.652872,0.17341,0.31264,1.06232
951800931,754312389,719828690,AL,HVA pooled,tf,0.336328,4.18463,6.74815,0.262586,0.807122,0.129063,0.301304,1.0238
951800945,754312389,719828690,AL,HVA pooled,tf,0.423378,5.98122,1.59719,0.359309,0.856759,0.385032,0.491218,1.66911
951800965,754312389,719828690,AL,HVA pooled,tf,0.283958,5.09166,0.854382,0.204398,0.835841,0.539263,0.451648,1.53465
951800978,754312389,719828690,AL,HVA pooled,tf,0.296422,9.77243,2.78238,0.218247,0.90717,0.264384,0.374074,1.27106
951801006,754312389,719828690,AL,HVA pooled,tf,0.375795,1.93955,10.8941,0.306439,0.659812,0.0840755,0.257125,0.873684
951801576,754312389,719828690,AL,HVA pooled,tf,0.320488,1.39258,5.27843,0.244986,0.582042,0.159275,0.283192,0.962258
951801018,754312389,719828690,AL,HVA pooled,tf,0.239559,2.26837,2.13333,0.155066,0.694037,0.319149,0.325061,1.10452
951801032,754312389,719828690,AL,HVA pooled,tf,0.115153,5.38342,6.55316,0.0168372,0.843344,0.132395,0.177398,0.60278
951801045,754312389,719828690,AL,HVA pooled,tf,0.404211,3.61277,4.61538,0.338013,0.783211,0.178082,0.361252,1.2275
951801059,754312389,719828690,AL,HVA pooled,tf,0.181206,5.34317,1.96643,0.0902294,0.84235,0.337105,0.294805,1.00172
951801068,754312389,719828690,AL,HVA pooled,tf,0.172911,9.14445,9.64117,0.0810122,0.901424,0.0939746,0.190033,0.645714
951801181,754312389,719828690,AL,HVA pooled,tf,0.663769,1.37987,3.30794,0.62641,0.57981,0.23213,0.438489,1.48994
951801193,754312389,719828690,AL,HVA pooled,tf,0.229216,1.63456,8.15535,0.143573,0.62043,0.109226,0.213483,0.725393
951801671,754312389,719828690,AL,HVA pooled,tf,0.557253,1.20938,2.44462,0.508059,0.547383,0.290308,0.432203,1.46858
951785766,754312389,719828690,PM,HVA pooled,tf,0.315331,6.23962,5.04292,0.239256,0.861871,0.165483,0.324354,1.10212
951785786,754312389,719828690,PM,HVA pooled,tf,0.211517,2.14659,2.18783,0.123908,0.682196,0.313693,0.298198,1.01324
951785808,754312389,719828690,PM,HVA pooled,tf,0.103924,4.4425,4.01602,0.00436046,0.816261,0.199361,0.201131,0.683423
951785904,754312389,719828690,PM,HVA pooled,tf,0.204779,2.54848,2.2614,0.116421,0.718189,0.306616,0.294864,1.00192
951786144,754312389,719828690,PM,HVA pooled,tf,0.104761,3.00067,1.39298,0.00529013,0.750042,0.417889,0.250249,0.850319
951786162,754312389,719828690,PM,HVA pooled,tf,0.105351,10.0854,1.47801,0.00594572,0.909791,0.403549,0.263797,0.896353
951786279,754312389,719828690,PM,HVA pooled,tf,0.109899,0.929271,2.42424,0.0109988,0.481669,0.292035,0.191595,0.651021
951786300,754312389,719828690,PM,HVA pooled,tf,0.244572,5.4782,1.91458,0.160636,0.845636,0.343102,0.359874,1.22281
951786321,754312389,719828690,PM,HVA pooled,tf,0.164586,4.53569,2.8324,0.0717618,0.819354,0.260933,0.248484,0.844321
951786369,754312389,719828690,PM,HVA pooled,tf,0.250276,2.42881,1.71228,0.166973,0.708354,0.368693,0.351982,1.196
951786443,754312389,719828690,PM,HVA pooled,tf,0.128905,2.42934,1.23333,0.0321172,0.708399,0.447761,0.251245,0.853705
951786463,754312389,719828690,PM,HVA pooled,tf,0.34329,0.121255,1.6,0.270322,0.108142,0.384615,0.224028,0.761222
951786482,754312389,719828690,PM,HVA pooled,tf,0.437007,1.15166,7.50569,0.374452,0.535243,0.117568,0.28669,0.974142
951786502,754312389,719828690,PM,HVA pooled,tf,0.297273,0.440014,1.28889,0.219193,0.305562,0.436893,0.308153,1.04707
951786742,754312389,719828690,PM,HVA pooled,tf,0.109447,2.86512,8.14343,0.0104965,0.741276,0.109368,0.159446,0.541781
951803527,754312389,719828690,AM,HVA pooled,tf,0.165906,7.39075,2.51537,0.0732286,0.880821,0.284465,0.263754,0.896208
951804781,754312389,719828690,AM,HVA pooled,tf,0.486464,3.78962,0.741457,0.429405,0.791215,0.574232,0.579984,1.97073
951803563,754312389,719828690,AM,HVA pooled,tf,0.249276,3.9813,3.43153,0.165862,0.799249,0.225656,0.310427,1.0548
951803569,754312389,719828690,AM,HVA pooled,tf,0.46201,0.244099,22.5542,0.402233,0.196205,0.0424553,0.158023,0.536945
951803584,754312389,719828690,AM,HVA pooled,tf,0.326715,6.41064,1.53333,0.251906,0.865059,0.394737,0.441432,1.49994
951803615,754312389,719828690,AM,HVA pooled,tf,0.162218,4.5754,15.189,0.0691313,0.820641,0.0617705,0.151893,0.516115
951803736,754312389,719828690,AM,HVA pooled,tf,0.349977,2.43411,5.96232,0.277752,0.708803,0.14363,0.304656,1.03519
951803792,754312389,719828690,AM,HVA pooled,tf,0.371994,0.82443,0.933333,0.302216,0.451884,0.517241,0.413376,1.40461
951803803,754312389,719828690,AM,HVA pooled,tf,0.121714,21.6877,11.1465,0.0241272,0.955923,0.0823281,0.157875,0.536443
951804805,754312389,719828690,AM,HVA pooled,tf,0.147988,11.7083,3.6591,0.0533201,0.921311,0.214634,0.21928,0.745089
951803856,754312389,719828690,AM,HVA pooled,tf,0.105932,19.9971,7.37939,0.0065908,0.952374,0.11934,0.178452,0.606361
951803877,754312389,719828690,AM,HVA pooled,tf,0.346949,5.61269,10.3511,0.274387,0.848776,0.088097,0.273762,0.930214
951803885,754312389,719828690,AM,HVA pooled,tf,0.68253,2.29961,20.1846,0.647256,0.696934,0.0472042,0.28254,0.96004
951803904,754312389,719828690,AM,HVA pooled,tf,0.102979,14.3934,0.802996,0.00331019,0.935037,0.554632,0.295984,1.00572
951803912,754312389,719828690,AM,HVA pooled,tf,0.312248,1.7214,1.65674,0.235831,0.632542,0.376401,0.382925,1.30114
951803922,754312389,719828690,AM,HVA pooled,tf,0.187569,3.7748,1.21411,0.0972986,0.790567,0.451649,0.326299,1.10873
951803933,754312389,719828690,AM,HVA pooled,tf,0.498093,1.46406,2.20702,0.442325,0.594167,0.311816,0.43436,1.47591
951803945,754312389,719828690,AM,HVA pooled,tf,0.123965,10.9998,0.388201,0.0266279,0.916665,0.720357,0.320806,1.09007
951803952,754312389,719828690,AM,HVA pooled,tf,0.389632,2.57337,1.64681,0.321814,0.720152,0.377814,0.444054,1.50885
951803965,754312389,719828690,AM,HVA pooled,tf,0.343128,0.854611,4.74167,0.270142,0.460803,0.174165,0.278841,0.947473
951803975,754312389,719828690,AM,HVA pooled,tf,0.535137,2.84288,1.09253,0.483486,0.739779,0.477891,0.554973,1.88574
951803987,754312389,719828690,AM,HVA pooled,tf,0.463649,4.40173,2.30532,0.404054,0.814874,0.302543,0.46356,1.57513
951804061,754312389,719828690,AM,HVA pooled,tf,0.15322,7.58401,0.57412,0.0591339,0.883504,0.635275,0.321368,1.09197
951804019,754312389,719828690,AM,HVA pooled,tf,0.125026,7.8996,12.9657,0.027807,0.887635,0.071604,0.147021,0.499563
951804047,754312389,719828690,AM,HVA pooled,tf,0.255999,5.70217,14.5669,0.173332,0.850795,0.0642387,0.211593,0.718969
951804079,754312389,719828690,AM,HVA pooled,tf,0.306448,8.56835,3.41238,0.229387,0.895489,0.226635,0.359737,1.22235
951804111,754312389,719828690,AM,HVA pooled,tf,0.214407,0.872614,1.01458,0.127119,0.465987,0.496381,0.30865,1.04876
951804120,754312389,719828690,AM,HVA pooled,tf,0.262423,1.83207,2.71586,0.18047,0.646901,0.269117,0.315545,1.07219
951804132,754312389,719828690,AM,HVA pooled,tf,0.386978,0.527911,1.85426,0.318865,0.345511,0.350353,0.337955,1.14833
951804859,754312389,719828690,AM,HVA pooled,tf,0.778416,1.04364,16.1058,0.753796,0.510678,0.0584598,0.282327,0.959318
951804872,754312389,719828690,AM,HVA pooled,tf,0.504868,1.75158,2.89379,0.449853,0.636573,0.25682,0.418969,1.42361
951804884,754312389,719828690,AM,HVA pooled,tf,0.306817,2.4807,8.73677,0.229797,0.712702,0.102703,0.25622,0.870607
951804236,754312389,719828690,AM,HVA pooled,tf,0.722859,1.30998,3.37667,0.692065,0.567096,0.228484,0.447597,1.52089
951804247,754312389,719828690,AM,HVA pooled,tf,0.3203,4.60346,7.79076,0.244777,0.821539,0.113756,0.283873,0.964571
951804263,754312389,719828690,AM,HVA pooled,tf,0.124989,3.23206,0.987793,0.0277656,0.763709,0.50307,0.267819,0.910022
951804274,754312389,719828690,AM,HVA pooled,tf,0.368755,4.0925,2.9542,0.298617,0.803633,0.252896,0.392981,1.33531
951804285,754312389,719828690,AM,HVA pooled,tf,0.116511,1.81195,2.55826,0.0183456,0.644374,0.281037,0.208428,0.708218
951804297,754312389,719828690,AM,HVA pooled,tf,0.287776,1.38676,3.40375,0.20864,0.581022,0.227079,0.301941,1.02596
951804897,754312389,719828690,AM,HVA pooled,tf,0.24776,0.345763,4.26061,0.164178,0.256927,0.190092,0.200153,0.6801
951804156,754312389,719828690,AM,HVA pooled,tf,0.167997,1.96974,3.0585,0.0755521,0.66327,0.246396,0.23113,0.785357
951804180,754312389,719828690,AM,HVA pooled,tf,0.204039,3.91776,6.28172,0.115598,0.796656,0.13733,0.232986,0.791661
951804169,754312389,719828690,AM,HVA pooled,tf,0.61512,3.72238,2.07919,0.572355,0.788242,0.32476,0.527185,1.79132
951804215,754312389,719828690,AM,HVA pooled,tf,0.384225,4.48856,5.37934,0.315806,0.817803,0.156756,0.343372,1.16674
951804225,754312389,719828690,AM,HVA pooled,tf,0.548349,3.87805,7.74663,0.498165,0.795,0.11433,0.356424,1.21109
951804329,754312389,719828690,AM,HVA pooled,tf,0.540022,1.00075,4.30606,0.488913,0.500188,0.188464,0.358535,1.21826
951804338,754312389,719828690,AM,HVA pooled,tf,0.309544,11.0506,4.1568,0.232826,0.917017,0.193919,0.345947,1.17549
951804349,754312389,719828690,AM,HVA pooled,tf,0.316173,0.318758,3.48046,0.240192,0.241711,0.223191,0.234879,0.798094
951804911,754312389,719828690,AM,HVA pooled,tf,0.338368,0.293342,2.29333,0.264853,0.22681,0.303644,0.263235,0.894445
951804360,754312389,719828690,AM,HVA pooled,tf,0.152436,4.09779,5.14585,0.0582627,0.803837,0.162711,0.196785,0.668655
951804371,754312389,719828690,AM,HVA pooled,tf,0.165566,0.732827,3.62171,0.0728506,0.422908,0.21637,0.188203,0.639493
951804479,754312389,719828690,AM,HVA pooled,tf,0.694727,0.178441,11.0959,0.660807,0.151421,0.0826724,0.202243,0.687202
951804491,754312389,719828690,AM,HVA pooled,tf,0.220503,1.63615,0.999251,0.133893,0.620659,0.500187,0.346402,1.17704
951804509,754312389,719828690,AM,HVA pooled,tf,0.493984,1.19984,2.54923,0.43776,0.545422,0.281751,0.406704,1.38194
951804524,754312389,719828690,AM,HVA pooled,tf,0.385774,1.40635,2.12569,0.317527,0.584433,0.319929,0.390112,1.32556
951804396,754312389,719828690,AM,HVA pooled,tf,0.704251,0.615278,3.83434,0.67139,0.380911,0.206853,0.375394,1.27555
951804410,754312389,719828690,AM,HVA pooled,tf,0.259009,5.31405,2.84715,0.176676,0.841623,0.259932,0.338105,1.14885
951804423,754312389,719828690,AM,HVA pooled,tf,0.625341,0.271633,3.97193,0.583712,0.21361,0.201129,0.292706,0.994584
951804452,754312389,719828690,AM,HVA pooled,tf,0.212961,0.72965,1.64638,0.125512,0.421848,0.377875,0.271475,0.922444
951804463,754312389,719828690,AM,HVA pooled,tf,0.21658,2.10847,2.69175,0.129533,0.678298,0.270874,0.287645,0.977387
951804556,754312389,719828690,AM,HVA pooled,tf,0.191694,2.87995,2.00936,0.101882,0.742264,0.332297,0.292905,0.995261
951804574,754312389,719828690,AM,HVA pooled,tf,0.519166,0.397124,1.91429,0.46574,0.284244,0.343137,0.356808,1.2124
951804584,754312389,719828690,AM,HVA pooled,tf,0.702385,0.356882,2.02667,0.669317,0.263016,0.330396,0.387451,1.31652
951791412,754312389,719828690,LM,LM,sf,0.105525,7.58665,1.33527,0.006139,0.88354,0.428216,0.266452,0.944945
