stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,stimulus_name,frame,phase,size,contrast,orientation,spatial_frequency,color,x_position,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3000,0.0,835.16448,835.41469,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,-40.0,0.25020934,41,,,0,,False,12,train,2
3001,0.0,835.41469,835.6649,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,40.0,0.25020816,2,,,0,,False,12,train,0
3002,0.0,835.6649,835.91511,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,20.0,0.25020816,231,,,0,,False,11,test,2
3003,0.0,835.91511,836.16531,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,-30.0,0.25020816,210,,,0,,False,12,train,2
3004,0.0,836.16531,836.41552,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,0.0,0.25020816,59,,,0,,False,12,train,2
3005,0.0,836.41552,836.66574,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,-30.0,0.25021934,86,,,0,,False,12,train,2
3006,0.0,836.66574,836.91596,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,-10.0,0.25021934,77,,,0,,False,14,test,2
3007,0.0,836.91596,837.16618,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,-20.0,0.25021934,14,,,0,,False,14,test,0
3008,0.0,837.16618,837.4164,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,-20.0,0.25021934,219,,,0,,False,13,train,1
3009,0.0,837.4164,837.6666,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,-30.0,0.25019816,13,,,0,,False,10,train,1
3010,0.0,837.6666,837.9168,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,-20.0,0.25019816,76,,,0,,False,12,train,1
3011,0.0,837.9168,838.16699,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,-20.0,0.25019816,222,,,0,,False,11,test,0
3012,0.0,838.16699,838.41719,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,20.0,0.25019816,151,,,0,,False,12,train,1
3013,0.0,838.41719,838.6674,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,40.0,0.25020934,99,,,0,,False,11,test,2
3014,0.0,838.6674,838.91761,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,30.0,0.25020934,177,,,0,,False,11,test,1
3015,0.0,838.91761,839.16782,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,20.0,0.25020934,158,,,0,,False,9,train,0
3016,0.0,839.16782,839.41803,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,40.0,0.25020934,108,,,0,,False,14,test,0
3017,0.0,839.41803,839.66824,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,-20.0,0.25021066,137,,,0,,False,11,test,0
3018,0.0,839.66824,839.91845,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-20.0,40.0,0.25021066,205,,,0,,False,11,test,1
3019,0.0,839.91845,840.16866,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,0.0,0.25021066,59,,,0,,False,13,train,2
3020,0.0,840.16866,840.41887,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,-20.0,0.25021066,226,,,0,,False,13,train,2
3021,0.0,840.41887,840.66909,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,40.0,0.25021434,213,,,0,,False,11,test,2
3022,0.0,840.66909,840.9193,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,-20.0,0.25021434,29,,,0,,False,12,train,2
3023,0.0,840.9193,841.16951,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,10.0,0.25021434,12,,,0,,False,13,train,1
3024,0.0,841.16951,841.41973,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,-10.0,0.25021434,33,,,0,,False,14,test,1
3025,0.0,841.41973,841.66993,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-40.0,20.0,0.25020566,23,,,0,,False,12,train,2
3026,0.0,841.66993,841.92014,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,40.0,0.25020566,119,,,0,,False,14,test,1
3027,0.0,841.92014,842.17035,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,40.0,0.25020566,99,,,0,,False,12,train,2
3028,0.0,842.17035,842.42055,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,-40.0,0.25020566,1,,,0,,False,13,train,0
3029,0.0,842.42055,842.67076,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-40.0,0.0,0.25020934,220,,,0,,False,12,train,2
3030,0.0,842.67076,842.92097,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,-30.0,0.25020934,180,,,0,,False,11,test,1
3031,0.0,842.92097,843.17118,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,20.0,0.25020934,199,,,0,,False,7,train,2
3032,0.0,843.17118,843.42139,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,20.0,0.25020934,134,,,0,,False,12,train,1
3033,0.0,843.42139,843.67159,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,-10.0,0.25020566,73,,,0,,False,14,test,0
3034,0.0,843.67159,843.9218,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,-40.0,0.25020566,28,,,0,,False,12,train,2
3035,0.0,843.9218,844.17201,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,-30.0,0.25020566,144,,,0,,False,8,test,1
3036,0.0,844.17201,844.42221,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,30.0,0.25020566,138,,,0,,False,12,train,2
3037,0.0,844.42221,844.67243,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,-30.0,0.25022184,72,,,0,,False,10,train,0
3038,0.0,844.67243,844.92266,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,-20.0,0.25022184,233,,,0,,False,10,train,2
3039,0.0,844.92266,845.17288,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,40.0,0.25022184,217,,,0,,False,12,train,1
3040,0.0,845.17288,845.4231,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,20.0,0.25022184,68,,,0,,False,10,train,1
3041,0.0,845.4231,845.6733,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,-20.0,0.25019816,233,,,0,,False,11,test,2
3042,0.0,845.6733,845.9235,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,-40.0,0.25019816,234,,,0,,False,11,test,0
3043,0.0,845.9235,846.17369,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,10.0,0.25019816,117,,,0,,False,12,train,2
3044,0.0,846.17369,846.42389,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,-30.0,0.25019816,86,,,0,,False,13,train,2
3045,0.0,846.42389,846.6741,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,-20.0,0.25021184,193,,,0,,False,14,test,2
3046,0.0,846.6741,846.92432,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,-10.0,0.25021184,227,,,0,,False,10,train,0
3047,0.0,846.92432,847.17453,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,30.0,0.0,0.25021184,209,,,0,,False,13,train,2
3048,0.0,847.17453,847.42474,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-40.0,40.0,0.25021184,197,,,0,,False,13,train,2
3049,0.0,847.42474,847.67494,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,-20.0,0.25020566,76,,,0,,False,13,train,1
3050,0.0,847.67494,847.92515,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,0.0,0.25020566,105,,,0,,False,11,test,1
3051,0.0,847.92515,848.17536,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-40.0,-20.0,0.25020566,15,,,0,,False,13,train,2
3052,0.0,848.17536,848.42556,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,40.0,0.25020566,80,,,0,,False,13,train,2
3053,0.0,848.42556,848.67578,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,-20.0,0.25021934,224,,,0,,False,11,test,1
3054,0.0,848.67578,848.926,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,10.0,0.25021934,218,,,0,,False,11,test,0
3055,0.0,848.926,849.17622,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,20.0,0.25021934,231,,,0,,False,12,train,2
3056,0.0,849.17622,849.42644,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,30.0,30.0,0.25021934,229,,,0,,False,13,train,2
3057,0.0,849.42644,849.67664,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-20.0,-40.0,0.25020066,174,,,0,,False,14,test,1
3058,0.0,849.67664,849.92684,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,10.0,0.25020066,130,,,0,,False,8,test,1
3059,0.0,849.92684,850.17704,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,0.0,0.25020066,3,,,0,,False,13,train,0
3060,0.0,850.17704,850.42724,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,10.0,0.25020066,130,,,0,,False,9,train,1
3061,0.0,850.42724,850.67745,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,-10.0,0.25020934,115,,,0,,False,11,test,0
3062,0.0,850.67745,850.92766,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,-20.0,0.25020934,189,,,0,,False,10,train,0
3063,0.0,850.92766,851.17787,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,-40.0,0.25020934,234,,,0,,False,12,train,0
3064,0.0,851.17787,851.42808,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,-30.0,0.25020934,191,,,0,,False,10,train,1
3065,0.0,851.42808,851.67829,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,20.0,0.25020816,122,,,0,,False,12,train,0
3066,0.0,851.67829,851.9285,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,10.0,0.25020816,155,,,0,,False,12,train,2
3067,0.0,851.9285,852.1787,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,-20.0,0.25020816,137,,,0,,False,12,train,0
3068,0.0,852.1787,852.42891,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,30.0,0.25020816,46,,,0,,False,14,test,1
3069,0.0,852.42891,852.67912,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,0.0,0.25021184,38,,,0,,False,13,train,2
3070,0.0,852.67912,852.92934,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,-30.0,0.25021184,204,,,0,,False,12,train,0
3071,0.0,852.92934,853.17955,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,-20.0,0.25021184,74,,,0,,False,12,train,2
3072,0.0,853.17955,853.42976,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,-40.0,0.25021184,44,,,0,,False,11,test,2
3073,0.0,853.42976,853.67996,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,40.0,0.25020566,2,,,0,,False,13,train,0
3074,0.0,853.67996,853.93017,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,-30.0,0.25020566,176,,,0,,False,12,train,0
3075,0.0,853.93017,854.18038,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,0.0,0.25020566,62,,,0,,False,12,train,1
3076,0.0,854.18038,854.43058,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,-10.0,0.25020566,39,,,0,,False,12,train,0
3077,0.0,854.43058,854.6808,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,-10.0,0.25021434,162,,,0,,False,12,train,0
3078,0.0,854.6808,854.93101,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,-40.0,0.25021434,141,,,0,,False,10,train,0
3079,0.0,854.93101,855.18122,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,0.0,0.25021434,55,,,0,,False,14,test,1
3080,0.0,855.18122,855.43144,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,-30.0,0.25021434,35,,,0,,False,11,test,0
3081,0.0,855.43144,855.68164,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,-40.0,0.25020566,121,,,0,,False,12,train,1
3082,0.0,855.68164,855.93185,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,30.0,0.25020566,138,,,0,,False,13,train,2
3083,0.0,855.93185,856.18206,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,-20.0,0.25020566,74,,,0,,False,13,train,2
3084,0.0,856.18206,856.43226,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,-30.0,0.25020566,101,,,0,,False,11,test,1
3085,0.0,856.43226,856.68248,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,-10.0,0.25021434,126,,,0,,False,13,train,1
3086,0.0,856.68248,856.93269,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,40.0,0.25021434,90,,,0,,False,11,test,2
3087,0.0,856.93269,857.1829,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,30.0,40.0,0.25021434,185,,,0,,False,10,train,2
3088,0.0,857.1829,857.43312,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,-20.0,0.25021434,132,,,0,,False,12,train,1
3089,0.0,857.43312,857.68332,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,0.0,0.25020066,53,,,0,,False,13,train,0
3090,0.0,857.68332,857.93352,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,0.0,0.25020066,214,,,0,,False,10,train,0
3091,0.0,857.93352,858.18372,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,10.0,0.25020066,58,,,0,,False,12,train,0
3092,0.0,858.18372,858.43392,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,20.0,0.25020066,240,,,0,,False,11,test,1
3093,0.0,858.43392,858.68414,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,-40.0,0.25022184,129,,,0,,False,13,train,1
3094,0.0,858.68414,858.93437,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,30.0,0.25022184,136,,,0,,False,11,test,0
3095,0.0,858.93437,859.18459,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,-30.0,0.25022184,101,,,0,,False,12,train,1
3096,0.0,859.18459,859.43481,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,30.0,0.25022184,139,,,0,,False,11,test,2
3097,0.0,859.43481,859.685,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,-40.0,0.25019566,41,,,0,,False,13,train,2
3098,0.0,859.685,859.9352,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,20.0,0.25019566,94,,,0,,False,13,train,0
3099,0.0,859.9352,860.1854,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,40.0,0.25019566,152,,,0,,False,12,train,0
3100,0.0,860.1854,860.43559,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,-40.0,0.25019566,121,,,0,,False,13,train,1
3101,0.0,860.43559,860.6858,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,30.0,0.25021184,133,,,0,,False,11,test,0
3102,0.0,860.6858,860.93602,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,-30.0,0.25021184,106,,,0,,False,12,train,0
3103,0.0,860.93602,861.18623,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,30.0,0.25021184,78,,,0,,False,11,test,2
3104,0.0,861.18623,861.43644,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-20.0,10.0,0.25021184,19,,,0,,False,13,train,1
3105,0.0,861.43644,861.68665,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,0.0,0.25020816,190,,,0,,False,13,train,1
3106,0.0,861.68665,861.93686,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,30.0,0.25020816,140,,,0,,False,11,test,0
3107,0.0,861.93686,862.18706,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,10.0,0.25020816,117,,,0,,False,13,train,2
3108,0.0,862.18706,862.43727,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,-30.0,0.25020816,8,,,0,,False,13,train,1
3109,0.0,862.43727,862.68749,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,40.0,0.25021934,9,,,0,,False,11,test,0
3110,0.0,862.68749,862.93771,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,20.0,0.25021934,17,,,0,,False,11,test,0
3111,0.0,862.93771,863.18793,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,-40.0,0.25021934,24,,,0,,False,12,train,2
3112,0.0,863.18793,863.43815,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,0.0,0.25021934,105,,,0,,False,12,train,1
3113,0.0,863.43815,863.68834,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,10.0,0.25019566,159,,,0,,False,13,train,0
3114,0.0,863.68834,863.93854,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,-30.0,0.25019566,223,,,0,,False,12,train,2
3115,0.0,863.93854,864.18874,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,40.0,0.25019566,213,,,0,,False,12,train,2
3116,0.0,864.18874,864.43893,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,-30.0,0.25019566,180,,,0,,False,12,train,1
3117,0.0,864.43893,864.68914,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,-40.0,0.25021184,69,,,0,,False,8,test,1
3118,0.0,864.68914,864.93936,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,-20.0,0.25021184,224,,,0,,False,12,train,1
3119,0.0,864.93936,865.18957,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,-30.0,0.25021184,40,,,0,,False,12,train,0
3120,0.0,865.18957,865.43978,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,-40.0,0.25021184,93,,,0,,False,11,test,2
3121,0.0,865.43978,865.68999,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,0.0,0.25021066,105,,,0,,False,13,train,1
3122,0.0,865.68999,865.9402,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,-30.0,0.25021066,127,,,0,,False,12,train,1
3123,0.0,865.9402,866.19041,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,-30.0,0.25021066,204,,,0,,False,13,train,0
3124,0.0,866.19041,866.44062,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,20.0,0.25021066,71,,,0,,False,13,train,0
3125,0.0,866.44062,866.69083,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,40.0,0.25021184,116,,,0,,False,12,train,2
3126,0.0,866.69083,866.94105,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,30.0,0.25021184,171,,,0,,False,12,train,2
3127,0.0,866.94105,867.19126,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,-40.0,0.25021184,129,,,0,,False,14,test,1
3128,0.0,867.19126,867.44147,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,-40.0,0.25021184,41,,,0,,False,14,test,2
3129,0.0,867.44147,867.69167,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,40.0,0.25020316,203,,,0,,False,12,train,0
3130,0.0,867.69167,867.94188,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,20.0,0.25020316,158,,,0,,False,10,train,0
3131,0.0,867.94188,868.19208,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,-40.0,0.25020316,183,,,0,,False,12,train,1
3132,0.0,868.19208,868.44228,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,0.0,0.25020316,34,,,0,,False,14,test,2
3133,0.0,868.44228,868.6925,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,-40.0,0.25021684,230,,,0,,False,10,train,0
3134,0.0,868.6925,868.94272,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,0.0,0.25021684,59,,,0,,False,14,test,2
3135,0.0,868.94272,869.19293,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,-40.0,0.25021684,44,,,0,,False,12,train,2
3136,0.0,869.19293,869.44315,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,-10.0,0.25021684,47,,,0,,False,13,train,1
3137,0.0,869.44315,869.69335,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,40.0,0.25020316,21,,,0,,False,11,test,1
