stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,stimulus_name,size,spatial_frequency,color,y_position,orientation,x_position,temporal_frequency,frame,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1770,0.0,527.21735,527.46755,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-10.0,4.0,null,0.8,0.25019762,237,,,0,,False,7,train,1
1771,0.0,527.46755,527.71774,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,30.0,4.0,null,0.8,0.25019762,151,,,0,,False,7,train,1
1772,0.0,527.71774,527.96794,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,10.0,4.0,null,0.8,0.25019762,1,,,0,,False,4,train,2
1773,0.0,527.96794,528.21816,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,30.0,4.0,null,0.8,0.25021988,229,,,0,,False,7,train,2
1774,0.0,528.21816,528.46838,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,20.0,4.0,null,0.8,0.25021988,15,,,0,,False,9,train,2
1775,0.0,528.46838,528.7186,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,0.0,4.0,null,0.8,0.25021988,175,,,0,,False,6,train,2
1776,0.0,528.7186,528.96882,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,-10.0,4.0,null,0.8,0.25021988,75,,,0,,False,10,train,2
1777,0.0,528.96882,529.21902,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,-20.0,4.0,null,0.8,0.25020012,22,,,0,,False,10,train,1
1778,0.0,529.21902,529.46922,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,10.0,4.0,null,0.8,0.25020012,1,,,0,,False,5,test,2
1779,0.0,529.46922,529.71942,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,20.0,4.0,null,0.8,0.25020012,213,,,0,,False,6,train,1
1780,0.0,529.71942,529.96962,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,-40.0,4.0,null,0.8,0.25020012,109,,,0,,False,11,test,0
1781,0.0,529.96962,530.21983,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,-10.0,4.0,null,0.8,0.25021238,30,,,0,,False,10,train,2
1782,0.0,530.21983,530.47005,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,0.0,4.0,null,0.8,0.25021238,87,,,0,,False,7,train,0
1783,0.0,530.47005,530.72026,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,0.0,4.0,null,0.8,0.25021238,119,,,0,,False,6,train,1
1784,0.0,530.72026,530.97047,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,-30.0,4.0,null,0.8,0.25021238,32,,,0,,False,8,test,1
1785,0.0,530.97047,531.22068,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,40.0,4.0,null,0.8,0.25020512,115,,,0,,False,5,test,1
1786,0.0,531.22068,531.47088,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,20.0,4.0,null,0.8,0.25020512,146,,,0,,False,8,test,2
1787,0.0,531.47088,531.72109,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,-30.0,4.0,null,0.8,0.25020512,239,,,0,,False,6,train,1
1788,0.0,531.72109,531.97129,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,0.0,4.0,null,0.8,0.25020512,205,,,0,,False,9,train,2
1789,0.0,531.97129,532.22151,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-20.0,4.0,null,0.8,0.25021988,150,,,0,,False,7,train,1
1790,0.0,532.22151,532.47173,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,30.0,4.0,null,0.8,0.25021988,229,,,0,,False,8,test,2
1791,0.0,532.47173,532.72195,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,-30.0,4.0,null,0.8,0.25021988,233,,,0,,False,6,train,2
1792,0.0,532.72195,532.97217,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,10.0,4.0,null,0.8,0.25021988,170,,,0,,False,8,test,0
1793,0.0,532.97217,533.22237,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,0.0,4.0,null,0.8,0.25019762,20,,,0,,False,7,train,1
1794,0.0,533.22237,533.47257,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,-10.0,4.0,null,0.8,0.25019762,30,,,0,,False,11,test,2
1795,0.0,533.47257,533.72276,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,-40.0,4.0,null,0.8,0.25019762,159,,,0,,False,3,train,0
1796,0.0,533.72276,533.97296,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,30.0,4.0,null,0.8,0.25019762,91,,,0,,False,4,train,1
1797,0.0,533.97296,534.22319,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,40.0,4.0,null,0.8,0.25022488,142,,,0,,False,8,test,2
1798,0.0,534.22319,534.47341,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,0.0,4.0,null,0.8,0.25022488,71,,,0,,False,8,test,1
1799,0.0,534.47341,534.72364,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,-40.0,4.0,null,0.8,0.25022488,221,,,0,,False,3,train,1
1800,0.0,534.72364,534.97386,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,10.0,4.0,null,0.8,0.25022488,194,,,0,,False,9,train,1
1801,0.0,534.97386,535.22405,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,-30.0,4.0,null,0.8,0.25019262,93,,,0,,False,11,test,1
1802,0.0,535.22405,535.47425,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,30.0,4.0,null,0.8,0.25019262,91,,,0,,False,5,test,1
1803,0.0,535.47425,535.72444,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,-30.0,4.0,null,0.8,0.25019262,100,,,0,,False,5,test,2
1804,0.0,535.72444,535.97463,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,40.0,4.0,null,0.8,0.25019262,53,,,0,,False,8,test,0
1805,0.0,535.97463,536.22485,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,-40.0,4.0,null,0.8,0.25021488,25,,,0,,False,4,train,2
1806,0.0,536.22485,536.47506,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,0.0,4.0,null,0.8,0.25021488,90,,,0,,False,11,test,2
1807,0.0,536.47506,536.72528,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,-10.0,4.0,null,0.8,0.25021488,42,,,0,,False,8,test,1
1808,0.0,536.72528,536.97549,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,-10.0,4.0,null,0.8,0.25021488,189,,,0,,False,7,train,2
1809,0.0,536.97549,537.22569,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,-40.0,4.0,null,0.8,0.25020262,77,,,0,,False,8,test,2
1810,0.0,537.22569,537.4759,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,10.0,4.0,null,0.8,0.25020262,139,,,0,,False,3,train,0
1811,0.0,537.4759,537.7261,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,20.0,4.0,null,0.8,0.25020262,191,,,0,,False,7,train,2
1812,0.0,537.7261,537.9763,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,-10.0,4.0,null,0.8,0.25020262,67,,,0,,False,3,train,2
1813,0.0,537.9763,538.22652,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,30.0,4.0,null,0.8,0.25021988,209,,,0,,False,6,train,2
1814,0.0,538.22652,538.47674,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,20.0,4.0,null,0.8,0.25021988,80,,,0,,False,8,test,0
1815,0.0,538.47674,538.72696,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,-40.0,4.0,null,0.8,0.25021988,62,,,0,,False,8,test,1
1816,0.0,538.72696,538.97718,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,30.0,4.0,null,0.8,0.25021988,177,,,0,,False,5,test,1
1817,0.0,538.97718,539.22738,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,-20.0,4.0,null,0.8,0.25020012,12,,,0,,False,11,test,2
1818,0.0,539.22738,539.47758,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,0.0,4.0,null,0.8,0.25020012,48,,,0,,False,9,train,1
1819,0.0,539.47758,539.72778,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,20.0,4.0,null,0.8,0.25020012,224,,,0,,False,6,train,1
1820,0.0,539.72778,539.97798,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,10.0,4.0,null,0.8,0.25020012,59,,,0,,False,8,test,1
1821,0.0,539.97798,540.22819,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,-20.0,4.0,null,0.8,0.25020988,12,,,0,,False,12,train,2
1822,0.0,540.22819,540.4784,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,-40.0,4.0,null,0.8,0.25020988,25,,,0,,False,5,test,2
1823,0.0,540.4784,540.72861,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,-10.0,4.0,null,0.8,0.25020988,217,,,0,,False,5,test,2
1824,0.0,540.72861,540.97882,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,10.0,4.0,null,0.8,0.25020988,54,,,0,,False,7,train,0
1825,0.0,540.97882,541.22903,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,-30.0,4.0,null,0.8,0.25020762,223,,,0,,False,9,train,2
1826,0.0,541.22903,541.47924,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,0.0,4.0,null,0.8,0.25020762,148,,,0,,False,6,train,2
1827,0.0,541.47924,541.72944,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,-20.0,4.0,null,0.8,0.25020762,68,,,0,,False,8,test,0
1828,0.0,541.72944,541.97965,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,30.0,4.0,null,0.8,0.25020762,184,,,0,,False,6,train,1
1829,0.0,541.97965,542.22987,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,-20.0,4.0,null,0.8,0.25021738,236,,,0,,False,7,train,0
1830,0.0,542.22987,542.48009,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,40.0,4.0,null,0.8,0.25021738,115,,,0,,False,6,train,1
1831,0.0,542.48009,542.7303,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,-10.0,4.0,null,0.8,0.25021738,218,,,0,,False,7,train,0
1832,0.0,542.7303,542.98052,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,20.0,4.0,null,0.8,0.25021738,118,,,0,,False,10,train,1
1833,0.0,542.98052,543.23072,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,40.0,4.0,null,0.8,0.25020012,142,,,0,,False,9,train,2
1834,0.0,543.23072,543.48092,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,40.0,4.0,null,0.8,0.25020012,116,,,0,,False,7,train,2
1835,0.0,543.48092,543.73112,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,-20.0,4.0,null,0.8,0.25020012,86,,,0,,False,6,train,2
1836,0.0,543.73112,543.98132,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,-10.0,4.0,null,0.8,0.25020012,75,,,0,,False,11,test,2
1837,0.0,543.98132,544.23153,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,-10.0,4.0,null,0.8,0.25020738,101,,,0,,False,10,train,1
1838,0.0,544.23153,544.48174,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,10.0,4.0,null,0.8,0.25020738,117,,,0,,False,3,train,2
1839,0.0,544.48174,544.73194,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,-20.0,4.0,null,0.8,0.25020738,120,,,0,,False,10,train,1
1840,0.0,544.73194,544.98215,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,20.0,4.0,null,0.8,0.25020738,225,,,0,,False,4,train,2
1841,0.0,544.98215,545.23236,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,0.0,4.0,null,0.8,0.25021012,148,,,0,,False,7,train,2
1842,0.0,545.23236,545.48257,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,0.0,4.0,null,0.8,0.25021012,172,,,0,,False,5,test,1
1843,0.0,545.48257,545.73278,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,-10.0,4.0,null,0.8,0.25021012,78,,,0,,False,7,train,1
1844,0.0,545.73278,545.98299,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,40.0,4.0,null,0.8,0.25021012,43,,,0,,False,8,test,0
1845,0.0,545.98299,546.23321,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,-40.0,4.0,null,0.8,0.25021988,82,,,0,,False,7,train,2
1846,0.0,546.23321,546.48343,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,-10.0,4.0,null,0.8,0.25021988,226,,,0,,False,8,test,0
1847,0.0,546.48343,546.73365,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,20.0,4.0,null,0.8,0.25021988,33,,,0,,False,9,train,0
1848,0.0,546.73365,546.98387,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,0.0,10.0,4.0,null,0.8,0.25021988,227,,,0,,False,7,train,0
1849,0.0,546.98387,547.23407,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,10.0,4.0,null,0.8,0.25020012,44,,,0,,False,6,train,0
1850,0.0,547.23407,547.48427,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,30.0,4.0,null,0.8,0.25020012,108,,,0,,False,7,train,1
1851,0.0,547.48427,547.73447,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,-10.0,4.0,null,0.8,0.25020012,31,,,0,,False,8,test,0
1852,0.0,547.73447,547.98467,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,-10.0,4.0,null,0.8,0.25020012,180,,,0,,False,8,test,0
1853,0.0,547.98467,548.23489,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,-10.0,4.0,null,0.8,0.25021738,166,,,0,,False,7,train,2
1854,0.0,548.23489,548.48511,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,-10.0,4.0,null,0.8,0.25021738,125,,,0,,False,8,test,1
1855,0.0,548.48511,548.73532,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,40.0,4.0,null,0.8,0.25021738,114,,,0,,False,5,test,2
1856,0.0,548.73532,548.98554,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,0.0,4.0,null,0.8,0.25021738,45,,,0,,False,9,train,0
1857,0.0,548.98554,549.23574,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,30.0,4.0,null,0.8,0.25020012,91,,,0,,False,6,train,1
1858,0.0,549.23574,549.48594,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,30.0,4.0,null,0.8,0.25020012,209,,,0,,False,7,train,2
1859,0.0,549.48594,549.73614,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,0.0,4.0,null,0.8,0.25020012,156,,,0,,False,9,train,0
1860,0.0,549.73614,549.98634,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,-10.0,4.0,null,0.8,0.25020012,144,,,0,,False,11,test,2
1861,0.0,549.98634,550.23656,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,20.0,4.0,null,0.8,0.25021738,224,,,0,,False,7,train,1
1862,0.0,550.23656,550.48678,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,-10.0,4.0,null,0.8,0.25021738,217,,,0,,False,6,train,2
1863,0.0,550.48678,550.73699,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,40.0,4.0,null,0.8,0.25021738,212,,,0,,False,9,train,0
1864,0.0,550.73699,550.98721,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,-10.0,4.0,null,0.8,0.25021738,67,,,0,,False,4,train,2
1865,0.0,550.98721,551.23741,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,0.0,4.0,null,0.8,0.25020012,87,,,0,,False,8,test,0
1866,0.0,551.23741,551.48761,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,-10.0,4.0,null,0.8,0.25020012,133,,,0,,False,6,train,0
1867,0.0,551.48761,551.73781,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,-20.0,4.0,null,0.8,0.25020012,40,,,0,,False,7,train,2
1868,0.0,551.73781,551.98801,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,30.0,4.0,null,0.8,0.25020012,108,,,0,,False,8,test,1
1869,0.0,551.98801,552.23823,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,10.0,4.0,null,0.8,0.25021738,124,,,0,,False,5,test,2
1870,0.0,552.23823,552.48845,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,-30.0,4.0,null,0.8,0.25021738,181,,,0,,False,7,train,0
1871,0.0,552.48845,552.73866,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,40.0,4.0,null,0.8,0.25021738,53,,,0,,False,9,train,0
1872,0.0,552.73866,552.98888,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,20.0,4.0,null,0.8,0.25021738,66,,,0,,False,8,test,1
1873,0.0,552.98888,553.23908,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,-10.0,4.0,null,0.8,0.25020262,218,,,0,,False,8,test,0
1874,0.0,553.23908,553.48929,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,20.0,4.0,null,0.8,0.25020262,242,,,0,,False,4,train,1
1875,0.0,553.48929,553.73949,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,0.0,4.0,null,0.8,0.25020262,175,,,0,,False,7,train,2
1876,0.0,553.73949,553.98969,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,-30.0,4.0,null,0.8,0.25020262,14,,,0,,False,9,train,0
1877,0.0,553.98969,554.2399,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,-20.0,4.0,null,0.8,0.25021238,199,,,0,,False,8,test,0
1878,0.0,554.2399,554.49012,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,30.0,4.0,null,0.8,0.25021238,96,,,0,,False,10,train,2
1879,0.0,554.49012,554.74033,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,20.0,4.0,null,0.8,0.25021238,146,,,0,,False,9,train,2
1880,0.0,554.74033,554.99054,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,-30.0,4.0,null,0.8,0.25021238,239,,,0,,False,7,train,1
1881,0.0,554.99054,555.24074,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,20.0,4.0,null,0.8,0.25020262,15,,,0,,False,10,train,2
1882,0.0,555.24074,555.49095,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,0.0,4.0,null,0.8,0.25020262,232,,,0,,False,7,train,0
1883,0.0,555.49095,555.74115,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,30.0,4.0,null,0.8,0.25020262,231,,,0,,False,6,train,0
1884,0.0,555.74115,555.99135,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,40.0,4.0,null,0.8,0.25020262,241,,,0,,False,5,test,1
1885,0.0,555.99135,556.24157,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,0.0,4.0,null,0.8,0.25021738,200,,,0,,False,7,train,2
1886,0.0,556.24157,556.49179,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,40.0,4.0,null,0.8,0.25021738,186,,,0,,False,6,train,1
1887,0.0,556.49179,556.742,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,20.0,4.0,null,0.8,0.25021738,219,,,0,,False,5,test,2
1888,0.0,556.742,556.99222,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,-20.0,4.0,null,0.8,0.25021738,11,,,0,,False,8,test,0
1889,0.0,556.99222,557.24243,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,10.0,4.0,null,0.8,0.25020512,63,,,0,,False,6,train,1
1890,0.0,557.24243,557.49263,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,20.0,4.0,null,0.8,0.25020512,171,,,0,,False,9,train,1
1891,0.0,557.49263,557.74284,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,-20.0,4.0,null,0.8,0.25020512,113,,,0,,False,7,train,1
1892,0.0,557.74284,557.99304,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,30.0,4.0,null,0.8,0.25020512,91,,,0,,False,7,train,1
1893,0.0,557.99304,558.24326,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,-30.0,4.0,null,0.8,0.25021988,61,,,0,,False,7,train,2
1894,0.0,558.24326,558.49348,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,10.0,4.0,null,0.8,0.25021988,97,,,0,,False,5,test,2
1895,0.0,558.49348,558.7437,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,-30.0,4.0,null,0.8,0.25021988,104,,,0,,False,9,train,1
1896,0.0,558.7437,558.99392,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,-40.0,4.0,null,0.8,0.25021988,149,,,0,,False,8,test,1
1897,0.0,558.99392,559.24412,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,10.0,4.0,null,0.8,0.25019762,74,,,0,,False,7,train,1
1898,0.0,559.24412,559.49432,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,0.0,4.0,null,0.8,0.25019762,47,,,0,,False,10,train,0
1899,0.0,559.49432,559.74451,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,0.0,4.0,null,0.8,0.25019762,119,,,0,,False,7,train,1
1900,0.0,559.74451,559.99471,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,30.0,4.0,null,0.8,0.25019762,196,,,0,,False,7,train,2
1901,0.0,559.99471,560.24492,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,30.0,4.0,null,0.8,0.25021238,3,,,0,,False,7,train,0
1902,0.0,560.24492,560.49514,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,-20.0,4.0,null,0.8,0.25021238,2,,,0,,False,11,test,2
1903,0.0,560.49514,560.74535,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,-30.0,4.0,null,0.8,0.25021238,64,,,0,,False,7,train,2
1904,0.0,560.74535,560.99556,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,20.0,4.0,null,0.8,0.25021238,224,,,0,,False,8,test,1
1905,0.0,560.99556,561.24577,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,10.0,4.0,null,0.8,0.25020512,88,,,0,,False,9,train,2
1906,0.0,561.24577,561.49597,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,-40.0,4.0,null,0.8,0.25020512,82,,,0,,False,8,test,2
