stimulus_presentation_id,stimulus_block,start_time,stop_time,spatial_frequency,size,phase,x_position,contrast,orientation,y_position,color,frame,stimulus_name,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2700,0.0,759.70778,759.95798,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25020116,39,,,0,,False,9,train,2
2701,0.0,759.95798,760.2082,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25021634,189,,,0,,False,8,test,2
2702,0.0,760.2082,760.45842,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25021634,56,,,0,,False,11,test,0
2703,0.0,760.45842,760.70863,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25021634,126,,,0,,False,9,train,0
2704,0.0,760.70863,760.95885,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,0.0,null,null,gabors,4.0,0.25021634,176,,,0,,False,11,test,1
2705,0.0,760.95885,761.20905,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25020116,20,,,0,,False,12,train,2
2706,0.0,761.20905,761.45925,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25020116,68,,,0,,False,11,test,1
2707,0.0,761.45925,761.70945,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25020116,86,,,0,,False,9,train,1
2708,0.0,761.70945,761.95965,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25020116,215,,,0,,False,13,train,2
2709,0.0,761.95965,762.20987,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25021634,243,,,0,,False,7,train,2
2710,0.0,762.20987,762.46009,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,-30.0,null,null,gabors,4.0,0.25021634,152,,,0,,False,11,test,1
2711,0.0,762.46009,762.7103,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25021634,239,,,0,,False,12,train,2
2712,0.0,762.7103,762.96052,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25021634,184,,,0,,False,12,train,0
2713,0.0,762.96052,763.21072,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,10.0,null,null,gabors,4.0,0.25020116,183,,,0,,False,11,test,1
2714,0.0,763.21072,763.46092,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25020116,28,,,0,,False,13,train,0
2715,0.0,763.46092,763.71112,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25020116,177,,,0,,False,10,train,2
2716,0.0,763.71112,763.96132,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,45.0,-30.0,null,null,gabors,4.0,0.25020116,8,,,0,,False,12,train,1
2717,0.0,763.96132,764.21154,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25021884,157,,,0,,False,10,train,2
2718,0.0,764.21154,764.46176,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25021884,54,,,0,,False,13,train,1
2719,0.0,764.46176,764.71198,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25021884,160,,,0,,False,11,test,1
2720,0.0,764.71198,764.9622,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25021884,219,,,0,,False,9,train,0
2721,0.0,764.9622,765.2124,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25020116,130,,,0,,False,10,train,0
2722,0.0,765.2124,765.4626,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,10.0,null,null,gabors,4.0,0.25020116,131,,,0,,False,10,train,1
2723,0.0,765.4626,765.7128,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25020116,167,,,0,,False,11,test,0
2724,0.0,765.7128,765.963,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25020116,241,,,0,,False,8,test,2
2725,0.0,765.963,766.21322,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25022134,120,,,0,,False,12,train,1
2726,0.0,766.21322,766.46345,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25022134,141,,,0,,False,8,test,0
2727,0.0,766.46345,766.71367,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,-30.0,null,null,gabors,4.0,0.25022134,196,,,0,,False,11,test,1
2728,0.0,766.71367,766.96389,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,-20.0,null,null,gabors,4.0,0.25022134,227,,,0,,False,8,test,2
2729,0.0,766.96389,767.21408,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25019616,109,,,0,,False,10,train,0
2730,0.0,767.21408,767.46428,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25019616,191,,,0,,False,11,test,1
2731,0.0,767.46428,767.71448,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25019616,193,,,0,,False,9,train,1
2732,0.0,767.71448,767.96467,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,45.0,0.0,null,null,gabors,4.0,0.25019616,153,,,0,,False,8,test,1
2733,0.0,767.96467,768.21489,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25021884,86,,,0,,False,10,train,1
2734,0.0,768.21489,768.46511,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,-30.0,null,null,gabors,4.0,0.25021884,72,,,0,,False,12,train,1
2735,0.0,768.46511,768.71533,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,0.0,null,null,gabors,4.0,0.25021884,122,,,0,,False,9,train,0
2736,0.0,768.71533,768.96555,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25021884,10,,,0,,False,10,train,1
2737,0.0,768.96555,769.21574,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25019616,36,,,0,,False,12,train,2
2738,0.0,769.21574,769.46594,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,10.0,null,null,gabors,4.0,0.25019616,27,,,0,,False,11,test,1
2739,0.0,769.46594,769.71614,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25019616,41,,,0,,False,9,train,0
2740,0.0,769.71614,769.96633,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25019616,230,,,0,,False,7,train,1
2741,0.0,769.96633,770.21655,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25021384,76,,,0,,False,12,train,2
2742,0.0,770.21655,770.46676,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25021384,121,,,0,,False,11,test,1
2743,0.0,770.46676,770.71697,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25021384,16,,,0,,False,10,train,0
2744,0.0,770.71697,770.96719,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25021384,225,,,0,,False,9,train,0
2745,0.0,770.96719,771.21739,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25020616,150,,,0,,False,12,train,2
2746,0.0,771.21739,771.4676,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25020616,130,,,0,,False,11,test,0
2747,0.0,771.4676,771.71781,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25020616,109,,,0,,False,11,test,0
2748,0.0,771.71781,771.96801,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25020616,4,,,0,,False,10,train,0
2749,0.0,771.96801,772.21823,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25022134,118,,,0,,False,11,test,0
2750,0.0,772.21823,772.46846,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,0.0,null,null,gabors,4.0,0.25022134,50,,,0,,False,11,test,0
2751,0.0,772.46846,772.71868,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,-30.0,null,null,gabors,4.0,0.25022134,146,,,0,,False,10,train,1
2752,0.0,772.71868,772.9689,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25022134,57,,,0,,False,13,train,1
2753,0.0,772.9689,773.2191,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,90.0,-20.0,null,null,gabors,4.0,0.25019866,65,,,0,,False,12,train,2
2754,0.0,773.2191,773.4693,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25019866,112,,,0,,False,12,train,0
2755,0.0,773.4693,773.71949,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25019866,45,,,0,,False,9,train,0
2756,0.0,773.71949,773.96969,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25019866,211,,,0,,False,9,train,2
2757,0.0,773.96969,774.21991,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25021884,226,,,0,,False,9,train,1
2758,0.0,774.21991,774.47013,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25021884,3,,,0,,False,10,train,1
2759,0.0,774.47013,774.72035,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25021884,15,,,0,,False,11,test,0
2760,0.0,774.72035,774.97057,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25021884,134,,,0,,False,11,test,1
2761,0.0,774.97057,775.22077,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25019866,213,,,0,,False,9,train,2
2762,0.0,775.22077,775.47097,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25019866,138,,,0,,False,11,test,0
2763,0.0,775.47097,775.72116,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25019866,156,,,0,,False,10,train,2
2764,0.0,775.72116,775.97136,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25019866,175,,,0,,False,9,train,2
2765,0.0,775.97136,776.22158,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25021384,179,,,0,,False,9,train,1
2766,0.0,776.22158,776.47179,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,0.0,null,null,gabors,4.0,0.25021384,163,,,0,,False,10,train,0
2767,0.0,776.47179,776.722,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25021384,150,,,0,,False,13,train,2
2768,0.0,776.722,776.97222,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25021384,43,,,0,,False,11,test,1
2769,0.0,776.97222,777.22242,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25020616,43,,,0,,False,12,train,1
2770,0.0,777.22242,777.47263,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,0.0,null,null,gabors,4.0,0.25020616,166,,,0,,False,10,train,1
2771,0.0,777.47263,777.72284,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25020616,109,,,0,,False,12,train,0
2772,0.0,777.72284,777.97304,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25020616,195,,,0,,False,10,train,2
2773,0.0,777.97304,778.22325,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25020884,119,,,0,,False,11,test,1
2774,0.0,778.22325,778.47346,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25020884,209,,,0,,False,9,train,0
2775,0.0,778.47346,778.72367,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25020884,217,,,0,,False,9,train,2
2776,0.0,778.72367,778.97388,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25020884,179,,,0,,False,10,train,1
2777,0.0,778.97388,779.22409,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,10.0,null,null,gabors,4.0,0.25020866,159,,,0,,False,12,train,1
2778,0.0,779.22409,779.4743,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25020866,208,,,0,,False,11,test,2
2779,0.0,779.4743,779.7245,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,10.0,null,null,gabors,4.0,0.25020866,232,,,0,,False,11,test,1
2780,0.0,779.7245,779.97471,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25020866,20,,,0,,False,13,train,2
2781,0.0,779.97471,780.22493,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25021634,44,,,0,,False,8,test,1
2782,0.0,780.22493,780.47515,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25021634,106,,,0,,False,10,train,2
2783,0.0,780.47515,780.72536,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25021634,44,,,0,,False,9,train,1
2784,0.0,780.72536,780.97558,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25021634,40,,,0,,False,12,train,2
2785,0.0,780.97558,781.22578,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25020366,145,,,0,,False,9,train,1
2786,0.0,781.22578,781.47599,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,10.0,null,null,gabors,4.0,0.25020366,58,,,0,,False,12,train,1
2787,0.0,781.47599,781.72619,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25020366,81,,,0,,False,10,train,0
2788,0.0,781.72619,781.97639,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,0.0,null,null,gabors,4.0,0.25020366,166,,,0,,False,11,test,1
2789,0.0,781.97639,782.22661,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25021384,104,,,0,,False,11,test,2
2790,0.0,782.22661,782.47682,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25021384,207,,,0,,False,9,train,0
2791,0.0,782.47682,782.72703,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25021384,124,,,0,,False,11,test,1
2792,0.0,782.72703,782.97725,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25021384,16,,,0,,False,11,test,0
2793,0.0,782.97725,783.22745,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25020116,59,,,0,,False,10,train,2
2794,0.0,783.22745,783.47765,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25020116,4,,,0,,False,11,test,0
2795,0.0,783.47765,783.72785,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25020116,111,,,0,,False,9,train,2
2796,0.0,783.72785,783.97805,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25020116,71,,,0,,False,9,train,2
2797,0.0,783.97805,784.22826,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25021134,104,,,0,,False,12,train,2
2798,0.0,784.22826,784.47848,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25021134,34,,,0,,False,12,train,0
2799,0.0,784.47848,784.72869,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25021134,19,,,0,,False,11,test,2
2800,0.0,784.72869,784.9789,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25021134,199,,,0,,False,10,train,2
2801,0.0,784.9789,785.22911,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25020866,90,,,0,,False,10,train,0
2802,0.0,785.22911,785.47932,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25020866,71,,,0,,False,10,train,2
2803,0.0,785.47932,785.72952,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25020866,220,,,0,,False,12,train,2
2804,0.0,785.72952,785.97973,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25020866,29,,,0,,False,10,train,1
2805,0.0,785.97973,786.22995,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25021884,238,,,0,,False,9,train,0
2806,0.0,786.22995,786.48017,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25021884,225,,,0,,False,10,train,0
2807,0.0,786.48017,786.73039,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25021884,78,,,0,,False,12,train,0
2808,0.0,786.73039,786.98061,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25021884,45,,,0,,False,10,train,0
2809,0.0,786.98061,787.2308,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25019366,61,,,0,,False,12,train,2
2810,0.0,787.2308,787.481,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-30.0,null,null,gabors,4.0,0.25019366,165,,,0,,False,11,test,1
2811,0.0,787.481,787.73119,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25019366,118,,,0,,False,12,train,0
2812,0.0,787.73119,787.98138,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25019366,112,,,0,,False,13,train,0
2813,0.0,787.98138,788.2316,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25022134,200,,,0,,False,11,test,0
2814,0.0,788.2316,788.48183,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25022134,236,,,0,,False,10,train,1
2815,0.0,788.48183,788.73205,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25022134,154,,,0,,False,10,train,1
2816,0.0,788.73205,788.98227,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25022134,193,,,0,,False,10,train,1
2817,0.0,788.98227,789.23247,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25020116,219,,,0,,False,10,train,0
2818,0.0,789.23247,789.48267,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25020116,118,,,0,,False,13,train,0
2819,0.0,789.48267,789.73287,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,0.0,null,null,gabors,4.0,0.25020116,83,,,0,,False,12,train,1
2820,0.0,789.73287,789.98307,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25020116,5,,,0,,False,12,train,2
2821,0.0,789.98307,790.23328,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25021134,39,,,0,,False,10,train,2
2822,0.0,790.23328,790.4835,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25021134,154,,,0,,False,11,test,1
2823,0.0,790.4835,790.73371,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25021134,172,,,0,,False,13,train,0
2824,0.0,790.73371,790.98392,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25021134,41,,,0,,False,10,train,0
2825,0.0,790.98392,791.23412,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25020366,174,,,0,,False,10,train,0
2826,0.0,791.23412,791.48433,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25020366,76,,,0,,False,13,train,2
2827,0.0,791.48433,791.73453,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,-20.0,null,null,gabors,4.0,0.25020366,202,,,0,,False,11,test,2
2828,0.0,791.73453,791.98473,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,-20.0,null,null,gabors,4.0,0.25020366,55,,,0,,False,11,test,2
2829,0.0,791.98473,792.23494,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25021134,242,,,0,,False,10,train,2
2830,0.0,792.23494,792.48516,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,0.0,null,null,gabors,4.0,0.25021134,176,,,0,,False,12,train,1
2831,0.0,792.48516,792.73537,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,0.0,null,null,gabors,4.0,0.25021134,83,,,0,,False,13,train,1
2832,0.0,792.73537,792.98558,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25021134,144,,,0,,False,10,train,1
2833,0.0,792.98558,793.23578,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25020616,209,,,0,,False,10,train,0
2834,0.0,793.23578,793.48599,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25020616,124,,,0,,False,12,train,1
2835,0.0,793.48599,793.7362,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25020616,95,,,0,,False,11,test,1
2836,0.0,793.7362,793.9864,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25020616,20,,,0,,False,14,test,2
2837,0.0,793.9864,794.23662,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25022134,161,,,0,,False,11,test,1
