stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,size,x_position,spatial_frequency,color,temporal_frequency,contrast,stimulus_name,orientation,phase,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1897,0.0,559.25548,559.50568,-30.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502001,105,,,0,,False,6,train,0
1898,0.0,559.50568,559.75588,0.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502001,221,,,0,,False,6,train,2
1899,0.0,559.75588,560.00608,-40.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502001,70,,,0,,False,3,train,1
1900,0.0,560.00608,560.25628,-10.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502001,49,,,0,,False,9,train,1
1901,0.0,560.25628,560.50651,-20.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502249,112,,,0,,False,7,train,2
1902,0.0,560.50651,560.75673,30.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502249,55,,,0,,False,5,test,0
1903,0.0,560.75673,561.00696,0.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502249,80,,,0,,False,5,test,2
1904,0.0,561.00696,561.25718,30.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502249,177,,,0,,False,10,train,1
1905,0.0,561.25718,561.50737,-40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501901,240,,,0,,False,4,train,1
1906,0.0,561.50737,561.75756,30.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501901,229,,,0,,False,3,train,2
1907,0.0,561.75756,562.00775,40.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501901,96,,,0,,False,9,train,0
1908,0.0,562.00775,562.25794,30.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501901,155,,,0,,False,4,train,2
1909,0.0,562.25794,562.50816,10.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502174,241,,,0,,False,4,train,0
1910,0.0,562.50816,562.75838,20.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502174,182,,,0,,False,6,train,2
1911,0.0,562.75838,563.0086,30.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502174,7,,,0,,False,5,test,2
1912,0.0,563.0086,563.25881,10.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502174,181,,,0,,False,6,train,0
1913,0.0,563.25881,563.50902,30.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502051,229,,,0,,False,4,train,2
1914,0.0,563.50902,563.75922,30.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502051,193,,,0,,False,7,train,1
1915,0.0,563.75922,564.00943,30.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502051,220,,,0,,False,9,train,2
1916,0.0,564.00943,564.25963,0.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502051,109,,,0,,False,9,train,0
1917,0.0,564.25963,564.50985,0.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502124,219,,,0,,False,7,train,1
1918,0.0,564.50985,564.76006,-10.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502124,6,,,0,,False,10,train,1
1919,0.0,564.76006,565.01027,40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502124,33,,,0,,False,5,test,2
1920,0.0,565.01027,565.26048,-10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502124,234,,,0,,False,8,test,0
1921,0.0,565.26048,565.51068,-30.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502001,117,,,0,,False,10,train,2
1922,0.0,565.51068,565.76088,-20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502001,78,,,0,,False,9,train,1
1923,0.0,565.76088,566.01108,10.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502001,123,,,0,,False,8,test,1
1924,0.0,566.01108,566.26128,-20.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502001,195,,,0,,False,8,test,0
1925,0.0,566.26128,566.51151,10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502249,35,,,0,,False,8,test,2
1926,0.0,566.51151,566.76173,-40.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502249,28,,,0,,False,9,train,1
1927,0.0,566.76173,567.01196,30.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502249,90,,,0,,False,6,train,0
1928,0.0,567.01196,567.26218,-30.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502249,3,,,0,,False,8,test,1
1929,0.0,567.26218,567.51238,-30.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501951,107,,,0,,False,9,train,1
1930,0.0,567.51238,567.76257,0.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501951,54,,,0,,False,8,test,1
1931,0.0,567.76257,568.01277,-10.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,108,,,0,,False,8,test,2
1932,0.0,568.01277,568.26296,20.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,65,,,0,,False,8,test,2
1933,0.0,568.26296,568.51319,30.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,133,,,0,,False,10,train,0
1934,0.0,568.51319,568.76341,-10.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502224,58,,,0,,False,8,test,1
1935,0.0,568.76341,569.01363,30.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502224,157,,,0,,False,12,train,2
1936,0.0,569.01363,569.26385,-40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502224,59,,,0,,False,11,test,2
1937,0.0,569.26385,569.51405,-10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,163,,,0,,False,8,test,2
1938,0.0,569.51405,569.76424,10.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,159,,,0,,False,6,train,0
1939,0.0,569.76424,570.01444,0.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,231,,,0,,False,5,test,0
1940,0.0,570.01444,570.26463,20.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501951,99,,,0,,False,7,train,1
1941,0.0,570.26463,570.51486,40.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502274,215,,,0,,False,8,test,1
1942,0.0,570.51486,570.76509,-20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502274,78,,,0,,False,10,train,1
1943,0.0,570.76509,571.01532,20.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502274,4,,,0,,False,8,test,2
1944,0.0,571.01532,571.26554,-40.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502274,209,,,0,,False,6,train,0
1945,0.0,571.26554,571.51574,-30.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501926,56,,,0,,False,7,train,0
1946,0.0,571.51574,571.76593,-20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501926,114,,,0,,False,4,train,0
1947,0.0,571.76593,572.01612,-40.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501926,216,,,0,,False,9,train,0
1948,0.0,572.01612,572.26631,-40.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501926,103,,,0,,False,9,train,2
1949,0.0,572.26631,572.51654,-10.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502224,156,,,0,,False,9,train,2
1950,0.0,572.51654,572.76676,40.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502224,66,,,0,,False,7,train,2
1951,0.0,572.76676,573.01698,10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,51,,,0,,False,7,train,0
1952,0.0,573.01698,573.2672,0.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,116,,,0,,False,6,train,0
1953,0.0,573.2672,573.5174,-20.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,152,,,0,,False,7,train,0
1954,0.0,573.5174,573.76759,30.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501951,91,,,0,,False,8,test,1
1955,0.0,573.76759,574.01779,-40.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,206,,,0,,False,8,test,0
1956,0.0,574.01779,574.26798,-40.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,89,,,0,,False,8,test,2
1957,0.0,574.26798,574.5182,-40.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502149,227,,,0,,False,3,train,2
1958,0.0,574.5182,574.76841,20.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502149,182,,,0,,False,7,train,2
1959,0.0,574.76841,575.01863,40.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502149,69,,,0,,False,6,train,1
1960,0.0,575.01863,575.26884,30.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502149,217,,,0,,False,7,train,1
1961,0.0,575.26884,575.51905,40.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502051,10,,,0,,False,5,test,1
1962,0.0,575.51905,575.76925,40.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502051,144,,,0,,False,5,test,1
1963,0.0,575.76925,576.01946,20.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502051,1,,,0,,False,7,train,0
1964,0.0,576.01946,576.26966,-40.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502051,206,,,0,,False,9,train,0
1965,0.0,576.26966,576.51988,40.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502149,96,,,0,,False,10,train,0
1966,0.0,576.51988,576.77009,40.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502149,62,,,0,,False,9,train,2
1967,0.0,576.77009,577.02031,10.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502149,129,,,0,,False,9,train,2
1968,0.0,577.02031,577.27052,30.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502149,155,,,0,,False,5,test,2
1969,0.0,577.27052,577.52073,20.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502051,140,,,0,,False,9,train,2
1970,0.0,577.52073,577.77093,10.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502051,161,,,0,,False,8,test,1
1971,0.0,577.77093,578.02114,10.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502051,123,,,0,,False,9,train,1
1972,0.0,578.02114,578.27134,20.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502051,38,,,0,,False,4,train,0
1973,0.0,578.27134,578.52156,20.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502199,65,,,0,,False,9,train,2
1974,0.0,578.52156,578.77178,10.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502199,87,,,0,,False,9,train,2
1975,0.0,578.77178,579.022,-20.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502199,195,,,0,,False,9,train,0
1976,0.0,579.022,579.27222,-20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502199,114,,,0,,False,5,test,0
1977,0.0,579.27222,579.52242,-30.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501951,32,,,0,,False,7,train,1
1978,0.0,579.52242,579.77261,-20.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,152,,,0,,False,8,test,0
1979,0.0,579.77261,580.02281,0.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,81,,,0,,False,10,train,2
1980,0.0,580.02281,580.273,20.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,232,,,0,,False,7,train,0
1981,0.0,580.273,580.52322,20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502149,138,,,0,,False,9,train,2
1982,0.0,580.52322,580.77343,40.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502149,134,,,0,,False,13,train,1
1983,0.0,580.77343,581.02365,0.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502149,80,,,0,,False,6,train,2
1984,0.0,581.02365,581.27386,-10.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502149,218,,,0,,False,9,train,0
1985,0.0,581.27386,581.52407,40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502076,68,,,0,,False,7,train,0
1986,0.0,581.52407,581.77428,40.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502076,27,,,0,,False,10,train,0
1987,0.0,581.77428,582.02449,0.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502076,187,,,0,,False,6,train,1
