stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,stimulus_name,x_position,temporal_frequency,color,size,spatial_frequency,phase,orientation,contrast,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2990,0.0,839.4037,839.65391,20.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,139,,,0,,False,12,train,1
2991,0.0,839.65391,839.90412,-40.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,74,,,0,,False,10,train,0
2992,0.0,839.90412,840.15434,-10.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,105,,,0,,False,13,train,2
2993,0.0,840.15434,840.40454,10.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,62,,,0,,False,12,train,1
2994,0.0,840.40454,840.65474,30.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,166,,,0,,False,11,test,0
2995,0.0,840.65474,840.90494,-40.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,74,,,0,,False,11,test,0
2996,0.0,840.90494,841.15515,0.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,132,,,0,,False,11,test,1
2997,0.0,841.15515,841.40536,-10.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,223,,,0,,False,11,test,0
2998,0.0,841.40536,841.65558,20.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021494,218,,,0,,False,9,train,2
2999,0.0,841.65558,841.90579,-10.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021494,175,,,0,,False,11,test,1
3000,0.0,841.90579,842.15601,10.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021494,117,,,0,,False,13,train,1
3001,0.0,842.15601,842.40621,30.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020506,200,,,0,,False,11,test,0
3002,0.0,842.40621,842.65642,40.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,19,,,0,,False,14,test,1
3003,0.0,842.65642,842.90662,-30.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,10,,,0,,False,8,test,1
3004,0.0,842.90662,843.15683,-30.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020506,176,,,0,,False,10,train,0
3005,0.0,843.15683,843.40704,-30.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020994,221,,,0,,False,11,test,0
3006,0.0,843.40704,843.65725,0.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020994,47,,,0,,False,11,test,2
