stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,x_position,stimulus_name,Dir,frame,color,Speed,contrast,size,temporal_frequency,orientation,y_position,spatial_frequency,coherence,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1599,0.0,468.35799,468.60821,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25021383,99,,,0,,False,7,train,1
1600,0.0,468.60821,468.85842,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25021383,23,,,0,,False,4,train,1
1601,0.0,468.85842,469.10863,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25020367,11,,,0,,False,5,test,0
1602,0.0,469.10863,469.35883,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-20.0,0.08,null,0.25020367,199,,,0,,False,4,train,1
1603,0.0,469.35883,469.60903,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25020367,194,,,0,,False,4,train,1
1604,0.0,469.60903,469.85924,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25020367,173,,,0,,False,5,test,0
1605,0.0,469.85924,470.10945,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25020883,12,,,0,,False,7,train,1
1606,0.0,470.10945,470.35965,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25020883,31,,,0,,False,9,train,2
1607,0.0,470.35965,470.60986,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25020883,231,,,0,,False,5,test,0
1608,0.0,470.60986,470.86007,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25020883,205,,,0,,False,5,test,0
1609,0.0,470.86007,471.11028,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25020617,23,,,0,,False,5,test,1
1610,0.0,471.11028,471.36048,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25020617,151,,,0,,False,5,test,2
1611,0.0,471.36048,471.61069,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25020617,204,,,0,,False,8,test,1
1612,0.0,471.61069,471.8609,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020617,238,,,0,,False,2,test,0
1613,0.0,471.8609,472.11111,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25021133,37,,,0,,False,6,train,1
1614,0.0,472.11111,472.36132,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25021133,87,,,0,,False,5,test,2
1615,0.0,472.36132,472.61153,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25021133,28,,,0,,False,9,train,1
1616,0.0,472.61153,472.86174,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25021133,54,,,0,,False,7,train,0
1617,0.0,472.86174,473.11195,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25021117,88,,,0,,False,5,test,2
1618,0.0,473.11195,473.36216,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25021117,7,,,0,,False,6,train,1
1619,0.0,473.36216,473.61238,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25021117,188,,,0,,False,4,train,0
1620,0.0,473.61238,473.86259,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25021117,20,,,0,,False,4,train,2
1621,0.0,473.86259,474.11281,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25022383,93,,,0,,False,8,test,1
1622,0.0,474.11281,474.36303,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25022383,47,,,0,,False,7,train,1
1623,0.0,474.36303,474.61326,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25022383,114,,,0,,False,9,train,2
1624,0.0,474.61326,474.86348,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25022383,74,,,0,,False,8,test,2
1625,0.0,474.86348,475.11368,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25019617,104,,,0,,False,7,train,2
1626,0.0,475.11368,475.36387,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25019617,21,,,0,,False,8,test,1
1627,0.0,475.36387,475.61407,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25019617,122,,,0,,False,8,test,0
1628,0.0,475.61407,475.86427,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25019617,12,,,0,,False,8,test,1
1629,0.0,475.86427,476.11448,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25020883,89,,,0,,False,6,train,1
1630,0.0,476.11448,476.36468,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25020883,215,,,0,,False,5,test,1
1631,0.0,476.36468,476.61489,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25020883,216,,,0,,False,4,train,1
1632,0.0,476.61489,476.8651,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25020883,138,,,0,,False,6,train,1
1633,0.0,476.8651,477.11531,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25020617,215,,,0,,False,6,train,1
1634,0.0,477.11531,477.36551,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25020617,206,,,0,,False,4,train,1
1635,0.0,477.36551,477.61572,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25020617,179,,,0,,False,5,test,0
1636,0.0,477.61572,477.86593,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25020617,219,,,0,,False,6,train,2
1637,0.0,477.86593,478.11614,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25021383,119,,,0,,False,3,train,0
1638,0.0,478.11614,478.36635,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25021383,186,,,0,,False,7,train,2
1639,0.0,478.36635,478.61657,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021383,226,,,0,,False,5,test,0
1640,0.0,478.61657,478.86678,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25021383,91,,,0,,False,5,test,0
1641,0.0,478.86678,479.11699,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25020867,197,,,0,,False,3,train,0
1642,0.0,479.11699,479.3672,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25020867,25,,,0,,False,8,test,1
1643,0.0,479.3672,479.61741,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25020867,204,,,0,,False,9,train,1
1644,0.0,479.61741,479.86762,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020867,105,,,0,,False,6,train,1
1645,0.0,479.86762,480.11782,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25020633,39,,,0,,False,6,train,2
1646,0.0,480.11782,480.36803,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020633,105,,,0,,False,7,train,1
1647,0.0,480.36803,480.61824,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25020633,205,,,0,,False,6,train,0
1648,0.0,480.61824,480.86844,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25020633,208,,,0,,False,3,train,1
1649,0.0,480.86844,481.11865,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25020617,218,,,0,,False,5,test,0
1650,0.0,481.11865,481.36885,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020617,229,,,0,,False,9,train,1
1651,0.0,481.36885,481.61906,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25020617,6,,,0,,False,4,train,2
1652,0.0,481.61906,481.86927,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25020617,205,,,0,,False,7,train,0
1653,0.0,481.86927,482.11948,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25021133,201,,,0,,False,9,train,2
1654,0.0,482.11948,482.36969,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25021133,154,,,0,,False,8,test,1
1655,0.0,482.36969,482.6199,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-20.0,0.08,null,0.25021133,62,,,0,,False,6,train,1
1656,0.0,482.6199,482.87011,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25021133,129,,,0,,False,6,train,1
1657,0.0,482.87011,483.12032,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021117,116,,,0,,False,5,test,0
1658,0.0,483.12032,483.37053,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021117,133,,,0,,False,7,train,0
1659,0.0,483.37053,483.62075,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25021117,190,,,0,,False,5,test,0
1660,0.0,483.62075,483.87096,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-20.0,0.08,null,0.25021117,16,,,0,,False,9,train,1
1661,0.0,483.87096,484.12117,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25021383,55,,,0,,False,8,test,1
1662,0.0,484.12117,484.37138,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25021383,231,,,0,,False,6,train,0
1663,0.0,484.37138,484.6216,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25021383,202,,,0,,False,8,test,2
1664,0.0,484.6216,484.87181,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25021383,32,,,0,,False,8,test,2
1665,0.0,484.87181,485.12201,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25020117,187,,,0,,False,5,test,1
1666,0.0,485.12201,485.37221,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25020117,232,,,0,,False,4,train,1
1667,0.0,485.37221,485.62242,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25020117,212,,,0,,False,6,train,1
1668,0.0,485.62242,485.87262,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25020117,190,,,0,,False,6,train,0
1669,0.0,485.87262,486.12283,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25021133,46,,,0,,False,9,train,1
1670,0.0,486.12283,486.37304,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25021133,14,,,0,,False,6,train,1
1671,0.0,486.37304,486.62325,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25021133,122,,,0,,False,9,train,0
1672,0.0,486.62325,486.87346,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25021133,237,,,0,,False,5,test,1
1673,0.0,486.87346,487.12367,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25020867,183,,,0,,False,8,test,2
1674,0.0,487.12367,487.37388,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25020867,137,,,0,,False,9,train,1
1675,0.0,487.37388,487.62409,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020867,92,,,0,,False,5,test,2
1676,0.0,487.62409,487.8743,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25020867,56,,,0,,False,8,test,0
1677,0.0,487.8743,488.12451,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-20.0,0.08,null,0.25021633,16,,,0,,False,10,train,1
1678,0.0,488.12451,488.37473,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25021633,195,,,0,,False,7,train,0
1679,0.0,488.37473,488.62495,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25021633,112,,,0,,False,8,test,1
1680,0.0,488.62495,488.87516,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25021633,114,,,0,,False,10,train,2
1681,0.0,488.87516,489.12536,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25020117,166,,,0,,False,5,test,0
1682,0.0,489.12536,489.37556,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25020117,22,,,0,,False,9,train,0
1683,0.0,489.37556,489.62577,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020117,44,,,0,,False,3,train,0
1684,0.0,489.62577,489.87597,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25020117,82,,,0,,False,3,train,2
1685,0.0,489.87597,490.12618,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25021383,129,,,0,,False,7,train,1
1686,0.0,490.12618,490.37639,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25021383,92,,,0,,False,6,train,2
1687,0.0,490.37639,490.62661,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021383,56,,,0,,False,9,train,0
1688,0.0,490.62661,490.87682,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25021383,219,,,0,,False,7,train,2
1689,0.0,490.87682,491.12703,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25020617,141,,,0,,False,7,train,0
1690,0.0,491.12703,491.37723,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25020617,151,,,0,,False,6,train,2
1691,0.0,491.37723,491.62744,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25020617,39,,,0,,False,7,train,2
1692,0.0,491.62744,491.87765,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25020617,43,,,0,,False,7,train,2
1693,0.0,491.87765,492.12786,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25020883,27,,,0,,False,7,train,0
1694,0.0,492.12786,492.37806,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25020883,188,,,0,,False,5,test,0
1695,0.0,492.37806,492.62827,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25020883,96,,,0,,False,7,train,0
1696,0.0,492.62827,492.87848,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25020883,57,,,0,,False,7,train,2
1697,0.0,492.87848,493.12869,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25020867,35,,,0,,False,9,train,2
1698,0.0,493.12869,493.3789,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25020867,124,,,0,,False,8,test,2
1699,0.0,493.3789,493.62911,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020867,93,,,0,,False,9,train,1
1700,0.0,493.62911,493.87932,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,30.0,0.08,null,0.25020867,3,,,0,,False,10,train,0
1701,0.0,493.87932,494.12953,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25021633,29,,,0,,False,8,test,2
1702,0.0,494.12953,494.37975,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25021633,15,,,0,,False,4,train,0
1703,0.0,494.37975,494.62997,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25021633,91,,,0,,False,6,train,0
1704,0.0,494.62997,494.88018,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25021633,211,,,0,,False,9,train,2
1705,0.0,494.88018,495.13038,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25020117,206,,,0,,False,5,test,1
1706,0.0,495.13038,495.38058,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25020117,210,,,0,,False,5,test,2
1707,0.0,495.38058,495.63079,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25020117,76,,,0,,False,6,train,0
1708,0.0,495.63079,495.88099,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25020117,159,,,0,,False,8,test,2
1709,0.0,495.88099,496.13121,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25021883,201,,,0,,False,10,train,2
1710,0.0,496.13121,496.38142,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25021883,223,,,0,,False,3,train,1
1711,0.0,496.38142,496.63164,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,30.0,0.08,null,0.25021883,95,,,0,,False,8,test,0
1712,0.0,496.63164,496.88186,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25021883,80,,,0,,False,8,test,2
1713,0.0,496.88186,497.13206,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25020117,208,,,0,,False,4,train,1
1714,0.0,497.13206,497.38226,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020117,118,,,0,,False,4,train,2
1715,0.0,497.38226,497.63247,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-20.0,0.08,null,0.25020117,1,,,0,,False,9,train,1
1716,0.0,497.63247,497.88267,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25020117,210,,,0,,False,6,train,2
1717,0.0,497.88267,498.13288,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25021633,235,,,0,,False,4,train,0
1718,0.0,498.13288,498.3831,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25021633,238,,,0,,False,3,train,0
1719,0.0,498.3831,498.63332,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25021633,179,,,0,,False,6,train,0
1720,0.0,498.63332,498.88353,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25021633,204,,,0,,False,10,train,1
1721,0.0,498.88353,499.13373,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25020117,171,,,0,,False,4,train,2
1722,0.0,499.13373,499.38393,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25020117,68,,,0,,False,8,test,1
1723,0.0,499.38393,499.63414,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25020117,197,,,0,,False,4,train,0
1724,0.0,499.63414,499.88434,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020117,238,,,0,,False,4,train,0
1725,0.0,499.88434,500.13455,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25021633,207,,,0,,False,7,train,1
1726,0.0,500.13455,500.38477,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25021633,120,,,0,,False,6,train,2
1727,0.0,500.38477,500.63499,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-20.0,0.08,null,0.25021633,62,,,0,,False,7,train,1
