group,model,azimuth_deg,elevation_deg,halfmax_area_deg2,effective_local_units
HVA,allen,40,46.25,83986.917,7.9786015
HVA,allen,41.25,46.25,84855.767,7.4176226
HVA,allen,42.5,46.25,85082.345,6.8874721
HVA,allen,43.75,46.25,84567.739,6.3955393
HVA,allen,45,46.25,83253.362,5.9449722
HVA,allen,46.25,46.25,81130.301,5.5355438
HVA,allen,47.5,46.25,78242.37,5.1646602
HVA,allen,48.75,46.25,74682.013,4.8283184
HVA,allen,50,46.25,70579.815,4.5219161
HVA,allen,51.25,46.25,66089.784,4.2408789
HVA,allen,52.5,46.25,61373.276,3.9811041
HVA,allen,53.75,46.25,56584.313,3.73923
HVA,allen,55,46.25,51858.308,3.512748
HVA,allen,56.25,46.25,47305.111,3.2999808
HVA,allen,57.5,46.25,43006.319,3.0999587
HVA,allen,58.75,46.25,,2.9122348
HVA,allen,60,46.25,,2.7366824
HVA,allen,61.25,46.25,,2.5733091
HVA,allen,62.5,46.25,,2.4221135
HVA,allen,63.75,46.25,,2.2829927
HVA,allen,65,46.25,,2.1556998
HVA,allen,66.25,46.25,,2.0398381
HVA,allen,67.5,46.25,,1.9348825
HVA,allen,68.75,46.25,,1.840213
HVA,allen,70,46.25,,1.755153
HVA,allen,71.25,46.25,,1.6790056
HVA,allen,72.5,46.25,,1.6110846
HVA,allen,73.75,46.25,,1.5507401
HVA,allen,75,46.25,,1.4973785
HVA,allen,76.25,46.25,,1.4504778
HVA,allen,77.5,46.25,,1.4096005
HVA,allen,78.75,46.25,,1.374405
HVA,allen,80,46.25,,1.3446566
HVA,allen,81.25,46.25,,1.320241
HVA,allen,82.5,46.25,,1.3011795
HVA,allen,83.75,46.25,,1.2876491
HVA,allen,85,46.25,,1.2800071
HVA,allen,86.25,46.25,,1.2788212
HVA,allen,87.5,46.25,,1.2849038
HVA,allen,88.75,46.25,,1.299347
HVA,allen,90,46.25,,1.3235482
HVA,allen,10,47.5,69916.236,10.62756
HVA,allen,11.25,47.5,69241.136,10.6846
HVA,allen,12.5,47.5,68620.563,10.743596
HVA,allen,13.75,47.5,68065.338,10.804995
HVA,allen,15,47.5,67587.089,10.869154
HVA,allen,16.25,47.5,67198.292,10.936254
HVA,allen,17.5,47.5,66912.3,11.006169
HVA,allen,18.75,47.5,66743.334,11.078304
HVA,allen,20,47.5,66706.423,11.15138
HVA,allen,21.25,47.5,66817.256,11.223174
HVA,allen,22.5,47.5,67091.922,11.290225
HVA,allen,23.75,47.5,67546.476,11.347514
HVA,allen,25,47.5,68196.276,11.388187
HVA,allen,26.25,47.5,69055.016,11.4034
HVA,allen,27.5,47.5,70133.37,11.382417
HVA,allen,28.75,47.5,71437.172,11.313136
HVA,allen,30,47.5,72965.073,11.183176
HVA,allen,31.25,47.5,74705.68,10.981577
HVA,allen,32.5,47.5,76634.268,10.700938
HVA,allen,33.75,47.5,78709.348,10.339543
HVA,allen,35,47.5,80869.536,9.9027846
HVA,allen,36.25,47.5,83031.451,9.4032759
HVA,allen,37.5,47.5,85089.531,8.8593742
HVA,allen,38.75,47.5,86918.72,8.292463
HVA,allen,40,47.5,88380.768,7.7237915
HVA,allen,41.25,47.5,89334.335,7.1717585
HVA,allen,42.5,47.5,89648.252,6.6502264
HVA,allen,43.75,47.5,89216.265,6.1679839
HVA,allen,45,47.5,87970.819,5.7291205
HVA,allen,46.25,47.5,85893.143,5.3339256
HVA,allen,47.5,47.5,83017.413,4.9799644
HVA,allen,48.75,47.5,79427.928,4.6630993
HVA,allen,50,47.5,75249.813,4.3783487
HVA,allen,51.25,47.5,70635.116,4.1205526
HVA,allen,52.5,47.5,65746.993,3.8848589
HVA,allen,53.75,47.5,60744.706,3.6670523
HVA,allen,55,47.5,55771.549,3.4637442
HVA,allen,56.25,47.5,50946.825,3.2724413
HVA,allen,57.5,47.5,46362.05,3.0915066
HVA,allen,58.75,47.5,,2.9200363
HVA,allen,60,47.5,,2.757684
HVA,allen,61.25,47.5,,2.6044631
HVA,allen,62.5,47.5,,2.4605638
HVA,allen,63.75,47.5,,2.3262035
HVA,allen,65,47.5,,2.2015247
HVA,allen,66.25,47.5,,2.0865381
HVA,allen,67.5,47.5,,1.9811056
HVA,allen,68.75,47.5,,1.8849502
HVA,allen,70,47.5,,1.7976817
HVA,allen,71.25,47.5,,1.7188308
HVA,allen,72.5,47.5,,1.6478828
HVA,allen,73.75,47.5,,1.5843088
HVA,allen,75,47.5,,1.5275922
HVA,allen,76.25,47.5,,1.4772506
HVA,allen,77.5,47.5,,1.4328535
HVA,allen,78.75,47.5,,1.394037
HVA,allen,80,47.5,,1.3605176
HVA,allen,81.25,47.5,,1.3321043
HVA,allen,82.5,47.5,,1.3087139
HVA,allen,83.75,47.5,,1.2903868
HVA,allen,85,47.5,,1.2773075
HVA,allen,86.25,47.5,,1.2698297
HVA,allen,87.5,47.5,,1.268506
HVA,allen,88.75,47.5,,1.2741229
HVA,allen,90,47.5,,1.2877367
HVA,allen,10,48.75,76226.614,9.7826415
HVA,allen,11.25,48.75,75371.025,9.8542541
HVA,allen,12.5,48.75,74575.504,9.9276797
HVA,allen,13.75,48.75,73851.237,10.003358
HVA,allen,15,48.75,73210.203,10.081694
HVA,allen,16.25,48.75,72665.227,10.162986
HVA,allen,17.5,48.75,72230.004,10.247307
HVA,allen,18.75,48.75,71919.103,10.334362
HVA,allen,20,48.75,71747.904,10.423284
HVA,allen,21.25,48.75,71732.464,10.512382
HVA,allen,22.5,48.75,71889.258,10.598834
HVA,allen,23.75,48.75,72234.755,10.678338
HVA,allen,25,48.75,72784.762,10.744761
HVA,allen,26.25,48.75,73553.473,10.78987
HVA,allen,27.5,48.75,74552.125,10.803268
HVA,allen,28.75,48.75,75787.202,10.772715
HVA,allen,30,48.75,77258.108,10.685037
HVA,allen,31.25,48.75,78954.328,10.527737
HVA,allen,32.5,48.75,80852.152,10.291237
HVA,allen,33.75,48.75,82911.217,9.9713393
HVA,allen,35,48.75,85071.318,9.5711872
HVA,allen,36.25,48.75,87250.163,9.1019121
HVA,allen,37.5,48.75,89342.946,8.5814949
HVA,allen,38.75,48.75,91224.683,8.0320352
HVA,allen,40,48.75,92756.05,7.4762674
HVA,allen,41.25,48.75,93792.998,6.9343843
HVA,allen,42.5,48.75,94199.593,6.4219461
HVA,allen,43.75,48.75,93862.568,5.9491022
HVA,allen,45,48.75,92705.285,5.5208916
HVA,allen,46.25,48.75,90698.467,5.1381767
HVA,allen,47.5,48.75,87865.421,4.7987934
HVA,allen,48.75,48.75,84280.562,4.4986421
HVA,allen,50,48.75,80061.441,4.2325891
HVA,allen,51.25,48.75,75355.89,3.9951548
HVA,allen,52.5,48.75,70326.723,3.7810123
HVA,allen,53.75,48.75,65136.668,3.5853359
HVA,allen,55,48.75,59935.662,3.4040308
HVA,allen,56.25,48.75,54851.851,3.2338611
HVA,allen,57.5,48.75,49986.671,3.0724875
HVA,allen,58.75,48.75,,2.9184191
HVA,allen,60,48.75,,2.7708959
HVA,allen,61.25,48.75,,2.6297218
HVA,allen,62.5,48.75,,2.4950768
HVA,allen,63.75,48.75,,2.3673371
HVA,allen,65,48.75,,2.2469248
HVA,allen,66.25,48.75,,2.1341995
HVA,allen,67.5,48.75,,2.0293936
HVA,allen,68.75,48.75,,1.9325872
HVA,allen,70,48.75,,1.8437098
HVA,allen,71.25,48.75,,1.7625619
HVA,allen,72.5,48.75,,1.6888452
HVA,allen,73.75,48.75,,1.6221951
HVA,allen,75,48.75,,1.5622119
HVA,allen,76.25,48.75,,1.5084886
HVA,allen,77.5,48.75,,1.460634
HVA,allen,78.75,48.75,,1.4182923
HVA,allen,80,48.75,,1.3811599
HVA,allen,81.25,48.75,,1.3489997
HVA,allen,82.5,48.75,,1.3216559
HVA,allen,83.75,48.75,,1.2990688
HVA,allen,85,48.75,,1.2812925
HVA,allen,86.25,48.75,,1.2685148
HVA,allen,87.5,48.75,,1.2610824
HVA,allen,88.75,48.75,,1.2595307
HVA,allen,90,48.75,,1.2646185
HVA,allen,10,50,83182.15,9.0151795
HVA,allen,11.25,50,82106.911,9.0981482
HVA,allen,12.5,50,81098.183,9.1826419
HVA,allen,13.75,50,80167.493,9.2690931
HVA,allen,15,50,79327.143,9.3579472
HVA,allen,16.25,50,78590.268,9.4495988
HVA,allen,17.5,50,77970.865,9.5442983
HVA,allen,18.75,50,77483.804,9.6420181
HVA,allen,20,50,77144.769,9.7422701
HVA,allen,21.25,50,76970.134,9.8438638
HVA,allen,22.5,50,76976.712,9.9446
HVA,allen,23.75,50,77181.342,10.040904
HVA,allen,25,50,77600.252,10.127428
HVA,allen,26.25,50,78248.123,10.196682
HVA,allen,27.5,50,79136.776,10.238827
HVA,allen,28.75,50,80273.405,10.241793
HVA,allen,30,50,81658.286,10.191975
HVA,allen,31.25,50,83281.976,10.075692
HVA,allen,32.5,50,85122.062,9.8814335
HVA,allen,33.75,50,87139.699,9.6025745
HVA,allen,35,50,89276.373,9.2398272
HVA,allen,36.25,50,91451.514,8.8024708
HVA,allen,37.5,50,93561.825,8.3076509
HVA,allen,38.75,50,95483.227,7.7777509
HVA,allen,40,50,97076.197,7.2366593
HVA,allen,41.25,50,98194.811,6.7061504
HVA,allen,42.5,50,98699.06,6.203368
HVA,allen,43.75,50,98469.093,5.7397774
HVA,allen,45,50,97419.227,5.3213697
HVA,allen,46.25,50,95509.215,4.9496217
HVA,allen,47.5,50,92750.481,4.6227215
HVA,allen,48.75,50,89205.991,4.3367309
HVA,allen,50,50,84983.722,4.0865339
HVA,allen,51.25,50,80225.04,3.8665413
HVA,allen,52.5,50,75090.17,3.6711881
HVA,allen,53.75,50,69743.302,3.4952769
HVA,allen,55,50,64339.476,3.3342141
HVA,allen,56.25,50,59014.731,3.1841648
HVA,allen,57.5,50,53880.097,3.0421417
HVA,allen,58.75,50,,2.9060243
HVA,allen,60,50,,2.7745124
HVA,allen,61.25,50,,2.6470167
HVA,allen,62.5,50,,2.5235037
HVA,allen,63.75,50,,2.4043183
HVA,allen,65,50,,2.2900094
HVA,allen,66.25,50,,2.1811804
HVA,allen,67.5,50,,2.0783778
HVA,allen,68.75,50,,1.9820218
HVA,allen,70,50,,1.8923747
HVA,allen,71.25,50,,1.8095379
HVA,allen,72.5,50,,1.7334698
HVA,allen,73.75,50,,1.6640133
HVA,allen,75,50,,1.6009278
HVA,allen,76.25,50,,1.5439203
HVA,allen,77.5,50,,1.4926738
HVA,allen,78.75,50,,1.4468725
HVA,allen,80,50,,1.406222
HVA,allen,81.25,50,,1.3704673
HVA,allen,82.5,50,,1.3394094
HVA,allen,83.75,50,,1.31292
HVA,allen,85,50,,1.2909576
HVA,allen,86.25,50,,1.2735852
HVA,allen,87.5,50,,1.2609906
HVA,allen,88.75,50,,1.2535111
HVA,allen,90,50,,1.2516633
HVA,corrected,10,-30,552.64507,21.58006
HVA,corrected,11.25,-30,567.3495,22.100185
HVA,corrected,12.5,-30,582.64681,22.579176
HVA,corrected,13.75,-30,598.51409,23.008504
HVA,corrected,15,-30,614.91986,23.379857
HVA,corrected,16.25,-30,631.82375,23.685424
HVA,corrected,17.5,-30,649.17649,23.918168
HVA,corrected,18.75,-30,666.92032,24.072079
HVA,corrected,20,-30,684.98979,24.142387
HVA,corrected,21.25,-30,703.31307,24.125737
HVA,corrected,22.5,-30,721.81365,24.020308
HVA,corrected,23.75,-30,740.41249,23.825902
HVA,corrected,25,-30,759.03052,23.543992
HVA,corrected,26.25,-30,777.59122,23.17775
HVA,corrected,27.5,-30,796.0234,22.732061
HVA,corrected,28.75,-30,814.26373,22.213493
HVA,corrected,30,-30,832.2591,21.630244
HVA,corrected,31.25,-30,849.96867,20.992004
HVA,corrected,32.5,-30,867.36541,20.309754
HVA,corrected,33.75,-30,884.43737,19.595462
HVA,corrected,35,-30,901.18871,18.861706
HVA,corrected,36.25,-30,917.64058,18.121236
HVA,corrected,37.5,-30,933.83219,17.386526
HVA,corrected,38.75,-30,949.82225,16.669339
HVA,corrected,40,-30,965.69104,15.980342
HVA,corrected,41.25,-30,981.54334,15.328755
HVA,corrected,42.5,-30,997.51241,14.721986
HVA,corrected,43.75,-30,1013.7649,14.165167
HVA,corrected,45,-30,1030.5065,13.660391
HVA,corrected,46.25,-30,1047.9883,13.20542
HVA,corrected,47.5,-30,1066.5115,12.791551
HVA,corrected,48.75,-30,1086.4312,12.4004
HVA,corrected,50,-30,1108.1536,11.99988
HVA,corrected,51.25,-30,1132.1259,11.541137
HVA,corrected,52.5,-30,1158.8136,10.961037
HVA,corrected,53.75,-30,1188.6604,10.197406
HVA,corrected,55,-30,1222.0302,9.2200725
HVA,corrected,56.25,-30,1259.1309,8.0633696
HVA,corrected,57.5,-30,1299.9318,6.828585
HVA,corrected,58.75,-30,1344.0919,5.6424079
HVA,corrected,60,-30,1390.9238,4.6026086
HVA,corrected,61.25,-30,1439.4179,3.7524075
HVA,corrected,62.5,-30,1488.3353,3.0891381
HVA,corrected,63.75,-30,,2.5860314
HVA,corrected,65,-30,,2.209862
HVA,corrected,66.25,-30,,1.9301603
HVA,corrected,67.5,-30,,1.7223162
HVA,corrected,68.75,-30,,1.5676535
HVA,corrected,70,-30,,1.4524269
HVA,corrected,71.25,-30,,1.3666561
HVA,corrected,72.5,-30,,1.3031257
HVA,corrected,73.75,-30,,1.2566167
HVA,corrected,75,-30,,1.2233472
HVA,corrected,76.25,-30,,1.2005747
HVA,corrected,77.5,-30,,1.1863149
HVA,corrected,78.75,-30,,1.1791446
HVA,corrected,80,-30,,1.1780608
HVA,corrected,81.25,-30,,1.1823817
HVA,corrected,82.5,-30,,1.1916738
HVA,corrected,83.75,-30,,1.2056989
HVA,corrected,85,-30,,1.2243733
HVA,corrected,86.25,-30,,1.2477337
HVA,corrected,87.5,-30,,1.2759071
HVA,corrected,88.75,-30,,1.3090784
HVA,corrected,90,-30,,1.3474535
HVA,corrected,10,-28.75,555.74286,22.9295
HVA,corrected,11.25,-28.75,569.86237,23.473505
HVA,corrected,12.5,-28.75,584.54423,23.975171
HVA,corrected,13.75,-28.75,599.76746,24.425241
HVA,corrected,15,-28.75,615.5028,24.814514
HVA,corrected,16.25,-28.75,631.71245,25.134146
HVA,corrected,17.5,-28.75,648.34989,25.37596
HVA,corrected,18.75,-28.75,665.36025,25.532759
HVA,corrected,20,-28.75,682.68094,25.598619
HVA,corrected,21.25,-28.75,700.24288,25.569164
HVA,corrected,22.5,-28.75,717.97206,25.441785
HVA,corrected,23.75,-28.75,735.79164,25.215839
HVA,corrected,25,-28.75,753.62434,24.89278
HVA,corrected,26.25,-28.75,771.39502,24.476249
HVA,corrected,27.5,-28.75,789.03346,23.972095
HVA,corrected,28.75,-28.75,806.47697,23.388318
HVA,corrected,30,-28.75,823.67276,22.734918
HVA,corrected,31.25,-28.75,840.58006,22.023629
HVA,corrected,32.5,-28.75,857.17181,21.267551
HVA,corrected,33.75,-28.75,873.43591,20.480677
HVA,corrected,35,-28.75,889.37628,19.677363
HVA,corrected,36.25,-28.75,905.01379,18.871773
HVA,corrected,37.5,-28.75,920.38723,18.07737
HVA,corrected,38.75,-28.75,935.5547,17.306469
HVA,corrected,40,-28.75,950.5956,16.569887
HVA,corrected,41.25,-28.75,965.61349,15.876665
HVA,corrected,42.5,-28.75,980.73988,15.233788
HVA,corrected,43.75,-28.75,996.1392,14.645819
HVA,corrected,45,-28.75,1012.0145,14.114235
HVA,corrected,46.25,-28.75,1028.6139,13.63624
HVA,corrected,47.5,-28.75,1046.2359,13.202745
HVA,corrected,48.75,-28.75,1065.2337,12.795268
HVA,corrected,50,-28.75,1086.0147,12.381999
HVA,corrected,51.25,-28.75,1109.0318,11.914605
HVA,corrected,52.5,-28.75,1134.7646,11.330063
HVA,corrected,53.75,-28.75,1163.6829,10.564517
HVA,corrected,55,-28.75,1196.1931,9.5829712
HVA,corrected,56.25,-28.75,1232.5649,8.4127407
HVA,corrected,57.5,-28.75,1272.8489,7.1502497
HVA,corrected,58.75,-28.75,1316.7983,5.92355
HVA,corrected,60,-28.75,1363.8213,4.8370566
HVA,corrected,61.25,-28.75,1412.9861,3.9413461
HVA,corrected,62.5,-28.75,1463.0954,3.2384728
HVA,corrected,63.75,-28.75,,2.7033282
HVA,corrected,65,-28.75,,2.3023779
HVA,corrected,66.25,-28.75,,2.0040137
HVA,corrected,67.5,-28.75,,1.7823465
HVA,corrected,68.75,-28.75,,1.6175784
HVA,corrected,70,-28.75,,1.4950805
HVA,corrected,71.25,-28.75,,1.4042139
HVA,corrected,72.5,-28.75,,1.337286
HVA,corrected,73.75,-28.75,,1.2887398
HVA,corrected,75,-28.75,,1.2545583
HVA,corrected,76.25,-28.75,,1.2318386
HVA,corrected,77.5,-28.75,,1.2184918
HVA,corrected,78.75,-28.75,,1.2130303
HVA,corrected,80,-28.75,,1.2144175
HVA,corrected,81.25,-28.75,,1.2219589
HVA,corrected,82.5,-28.75,,1.2352236
HVA,corrected,83.75,-28.75,,1.2539826
HVA,corrected,85,-28.75,,1.2781603
HVA,corrected,86.25,-28.75,,1.3077896
HVA,corrected,87.5,-28.75,,1.3429667
HVA,corrected,88.75,-28.75,,1.3838001
HVA,corrected,90,-28.75,,1.4303465
HVA,corrected,10,-27.5,558.74835,24.430342
HVA,corrected,11.25,-27.5,572.23792,24.998983
HVA,corrected,12.5,-27.5,586.25661,25.524554
HVA,corrected,13.75,-27.5,600.78533,25.997034
HVA,corrected,15,-27.5,615.79723,26.406238
HVA,corrected,16.25,-27.5,631.25723,26.742119
HVA,corrected,17.5,-27.5,647.12188,26.995116
HVA,corrected,18.75,-27.5,663.33958,27.156536
HVA,corrected,20,-27.5,679.85108,27.21895
HVA,corrected,21.25,-27.5,696.59063,27.176589
HVA,corrected,22.5,-27.5,713.48737,27.025726
HVA,corrected,23.75,-27.5,730.46735,26.76501
HVA,corrected,25,-27.5,747.45581,26.395738
HVA,corrected,26.25,-27.5,764.37972,25.922028
HVA,corrected,27.5,-27.5,781.17055,25.350867
HVA,corrected,28.75,-27.5,797.76684,24.691999
HVA,corrected,30,-27.5,814.11671,23.957651
HVA,corrected,31.25,-27.5,830.17994,23.162079
HVA,corrected,32.5,-27.5,845.92976,22.320972
HVA,corrected,33.75,-27.5,861.35417,21.450758
HVA,corrected,35,-27.5,876.45697,20.567879
HVA,corrected,36.25,-27.5,891.25872,19.68811
HVA,corrected,37.5,-27.5,905.79768,18.825984
HVA,corrected,38.75,-27.5,920.13111,17.99435
HVA,corrected,40,-27.5,934.33717,17.204091
HVA,corrected,41.25,-27.5,948.51768,16.463929
HVA,corrected,42.5,-27.5,962.80182,15.780277
HVA,corrected,43.75,-27.5,977.35098,15.156977
HVA,corrected,45,-27.5,992.36457,14.594756
HVA,corrected,46.25,-27.5,1008.0864,14.090169
HVA,corrected,47.5,-27.5,1024.8109,13.633706
HVA,corrected,48.75,-27.5,1042.8876,13.206859
HVA,corrected,50,-27.5,1062.7224,12.778311
HVA,corrected,51.25,-27.5,1084.7715,12.300661
HVA,corrected,52.5,-27.5,1109.5251,11.711601
HVA,corrected,53.75,-27.5,1137.4759,10.946181
HVA,corrected,55,-27.5,1169.0699,9.9646578
HVA,corrected,56.25,-27.5,1204.6371,8.7862928
HVA,corrected,57.5,-27.5,1244.3102,7.50063
HVA,corrected,58.75,-27.5,1287.9423,6.2353168
HVA,corrected,60,-27.5,1335.0475,5.1010572
HVA,corrected,61.25,-27.5,1384.7883,4.1566999
HVA,corrected,62.5,-27.5,1436.0291,3.4102694
HVA,corrected,63.75,-27.5,,2.8392312
HVA,corrected,65,-27.5,,2.4101924
HVA,corrected,66.25,-27.5,,2.0905307
HVA,corrected,67.5,-27.5,,1.8530392
HVA,corrected,68.75,-27.5,,1.6767033
HVA,corrected,70,-27.5,,1.5459099
HVA,corrected,71.25,-27.5,,1.4492748
HVA,corrected,72.5,-27.5,,1.378562
HVA,corrected,73.75,-27.5,,1.3278274
HVA,corrected,75,-27.5,,1.2927836
HVA,corrected,76.25,-27.5,,1.2703435
HVA,corrected,77.5,-27.5,,1.2582961
HVA,corrected,78.75,-27.5,,1.2550773
HVA,corrected,80,-27.5,,1.2596056
HVA,corrected,81.25,-27.5,,1.2711621
HVA,corrected,82.5,-27.5,,1.2893003
HVA,corrected,83.75,-27.5,,1.3137734
HVA,corrected,85,-27.5,,1.3444698
HVA,corrected,86.25,-27.5,,1.3813502
HVA,corrected,87.5,-27.5,,1.4243774
HVA,corrected,88.75,-27.5,,1.4734328
HVA,corrected,90,-27.5,,1.5282151
HVA,corrected,10,-26.25,561.58977,26.091007
HVA,corrected,11.25,-26.25,574.40838,26.684543
HVA,corrected,12.5,-26.25,587.72023,27.234942
HVA,corrected,13.75,-26.25,601.50818,27.731417
HVA,corrected,15,-26.25,615.74779,28.162717
HVA,corrected,16.25,-26.25,630.40687,28.517424
HVA,corrected,17.5,-26.25,645.4453,28.78433
HVA,corrected,18.75,-26.25,660.81504,28.952887
HVA,corrected,20,-26.25,676.46069,29.013724
HVA,corrected,21.25,-26.25,692.32034,28.959215
HVA,corrected,22.5,-26.25,708.32696,28.784056
HVA,corrected,23.75,-26.25,724.4102,28.485816
HVA,corrected,25,-26.25,740.49857,28.065402
HVA,corrected,26.25,-26.25,756.52198,27.527365
HVA,corrected,27.5,-26.25,772.41432,26.87999
HVA,corrected,28.75,-26.25,788.11614,26.135127
HVA,corrected,30,-26.25,803.57706,25.307734
HVA,corrected,31.25,-26.25,818.75799,24.415165
HVA,corrected,32.5,-26.25,833.63286,23.476274
HVA,corrected,33.75,-26.25,848.19005,22.510423
HVA,corrected,35,-26.25,862.43343,21.536521
HVA,corrected,36.25,-26.25,876.38324,20.572185
HVA,corrected,37.5,-26.25,890.0771,19.633109
HVA,corrected,38.75,-26.25,903.57115,18.732656
HVA,corrected,40,-26.25,916.94193,17.88166
HVA,corrected,41.25,-26.25,930.28899,17.088374
HVA,corrected,42.5,-26.25,943.73847,16.358453
HVA,corrected,43.75,-26.25,957.44791,15.694842
HVA,corrected,45,-26.25,971.61197,15.097373
HVA,corrected,46.25,-26.25,986.46897,14.56184
HVA,corrected,47.5,-26.25,1002.3074,14.078289
HVA,corrected,48.75,-26.25,1019.4713,13.62827
HVA,corrected,50,-26.25,1038.3627,13.18122
HVA,corrected,51.25,-26.25,1059.4379,12.69117
HVA,corrected,52.5,-26.25,1083.1943,12.097273
HVA,corrected,53.75,-26.25,1110.144,11.334317
HVA,corrected,55,-26.25,1140.7686,10.358159
HVA,corrected,56.25,-26.25,1175.456,9.1790955
HVA,corrected,57.5,-26.25,1214.4208,7.8774596
HVA,corrected,58.75,-26.25,1257.6202,6.5780194
HVA,corrected,60,-26.25,1304.6844,5.3967756
HVA,corrected,61.25,-26.25,1354.8867,4.4015808
HVA,corrected,62.5,-26.25,1407.1748,3.607877
HVA,corrected,63.75,-26.25,,2.9969252
HVA,corrected,65,-26.25,,2.5361662
HVA,corrected,66.25,-26.25,,2.1922287
HVA,corrected,67.5,-26.25,,1.9366141
HVA,corrected,68.75,-26.25,,1.7470159
HVA,corrected,70,-26.25,,1.6067368
HVA,corrected,71.25,-26.25,,1.5035549
HVA,corrected,72.5,-26.25,,1.4286152
HVA,corrected,73.75,-26.25,,1.3755294
HVA,corrected,75,-26.25,,1.3396975
HVA,corrected,76.25,-26.25,,1.3178165
HVA,corrected,77.5,-26.25,,1.3075297
HVA,corrected,78.75,-26.25,,1.3071748
HVA,corrected,80,-26.25,,1.3156024
HVA,corrected,81.25,-26.25,,1.3320396
HVA,corrected,82.5,-26.25,,1.3559822
HVA,corrected,83.75,-26.25,,1.3871018
HVA,corrected,85,-26.25,,1.4251571
HVA,corrected,86.25,-26.25,,1.4698996
HVA,corrected,87.5,-26.25,,1.5209661
HVA,corrected,88.75,-26.25,,1.5777541
HVA,corrected,90,-26.25,,1.6392807
HVA,corrected,10,-25,564.18935,27.915329
HVA,corrected,11.25,-25,576.30172,28.533314
HVA,corrected,12.5,-25,588.86905,29.108975
HVA,corrected,13.75,-25,601.87605,29.630792
HVA,corrected,15,-25,615.30071,30.086403
HVA,corrected,16.25,-25,629.11381,30.462873
HVA,corrected,17.5,-25,643.27866,30.747075
HVA,corrected,18.75,-25,657.75115,30.92621
HVA,corrected,20,-25,672.48004,30.988458
HVA,corrected,21.25,-25,687.40782,30.923748
HVA,corrected,22.5,-25,702.47189,30.724608
HVA,corrected,23.75,-25,717.60623,30.387003
HVA,corrected,25,-25,732.74346,29.911082
HVA,corrected,26.25,-25,747.81719,29.30169
HVA,corrected,27.5,-25,762.76462,28.568543
HVA,corrected,28.75,-25,777.52909,27.725977
HVA,corrected,30,-25,792.06248,26.792268
HVA,corrected,31.25,-25,806.32743,25.788565
HVA,corrected,32.5,-25,820.29912,24.737582
HVA,corrected,33.75,-25,833.96665,23.662227
HVA,corrected,35,-25,847.33414,22.584331
HVA,corrected,36.25,-25,860.42162,21.523636
HVA,corrected,37.5,-25,873.2659,20.49711
HVA,corrected,38.75,-25,885.92178,19.518599
HVA,corrected,40,-25,898.46376,18.598767
HVA,corrected,41.25,-25,910.98852,17.745207
HVA,corrected,42.5,-25,923.61846,16.962616
HVA,corrected,43.75,-25,936.50635,16.252841
HVA,corrected,45,-25,949.841,15.614647
HVA,corrected,46.25,-25,963.85386,15.042963
HVA,corrected,47.5,-25,978.82587,14.527358
HVA,corrected,48.75,-25,995.09349,14.049551
HVA,corrected,50,-25,1013.0523,13.580029
HVA,corrected,51.25,-25,1033.1556,13.074826
HVA,corrected,52.5,-25,1055.9047,12.475442
HVA,corrected,53.75,-25,1081.8262,11.717466
HVA,corrected,55,-25,1111.4337,10.753066
HVA,corrected,56.25,-25,1145.1692,9.5829371
HVA,corrected,57.5,-25,1183.3281,8.2757158
HVA,corrected,58.75,-25,1225.9741,6.9500555
HVA,corrected,60,-25,1272.8626,5.7253703
HVA,corrected,61.25,-25,1323.394,4.6788193
HVA,corrected,62.5,-25,1376.6223,3.8348197
HVA,corrected,63.75,-25,1431.3307,3.1799994
HVA,corrected,65,-25,,2.6836505
HVA,corrected,66.25,-25,,2.3121272
HVA,corrected,67.5,-25,,2.0357719
HVA,corrected,68.75,-25,,1.8309557
HVA,corrected,70,-25,,1.679808
HVA,corrected,71.25,-25,,1.569173
HVA,corrected,72.5,-25,,1.4894934
HVA,corrected,73.75,-25,,1.4338692
HVA,corrected,75,-25,,1.3973354
HVA,corrected,76.25,-25,,1.3763312
HVA,corrected,77.5,-25,,1.368316
HVA,corrected,78.75,-25,,1.371491
HVA,corrected,80,-25,,1.3845925
HVA,corrected,81.25,-25,,1.4067304
HVA,corrected,82.5,-25,,1.4372539
HVA,corrected,83.75,-25,,1.4756263
HVA,corrected,85,-25,,1.5212991
HVA,corrected,86.25,-25,,1.5735749
HVA,corrected,87.5,-25,,1.6314586
HVA,corrected,88.75,-25,,1.6935019
HVA,corrected,90,-25,,1.7576628
HVA,corrected,10,-23.75,566.46644,29.900438
HVA,corrected,11.25,-23.75,577.84487,30.541512
HVA,corrected,12.5,-23.75,589.63785,31.14216
HVA,corrected,13.75,-23.75,601.83182,31.690218
HVA,corrected,15,-23.75,614.40708,32.172224
HVA,corrected,16.25,-23.75,627.33738,32.573622
HVA,corrected,17.5,-23.75,640.58956,32.879124
HVA,corrected,18.75,-23.75,654.12358,33.073273
HVA,corrected,20,-23.75,667.89271,33.141232
HVA,corrected,21.25,-23.75,681.84428,33.069796
HVA,corrected,22.5,-23.75,695.92067,32.84857
HVA,corrected,23.75,-23.75,710.0609,32.471209
HVA,corrected,25,-23.75,724.20244,31.936558
HVA,corrected,26.25,-23.75,738.28354,31.249472
HVA,corrected,27.5,-23.75,752.24555,30.421143
HVA,corrected,28.75,-23.75,766.03547,29.468782
HVA,corrected,30,-23.75,779.60828,28.414635
