stimulus_presentation_id,stimulus_block,start_time,stop_time,spatial_frequency,stimulus_name,Speed,temporal_frequency,phase,orientation,y_position,x_position,size,Dir,color,coherence,contrast,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3018,0.0,830.14531,830.39552,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,109,,,0,,False,13,train,1
3019,0.0,830.39552,830.64573,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,179,,,0,,False,10,train,0
3020,0.0,830.64573,830.89594,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-20.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,189,,,0,,False,10,train,1
3021,0.0,830.89594,831.14615,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,45,,,0,,False,11,test,1
3022,0.0,831.14615,831.39637,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,163,,,0,,False,12,train,2
3023,0.0,831.39637,831.64659,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,215,,,0,,False,12,train,0
3024,0.0,831.64659,831.8968,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,20.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,63,,,0,,False,12,train,1
3025,0.0,831.8968,832.147,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,2,,,0,,False,11,test,0
3026,0.0,832.147,832.3972,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,10.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,17,,,0,,False,14,test,0
3027,0.0,832.3972,832.6474,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,156,,,0,,False,10,train,0
3028,0.0,832.6474,832.8976,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,27,,,0,,False,14,test,1
3029,0.0,832.8976,833.14781,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,167,,,0,,False,11,test,2
3030,0.0,833.14781,833.39803,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,128,,,0,,False,13,train,0
3031,0.0,833.39803,833.64825,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,3,,,0,,False,11,test,2
3032,0.0,833.64825,833.89846,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,191,,,0,,False,11,test,0
3033,0.0,833.89846,834.14867,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,76,,,0,,False,11,test,0
3034,0.0,834.14867,834.39887,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,188,,,0,,False,13,train,2
3035,0.0,834.39887,834.64908,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,62,,,0,,False,11,test,1
3036,0.0,834.64908,834.89929,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,86,,,0,,False,12,train,0
3037,0.0,834.89929,835.1495,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,39,,,0,,False,13,train,0
3038,0.0,835.1495,835.39971,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,95,,,0,,False,12,train,0
3039,0.0,835.39971,835.64992,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,0.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,125,,,0,,False,11,test,0
3040,0.0,835.64992,835.90013,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,114,,,0,,False,11,test,0
3041,0.0,835.90013,836.15034,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,149,,,0,,False,9,train,2
3042,0.0,836.15034,836.40055,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,2,,,0,,False,12,train,0
3043,0.0,836.40055,836.65076,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,55,,,0,,False,8,test,2
3044,0.0,836.65076,836.90097,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,86,,,0,,False,13,train,0
3045,0.0,836.90097,837.15118,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,65,,,0,,False,13,train,1
3046,0.0,837.15118,837.40138,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,139,,,0,,False,13,train,2
3047,0.0,837.40138,837.65159,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,225,,,0,,False,13,train,2
3048,0.0,837.65159,837.9018,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,75,,,0,,False,10,train,0
3049,0.0,837.9018,838.15201,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,233,,,0,,False,11,test,2
3050,0.0,838.15201,838.40222,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,64,,,0,,False,13,train,1
3051,0.0,838.40222,838.65243,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,6,,,0,,False,10,train,0
3052,0.0,838.65243,838.90264,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,73,,,0,,False,13,train,2
3053,0.0,838.90264,839.15284,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020618,52,,,0,,False,11,test,1
3054,0.0,839.15284,839.40305,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020618,226,,,0,,False,12,train,2
3055,0.0,839.40305,839.65326,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,0.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020618,211,,,0,,False,10,train,2
3056,0.0,839.65326,839.90346,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020618,165,,,0,,False,10,train,0
3057,0.0,839.90346,840.15368,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021382,205,,,0,,False,13,train,1
3058,0.0,840.15368,840.40389,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021382,112,,,0,,False,13,train,1
3059,0.0,840.40389,840.6541,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021382,76,,,0,,False,12,train,0
3060,0.0,840.6541,840.90432,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021382,172,,,0,,False,12,train,1
3061,0.0,840.90432,841.15452,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020368,233,,,0,,False,12,train,2
3062,0.0,841.15452,841.40472,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020368,106,,,0,,False,13,train,2
3063,0.0,841.40472,841.65493,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020368,233,,,0,,False,13,train,2
3064,0.0,841.65493,841.90513,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020368,124,,,0,,False,13,train,1
3065,0.0,841.90513,842.15534,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,119,,,0,,False,13,train,2
3066,0.0,842.15534,842.40555,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,227,,,0,,False,13,train,1
3067,0.0,842.40555,842.65576,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,20.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,212,,,0,,False,12,train,1
3068,0.0,842.65576,842.90597,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,26,,,0,,False,14,test,2
3069,0.0,842.90597,843.15618,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,28,,,0,,False,11,test,0
3070,0.0,843.15618,843.40639,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,0.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,5,,,0,,False,11,test,2
3071,0.0,843.40639,843.65661,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,0.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,59,,,0,,False,12,train,2
3072,0.0,843.65661,843.90682,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,155,,,0,,False,12,train,1
3073,0.0,843.90682,844.15703,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,239,,,0,,False,9,train,0
3074,0.0,844.15703,844.40724,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,7,,,0,,False,13,train,1
3075,0.0,844.40724,844.65745,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,243,,,0,,False,11,test,1
3076,0.0,844.65745,844.90766,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,8,,,0,,False,13,train,2
3077,0.0,844.90766,845.15787,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,84,,,0,,False,11,test,1
3078,0.0,845.15787,845.40807,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,45,,,0,,False,12,train,1
3079,0.0,845.40807,845.65828,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,105,,,0,,False,13,train,2
3080,0.0,845.65828,845.90849,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,237,,,0,,False,11,test,2
3081,0.0,845.90849,846.1587,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,192,,,0,,False,13,train,2
3082,0.0,846.1587,846.4089,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,237,,,0,,False,12,train,2
3083,0.0,846.4089,846.65911,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,40.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,113,,,0,,False,10,train,2
3084,0.0,846.65911,846.90932,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,119,,,0,,False,14,test,2
3085,0.0,846.90932,847.15954,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,67,,,0,,False,12,train,2
3086,0.0,847.15954,847.40975,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,187,,,0,,False,12,train,0
3087,0.0,847.40975,847.65997,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,18,,,0,,False,11,test,1
3088,0.0,847.65997,847.91019,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,239,,,0,,False,10,train,0
3089,0.0,847.91019,848.16039,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,43,,,0,,False,10,train,2
3090,0.0,848.16039,848.41059,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,0.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,200,,,0,,False,13,train,0
3091,0.0,848.41059,848.6608,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,146,,,0,,False,12,train,0
3092,0.0,848.6608,848.911,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,162,,,0,,False,11,test,0
3093,0.0,848.911,849.16121,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,172,,,0,,False,13,train,1
3094,0.0,849.16121,849.41141,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,167,,,0,,False,12,train,2
3095,0.0,849.41141,849.66162,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,50,,,0,,False,13,train,2
3096,0.0,849.66162,849.91183,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,6,,,0,,False,11,test,0
3097,0.0,849.91183,850.16204,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,40.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,113,,,0,,False,11,test,2
3098,0.0,850.16204,850.41225,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,14,,,0,,False,12,train,0
3099,0.0,850.41225,850.66246,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-10.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,48,,,0,,False,13,train,1
3100,0.0,850.66246,850.91267,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,98,,,0,,False,11,test,2
3101,0.0,850.91267,851.16288,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,108,,,0,,False,13,train,2
3102,0.0,851.16288,851.41308,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,52,,,0,,False,12,train,1
3103,0.0,851.41308,851.66329,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,184,,,0,,False,11,test,2
3104,0.0,851.66329,851.9135,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,38,,,0,,False,11,test,2
3105,0.0,851.9135,852.16371,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,76,,,0,,False,13,train,0
3106,0.0,852.16371,852.41392,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,165,,,0,,False,11,test,0
3107,0.0,852.41392,852.66413,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,20.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,208,,,0,,False,13,train,1
3108,0.0,852.66413,852.91434,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,28,,,0,,False,12,train,0
3109,0.0,852.91434,853.16455,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,123,,,0,,False,12,train,2
3110,0.0,853.16455,853.41476,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,178,,,0,,False,12,train,1
3111,0.0,853.41476,853.66497,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,55,,,0,,False,9,train,2
3112,0.0,853.66497,853.91518,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,40.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,210,,,0,,False,10,train,2
3113,0.0,853.91518,854.16539,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,12,,,0,,False,12,train,2
3114,0.0,854.16539,854.41559,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,110,,,0,,False,10,train,1
3115,0.0,854.41559,854.6658,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,35,,,0,,False,13,train,2
3116,0.0,854.6658,854.91601,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,90,,,0,,False,12,train,2
3117,0.0,854.91601,855.16622,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,8,,,0,,False,14,test,2
3118,0.0,855.16622,855.41643,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,107,,,0,,False,10,train,0
3119,0.0,855.41643,855.66665,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-30.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,190,,,0,,False,12,train,1
3120,0.0,855.66665,855.91686,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-20.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,189,,,0,,False,11,test,1
3121,0.0,855.91686,856.16707,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-20.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,159,,,0,,False,13,train,1
3122,0.0,856.16707,856.41727,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-10.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,175,,,0,,False,11,test,1
3123,0.0,856.41727,856.66748,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-20.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,160,,,0,,False,11,test,1
3124,0.0,856.66748,856.91769,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,0.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,200,,,0,,False,14,test,0
3125,0.0,856.91769,857.1679,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,139,,,0,,False,14,test,2
3126,0.0,857.1679,857.41811,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-30.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,221,,,0,,False,11,test,1
3127,0.0,857.41811,857.66832,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,181,,,0,,False,13,train,0
3128,0.0,857.66832,857.91853,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,61,,,0,,False,10,train,1
3129,0.0,857.91853,858.16874,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-10.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,175,,,0,,False,12,train,1
3130,0.0,858.16874,858.41894,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,88,,,0,,False,11,test,0
3131,0.0,858.41894,858.66915,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,199,,,0,,False,12,train,1
3132,0.0,858.66915,858.91936,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,2,,,0,,False,13,train,0
3133,0.0,858.91936,859.16957,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,83,,,0,,False,12,train,2
3134,0.0,859.16957,859.41977,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,233,,,0,,False,14,test,2
3135,0.0,859.41977,859.66998,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,47,,,0,,False,14,test,2
3136,0.0,859.66998,859.92019,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020868,193,,,0,,False,10,train,2
3137,0.0,859.92019,860.1704,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,116,,,0,,False,12,train,0
3138,0.0,860.1704,860.42061,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,153,,,0,,False,13,train,0
3139,0.0,860.42061,860.67082,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,205,,,0,,False,14,test,1
3140,0.0,860.67082,860.92103,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,0.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,214,,,0,,False,12,train,0
3141,0.0,860.92103,861.17123,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020368,75,,,0,,False,11,test,0
3142,0.0,861.17123,861.42143,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,20.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020368,131,,,0,,False,13,train,1
3143,0.0,861.42143,861.67164,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020368,182,,,0,,False,14,test,0
3144,0.0,861.67164,861.92184,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020368,227,,,0,,False,14,test,1
3145,0.0,861.92184,862.17206,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-10.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021632,115,,,0,,False,13,train,1
3146,0.0,862.17206,862.42227,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021632,2,,,0,,False,14,test,0
