ecephys_unit_id,group,ecephys_structure_acronym,unit_split,spatial_model,rotation_test_gain,rotation_train_gain,axis_test_poisson_deviance,axis_train_poisson_deviance,axis_area_deg2,rotation_log2_area_ratio,parameter_baseline,parameter_amplitude_0,parameter_amplitude_45,parameter_amplitude_90,success,optimizer_nfev,best_train_anscombe_mse,second_best_train_anscombe_mse,multistart_mse_gap,train_poisson_deviance,test_poisson_deviance,baseline_spikes,mean_amplitude_spikes,center_x_deg,center_y_deg,sigma_major_deg,sigma_minor_deg,major_axis_angle_deg,axis_ratio,latent_halfmax_area_deg2,sigma_lower_bound,sigma_upper_bound
951881123,HVA,VISpm,evaluation,point,0.000201821616,4.28769185e-05,0.908013719,0.871854515,1159.50811,0.00666903994,0.183796233,0.44822498,0.369202988,0.402299702,True,12,0.334298559,0.33429856,6.98817115e-11,0.871811638,0.907811897,0.183796233,0.40657589,6.33357593,-27.9865888,19.6973847,13.5789902,-1.58976768,1.45057801,1164.88049,False,False
951881144,HVA,VISpm,calibration,aperture,-0.000816229017,0.0011867298,1.6861834,1.6391718,2257.37745,0.48057191,1.06554684,2.28037258,0.618425129,4.09302686e-36,True,30,1.14422465,1.14422465,3.31764616e-10,1.63798507,1.68699963,1.06554684,0.966265902,-47.574034,-12.57372,35.6923364,20.262379,21.8844201,1.76150768,3149.71126,False,False
951881144,HVA,VISpm,calibration,point,-0.000824209854,0.00118082384,1.68617974,1.63916973,2373.90893,0.464572225,1.065599,2.28083457,0.618381694,1.71297392e-36,True,30,1.14422658,1.14422658,7.32262695e-10,1.63798891,1.68700395,1.065599,0.966405421,-47.5597309,-12.5621337,36.0232667,20.8797746,21.8619033,1.72527086,3275.77624,False,False
951881155,HVA,VISpm,calibration,aperture,0.00915738983,0.00145164919,1.44864354,1.29982063,1042.37742,0.133075073,0.260570031,1.13017334,0.0680054459,0.963173075,True,17,0.544357819,0.544357819,3.03974401e-10,1.29836898,1.43948615,0.260570031,0.720450619,-20.6315214,60,29.72163,8.83093383,-26.8497276,3.36562708,1143.10095,False,False
951881155,HVA,VISpm,calibration,point,0.00923462126,0.0014261321,1.44863713,1.29981425,1158.92685,0.189643987,0.260675138,1.15050301,0.0655274789,0.979742189,True,19,0.544352917,0.544352918,7.23390903e-10,1.29838812,1.43940251,0.260675138,0.731924227,-21.2175025,59.9999999,30.3070162,10.0137338,-26.829512,3.02654502,1321.7355,False,False
951881177,HVA,VISpm,evaluation,aperture,-0.00499429632,0.00116501044,2.32103684,2.26662801,921.752427,0.0797522479,4.91302805,5.24349456,5.14180657,6.40470235,True,9,2.17020453,2.17020453,1.40319134e-09,2.265463,2.32603114,4.91302805,5.59666782,11.5618328,-29.5155922,16.7335781,13.3668159,67.801532,1.25187466,974.141642,False,False
951881177,HVA,VISpm,evaluation,point,-0.00496632871,0.00114383047,2.32102167,2.26660486,1038.21385,0.0722196228,4.91180332,5.24834146,5.14652896,6.40908539,True,11,2.17021716,2.17021716,9.87222304e-10,2.26546103,2.325988,4.91180332,5.6013186,11.5654244,-29.5243128,17.4982911,14.3227405,67.9843829,1.2217139,1091.50842,False,False
951881188,HVA,VISpm,calibration,aperture,0.00861297799,0.0327595792,2.00766515,2.15843576,680.680006,0.0907853007,1.22481552,4.87314768,5.09136302,4.35762673,True,8,1.55374268,1.55374268,4.36961578e-11,2.12567618,1.99905217,1.22481552,4.77404581,-9.96967996,-34.2551268,18.5099733,8.99209677,-38.2968304,2.05847132,724.889973,False,False
951881188,HVA,VISpm,calibration,point,0.00867057464,0.0326816516,2.00775182,2.15858073,798.157913,0.12324341,1.22339657,4.88860704,5.10662248,4.36932124,True,10,1.55395602,1.55395602,1.85562676e-12,2.12589908,1.99908125,1.22339657,4.78818359,-9.97611523,-34.2592364,19.2156786,10.3878993,-38.2979312,1.84981371,869.338247,False,False
951881198,HVA,VISpm,evaluation,aperture,7.88510467e-05,1.58557349e-05,1.93841433,1.86207027,270.390855,0.000898534029,0.855614686,4.13656315,0.132030299,1.80390541e-21,True,4,1.15886734,1.15886734,6.80849155e-10,1.86205441,1.93833548,0.855614686,1.42286448,-8.22432804,-16.5349358,9.33438438,6.65535881,89.6148466,1.40253661,270.559311,False,False
951881198,HVA,VISpm,evaluation,point,0.000196665974,3.61359529e-05,1.93801004,1.86222884,397.241969,0.00227779384,0.854757664,4.19634386,0.132417147,9.39212842e-31,True,10,1.15903608,1.15903608,4.57309746e-11,1.8621927,1.93781337,0.854757664,1.44292034,-8.16947835,-16.5225266,10.7138694,8.52686,89.0217866,1.25648473,397.869648,False,False
951881219,HVA,VISpm,calibration,aperture,-0.00988601992,0.00512756754,2.37450791,2.2988705,1327.71207,-0.00554841097,1.54937726,8.64955878,7.69534393,7.95651988,True,10,1.92452109,1.92452109,1.19826815e-10,2.29374293,2.38439393,1.54937726,8.1004742,13.5015008,-17.1788817,18.6145218,16.3146008,25.2091158,1.14097318,1322.61567,False,False
951881219,HVA,VISpm,calibration,point,-0.00987057273,0.00511655409,2.37446576,2.29888674,1440.8711,-0.00447276839,1.54795933,8.65423083,7.70024013,7.96105358,True,10,1.92454664,1.92454664,1.11448628e-11,2.29377019,2.38433633,1.54795933,8.10517484,13.500989,-17.1786391,19.2968707,17.0917478,25.2176604,1.12901681,1436.4109,False,False
951881241,HVA,VISpm,evaluation,aperture,-0.000509980863,9.5089788e-06,1.831138,1.86637523,1191.80741,-0.00706763159,3.12606934,5.68917135,4.7801127,5.96373603,True,10,1.69211997,1.69211998,1.04161568e-10,1.86636572,1.83164798,3.12606934,5.47767336,7.53426803,-27.5131958,18.1736541,14.984109,-3.99771106,1.21286185,1185.98313,False,False
951881241,HVA,VISpm,evaluation,point,-0.000523264024,1.14172166e-05,1.83113096,1.86636173,1306.8429,-0.00652652996,3.12525857,5.69343086,4.78411709,5.96847274,True,10,1.69210508,1.69210508,1.65328196e-10,1.86635031,1.83165422,3.12525857,5.4820069,7.53532318,-27.5161812,18.8738245,15.8268126,-4.09291715,1.19252214,1300.9443,False,False
951881254,HVA,VISpm,calibration,aperture,0.0494346647,0.0346800483,1.48834591,1.47174665,411.727346,-0.149201797,0.319821257,2.42961629,3.64895133,4.92386697,True,12,0.736858608,0.736858608,1.93076666e-11,1.4370666,1.43891125,0.319821257,3.6674782,10.3452646,-29.096977,14.7871763,5.76507441,-20.51904,2.56495844,371.27482,False,False
951881254,HVA,VISpm,calibration,point,0.0484065127,0.0345000675,1.4879951,1.47206269,552.855988,-0.0311827404,0.316821356,2.45853743,3.69041025,4.99123751,True,11,0.737352829,0.737352829,3.20149462e-11,1.43756262,1.43958859,0.316821356,3.71339507,10.3750135,-29.1023538,15.693468,7.91590954,-20.6088413,1.9825224,541.034647,False,False
951881274,HVA,VISpm,calibration,aperture,0.000348500418,0.00130699941,3.23267033,3.16164042,1431.56079,0.153358038,5.45575002,3.34589577,4.6628299,5.11265895,True,16,2.99579507,2.99579507,5.32485034e-09,3.16033342,3.23232183,5.45575002,4.37379487,-4.44620789,-26.1843733,22.7675692,16.0565845,17.9653907,1.41795842,1592.11768,False,False
951881274,HVA,VISpm,calibration,point,0.000355399831,0.00129752462,3.23263762,3.16162661,1550.0993,0.142935177,5.45497518,3.34745558,4.66493117,5.11456381,True,16,2.99579331,2.99579331,3.58925334e-10,3.16032909,3.23228222,5.45497518,4.37565019,-4.44533645,-26.1854075,23.3235396,16.8495189,17.9546721,1.38422585,1711.54096,False,False
951881294,HVA,VISpm,evaluation,aperture,0.0015381218,0.000578418905,1.32246173,1.30965018,1159.26483,-0.0484582703,0.462394583,1.6689667,2.23132086,2.51575624,True,11,0.76727804,0.76727804,1.58422608e-10,1.30907176,1.32092361,0.462394583,2.13868127,9.66326739,-31.2400848,17.2473574,14.9233861,-29.7329071,1.15572681,1120.9733,False,False
951881294,HVA,VISpm,evaluation,point,0.00155397286,0.000589006846,1.32240204,1.3096375,1271.02337,-0.0439276915,0.462270928,1.67121025,2.23444421,2.51903407,True,10,0.767256936,0.767256936,3.36034978e-10,1.30904849,1.32084807,0.462270928,2.14156284,9.66337949,-31.2262823,17.9814187,15.7434787,-29.5618438,1.14215029,1232.90605,False,False
951881317,HVA,VISpm,calibration,aperture,-0.00864673257,0.000519819601,1.20809786,1.2463995,1721.6482,0.0809474212,1.59467204,0.54531712,0.762421484,0.954767815,True,19,0.980724398,0.9807244,1.71383907e-09,1.24587968,1.21674459,1.59467204,0.754168806,-18.7971753,-27.7555961,42.7700426,9.77613078,-11.1977636,4.37494583,1821.00867,False,False
951881317,HVA,VISpm,calibration,point,-0.00863812232,0.000528288497,1.20807044,1.24640914,1904.4432,0.12683711,1.59424877,0.545856746,0.76373997,0.955600275,True,17,0.980724782,0.980724783,8.24746826e-10,1.24588085,1.21670856,1.59424877,0.755065664,-18.721689,-27.7896241,43.0673135,11.0865568,-11.2190521,3.88464282,2079.4563,False,False
951881326,HVA,VISpm,evaluation,aperture,0.0020306219,0.00442857411,1.15911191,1.10238956,1240.29753,-0.00180609147,0.181667371,1.14622132,1.14864895,1.46834062,True,11,0.518669047,0.518669047,4.89809304e-11,1.09796099,1.15708129,0.181667371,1.25440363,23.8757319,-17.1187565,20.1749204,14.0982443,25.8482032,1.43102361,1238.74579,False,False
951881326,HVA,VISpm,evaluation,point,0.00204386044,0.00442565108,1.15915122,1.10240892,1356.23131,0.00286708662,0.181451116,1.14709464,1.14940809,1.46930766,True,18,0.518676426,0.518676426,1.58906222e-12,1.09798327,1.15710736,0.181451116,1.25527013,23.876405,-17.1163245,20.8083432,14.9952605,25.8463428,1.38766133,1358.92925,False,False
951881345,HVA,VISpm,calibration,aperture,0.0121852376,0.00371006053,0.635932783,0.653321365,906.513873,0.0305817006,0.0500062639,0.375380351,0.404509373,0.358465099,True,10,0.203809413,0.203809413,7.53844209e-12,0.649611304,0.623747545,0.0500062639,0.379451608,7.0966487,-19.2248642,17.508475,12.1430229,35.9716183,1.44185473,925.934922,False,False
951881345,HVA,VISpm,calibration,point,0.0121977177,0.003707352,0.635888627,0.653315921,1020.53734,0.0345921001,0.0499642296,0.376320377,0.405411103,0.359164631,True,14,0.203806827,0.203806827,2.17040552e-11,0.649608569,0.623690909,0.0499642296,0.380298704,7.0900429,-19.2184941,18.2329107,13.1637864,36.0719335,1.38508102,1045.30291,False,False
951881353,HVA,VISpm,calibration,aperture,0.00900422709,0.00220904353,1.48958476,1.47713301,555.747899,0.192113764,0.516905238,0.870556314,1.10715863,0.874570098,True,19,0.809456987,0.809456987,7.92219956e-10,1.47492397,1.48058053,0.516905238,0.95076168,5.82071302,-24.2348027,17.1750504,8.48802178,25.8263998,2.02344561,634.90659,False,False
951881353,HVA,VISpm,calibration,point,0.00912759754,0.00222136766,1.48978218,1.47712316,677.818463,0.193978276,0.516692223,0.875369807,1.11531675,0.879233392,True,19,0.809454677,0.809454679,1.50694102e-09,1.47490179,1.48065458,0.516692223,0.956639983,5.81994087,-24.2365205,17.9247087,9.93228649,25.8684546,1.80469107,775.365858,False,False
951881363,HVA,VISpm,evaluation,aperture,-0.000660366224,0.00244152556,1.31496324,1.3059837,1354.31883,-0.129094242,0.342450985,0.528221388,0.581534229,0.738319647,True,10,0.641337583,0.641337584,4.94998487e-10,1.30354217,1.31562361,0.342450985,0.616025088,10.2695939,-21.8557805,22.4990613,12.6383375,22.3301484,1.78022317,1238.39639,False,False
951881363,HVA,VISpm,evaluation,point,-0.000628212434,0.00244622598,1.31495038,1.30599287,1479.34066,-0.111862254,0.342389993,0.528820695,0.582317972,0.739250189,True,17,0.64133762,0.641337621,4.73992512e-10,1.30354664,1.31557859,0.342389993,0.616796286,10.2725351,-21.8638038,23.0668236,13.6270289,22.4099446,1.69272582,1368.97116,False,False
951881373,HVA,VISpm,evaluation,aperture,0.00190371671,0.0125222406,2.56602556,2.50156133,2309.25004,-0.0566167935,2.88198915,1.62534241,1.78728892,1.74570678,True,26,2.17817472,2.17817475,2.97501344e-08,2.48903909,2.56412184,2.88198915,1.71944604,-53.1721442,-12.5736998,49.9999999,10.196527,-23.844525,4.90363041,2220.38153,False,True
951881373,HVA,VISpm,evaluation,point,0.00185579333,0.0123998427,2.56602633,2.50156503,2533.53794,-0.0194508051,2.88135243,1.61986169,1.78216005,1.73875003,True,49,2.17828913,2.17828913,3.31151551e-10,2.48916519,2.56417054,2.88135243,1.71359059,-52.8239942,-12.8096453,49.9999999,11.4788083,-23.7788578,4.35585284,2499.60933,False,True
951881385,HVA,VISpm,evaluation,aperture,0.0026965129,0.00774839685,1.70334241,1.7402112,1393.41862,-0.0210735754,3.52946362,3.97895092,3.42570405,3.46867443,True,15,1.60961371,1.60961371,1.0689849e-10,1.7324628,1.7006459,3.52946362,3.62444313,6.51878082,-28.7894099,23.0304058,13.6908657,-39.7906809,1.68217308,1373.21276,False,False
951881385,HVA,VISpm,evaluation,point,0.00266842142,0.007765712,1.70330506,1.74019354,1504.48544,-0.00619543766,3.52938592,3.98460764,3.43033726,3.47334515,True,12,1.60957146,1.60957146,8.06159361e-10,1.73242783,1.70063664,3.52938592,3.62943002,6.51351187,-28.7833944,23.573852,14.5910685,-39.7358885,1.61563576,1498.03851,False,False
951881406,HVA,VISpm,calibration,aperture,-0.00233883678,0.00124162123,0.798036203,0.864290191,26.0900278,0.449249532,0.115858535,1.44924375,0.912393459,0.336378026,True,18,0.292266258,0.292266258,7.17535475e-11,0.86304857,0.80037504,0.115858535,0.899338411,20.2872963,-4.33256693,4.08956205,2,-42.4064284,2.04478102,35.6214937,True,False
951881406,HVA,VISpm,calibration,point,-0.0227797256,0.00133219613,0.789772641,0.864236011,182.443189,-1.30868418,0.117615302,6.95694206,4.53681351,1.52298353,True,40,0.292250762,0.292250765,2.15574053e-09,0.862903815,0.812552367,0.117615302,4.33891303,19.7980938,-5.06938852,6.19422629,2.73012206,-6.18915485,2.26884592,73.6502899,False,False
951881419,HVA,VISpm,calibration,aperture,-0.000620726702,0.000472011636,1.11745152,1.04295995,467.397348,-0.0734675583,0.127737589,1.87831667,1.10478129,1.56078872,True,9,0.40283744,0.402837441,3.90758537e-11,1.04248794,1.11807225,0.127737589,1.51462889,39.8148831,-11.4323517,13.0234891,7.83136784,-18.9166496,1.66299035,444.191563,False,False
951881419,HVA,VISpm,calibration,point,-0.000767182276,0.000416531785,1.11889495,1.04287645,581.560399,-0.0713962926,0.128439358,1.92791716,1.13447329,1.59888314,True,10,0.40260083,0.40260083,5.181372e-11,1.04245992,1.11966213,0.128439358,1.55375786,39.682275,-11.3887256,13.8734603,9.16035437,-19.1829735,1.51451131,553.480596,False,False
951881428,HVA,VISpm,evaluation,aperture,0.00135339254,-0.000254266899,1.41859624,1.38138517,1100.19435,-0.0351722663,0.472693398,1.13018022,1.17665026,1.35566775,True,9,0.780650502,0.780650502,2.2378599e-10,1.38163944,1.41724285,0.472693398,1.22083274,14.7104785,-19.9777447,19.0307508,12.9544879,6.23852439,1.46904694,1073.69642,False,False
951881428,HVA,VISpm,evaluation,point,0.00136702709,-0.000255957147,1.4185701,1.38137498,1219.85102,-0.031762666,0.472621551,1.13236603,1.178839,1.35787383,True,9,0.780637225,0.780637226,3.35177885e-10,1.38163094,1.41720307,0.472621551,1.22302629,14.7146489,-19.9826563,19.6951005,13.9117495,6.27902205,1.41571702,1193.28801,False,False
951881441,HVA,VISpm,evaluation,aperture,-0.00427378943,0.00185779788,0.666699146,0.650158883,513.148391,-0.32365487,0.0587351892,0.89873874,0.653119173,0.720738825,True,9,0.200130389,0.200130389,8.18438706e-10,0.648301085,0.670972935,0.0587351892,0.757532246,43.6411983,-11.860362,12.519394,7.5201155,40.3903867,1.66478746,410.027653,False,False
951881441,HVA,VISpm,evaluation,point,-0.00558142934,0.0020659708,0.66656497,0.650070051,610.843004,-0.430309201,0.0593508883,0.869464893,0.623986203,0.69821658,True,20,0.200064595,0.200064595,9.65454106e-11,0.64800408,0.672146399,0.0593508883,0.730555892,40.8029393,-12.6015438,12.6046544,8.25766684,52.9660287,1.52641837,453.308255,False,False
951881451,HVA,VISpm,evaluation,aperture,0.00127228692,0.00644017626,1.47069537,1.56811365,2987.87132,-0.0251346155,0.203232237,1.36467327,1.71628606,1.0828767,True,18,0.797804586,0.797804587,1.39890677e-09,1.56167347,1.46942308,0.203232237,1.38794534,45.6510981,-18.1211818,35.9739436,18.741409,17.7941988,1.91948981,2936.26749,False,False
951881451,HVA,VISpm,evaluation,point,0.00127662333,0.0064360612,1.47069729,1.56811621,3115.43514,-0.020030283,0.203084611,1.36496108,1.71649745,1.0831722,True,7,0.797809034,0.797809034,1.04154463e-11,1.56168015,1.46942067,0.203084611,1.38821025,45.6586322,-18.1226603,36.3332037,19.4169036,17.7890679,1.87121512,3072.47953,False,False
951881462,HVA,VISpm,calibration,aperture,-0.000283674709,0.000381878256,0.236929573,0.266008378,132.915063,0.0481739707,0.018982335,0.115370005,0.188057259,0.323338375,True,13,0.0548878356,0.0548878357,8.13758227e-11,0.2656265,0.237213248,0.018982335,0.20892188,29.9272491,-8.88619002,6.9075257,4.56823222,-20.0146244,1.51207849,137.428249,False,False
951881462,HVA,VISpm,calibration,point,-0.000364270577,-0.00127029532,0.236922377,0.265858238,235.889814,-0.270239781,0.0201209562,0.140600945,0.22900203,0.420227335,True,20,0.0548263767,0.0548263767,4.98447325e-11,0.267128533,0.237286648,0.0201209562,0.26327677,28.9723364,-7.82538768,8.10401353,5.54183283,32.8793743,1.46233454,195.595522,False,False
951881498,HVA,VISpm,calibration,aperture,-0.000215694451,-3.94317823e-06,1.15346813,1.12274557,139.253479,1.83361906,0.251696626,0.305764842,0.235293626,0.109308792,True,29,0.455815865,0.455815866,9.24749444e-10,1.12274951,1.15368382,0.251696626,0.216789087,6.54230893,-6.250176,17.9602696,6.34544688,25.1265241,2.83041839,496.341275,False,False
951881498,HVA,VISpm,calibration,point,0.000147640907,-7.20132579e-05,1.15361834,1.12268569,405.964193,0.735117393,0.251382532,0.308910026,0.236604563,0.1138721,True,28,0.455819009,0.45581901,7.25449256e-10,1.1227577,1.1534707,0.251382532,0.219795563,6.65600892,-6.41543404,18.8291096,8.24033756,24.6981946,2.28499251,675.740759,False,False
951881506,HVA,VISpm,calibration,aperture,-0.00167980789,0.0004200632,1.44521243,1.40681081,998.590757,-0.0434109214,0.377963421,1.4957361,1.52052169,1.48660056,True,10,0.74291756,0.742917561,2.33703834e-10,1.40639075,1.44689224,0.377963421,1.50095278,20.4423308,-23.0963118,16.5672901,13.4295898,-63.6708457,1.23364082,968.990574,False,False
951881506,HVA,VISpm,calibration,point,-0.00164878617,0.00042628876,1.44521306,1.40681259,1112.86819,-0.037305319,0.377778674,1.49772946,1.52254659,1.48894456,True,7,0.742910077,0.742910077,8.82358631e-11,1.4063863,1.44686185,0.377778674,1.50307354,20.4473027,-23.1009516,17.3359741,14.3634951,-63.7070372,1.20694678,1084.46043,False,False
951881516,HVA,VISpm,calibration,aperture,-0.000252731747,0.000404531839,0.486323558,0.427370912,198.281716,-0.0923448683,0.0338688496,0.431550951,0.489812263,0.830341449,True,10,0.112536063,0.112536063,5.28002225e-11,0.42696638,0.48657629,0.0338688496,0.583901554,-12.4363106,-8.77544234,7.7829714,5.4869794,59.0399782,1.41844371,185.987644,False,False
951881516,HVA,VISpm,calibration,point,0.000244330366,0.000425233928,0.48633457,0.4273365,317.172896,-0.0241730922,0.0334502779,0.450078373,0.513333703,0.864584065,True,10,0.112506782,0.112506782,1.90650273e-12,0.426911266,0.48609024,0.0334502779,0.609332047,-12.4894116,-8.85295652,9.34759201,7.66150631,57.0378445,1.22007235,311.902777,False,False
951881527,HVA,VISpm,evaluation,aperture,0.0022051998,0.0037285998,1.2035422,1.17491837,814.244017,0.0446450776,0.172782675,1.29493787,1.27383783,1.97037283,True,14,0.532570418,0.532570419,3.95145472e-10,1.17118977,1.201337,0.172782675,1.51304951,25.3359559,-19.7394979,16.6990966,11.5477076,-19.1595769,1.44609625,839.83522,False,False
951881527,HVA,VISpm,evaluation,point,0.00230011901,0.00370287231,1.20353963,1.17495398,930.879505,0.0459782251,0.172517308,1.29723315,1.27570302,1.97394949,True,14,0.532588307,0.532588307,1.91131111e-10,1.17125111,1.20123951,0.172517308,1.51562855,25.3281489,-19.7460467,17.4489908,12.6461593,-19.2452185,1.37978578,961.024133,False,False
951881536,HVA,VISpm,evaluation,aperture,-0.00612565257,0.00825530023,1.57737748,1.70715887,581.959408,0.240480384,0.764698641,3.01599331,2.79581499,1.49638297,True,9,1.08348567,1.08348567,2.17414775e-09,1.69890357,1.58350313,0.764698641,2.43606376,14.1524457,-27.3270966,16.821532,9.38455379,-66.3164112,1.79247009,687.51868,False,False
951881536,HVA,VISpm,evaluation,point,-0.00597762999,0.00807038185,1.57737879,1.70726808,705.981221,0.221241437,0.763776058,3.0209674,2.80028402,1.50111358,True,9,1.08368511,1.08368511,8.60008731e-10,1.6991977,1.58335642,0.763776058,2.44078833,14.1518901,-27.3414636,17.5889796,10.7435419,-66.5072249,1.63716768,822.987915,False,False
