stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,x_position,frame,size,temporal_frequency,color,spatial_frequency,stimulus_name,y_position,contrast,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3252,0.0,898.04928,898.29948,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25020296,234,,,0,,False,12,train,2
3253,0.0,898.29948,898.54969,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,90.0,0.25020954,106,,,0,,False,13,train,2
3254,0.0,898.54969,898.7999,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25020954,67,,,0,,False,13,train,1
3255,0.0,898.7999,899.05011,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25020954,28,,,0,,False,11,test,2
3256,0.0,899.05011,899.30032,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25020954,169,,,0,,False,14,test,1
3257,0.0,899.30032,899.55053,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25020796,132,,,0,,False,14,test,0
3258,0.0,899.55053,899.80073,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,0.0,0.25020796,69,,,0,,False,12,train,0
3259,0.0,899.80073,900.05094,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25020796,1,,,0,,False,10,train,0
3260,0.0,900.05094,900.30115,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25020796,42,,,0,,False,13,train,2
3261,0.0,900.30115,900.55137,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25021704,126,,,0,,False,14,test,1
3262,0.0,900.55137,900.80158,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,90.0,0.25021704,175,,,0,,False,13,train,2
3263,0.0,900.80158,901.0518,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25021704,153,,,0,,False,14,test,0
3264,0.0,901.0518,901.30202,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25021704,12,,,0,,False,14,test,0
3265,0.0,901.30202,901.55222,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,45.0,0.25020046,199,,,0,,False,12,train,1
3266,0.0,901.55222,901.80242,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25020046,125,,,0,,False,14,test,1
3267,0.0,901.80242,902.05262,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25020046,138,,,0,,False,14,test,0
3268,0.0,902.05262,902.30282,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25020046,164,,,0,,False,14,test,1
3269,0.0,902.30282,902.55304,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,0.0,0.25021454,80,,,0,,False,13,train,0
3270,0.0,902.55304,902.80325,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25021454,8,,,0,,False,13,train,2
3271,0.0,902.80325,903.05346,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25021454,182,,,0,,False,12,train,0
3272,0.0,903.05346,903.30368,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,45.0,0.25021454,70,,,0,,False,12,train,1
3273,0.0,903.30368,903.55388,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25020046,149,,,0,,False,13,train,0
3274,0.0,903.55388,903.80408,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25020046,64,,,0,,False,13,train,2
3275,0.0,903.80408,904.05428,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25020046,85,,,0,,False,13,train,0
3276,0.0,904.05428,904.30448,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25020046,230,,,0,,False,12,train,0
3277,0.0,904.30448,904.55469,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25021204,207,,,0,,False,11,test,1
3278,0.0,904.55469,904.8049,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25021204,92,,,0,,False,12,train,0
3279,0.0,904.8049,905.05512,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25021204,205,,,0,,False,13,train,2
3280,0.0,905.05512,905.30533,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25021204,93,,,0,,False,13,train,2
3281,0.0,905.30533,905.55554,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25020796,179,,,0,,False,12,train,1
3282,0.0,905.55554,905.80574,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25020796,102,,,0,,False,13,train,1
3283,0.0,905.80574,906.05595,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25020796,152,,,0,,False,13,train,2
3284,0.0,906.05595,906.30616,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25020796,143,,,0,,False,12,train,0
3285,0.0,906.30616,906.55638,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25021704,233,,,0,,False,13,train,0
3286,0.0,906.55638,906.80659,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25021704,236,,,0,,False,11,test,2
3287,0.0,906.80659,907.05681,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25021704,234,,,0,,False,13,train,2
3288,0.0,907.05681,907.30703,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25021704,61,,,0,,False,11,test,0
3289,0.0,907.30703,907.55723,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25020046,108,,,0,,False,10,train,0
3290,0.0,907.55723,907.80743,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25020046,100,,,0,,False,13,train,0
3291,0.0,907.80743,908.05763,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25020046,216,,,0,,False,14,test,2
3292,0.0,908.05763,908.30783,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25020046,148,,,0,,False,13,train,0
3293,0.0,908.30783,908.55804,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25020954,72,,,0,,False,14,test,0
3294,0.0,908.55804,908.80825,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25020954,64,,,0,,False,14,test,2
3295,0.0,908.80825,909.05846,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,0.0,0.25020954,228,,,0,,False,14,test,0
3296,0.0,909.05846,909.30867,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25020954,20,,,0,,False,14,test,0
3297,0.0,909.30867,909.55888,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25021046,51,,,0,,False,14,test,1
3298,0.0,909.55888,909.80909,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25021046,99,,,0,,False,12,train,0
3299,0.0,909.80909,910.0593,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25021046,173,,,0,,False,11,test,0
3300,0.0,910.0593,910.30951,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25021046,61,,,0,,False,12,train,0
3301,0.0,910.30951,910.55972,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,45.0,0.25021204,240,,,0,,False,12,train,1
3302,0.0,910.55972,910.80993,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,90.0,0.25021204,197,,,0,,False,13,train,2
3303,0.0,910.80993,911.06015,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25021204,214,,,0,,False,12,train,1
3304,0.0,911.06015,911.31036,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,45.0,0.25021204,97,,,0,,False,13,train,1
3305,0.0,911.31036,911.56056,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,90.0,0.25020296,241,,,0,,False,11,test,2
3306,0.0,911.56056,911.81076,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,90.0,0.25020296,48,,,0,,False,12,train,2
3307,0.0,911.81076,912.06097,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25020296,143,,,0,,False,13,train,0
3308,0.0,912.06097,912.31117,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,45.0,0.25020296,4,,,0,,False,12,train,1
3309,0.0,912.31117,912.56138,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25020704,157,,,0,,False,13,train,1
3310,0.0,912.56138,912.81158,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,45.0,0.25020704,43,,,0,,False,12,train,1
3311,0.0,912.81158,913.06179,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,45.0,0.25020704,186,,,0,,False,13,train,1
3312,0.0,913.06179,913.312,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25020704,96,,,0,,False,12,train,0
3313,0.0,913.312,913.56221,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,90.0,0.25021046,139,,,0,,False,12,train,2
3314,0.0,913.56221,913.81242,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25021046,46,,,0,,False,10,train,0
3315,0.0,913.81242,914.06263,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25021046,36,,,0,,False,14,test,2
3316,0.0,914.06263,914.31284,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25021046,89,,,0,,False,13,train,1
3317,0.0,914.31284,914.56306,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25022204,99,,,0,,False,13,train,0
3318,0.0,914.56306,914.81328,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25022204,214,,,0,,False,13,train,1
3319,0.0,914.81328,915.06351,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25022204,95,,,0,,False,11,test,2
3320,0.0,915.06351,915.31373,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,0.0,0.25022204,75,,,0,,False,11,test,0
3321,0.0,915.31373,915.56393,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25019796,212,,,0,,False,14,test,1
3322,0.0,915.56393,915.81412,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,45.0,0.25019796,88,,,0,,False,12,train,1
3323,0.0,915.81412,916.06432,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25019796,40,,,0,,False,13,train,1
3324,0.0,916.06432,916.31452,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25019796,173,,,0,,False,12,train,0
3325,0.0,916.31452,916.56474,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25021704,117,,,0,,False,12,train,0
3326,0.0,916.56474,916.81495,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,45.0,0.25021704,57,,,0,,False,13,train,1
3327,0.0,916.81495,917.06517,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25021704,32,,,0,,False,13,train,2
3328,0.0,917.06517,917.31539,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25021704,53,,,0,,False,13,train,2
3329,0.0,917.31539,917.56559,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25020046,178,,,0,,False,10,train,0
3330,0.0,917.56559,917.81579,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25020046,180,,,0,,False,14,test,2
3331,0.0,917.81579,918.06599,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25020046,58,,,0,,False,12,train,1
3332,0.0,918.06599,918.31619,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25020046,28,,,0,,False,12,train,2
3333,0.0,918.31619,918.5664,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,45.0,0.25020954,76,,,0,,False,12,train,1
3334,0.0,918.5664,918.81661,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,90.0,0.25020954,134,,,0,,False,13,train,2
3335,0.0,918.81661,919.06682,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,90.0,0.25020954,2,,,0,,False,13,train,2
3336,0.0,919.06682,919.31703,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25020954,227,,,0,,False,13,train,0
3337,0.0,919.31703,919.56724,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,0.0,0.25021046,213,,,0,,False,12,train,0
3338,0.0,919.56724,919.81745,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25021046,129,,,0,,False,14,test,0
3339,0.0,919.81745,920.06766,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25021046,3,,,0,,False,12,train,0
3340,0.0,920.06766,920.31787,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,90.0,0.25021046,98,,,0,,False,14,test,2
3341,0.0,920.31787,920.56808,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,45.0,0.25020954,9,,,0,,False,14,test,1
3342,0.0,920.56808,920.81829,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25020954,114,,,0,,False,12,train,1
3343,0.0,920.81829,921.0685,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25020954,236,,,0,,False,12,train,2
3344,0.0,921.0685,921.31871,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,45.0,0.25020954,88,,,0,,False,13,train,1
3345,0.0,921.31871,921.56892,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25020796,147,,,0,,False,13,train,1
3346,0.0,921.56892,921.81912,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25020796,92,,,0,,False,13,train,0
3347,0.0,921.81912,922.06933,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,0.0,0.25020796,163,,,0,,False,13,train,0
3348,0.0,922.06933,922.31954,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25020796,182,,,0,,False,13,train,0
3349,0.0,922.31954,922.56976,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25021954,157,,,0,,False,14,test,1
3350,0.0,922.56976,922.81998,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25021954,92,,,0,,False,14,test,0
3351,0.0,922.81998,923.0702,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25021954,127,,,0,,False,12,train,2
3352,0.0,923.0702,923.32042,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25021954,165,,,0,,False,13,train,1
3353,0.0,923.32042,923.57062,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25020046,203,,,0,,False,14,test,1
3354,0.0,923.57062,923.82082,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25020046,152,,,0,,False,14,test,2
3355,0.0,923.82082,924.07102,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,45.0,0.25020046,181,,,0,,False,14,test,1
3356,0.0,924.07102,924.32122,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,45.0,0.25020046,4,,,0,,False,13,train,1
3357,0.0,924.32122,924.57144,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,45.0,0.25022204,62,,,0,,False,14,test,1
3358,0.0,924.57144,924.82166,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25022204,193,,,0,,False,14,test,2
3359,0.0,924.82166,925.07189,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25022204,93,,,0,,False,14,test,2
3360,0.0,925.07189,925.32211,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25022204,179,,,0,,False,13,train,1
3361,0.0,925.32211,925.5723,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25019296,105,,,0,,False,11,test,2
3362,0.0,925.5723,925.82249,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25019296,78,,,0,,False,14,test,0
3363,0.0,925.82249,926.07269,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,90.0,0.25019296,134,,,0,,False,14,test,2
3364,0.0,926.07269,926.32288,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25019296,58,,,0,,False,13,train,1
3365,0.0,926.32288,926.5731,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25021954,214,,,0,,False,14,test,1
3366,0.0,926.5731,926.82332,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25021954,176,,,0,,False,13,train,1
3367,0.0,926.82332,927.07354,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25021954,108,,,0,,False,11,test,0
3368,0.0,927.07354,927.32376,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,90.0,0.25021954,226,,,0,,False,13,train,2
3369,0.0,927.32376,927.57396,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25020046,34,,,0,,False,14,test,0
3370,0.0,927.57396,927.82416,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,45.0,0.25020046,90,,,0,,False,14,test,1
3371,0.0,927.82416,928.07436,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,45.0,0.25020046,186,,,0,,False,14,test,1
3372,0.0,928.07436,928.32456,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25020046,192,,,0,,False,13,train,0
3373,0.0,928.32456,928.57477,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25020954,1,,,0,,False,11,test,0
3374,0.0,928.57477,928.82498,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25020954,67,,,0,,False,14,test,1
3375,0.0,928.82498,929.07519,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,45.0,0.25020954,76,,,0,,False,13,train,1
3376,0.0,929.07519,929.3254,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25020954,140,,,0,,False,14,test,0
3377,0.0,929.3254,929.57561,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25020796,154,,,0,,False,13,train,1
3378,0.0,929.57561,929.82581,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25020796,160,,,0,,False,12,train,2
3379,0.0,929.82581,930.07602,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,45.0,0.25020796,88,,,0,,False,14,test,1
3380,0.0,930.07602,930.32623,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25020796,178,,,0,,False,11,test,0
3381,0.0,930.32623,930.57645,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25021704,68,,,0,,False,13,train,1
3382,0.0,930.57645,930.82666,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25021704,168,,,0,,False,14,test,0
3383,0.0,930.82666,931.07688,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,45.0,0.25021704,23,,,0,,False,13,train,1
3384,0.0,931.07688,931.3271,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25021704,63,,,0,,False,13,train,0
3385,0.0,931.3271,931.5773,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25020546,142,,,0,,False,14,test,2
3386,0.0,931.5773,931.82751,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25020546,196,,,0,,False,12,train,0
3387,0.0,931.82751,932.07772,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25020546,117,,,0,,False,13,train,0
3388,0.0,932.07772,932.32792,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25020546,21,,,0,,False,13,train,0
