stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,phase,temporal_frequency,spatial_frequency,y_position,contrast,size,x_position,frame,color,stimulus_name,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3161,0.0,864.18118,864.43139,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020614,223,,,0,,False,14,test,1
3162,0.0,864.43139,864.6816,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020614,200,,,0,,False,12,train,1
3163,0.0,864.6816,864.9318,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020614,215,,,0,,False,13,train,0
3164,0.0,864.9318,865.18201,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020614,208,,,0,,False,13,train,1
3165,0.0,865.18201,865.43221,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020636,157,,,0,,False,12,train,1
3166,0.0,865.43221,865.68242,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020636,35,,,0,,False,12,train,0
3167,0.0,865.68242,865.93263,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020636,207,,,0,,False,14,test,0
3168,0.0,865.93263,866.18283,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020636,121,,,0,,False,14,test,2
3169,0.0,866.18283,866.43304,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020864,1,,,0,,False,11,test,1
3170,0.0,866.43304,866.68325,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020864,190,,,0,,False,11,test,1
3171,0.0,866.68325,866.93346,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020864,180,,,0,,False,13,train,0
3172,0.0,866.93346,867.18367,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020864,187,,,0,,False,12,train,1
3173,0.0,867.18367,867.43387,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020636,23,,,0,,False,11,test,2
3174,0.0,867.43387,867.68408,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020636,61,,,0,,False,13,train,1
3175,0.0,867.68408,867.93429,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020636,240,,,0,,False,11,test,2
3176,0.0,867.93429,868.18449,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020636,147,,,0,,False,12,train,1
3177,0.0,868.18449,868.43471,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021614,177,,,0,,False,13,train,2
3178,0.0,868.43471,868.68493,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021614,171,,,0,,False,14,test,0
3179,0.0,868.68493,868.93514,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021614,40,,,0,,False,13,train,2
3180,0.0,868.93514,869.18536,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021614,65,,,0,,False,12,train,1
3181,0.0,869.18536,869.43557,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021386,231,,,0,,False,14,test,2
3182,0.0,869.43557,869.68579,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021386,117,,,0,,False,10,train,2
3183,0.0,869.68579,869.936,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021386,18,,,0,,False,10,train,2
3184,0.0,869.936,870.18621,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021386,8,,,0,,False,11,test,0
3185,0.0,870.18621,870.43641,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020114,205,,,0,,False,12,train,2
3186,0.0,870.43641,870.68662,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020114,20,,,0,,False,12,train,2
3187,0.0,870.68662,870.93682,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020114,106,,,0,,False,11,test,2
3188,0.0,870.93682,871.18702,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020114,97,,,0,,False,13,train,1
3189,0.0,871.18702,871.43723,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021136,65,,,0,,False,13,train,1
3190,0.0,871.43723,871.68744,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021136,47,,,0,,False,13,train,0
3191,0.0,871.68744,871.93765,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021136,166,,,0,,False,11,test,1
3192,0.0,871.93765,872.18786,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021136,142,,,0,,False,13,train,1
3193,0.0,872.18786,872.43807,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020614,76,,,0,,False,12,train,2
3194,0.0,872.43807,872.68828,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020614,181,,,0,,False,14,test,1
3195,0.0,872.68828,872.93848,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020614,107,,,0,,False,13,train,1
3196,0.0,872.93848,873.18869,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020614,95,,,0,,False,13,train,2
3197,0.0,873.18869,873.4389,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021136,216,,,0,,False,14,test,0
3198,0.0,873.4389,873.68911,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021136,17,,,0,,False,12,train,2
3199,0.0,873.68911,873.93932,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021136,61,,,0,,False,14,test,1
3200,0.0,873.93932,874.18953,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021136,161,,,0,,False,14,test,2
3201,0.0,874.18953,874.43974,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020864,133,,,0,,False,10,train,2
3202,0.0,874.43974,874.68995,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020864,173,,,0,,False,13,train,2
3203,0.0,874.68995,874.94016,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020864,32,,,0,,False,11,test,0
3204,0.0,874.94016,875.19037,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020864,184,,,0,,False,12,train,0
3205,0.0,875.19037,875.44057,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020636,220,,,0,,False,11,test,0
3206,0.0,875.44057,875.69078,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020636,199,,,0,,False,13,train,0
3207,0.0,875.69078,875.94099,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020636,130,,,0,,False,10,train,0
3208,0.0,875.94099,876.19119,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020636,93,,,0,,False,14,test,2
3209,0.0,876.19119,876.4414,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021114,201,,,0,,False,12,train,0
3210,0.0,876.4414,876.69162,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021114,6,,,0,,False,12,train,2
3211,0.0,876.69162,876.94183,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021114,237,,,0,,False,14,test,2
3212,0.0,876.94183,877.19204,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021114,120,,,0,,False,14,test,2
3213,0.0,877.19204,877.44225,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25021386,63,,,0,,False,13,train,2
3214,0.0,877.44225,877.69247,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021386,215,,,0,,False,14,test,0
3215,0.0,877.69247,877.94268,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021386,182,,,0,,False,14,test,2
3216,0.0,877.94268,878.19289,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021386,28,,,0,,False,10,train,0
3217,0.0,878.19289,878.44309,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020114,85,,,0,,False,14,test,1
3218,0.0,878.44309,878.6933,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020114,6,,,0,,False,13,train,2
3219,0.0,878.6933,878.9435,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020114,26,,,0,,False,12,train,1
3220,0.0,878.9435,879.1937,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020114,50,,,0,,False,11,test,2
3221,0.0,879.1937,879.44392,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25021886,166,,,0,,False,12,train,1
3222,0.0,879.44392,879.69414,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021886,137,,,0,,False,13,train,2
3223,0.0,879.69414,879.94435,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021886,150,,,0,,False,13,train,1
3224,0.0,879.94435,880.19457,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25021886,127,,,0,,False,14,test,1
3225,0.0,880.19457,880.44478,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020864,229,,,0,,False,14,test,1
3226,0.0,880.44478,880.69499,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020864,17,,,0,,False,13,train,2
3227,0.0,880.69499,880.9452,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020864,99,,,0,,False,12,train,2
3228,0.0,880.9452,881.19541,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020864,62,,,0,,False,14,test,2
3229,0.0,881.19541,881.44561,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020636,129,,,0,,False,12,train,2
3230,0.0,881.44561,881.69582,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020636,234,,,0,,False,12,train,0
3231,0.0,881.69582,881.94603,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020636,22,,,0,,False,11,test,1
3232,0.0,881.94603,882.19623,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020636,79,,,0,,False,14,test,2
3233,0.0,882.19623,882.44644,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020614,1,,,0,,False,12,train,1
3234,0.0,882.44644,882.69665,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020614,80,,,0,,False,13,train,1
3235,0.0,882.69665,882.94685,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020614,94,,,0,,False,11,test,1
3236,0.0,882.94685,883.19706,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020614,86,,,0,,False,14,test,0
3237,0.0,883.19706,883.44727,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021136,208,,,0,,False,14,test,1
3238,0.0,883.44727,883.69748,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021136,117,,,0,,False,11,test,2
3239,0.0,883.69748,883.94769,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021136,138,,,0,,False,11,test,0
3240,0.0,883.94769,884.1979,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021136,108,,,0,,False,13,train,1
3241,0.0,884.1979,884.44811,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020614,233,,,0,,False,11,test,2
3242,0.0,884.44811,884.69832,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020614,219,,,0,,False,13,train,1
3243,0.0,884.69832,884.94852,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020614,233,,,0,,False,12,train,2
3244,0.0,884.94852,885.19873,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020614,114,,,0,,False,11,test,2
3245,0.0,885.19873,885.44895,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021886,92,,,0,,False,13,train,0
3246,0.0,885.44895,885.69917,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021886,106,,,0,,False,12,train,2
3247,0.0,885.69917,885.94938,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25021886,57,,,0,,False,12,train,0
3248,0.0,885.94938,886.1996,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25021886,34,,,0,,False,12,train,2
3249,0.0,886.1996,886.4498,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25019614,240,,,0,,False,12,train,2
3250,0.0,886.4498,886.7,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25019614,23,,,0,,False,12,train,2
3251,0.0,886.7,886.95019,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25019614,67,,,0,,False,12,train,2
3252,0.0,886.95019,887.20039,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25019614,37,,,0,,False,12,train,0
3253,0.0,887.20039,887.4506,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021636,205,,,0,,False,13,train,2
3254,0.0,887.4506,887.70082,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021636,230,,,0,,False,13,train,1
3255,0.0,887.70082,887.95104,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021636,136,,,0,,False,13,train,0
3256,0.0,887.95104,888.20125,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021636,108,,,0,,False,14,test,1
3257,0.0,888.20125,888.45146,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020614,206,,,0,,False,13,train,2
3258,0.0,888.45146,888.70167,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020614,167,,,0,,False,12,train,0
3259,0.0,888.70167,888.95187,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,10.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020614,217,,,0,,False,13,train,0
3260,0.0,888.95187,889.20208,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020614,224,,,0,,False,11,test,2
3261,0.0,889.20208,889.45229,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021386,2,,,0,,False,14,test,0
3262,0.0,889.45229,889.70251,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021386,189,,,0,,False,13,train,1
3263,0.0,889.70251,889.95272,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25021386,151,,,0,,False,12,train,2
3264,0.0,889.95272,890.20293,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25021386,187,,,0,,False,13,train,1
3265,0.0,890.20293,890.45313,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020114,94,,,0,,False,12,train,1
3266,0.0,890.45313,890.70334,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020114,138,,,0,,False,12,train,0
3267,0.0,890.70334,890.95354,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020114,178,,,0,,False,12,train,1
3268,0.0,890.95354,891.20374,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25020114,125,,,0,,False,11,test,1
3269,0.0,891.20374,891.45396,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,30.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25022136,168,,,0,,False,12,train,0
3270,0.0,891.45396,891.70418,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25022136,227,,,0,,False,12,train,0
3271,0.0,891.70418,891.9544,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25022136,13,,,0,,False,13,train,0
3272,0.0,891.9544,892.20462,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25022136,122,,,0,,False,13,train,0
3273,0.0,892.20462,892.45482,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25019864,35,,,0,,False,13,train,0
3274,0.0,892.45482,892.70502,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",40.0,null,null,gabors,0.25019864,83,,,0,,False,12,train,1
3275,0.0,892.70502,892.95522,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25019864,105,,,0,,False,12,train,1
3276,0.0,892.95522,893.20542,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25019864,92,,,0,,False,14,test,0
3277,0.0,893.20542,893.45563,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020886,114,,,0,,False,12,train,2
3278,0.0,893.45563,893.70584,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020886,76,,,0,,False,13,train,2
3279,0.0,893.70584,893.95604,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020886,111,,,0,,False,13,train,0
3280,0.0,893.95604,894.20625,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020886,195,,,0,,False,10,train,1
3281,0.0,894.20625,894.45646,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25020614,45,,,0,,False,14,test,2
3282,0.0,894.45646,894.70667,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020614,13,,,0,,False,14,test,0
3283,0.0,894.70667,894.95687,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25020614,23,,,0,,False,13,train,2
3284,0.0,894.95687,895.20708,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",-20.0,null,null,gabors,0.25020614,24,,,0,,False,12,train,2
3285,0.0,895.20708,895.45729,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-10.0,null,null,gabors,0.25021636,167,,,0,,False,13,train,0
3286,0.0,895.45729,895.70751,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25021636,114,,,0,,False,13,train,2
3287,0.0,895.70751,895.95773,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",20.0,null,null,gabors,0.25021636,130,,,0,,False,11,test,0
3288,0.0,895.95773,896.20794,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,0.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25021636,12,,,0,,False,13,train,0
3289,0.0,896.20794,896.45815,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-20.0,0.8,"[20.0, 20.0]",30.0,null,null,gabors,0.25020364,34,,,0,,False,13,train,2
3290,0.0,896.45815,896.70835,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020364,114,,,0,,False,14,test,2
3291,0.0,896.70835,896.95855,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",0.0,null,null,gabors,0.25020364,18,,,0,,False,11,test,2
3292,0.0,896.95855,897.20876,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",10.0,null,null,gabors,0.25020364,74,,,0,,False,12,train,2
3293,0.0,897.20876,897.45897,45.0,"[3644.93333333, 3644.93333333]",4.0,0.08,40.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020886,153,,,0,,False,11,test,1
3294,0.0,897.45897,897.70918,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-40.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020886,227,,,0,,False,13,train,0
3295,0.0,897.70918,897.95938,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-10.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020886,205,,,0,,False,14,test,2
3296,0.0,897.95938,898.20959,90.0,"[3644.93333333, 3644.93333333]",4.0,0.08,20.0,0.8,"[20.0, 20.0]",-40.0,null,null,gabors,0.25020886,160,,,0,,False,12,train,2
3297,0.0,898.20959,898.4598,0.0,"[3644.93333333, 3644.93333333]",4.0,0.08,-30.0,0.8,"[20.0, 20.0]",-30.0,null,null,gabors,0.25020864,21,,,0,,False,14,test,0
