stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,size,stimulus_name,x_position,contrast,spatial_frequency,color,frame,phase,temporal_frequency,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2020,0.0,594.22805,594.47825,-20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020557,58,,,0,,False,9,train,0
2021,0.0,594.47825,594.72846,10.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021193,39,,,0,,False,8,test,0
2022,0.0,594.72846,594.97868,-10.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021193,187,,,0,,False,3,train,2
2023,0.0,594.97868,595.22889,30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021193,45,,,0,,False,11,test,2
2024,0.0,595.22889,595.4791,-10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021193,79,,,0,,False,6,train,0
2025,0.0,595.4791,595.72931,40.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,190,,,0,,False,9,train,0
2026,0.0,595.72931,595.97952,20.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,188,,,0,,False,11,test,0
2027,0.0,595.97952,596.22972,-20.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,130,,,0,,False,12,train,2
2028,0.0,596.22972,596.47993,-20.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,136,,,0,,False,11,test,2
2029,0.0,596.47993,596.73015,-20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,116,,,0,,False,7,train,0
2030,0.0,596.73015,596.98036,-20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,16,,,0,,False,10,train,1
2031,0.0,596.98036,597.23057,0.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,74,,,0,,False,11,test,0
2032,0.0,597.23057,597.48079,20.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,49,,,0,,False,11,test,1
2033,0.0,597.48079,597.73099,-40.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020557,5,,,0,,False,9,train,1
2034,0.0,597.73099,597.9812,0.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020557,228,,,0,,False,5,test,1
2035,0.0,597.9812,598.23141,-10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020557,79,,,0,,False,7,train,0
2036,0.0,598.23141,598.48161,-30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020557,160,,,0,,False,9,train,2
2037,0.0,598.48161,598.73182,10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021193,109,,,0,,False,7,train,0
2038,0.0,598.73182,598.98204,40.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021193,15,,,0,,False,8,test,2
2039,0.0,598.98204,599.23225,30.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021193,110,,,0,,False,6,train,1
2040,0.0,599.23225,599.48246,40.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021193,112,,,0,,False,9,train,1
2041,0.0,599.48246,599.73266,30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020557,120,,,0,,False,7,train,1
2042,0.0,599.73266,599.98287,0.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020557,168,,,0,,False,7,train,2
2043,0.0,599.98287,600.23308,10.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020557,122,,,0,,False,7,train,2
2044,0.0,600.23308,600.48328,30.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020557,224,,,0,,False,6,train,0
2045,0.0,600.48328,600.73349,30.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020693,242,,,0,,False,10,train,0
2046,0.0,600.73349,600.9837,0.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020693,42,,,0,,False,5,test,1
2047,0.0,600.9837,601.2339,0.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020693,168,,,0,,False,8,test,2
2048,0.0,601.2339,601.48411,20.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020693,212,,,0,,False,11,test,1
2049,0.0,601.48411,601.73431,0.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020557,228,,,0,,False,6,train,1
2050,0.0,601.73431,601.98452,40.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020557,96,,,0,,False,11,test,1
2051,0.0,601.98452,602.23473,20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020557,105,,,0,,False,5,test,2
2052,0.0,602.23473,602.48493,20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020557,92,,,0,,False,5,test,0
2053,0.0,602.48493,602.73515,0.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,182,,,0,,False,8,test,1
2054,0.0,602.73515,602.98536,-40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,208,,,0,,False,10,train,1
2055,0.0,602.98536,603.23557,30.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,242,,,0,,False,11,test,0
2056,0.0,603.23557,603.48579,10.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,148,,,0,,False,6,train,2
2057,0.0,603.48579,603.736,30.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,202,,,0,,False,10,train,1
2058,0.0,603.736,603.98621,30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,235,,,0,,False,5,test,1
2059,0.0,603.98621,604.23641,-30.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,48,,,0,,False,10,train,2
2060,0.0,604.23641,604.48662,10.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,186,,,0,,False,11,test,2
2061,0.0,604.48662,604.73684,40.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,154,,,0,,False,8,test,0
2062,0.0,604.73684,604.98705,-30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,117,,,0,,False,9,train,2
2063,0.0,604.98705,605.23726,20.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,140,,,0,,False,8,test,1
2064,0.0,605.23726,605.48748,30.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,132,,,0,,False,9,train,2
2065,0.0,605.48748,605.73768,-40.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,64,,,0,,False,9,train,1
2066,0.0,605.73768,605.98789,20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,93,,,0,,False,7,train,2
2067,0.0,605.98789,606.23809,0.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,66,,,0,,False,9,train,1
2068,0.0,606.23809,606.48829,-10.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020307,75,,,0,,False,7,train,0
2069,0.0,606.48829,606.73851,20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021693,225,,,0,,False,8,test,2
2070,0.0,606.73851,606.98873,40.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,134,,,0,,False,6,train,0
2071,0.0,606.98873,607.23894,0.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,41,,,0,,False,7,train,0
2072,0.0,607.23894,607.48916,20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,119,,,0,,False,8,test,0
2073,0.0,607.48916,607.73936,10.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,218,,,0,,False,9,train,2
2074,0.0,607.73936,607.98957,-30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020307,211,,,0,,False,7,train,0
2075,0.0,607.98957,608.23977,-10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,152,,,0,,False,9,train,2
2076,0.0,608.23977,608.48997,20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,105,,,0,,False,6,train,2
2077,0.0,608.48997,608.74018,40.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020693,10,,,0,,False,10,train,1
2078,0.0,608.74018,608.99039,20.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020693,234,,,0,,False,10,train,0
2079,0.0,608.99039,609.24059,-40.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020693,189,,,0,,False,9,train,2
2080,0.0,609.24059,609.4908,0.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020693,222,,,0,,False,9,train,2
2081,0.0,609.4908,609.74101,40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,118,,,0,,False,9,train,1
2082,0.0,609.74101,609.99122,30.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,209,,,0,,False,9,train,2
2083,0.0,609.99122,610.24142,30.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,89,,,0,,False,7,train,2
2084,0.0,610.24142,610.49163,40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,104,,,0,,False,8,test,0
2085,0.0,610.49163,610.74185,20.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,129,,,0,,False,5,test,1
2086,0.0,610.74185,610.99206,40.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,37,,,0,,False,9,train,1
2087,0.0,610.99206,611.24227,-10.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,187,,,0,,False,4,train,2
2088,0.0,611.24227,611.49249,-30.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,227,,,0,,False,8,test,0
2089,0.0,611.49249,611.7427,0.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,66,,,0,,False,10,train,1
2090,0.0,611.7427,611.99291,10.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,156,,,0,,False,8,test,0
2091,0.0,611.99291,612.24311,10.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,164,,,0,,False,8,test,1
2092,0.0,612.24311,612.49332,40.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,68,,,0,,False,9,train,0
2093,0.0,612.49332,612.74353,20.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,177,,,0,,False,8,test,1
2094,0.0,612.74353,612.99374,0.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,124,,,0,,False,7,train,1
2095,0.0,612.99374,613.24395,-20.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,128,,,0,,False,9,train,1
2096,0.0,613.24395,613.49416,20.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020943,203,,,0,,False,6,train,0
2097,0.0,613.49416,613.74437,40.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,29,,,0,,False,7,train,0
2098,0.0,613.74437,613.99458,30.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,242,,,0,,False,12,train,0
2099,0.0,613.99458,614.24478,20.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,139,,,0,,False,8,test,0
2100,0.0,614.24478,614.49499,-30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,106,,,0,,False,7,train,1
2101,0.0,614.49499,614.74521,-40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,114,,,0,,False,8,test,0
2102,0.0,614.74521,614.99543,-20.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,133,,,0,,False,8,test,0
2103,0.0,614.99543,615.24564,20.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,188,,,0,,False,12,train,0
2104,0.0,615.24564,615.49586,0.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021693,42,,,0,,False,6,train,1
2105,0.0,615.49586,615.74606,0.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25019807,200,,,0,,False,8,test,0
2106,0.0,615.74606,615.99626,-40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25019807,114,,,0,,False,9,train,0
2107,0.0,615.99626,616.24645,30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25019807,239,,,0,,False,6,train,0
2108,0.0,616.24645,616.49665,-10.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25019807,75,,,0,,False,8,test,0
2109,0.0,616.49665,616.74686,10.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,78,,,0,,False,7,train,2
2110,0.0,616.74686,616.99707,-10.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,34,,,0,,False,8,test,2
2111,0.0,616.99707,617.24728,20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020943,44,,,0,,False,6,train,0
2112,0.0,617.24728,617.49749,40.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020943,68,,,0,,False,10,train,0
2113,0.0,617.49749,617.7477,-20.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021307,128,,,0,,False,10,train,1
2114,0.0,617.7477,617.99792,-30.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021307,196,,,0,,False,9,train,2
2115,0.0,617.99792,618.24813,-10.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021307,108,,,0,,False,9,train,0
2116,0.0,618.24813,618.49834,-30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021307,106,,,0,,False,8,test,1
2117,0.0,618.49834,618.74855,0.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020943,74,,,0,,False,12,train,0
2118,0.0,618.74855,618.99876,40.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020943,190,,,0,,False,10,train,0
2119,0.0,618.99876,619.24897,-20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020943,213,,,0,,False,8,test,0
2120,0.0,619.24897,619.49918,-30.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,172,,,0,,False,10,train,1
2121,0.0,619.49918,619.74939,0.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021057,184,,,0,,False,8,test,2
2122,0.0,619.74939,619.9996,20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021057,119,,,0,,False,9,train,0
2123,0.0,619.9996,620.24981,20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021057,119,,,0,,False,10,train,0
2124,0.0,620.24981,620.50002,-20.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021057,28,,,0,,False,9,train,2
2125,0.0,620.50002,620.75023,30.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021193,199,,,0,,False,7,train,1
2126,0.0,620.75023,621.00045,10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021193,155,,,0,,False,6,train,2
2127,0.0,621.00045,621.25066,30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021193,235,,,0,,False,6,train,1
2128,0.0,621.25066,621.50087,-10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021193,171,,,0,,False,9,train,0
2129,0.0,621.50087,621.75107,20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,93,,,0,,False,8,test,2
2130,0.0,621.75107,622.00128,40.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020307,68,,,0,,False,11,test,0
2131,0.0,622.00128,622.25148,-30.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020307,157,,,0,,False,8,test,0
2132,0.0,622.25148,622.50168,-40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,208,,,0,,False,11,test,1
2133,0.0,622.50168,622.75189,-10.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021193,181,,,0,,False,7,train,2
2134,0.0,622.75189,623.00211,-20.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021193,115,,,0,,False,6,train,0
2135,0.0,623.00211,623.25232,-20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021193,204,,,0,,False,6,train,1
2136,0.0,623.25232,623.50253,-40.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021193,70,,,0,,False,10,train,0
2137,0.0,623.50253,623.75274,-10.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,181,,,0,,False,8,test,2
2138,0.0,623.75274,624.00295,-20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,221,,,0,,False,7,train,2
2139,0.0,624.00295,624.25315,40.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,162,,,0,,False,5,test,1
2140,0.0,624.25315,624.50336,-30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,106,,,0,,False,9,train,1
2141,0.0,624.50336,624.75358,30.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,55,,,0,,False,6,train,2
2142,0.0,624.75358,625.00379,-20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,58,,,0,,False,10,train,0
2143,0.0,625.00379,625.254,40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,178,,,0,,False,6,train,2
2144,0.0,625.254,625.50422,0.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,21,,,0,,False,9,train,2
2145,0.0,625.50422,625.75442,-40.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020057,88,,,0,,False,9,train,0
2146,0.0,625.75442,626.00462,-10.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020057,237,,,0,,False,8,test,2
2147,0.0,626.00462,626.25482,40.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020057,154,,,0,,False,9,train,0
2148,0.0,626.25482,626.50502,40.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020057,29,,,0,,False,8,test,0
2149,0.0,626.50502,626.75524,-20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021943,213,,,0,,False,9,train,0
2150,0.0,626.75524,627.00546,-40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021943,208,,,0,,False,12,train,1
2151,0.0,627.00546,627.25568,-40.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021943,176,,,0,,False,5,test,1
2152,0.0,627.25568,627.5059,40.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021943,134,,,0,,False,7,train,0
2153,0.0,627.5059,627.7561,0.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,42,,,0,,False,7,train,1
2154,0.0,627.7561,628.0063,0.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020057,38,,,0,,False,6,train,2
2155,0.0,628.0063,628.2565,0.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020057,27,,,0,,False,8,test,0
2156,0.0,628.2565,628.5067,30.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,199,,,0,,False,8,test,1
