stimulus_presentation_id,stimulus_block,start_time,stop_time,Speed,color,contrast,orientation,frame,coherence,phase,y_position,spatial_frequency,size,Dir,x_position,stimulus_name,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3180,0.0,870.77373,871.02393,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020507,148,,,0,,False,12,train,1
3181,0.0,871.02393,871.27415,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021493,39,,,0,,False,12,train,1
3182,0.0,871.27415,871.52436,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021493,16,,,0,,False,11,test,2
3183,0.0,871.52436,871.77458,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021493,69,,,0,,False,12,train,2
3184,0.0,871.77458,872.02479,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021493,89,,,0,,False,13,train,0
3185,0.0,872.02479,872.275,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020507,210,,,0,,False,13,train,1
3186,0.0,872.275,872.5252,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020507,48,,,0,,False,10,train,0
3187,0.0,872.5252,872.77541,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020507,234,,,0,,False,12,train,2
3188,0.0,872.77541,873.02561,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020507,114,,,0,,False,13,train,2
3189,0.0,873.02561,873.27582,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020993,134,,,0,,False,13,train,0
3190,0.0,873.27582,873.52603,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020993,129,,,0,,False,11,test,2
3191,0.0,873.52603,873.77624,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020993,18,,,0,,False,13,train,2
3192,0.0,873.77624,874.02645,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020993,116,,,0,,False,12,train,2
3193,0.0,874.02645,874.27666,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020507,17,,,0,,False,10,train,1
3194,0.0,874.27666,874.52686,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020507,173,,,0,,False,12,train,2
3195,0.0,874.52686,874.77707,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020507,225,,,0,,False,14,test,1
3196,0.0,874.77707,875.02727,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020507,208,,,0,,False,13,train,2
3197,0.0,875.02727,875.27749,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021493,61,,,0,,False,14,test,0
3198,0.0,875.27749,875.5277,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021493,91,,,0,,False,12,train,1
3199,0.0,875.5277,875.77792,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021493,15,,,0,,False,13,train,2
3200,0.0,875.77792,876.02813,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021493,168,,,0,,False,13,train,1
3201,0.0,876.02813,876.27833,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020257,5,,,0,,False,10,train,1
3202,0.0,876.27833,876.52854,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020257,191,,,0,,False,12,train,2
3203,0.0,876.52854,876.77874,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020257,10,,,0,,False,10,train,1
3204,0.0,876.77874,877.02894,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020257,195,,,0,,False,13,train,0
3205,0.0,877.02894,877.27916,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021493,23,,,0,,False,13,train,0
3206,0.0,877.27916,877.52937,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021493,166,,,0,,False,13,train,2
3207,0.0,877.52937,877.77959,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25021493,124,,,0,,False,13,train,2
3208,0.0,877.77959,878.0298,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021493,94,,,0,,False,9,train,1
3209,0.0,878.0298,878.28001,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020507,237,,,0,,False,13,train,0
3210,0.0,878.28001,878.53021,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020507,3,,,0,,False,12,train,1
3211,0.0,878.53021,878.78042,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020507,199,,,0,,False,13,train,2
3212,0.0,878.78042,879.03062,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020507,7,,,0,,False,13,train,2
3213,0.0,879.03062,879.28083,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021243,168,,,0,,False,14,test,1
3214,0.0,879.28083,879.53105,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021243,43,,,0,,False,13,train,0
3215,0.0,879.53105,879.78126,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021243,106,,,0,,False,13,train,2
3216,0.0,879.78126,880.03147,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25021243,238,,,0,,False,11,test,0
3217,0.0,880.03147,880.28168,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020507,11,,,0,,False,11,test,1
3218,0.0,880.28168,880.53188,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020507,241,,,0,,False,13,train,1
3219,0.0,880.53188,880.78209,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020507,173,,,0,,False,13,train,2
3220,0.0,880.78209,881.03229,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020507,38,,,0,,False,11,test,0
3221,0.0,881.03229,881.28251,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021493,236,,,0,,False,12,train,2
3222,0.0,881.28251,881.53272,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021493,80,,,0,,False,11,test,0
3223,0.0,881.53272,881.78294,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021493,37,,,0,,False,13,train,0
3224,0.0,881.78294,882.03315,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021493,133,,,0,,False,14,test,1
3225,0.0,882.03315,882.28336,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020507,94,,,0,,False,10,train,1
3226,0.0,882.28336,882.53356,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020507,224,,,0,,False,13,train,2
3227,0.0,882.53356,882.78377,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020507,119,,,0,,False,11,test,2
3228,0.0,882.78377,883.03397,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020507,65,,,0,,False,12,train,0
3229,0.0,883.03397,883.28418,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020743,17,,,0,,False,11,test,1
3230,0.0,883.28418,883.53439,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020743,233,,,0,,False,11,test,2
3231,0.0,883.53439,883.78459,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020743,159,,,0,,False,14,test,2
3232,0.0,883.78459,884.0348,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020743,25,,,0,,False,14,test,1
3233,0.0,884.0348,884.28501,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021257,151,,,0,,False,12,train,1
3234,0.0,884.28501,884.53523,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021257,198,,,0,,False,13,train,0
3235,0.0,884.53523,884.78544,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021257,233,,,0,,False,12,train,2
3236,0.0,884.78544,885.03565,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021257,37,,,0,,False,14,test,0
3237,0.0,885.03565,885.28586,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020493,115,,,0,,False,14,test,0
3238,0.0,885.28586,885.53606,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020493,94,,,0,,False,11,test,1
3239,0.0,885.53606,885.78627,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020493,195,,,0,,False,14,test,0
3240,0.0,885.78627,886.03647,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020493,158,,,0,,False,12,train,2
3241,0.0,886.03647,886.28668,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020757,171,,,0,,False,11,test,2
3242,0.0,886.28668,886.53689,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020757,196,,,0,,False,12,train,2
3243,0.0,886.53689,886.78709,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020757,135,,,0,,False,14,test,1
3244,0.0,886.78709,887.0373,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020757,101,,,0,,False,11,test,0
3245,0.0,887.0373,887.28751,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020993,126,,,0,,False,11,test,0
3246,0.0,887.28751,887.53772,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020993,55,,,0,,False,11,test,0
3247,0.0,887.53772,887.78793,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020993,165,,,0,,False,12,train,2
3248,0.0,887.78793,888.03814,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020993,22,,,0,,False,13,train,2
3249,0.0,888.03814,888.28835,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020757,234,,,0,,False,13,train,2
3250,0.0,888.28835,888.53856,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020757,42,,,0,,False,14,test,1
3251,0.0,888.53856,888.78876,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020757,130,,,0,,False,12,train,2
3252,0.0,888.78876,889.03897,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020757,136,,,0,,False,12,train,1
3253,0.0,889.03897,889.28918,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020743,202,,,0,,False,13,train,0
3254,0.0,889.28918,889.53939,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020743,172,,,0,,False,13,train,1
3255,0.0,889.53939,889.78959,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020743,45,,,0,,False,12,train,0
3256,0.0,889.78959,890.0398,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020743,29,,,0,,False,14,test,1
3257,0.0,890.0398,890.29002,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021507,100,,,0,,False,12,train,2
3258,0.0,890.29002,890.54023,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25021507,65,,,0,,False,13,train,0
3259,0.0,890.54023,890.79045,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021507,219,,,0,,False,12,train,2
3260,0.0,890.79045,891.04066,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25021507,176,,,0,,False,10,train,2
3261,0.0,891.04066,891.29086,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020243,60,,,0,,False,13,train,1
3262,0.0,891.29086,891.54107,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020243,184,,,0,,False,13,train,0
3263,0.0,891.54107,891.79127,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020243,69,,,0,,False,13,train,2
3264,0.0,891.79127,892.04147,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020243,98,,,0,,False,14,test,2
3265,0.0,892.04147,892.29168,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021257,188,,,0,,False,14,test,0
3266,0.0,892.29168,892.5419,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021257,48,,,0,,False,11,test,0
3267,0.0,892.5419,892.79211,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021257,211,,,0,,False,11,test,0
3268,0.0,892.79211,893.04232,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021257,38,,,0,,False,12,train,0
3269,0.0,893.04232,893.29253,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021243,68,,,0,,False,13,train,1
3270,0.0,893.29253,893.54275,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021243,240,,,0,,False,14,test,0
3271,0.0,893.54275,893.79296,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021243,116,,,0,,False,13,train,2
3272,0.0,893.79296,894.04317,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021243,142,,,0,,False,12,train,0
3273,0.0,894.04317,894.29338,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020757,118,,,0,,False,14,test,1
3274,0.0,894.29338,894.54359,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020757,84,,,0,,False,14,test,0
3275,0.0,894.54359,894.79379,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020757,173,,,0,,False,14,test,2
3276,0.0,894.79379,895.044,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020757,185,,,0,,False,11,test,0
3277,0.0,895.044,895.29421,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020493,78,,,0,,False,13,train,1
3278,0.0,895.29421,895.54441,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020493,49,,,0,,False,12,train,2
3279,0.0,895.54441,895.79462,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020493,186,,,0,,False,14,test,1
3280,0.0,895.79462,896.04482,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020493,123,,,0,,False,10,train,0
3281,0.0,896.04482,896.29503,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021007,185,,,0,,False,12,train,0
3282,0.0,896.29503,896.54524,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021007,131,,,0,,False,13,train,1
3283,0.0,896.54524,896.79545,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021007,223,,,0,,False,13,train,1
3284,0.0,896.79545,897.04566,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021007,152,,,0,,False,14,test,1
3285,0.0,897.04566,897.29587,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020993,56,,,0,,False,12,train,2
3286,0.0,897.29587,897.54608,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020993,148,,,0,,False,13,train,1
3287,0.0,897.54608,897.79629,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020993,162,,,0,,False,13,train,2
3288,0.0,897.79629,898.0465,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020993,217,,,0,,False,13,train,2
3289,0.0,898.0465,898.29671,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25021007,113,,,0,,False,14,test,2
3290,0.0,898.29671,898.54692,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021007,70,,,0,,False,11,test,2
3291,0.0,898.54692,898.79713,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021007,56,,,0,,False,13,train,2
3292,0.0,898.79713,899.04734,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021007,103,,,0,,False,12,train,1
3293,0.0,899.04734,899.29756,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021993,171,,,0,,False,12,train,2
3294,0.0,899.29756,899.54778,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021993,47,,,0,,False,12,train,0
3295,0.0,899.54778,899.798,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021993,218,,,0,,False,12,train,1
3296,0.0,899.798,900.04822,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021993,99,,,0,,False,11,test,2
3297,0.0,900.04822,900.29842,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020007,227,,,0,,False,13,train,1
3298,0.0,900.29842,900.54862,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020007,10,,,0,,False,11,test,1
3299,0.0,900.54862,900.79882,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020007,171,,,0,,False,13,train,2
3300,0.0,900.79882,901.04902,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020007,129,,,0,,False,12,train,2
3301,0.0,901.04902,901.29923,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021243,125,,,0,,False,13,train,0
3302,0.0,901.29923,901.54945,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25021243,2,,,0,,False,12,train,0
3303,0.0,901.54945,901.79966,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021243,93,,,0,,False,13,train,0
3304,0.0,901.79966,902.04987,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021243,126,,,0,,False,12,train,0
3305,0.0,902.04987,902.30008,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020507,33,,,0,,False,13,train,0
3306,0.0,902.30008,902.55028,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020507,242,,,0,,False,12,train,1
3307,0.0,902.55028,902.80049,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020507,81,,,0,,False,13,train,2
3308,0.0,902.80049,903.05069,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020507,145,,,0,,False,14,test,1
